""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","8"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
1,6.550,-0.01,6.3120,6.31200,1.000
1,6.600,0.00,6.3619,6.36190,1.000
1,6.650,0.00,6.4120,6.41200,1.000
1,6.700,0.00,6.4619,6.46190,1.000
1,6.750,0.02,6.5121,6.51210,1.000
1,6.800,0.06,6.5619,6.56190,1.000
1,6.850,0.11,6.6119,6.61190,1.000
1,6.900,0.19,6.6620,6.66200,1.000
1,6.950,0.27,6.7121,6.71210,1.000
1,7.000,0.37,6.7619,6.76190,1.000
1,7.050,0.50,6.8118,6.81180,1.000
1,7.100,0.66,6.8618,6.86180,1.000
1,7.150,0.84,6.9119,6.91190,1.000
1,7.200,1.04,6.9618,6.96180,1.000
1,7.250,1.27,7.0118,7.01180,1.000
1,7.300,1.52,7.0619,7.06190,1.000
1,7.350,1.79,7.1120,7.11200,1.000
1,7.400,2.09,7.1618,7.16180,1.000
1,7.450,2.42,7.2118,7.21180,1.000
1,7.500,2.79,7.2620,7.26200,1.000
1,7.550,3.18,7.3120,7.31200,1.000
1,7.600,3.63,7.3619,7.36190,1.000
1,7.650,4.11,7.4119,7.41190,1.000
1,7.700,4.63,7.4621,7.46210,1.000
1,7.750,5.18,7.5121,7.51210,1.000
1,7.800,5.78,7.5619,7.56190,1.000
1,7.850,6.42,7.6118,7.61180,1.000
1,7.900,7.13,7.6620,7.66200,1.000
1,7.950,7.87,7.7121,7.71210,1.000
1,8.000,8.68,7.7619,7.76190,1.000
1,8.050,9.55,7.8119,7.81190,1.000
1,8.100,10.49,7.8620,7.86200,1.000
1,8.150,11.49,7.9120,7.91200,1.000
1,8.200,12.57,7.9619,7.96190,1.000
1,8.250,13.75,8.0117,8.01170,1.000
1,8.300,15.02,8.0619,8.06190,1.000
1,8.350,16.37,8.1119,8.11190,1.000
1,8.400,17.83,8.1619,8.16190,1.000
1,8.450,19.38,8.2118,8.21180,1.000
1,8.500,21.03,8.2619,8.26190,1.000
1,8.550,22.79,8.3119,8.31190,1.000
1,8.600,24.67,8.3620,8.36200,1.000
1,8.650,26.65,8.4117,8.41170,1.000
1,8.700,28.75,8.4620,8.46200,1.000
1,8.750,30.96,8.5119,8.51190,1.000
