""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","19"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
1,1.450,0.02,1.2267,1.22670,1.000
1,1.460,0.02,1.2367,1.23670,1.000
1,1.470,0.02,1.2468,1.24680,1.000
1,1.480,0.02,1.2568,1.25680,1.000
1,1.490,0.02,1.2668,1.26680,1.000
1,1.500,0.02,1.2767,1.27670,1.000
1,1.510,0.01,1.2868,1.28680,1.000
1,1.520,0.02,1.2968,1.29680,1.000
1,1.530,0.01,1.3068,1.30680,1.000
1,1.540,0.01,1.3167,1.31670,1.000
1,1.550,0.01,1.3268,1.32680,1.000
1,1.560,0.03,1.3368,1.33680,1.000
1,1.570,0.01,1.3468,1.34680,1.000
1,1.580,0.00,1.3567,1.35670,1.000
1,1.590,0.02,1.3668,1.36680,1.000
1,1.600,0.02,1.3768,1.37680,1.000
1,1.610,0.02,1.3868,1.38680,1.000
1,1.620,0.02,1.3967,1.39670,1.000
1,1.630,0.02,1.4067,1.40670,1.000
1,1.640,0.02,1.4169,1.41690,1.000
1,1.650,0.02,1.4267,1.42670,1.000
1,1.660,0.02,1.4366,1.43660,1.000
1,1.670,0.01,1.4468,1.44680,1.000
1,1.680,0.01,1.4568,1.45680,1.000
1,1.690,0.02,1.4668,1.46680,1.000
1,1.700,0.02,1.4766,1.47660,1.000
1,1.710,0.02,1.4868,1.48680,1.000
1,1.720,0.02,1.4968,1.49680,1.000
1,1.730,0.02,1.5068,1.50680,1.000
1,1.740,0.01,1.5167,1.51670,1.000
1,1.750,0.02,1.5267,1.52670,1.000
1,1.760,0.01,1.5369,1.53690,1.000
1,1.770,0.01,1.5468,1.54680,1.000
1,1.780,0.01,1.5567,1.55670,1.000
1,1.790,0.02,1.5668,1.56680,1.000
1,1.800,0.03,1.5768,1.57680,1.000
1,1.810,0.01,1.5870,1.58700,1.000
1,1.820,0.01,1.5967,1.59670,1.000
1,1.830,0.02,1.6069,1.60690,1.000
1,1.840,0.01,1.6169,1.61690,1.000
1,1.850,0.01,1.6269,1.62690,1.000
1,1.860,0.02,1.6367,1.63670,1.000
1,1.870,0.01,1.6468,1.64680,1.000
1,1.880,0.02,1.6568,1.65680,1.000
1,1.890,0.01,1.6669,1.66690,1.000
1,1.900,0.00,1.6767,1.67670,1.000
1,1.910,0.02,1.6869,1.68690,1.000
1,1.920,0.01,1.6968,1.69680,1.000
1,1.930,0.00,1.7069,1.70690,1.000
1,1.940,0.03,1.7166,1.71660,1.000
1,1.950,0.01,1.7268,1.72680,1.000
1,1.960,0.02,1.7367,1.73670,1.000
1,1.970,0.01,1.7469,1.74690,1.000
1,1.980,0.02,1.7566,1.75660,1.000
1,1.990,0.01,1.7668,1.76680,1.000
1,2.000,0.02,1.7768,1.77680,1.000
1,2.010,0.02,1.7868,1.78680,1.000
1,2.020,0.01,1.7966,1.79660,1.000
1,2.030,0.02,1.8068,1.80680,1.000
1,2.040,0.02,1.8168,1.81680,1.000
1,2.050,0.01,1.8268,1.82680,1.000
1,2.060,0.02,1.8367,1.83670,1.000
1,2.070,0.03,1.8468,1.84680,1.000
1,2.080,0.01,1.8568,1.85680,1.000
1,2.090,0.02,1.8668,1.86680,1.000
1,2.100,0.02,1.8766,1.87660,1.000
1,2.110,0.01,1.8867,1.88670,1.000
1,2.120,0.02,1.8969,1.89690,1.000
1,2.130,0.02,1.9068,1.90680,1.000
1,2.140,0.02,1.9167,1.91670,1.000
1,2.150,0.02,1.9268,1.92680,1.000
1,2.160,0.02,1.9369,1.93690,1.000
1,2.170,0.01,1.9469,1.94690,1.000
1,2.180,0.01,1.9567,1.95670,1.000
1,2.190,0.01,1.9668,1.96680,1.000
1,2.200,0.02,1.9768,1.97680,1.000
1,2.210,0.02,1.9869,1.98690,1.000
1,2.220,0.02,1.9967,1.99670,1.000
1,2.230,0.02,2.0069,2.00690,1.000
1,2.240,0.02,2.0169,2.01690,1.000
1,2.250,0.02,2.0268,2.02680,1.000
1,2.260,0.01,2.0369,2.03690,1.000
1,2.270,0.02,2.0468,2.04680,1.000
1,2.280,0.02,2.0570,2.05700,1.000
1,2.290,0.01,2.0668,2.06680,1.000
1,2.300,0.01,2.0768,2.07680,1.000
1,2.310,0.01,2.0869,2.08690,1.000
1,2.320,0.02,2.0970,2.09700,1.000
1,2.330,0.01,2.1069,2.10690,1.000
1,2.340,0.00,2.1168,2.11680,1.000
1,2.350,0.01,2.1269,2.12690,1.000
1,2.360,0.02,2.1369,2.13690,1.000
1,2.370,0.03,2.1469,2.14690,1.000
1,2.380,0.02,2.1568,2.15680,1.000
1,2.390,0.02,2.1668,2.16680,1.000
1,2.400,0.01,2.1769,2.17690,1.000
1,2.410,0.01,2.1870,2.18700,1.000
1,2.420,0.02,2.1967,2.19670,1.000
1,2.430,0.02,2.2069,2.20690,1.000
1,2.440,0.01,2.2168,2.21680,1.000
1,2.450,0.01,2.2269,2.22690,1.000
1,2.460,0.02,2.2367,2.23670,1.000
1,2.470,0.00,2.2469,2.24690,1.000
1,2.480,0.02,2.2568,2.25680,1.000
1,2.490,0.02,2.2669,2.26690,1.000
1,2.500,0.01,2.2767,2.27670,1.000
1,2.510,0.02,2.2868,2.28680,1.000
1,2.520,0.02,2.2969,2.29690,1.000
1,2.530,0.02,2.3069,2.30690,1.000
1,2.540,0.02,2.3167,2.31670,1.000
1,2.550,0.01,2.3268,2.32680,1.000
1,2.560,0.02,2.3369,2.33690,1.000
1,2.570,0.01,2.3468,2.34680,1.000
1,2.580,0.02,2.3568,2.35680,1.000
1,2.590,0.02,2.3667,2.36670,1.000
1,2.600,0.02,2.3770,2.37700,1.000
1,2.610,0.02,2.3868,2.38680,1.000
1,2.620,0.01,2.3967,2.39670,1.000
1,2.630,0.02,2.4068,2.40680,1.000
1,2.640,0.02,2.4169,2.41690,1.000
1,2.650,0.02,2.4268,2.42680,1.000
1,2.660,0.03,2.4368,2.43680,1.000
1,2.670,0.02,2.4468,2.44680,1.000
1,2.680,0.02,2.4569,2.45690,1.000
1,2.690,0.02,2.4668,2.46680,1.000
1,2.700,0.02,2.4768,2.47680,1.000
1,2.710,0.02,2.4868,2.48680,1.000
1,2.720,0.01,2.4969,2.49690,1.000
1,2.730,0.03,2.5068,2.50680,1.000
1,2.740,0.02,2.5167,2.51670,1.000
1,2.750,0.02,2.5267,2.52670,1.000
1,2.760,0.03,2.5370,2.53700,1.000
1,2.770,0.02,2.5468,2.54680,1.000
1,2.780,0.02,2.5567,2.55670,1.000
1,2.790,0.02,2.5668,2.56680,1.000
1,2.800,0.02,2.5769,2.57690,1.000
1,2.810,0.02,2.5870,2.58700,1.000
1,2.820,0.03,2.5967,2.59670,1.000
1,2.830,0.02,2.6069,2.60690,1.000
1,2.840,0.01,2.6169,2.61690,1.000
1,2.850,0.01,2.6269,2.62690,1.000
1,2.860,0.00,2.6368,2.63680,1.000
1,2.870,0.02,2.6469,2.64690,1.000
1,2.880,0.02,2.6568,2.65680,1.000
1,2.890,0.02,2.6669,2.66690,1.000
1,2.900,0.02,2.6767,2.67670,1.000
1,2.910,0.01,2.6868,2.68680,1.000
1,2.920,0.01,2.6969,2.69690,1.000
1,2.930,0.02,2.7070,2.70700,1.000
1,2.940,0.02,2.7167,2.71670,1.000
1,2.950,0.00,2.7268,2.72680,1.000
1,2.960,0.01,2.7369,2.73690,1.000
1,2.970,0.02,2.7469,2.74690,1.000
