""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","13"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
1,1.430,0.01,1.2567,1.25670,1.000
1,1.440,0.00,1.2666,1.26660,1.000
1,1.450,0.01,1.2767,1.27670,1.000
1,1.460,0.01,1.2867,1.28670,1.000
1,1.470,0.01,1.2966,1.29660,1.000
1,1.480,0.00,1.3066,1.30660,1.000
1,1.490,0.01,1.3168,1.31680,1.000
1,1.500,0.00,1.3267,1.32670,1.000
1,1.510,0.00,1.3366,1.33660,1.000
1,1.520,0.01,1.3467,1.34670,1.000
1,1.530,0.00,1.3567,1.35670,1.000
1,1.540,0.00,1.3667,1.36670,1.000
1,1.550,0.01,1.3767,1.37670,1.000
1,1.560,0.01,1.3866,1.38660,1.000
1,1.570,0.01,1.3968,1.39680,1.000
1,1.580,0.00,1.4067,1.40670,1.000
1,1.590,0.00,1.4166,1.41660,1.000
1,1.600,0.00,1.4267,1.42670,1.000
1,1.610,0.01,1.4368,1.43680,1.000
1,1.620,0.01,1.4469,1.44690,1.000
1,1.630,0.01,1.4566,1.45660,1.000
1,1.640,0.01,1.4667,1.46670,1.000
1,1.650,0.01,1.4767,1.47670,1.000
1,1.660,0.00,1.4869,1.48690,1.000
1,1.670,0.01,1.4967,1.49670,1.000
1,1.680,0.01,1.5067,1.50670,1.000
1,1.690,0.01,1.5169,1.51690,1.000
1,1.700,0.01,1.5268,1.52680,1.000
1,1.710,0.01,1.5368,1.53680,1.000
1,1.720,0.00,1.5467,1.54670,1.000
1,1.730,0.01,1.5569,1.55690,1.000
1,1.740,0.01,1.5668,1.56680,1.000
1,1.750,0.00,1.5768,1.57680,1.000
1,1.760,0.00,1.5866,1.58660,1.000
1,1.770,0.00,1.5968,1.59680,1.000
1,1.780,0.00,1.6068,1.60680,1.000
1,1.790,0.01,1.6168,1.61680,1.000
1,1.800,0.00,1.6267,1.62670,1.000
1,1.810,0.01,1.6368,1.63680,1.000
1,1.820,0.00,1.6468,1.64680,1.000
1,1.830,0.00,1.6568,1.65680,1.000
1,1.840,0.00,1.6666,1.66660,1.000
1,1.850,0.01,1.6768,1.67680,1.000
