""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","3"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
1,6.600,13.05,6.3649,6.36490,1.000
1,6.650,14.03,6.4150,6.41500,1.000
1,6.700,15.08,6.4649,6.46490,1.000
1,6.750,16.20,6.5149,6.51490,1.000
1,6.800,17.39,6.5648,6.56480,1.000
1,6.850,18.65,6.6149,6.61490,1.000
1,6.900,19.97,6.6649,6.66490,1.000
1,6.950,21.38,6.7149,6.71490,1.000
1,7.000,22.88,6.7649,6.76490,1.000
1,7.050,24.49,6.8148,6.81480,1.000
1,7.100,26.22,6.8650,6.86500,1.000
1,7.150,28.07,6.9151,6.91510,1.000
1,7.200,30.04,6.9649,6.96490,1.000
1,7.300,31.69,7.0044,7.00440,1.000
1,7.350,27.89,6.9558,6.95580,1.000
1,7.400,24.57,6.9058,6.90580,1.000
1,7.450,21.87,6.8556,6.85560,1.000
1,7.500,19.57,6.8057,6.80570,1.000
1,7.550,17.56,6.7558,6.75580,1.000
1,7.600,15.82,6.7057,6.70570,1.000
1,7.650,14.28,6.6556,6.65560,1.000
1,7.700,12.90,6.6056,6.60560,1.000
1,7.750,11.66,6.5557,6.55570,1.000
1,7.800,10.56,6.5057,6.50570,1.000
1,7.850,9.57,6.4557,6.45570,1.000
1,7.900,8.68,6.4057,6.40570,1.000
1,7.950,7.87,6.3557,6.35570,1.000
1,8.000,7.15,6.3058,6.30580,1.000
1,8.050,6.48,6.2556,6.25560,1.000
1,8.100,5.89,6.2055,6.20550,1.000
1,8.150,5.34,6.1558,6.15580,1.000
1,8.200,4.84,6.1058,6.10580,1.000
1,8.250,4.38,6.0556,6.05560,1.000
1,8.300,3.97,6.0056,6.00560,1.000
1,8.350,3.59,5.9556,5.95560,1.000
1,8.400,3.24,5.9056,5.90560,1.000
1,8.450,2.92,5.8556,5.85560,1.000
1,8.500,2.64,5.8055,5.80550,1.000
1,8.550,2.38,5.7556,5.75560,1.000
1,8.600,2.12,5.7056,5.70560,1.000
1,8.650,1.89,5.6554,5.65540,1.000
1,8.700,1.68,5.6054,5.60540,1.000
1,8.750,1.49,5.5556,5.55560,1.000
1,8.800,1.31,5.5056,5.50560,1.000
1,8.850,1.14,5.4555,5.45550,1.000
1,8.900,0.99,5.4054,5.40540,1.000
1,8.950,0.84,5.3557,5.35570,1.000
1,9.000,0.72,5.3057,5.30570,1.000
1,9.050,0.59,5.2557,5.25570,1.000
1,9.100,0.48,5.2055,5.20550,1.000
1,9.150,0.37,5.1555,5.15550,1.000
1,9.200,0.29,5.1056,5.10560,1.000
1,9.250,0.23,5.0553,5.05530,1.000
1,9.300,0.17,5.0054,5.00540,1.000
1,9.350,0.11,4.9554,4.95540,1.000
1,9.400,0.07,4.9056,4.90560,1.000
1,9.450,0.03,4.8555,4.85550,1.000
1,9.500,0.01,4.8054,4.80540,1.000
1,9.550,0.00,4.7553,4.75530,1.000
1,9.600,0.00,4.7056,4.70560,1.000
1,9.650,0.00,4.6555,4.65550,1.000
1,9.700,0.00,4.6054,4.60540,1.000
1,9.750,0.00,4.5555,4.55550,1.000
1,9.800,-0.01,4.5057,4.50570,1.000
1,9.850,0.00,4.4555,4.45550,1.000
1,9.900,0.00,4.4053,4.40530,1.000
1,9.950,0.00,4.3555,4.35550,1.000
1,10.000,-0.01,4.3055,4.30550,1.000
1,10.050,0.00,4.2555,4.25550,1.000
1,10.100,0.00,4.2054,4.20540,1.000
1,10.150,0.00,4.1555,4.15550,1.000
1,10.200,0.00,4.1056,4.10560,1.000
1,10.250,0.00,4.0555,4.05550,1.000
1,10.300,0.00,4.0054,4.00540,1.000
1,10.350,0.00,3.9555,3.95550,1.000
1,10.400,0.00,3.9055,3.90550,1.000
1,10.450,0.00,3.8555,3.85550,1.000
1,10.500,0.00,3.8052,3.80520,1.000
1,10.550,0.00,3.7553,3.75530,1.000
1,10.600,0.00,3.7055,3.70550,1.000
