""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","10"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
1,1.390,-0.01,1.1669,1.16690,1.000
1,1.400,-0.01,1.1766,1.17660,1.000
1,1.410,-0.01,1.1869,1.18690,1.000
1,1.420,-0.01,1.1968,1.19680,1.000
1,1.430,-0.01,1.2069,1.20690,1.000
1,1.440,-0.01,1.2166,1.21660,1.000
1,1.450,-0.01,1.2267,1.22670,1.000
1,1.460,-0.01,1.2368,1.23680,1.000
1,1.470,-0.01,1.2467,1.24670,1.000
1,1.480,0.00,1.2566,1.25660,1.000
1,1.490,-0.01,1.2667,1.26670,1.000
1,1.500,-0.01,1.2768,1.27680,1.000
1,1.510,-0.01,1.2866,1.28660,1.000
1,1.520,-0.01,1.2965,1.29650,1.000
1,1.530,-0.01,1.3065,1.30650,1.000
1,1.540,-0.01,1.3165,1.31650,1.000
1,1.550,-0.01,1.3266,1.32660,1.000
1,1.560,-0.01,1.3363,1.33630,1.000
1,1.570,-0.01,1.3464,1.34640,1.000
1,1.580,-0.01,1.3566,1.35660,1.000
1,1.590,-0.01,1.3664,1.36640,1.000
1,1.600,-0.01,1.3764,1.37640,1.000
1,1.610,-0.01,1.3865,1.38650,1.000
1,1.620,-0.01,1.3965,1.39650,1.000
1,1.630,-0.01,1.4065,1.40650,1.000
1,1.640,-0.01,1.4164,1.41640,1.000
1,1.650,-0.01,1.4265,1.42650,1.000
1,1.660,-0.01,1.4366,1.43660,1.000
1,1.670,-0.01,1.4466,1.44660,1.000
1,1.680,-0.01,1.4565,1.45650,1.000
1,1.690,-0.01,1.4665,1.46650,1.000
1,1.700,-0.02,1.4767,1.47670,1.000
1,1.710,-0.01,1.4866,1.48660,1.000
1,1.720,-0.01,1.4966,1.49660,1.000
1,1.730,-0.01,1.5066,1.50660,1.000
1,1.740,-0.01,1.5167,1.51670,1.000
1,1.750,-0.01,1.5266,1.52660,1.000
1,1.760,-0.01,1.5365,1.53650,1.000
1,1.770,-0.01,1.5467,1.54670,1.000
1,1.780,-0.01,1.5566,1.55660,1.000
1,1.790,-0.01,1.5667,1.56670,1.000
1,1.800,-0.01,1.5766,1.57660,1.000
1,1.810,-0.01,1.5866,1.58660,1.000
1,1.820,-0.01,1.5967,1.59670,1.000
1,1.830,-0.01,1.6066,1.60660,1.000
1,1.840,-0.01,1.6165,1.61650,1.000
1,1.850,-0.01,1.6266,1.62660,1.000
1,1.860,-0.01,1.6367,1.63670,1.000
1,1.870,-0.01,1.6466,1.64660,1.000
1,1.880,-0.01,1.6566,1.65660,1.000
1,1.890,-0.01,1.6665,1.66650,1.000
1,1.900,-0.01,1.6767,1.67670,1.000
1,1.910,-0.01,1.6866,1.68660,1.000
1,1.920,-0.01,1.6966,1.69660,1.000
1,1.930,-0.01,1.7065,1.70650,1.000
1,1.940,-0.01,1.7167,1.71670,1.000
1,1.950,-0.01,1.7265,1.72650,1.000
1,1.960,-0.01,1.7364,1.73640,1.000
1,1.970,-0.01,1.7466,1.74660,1.000
1,1.980,-0.01,1.7566,1.75660,1.000
1,1.990,-0.01,1.7666,1.76660,1.000
1,2.000,-0.01,1.7765,1.77650,1.000
1,2.010,-0.01,1.7866,1.78660,1.000
1,2.020,-0.01,1.7966,1.79660,1.000
1,2.030,-0.01,1.8066,1.80660,1.000
1,2.040,-0.01,1.8165,1.81650,1.000
1,2.050,-0.01,1.8265,1.82650,1.000
1,2.060,-0.01,1.8367,1.83670,1.000
1,2.070,-0.01,1.8465,1.84650,1.000
1,2.080,-0.01,1.8565,1.85650,1.000
1,2.090,-0.01,1.8665,1.86650,1.000
1,2.100,-0.01,1.8767,1.87670,1.000
1,2.110,-0.01,1.8865,1.88650,1.000
1,2.120,-0.01,1.8966,1.89660,1.000
1,2.130,-0.01,1.9065,1.90650,1.000
1,2.140,-0.01,1.9167,1.91670,1.000
1,2.150,0.00,1.9265,1.92650,1.000
1,2.160,-0.01,1.9364,1.93640,1.000
1,2.170,-0.01,1.9466,1.94660,1.000
1,2.180,-0.01,1.9566,1.95660,1.000
1,2.190,-0.01,1.9665,1.96650,1.000
1,2.200,-0.01,1.9765,1.97650,1.000
1,2.210,-0.01,1.9866,1.98660,1.000
1,2.220,-0.01,1.9967,1.99670,1.000
1,2.230,-0.01,2.0066,2.00660,1.000
1,2.240,-0.01,2.0165,2.01650,1.000
1,2.250,-0.01,2.0266,2.02660,1.000
1,2.260,-0.01,2.0367,2.03670,1.000
1,2.270,-0.01,2.0466,2.04660,1.000
1,2.280,-0.01,2.0565,2.05650,1.000
1,2.290,0.00,2.0665,2.06650,1.000
1,2.300,-0.01,2.0767,2.07670,1.000
1,2.310,-0.01,2.0866,2.08660,1.000
1,2.320,-0.01,2.0965,2.09650,1.000
1,2.330,-0.01,2.1066,2.10660,1.000
1,2.340,-0.01,2.1167,2.11670,1.000
1,2.350,-0.01,2.1266,2.12660,1.000
1,2.360,-0.01,2.1365,2.13650,1.000
1,2.370,-0.01,2.1466,2.14660,1.000
1,2.380,-0.01,2.1567,2.15670,1.000
1,2.390,-0.01,2.1666,2.16660,1.000
1,2.400,-0.01,2.1765,2.17650,1.000
1,2.410,-0.01,2.1865,2.18650,1.000
1,2.420,-0.01,2.1967,2.19670,1.000
1,2.430,-0.01,2.2067,2.20670,1.000
1,2.440,-0.01,2.2165,2.21650,1.000
1,2.450,-0.01,2.2266,2.22660,1.000
1,2.460,-0.01,2.2367,2.23670,1.000
1,2.470,-0.01,2.2467,2.24670,1.000
1,2.480,-0.01,2.2565,2.25650,1.000
1,2.490,-0.01,2.2667,2.26670,1.000
1,2.500,-0.01,2.2767,2.27670,1.000
1,2.510,-0.01,2.2867,2.28670,1.000
1,2.520,-0.01,2.2966,2.29660,1.000
1,2.530,-0.01,2.3066,2.30660,1.000
1,2.540,-0.01,2.3168,2.31680,1.000
1,2.550,-0.01,2.3267,2.32670,1.000
1,2.560,-0.01,2.3366,2.33660,1.000
1,2.570,-0.01,2.3467,2.34670,1.000
1,2.580,-0.01,2.3568,2.35680,1.000
1,2.590,-0.01,2.3668,2.36680,1.000
1,2.600,-0.01,2.3766,2.37660,1.000
1,2.610,-0.01,2.3867,2.38670,1.000
1,2.620,-0.01,2.3967,2.39670,1.000
1,2.630,-0.01,2.4068,2.40680,1.000
1,2.640,-0.01,2.4166,2.41660,1.000
1,2.650,-0.01,2.4268,2.42680,1.000
1,2.660,-0.01,2.4368,2.43680,1.000
1,2.670,-0.01,2.4468,2.44680,1.000
1,2.680,-0.01,2.4566,2.45660,1.000
1,2.690,-0.01,2.4668,2.46680,1.000
1,2.700,-0.01,2.4767,2.47670,1.000
1,2.710,-0.01,2.4868,2.48680,1.000
1,2.720,-0.01,2.4965,2.49650,1.000
1,2.730,-0.01,2.5067,2.50670,1.000
1,2.740,-0.01,2.5168,2.51680,1.000
1,2.750,-0.01,2.5267,2.52670,1.000
1,2.760,-0.01,2.5366,2.53660,1.000
1,2.770,-0.01,2.5467,2.54670,1.000
1,2.780,-0.01,2.5567,2.55670,1.000
1,2.790,-0.01,2.5667,2.56670,1.000
1,2.800,-0.01,2.5765,2.57650,1.000
1,2.810,-0.01,2.5867,2.58670,1.000
1,2.820,-0.01,2.5967,2.59670,1.000
1,2.830,-0.01,2.6067,2.60670,1.000
1,2.840,-0.01,2.6165,2.61650,1.000
1,2.850,-0.01,2.6266,2.62660,1.000
1,2.860,-0.01,2.6366,2.63660,1.000
1,2.870,-0.01,2.6466,2.64660,1.000
1,2.880,-0.02,2.6565,2.65650,1.000
1,2.890,-0.01,2.6665,2.66650,1.000
1,2.900,-0.01,2.6767,2.67670,1.000
1,2.910,-0.01,2.6866,2.68660,1.000
1,2.920,-0.01,2.6965,2.69650,1.000
1,2.930,-0.01,2.7066,2.70660,1.000
1,2.940,-0.01,2.7166,2.71660,1.000
1,2.950,-0.01,2.7268,2.72680,1.000
1,2.960,-0.01,2.7365,2.73650,1.000
1,2.970,-0.01,2.7467,2.74670,1.000
1,2.980,-0.01,2.7567,2.75670,1.000
1,2.990,-0.01,2.7668,2.76680,1.000
1,3.000,-0.01,2.7766,2.77660,1.000
1,3.010,-0.01,2.7867,2.78670,1.000
1,3.020,-0.02,2.7967,2.79670,1.000
1,3.030,-0.01,2.8068,2.80680,1.000
1,3.040,-0.01,2.8165,2.81650,1.000
1,3.050,-0.01,2.8267,2.82670,1.000
1,3.060,-0.01,2.8366,2.83660,1.000
1,3.070,-0.01,2.8468,2.84680,1.000
1,3.080,-0.01,2.8565,2.85650,1.000
1,3.090,-0.01,2.8667,2.86670,1.000
1,3.100,-0.01,2.8767,2.87670,1.000
1,3.110,-0.01,2.8868,2.88680,1.000
1,3.120,-0.02,2.8966,2.89660,1.000
1,3.130,-0.01,2.9067,2.90670,1.000
1,3.140,-0.01,2.9167,2.91670,1.000
1,3.150,-0.01,2.9268,2.92680,1.000
1,3.160,-0.01,2.9366,2.93660,1.000
1,3.170,-0.01,2.9466,2.94660,1.000
1,3.180,-0.01,2.9567,2.95670,1.000
1,3.190,-0.01,2.9668,2.96680,1.000
1,3.200,-0.01,2.9765,2.97650,1.000
1,3.210,-0.01,2.9867,2.98670,1.000
1,3.220,-0.01,2.9967,2.99670,1.000
1,3.230,-0.01,3.0066,3.00660,1.000
1,3.240,-0.01,3.0165,3.01650,1.000
1,3.250,-0.01,3.0266,3.02660,1.000
1,3.260,-0.01,3.0367,3.03670,1.000
1,3.270,-0.01,3.0467,3.04670,1.000
1,3.280,-0.01,3.0567,3.05670,1.000
1,3.290,-0.01,3.0667,3.06670,1.000
1,3.300,-0.01,3.0768,3.07680,1.000
1,3.310,-0.01,3.0868,3.08680,1.000
1,3.320,-0.01,3.0966,3.09660,1.000
1,3.330,-0.01,3.1067,3.10670,1.000
1,3.340,-0.01,3.1167,3.11670,1.000
1,3.350,-0.01,3.1267,3.12670,1.000
1,3.360,-0.01,3.1366,3.13660,1.000
1,3.370,-0.01,3.1466,3.14660,1.000
1,3.380,-0.01,3.1568,3.15680,1.000
1,3.390,-0.01,3.1667,3.16670,1.000
1,3.400,-0.01,3.1766,3.17660,1.000
1,3.410,-0.01,3.1866,3.18660,1.000
1,3.420,-0.01,3.1968,3.19680,1.000
1,3.430,-0.01,3.2066,3.20660,1.000
1,3.440,-0.01,3.2166,3.21660,1.000
1,3.450,-0.01,3.2266,3.22660,1.000
1,3.460,-0.01,3.2367,3.23670,1.000
1,3.470,-0.01,3.2467,3.24670,1.000
1,3.480,-0.01,3.2566,3.25660,1.000
1,3.490,-0.01,3.2666,3.26660,1.000
1,3.500,-0.01,3.2767,3.27670,1.000
1,3.510,-0.01,3.2868,3.28680,1.000
1,3.520,-0.01,3.2965,3.29650,1.000
1,3.530,-0.01,3.3067,3.30670,1.000
1,3.540,-0.01,3.3168,3.31680,1.000
1,3.550,-0.01,3.3267,3.32670,1.000
1,3.560,-0.01,3.3367,3.33670,1.000
1,3.570,-0.02,3.3466,3.34660,1.000
1,3.580,-0.01,3.3568,3.35680,1.000
1,3.590,-0.01,3.3668,3.36680,1.000
1,3.600,-0.01,3.3766,3.37660,1.000
1,3.610,-0.01,3.3867,3.38670,1.000
1,3.620,-0.01,3.3968,3.39680,1.000
1,3.630,-0.01,3.4067,3.40670,1.000
1,3.640,-0.01,3.4167,3.41670,1.000
1,3.650,-0.01,3.4267,3.42670,1.000
1,3.660,-0.01,3.4368,3.43680,1.000
1,3.670,-0.01,3.4468,3.44680,1.000
1,3.680,-0.01,3.4566,3.45660,1.000
1,3.690,-0.01,3.4667,3.46670,1.000
1,3.700,-0.01,3.4767,3.47670,1.000
1,3.710,-0.01,3.4869,3.48690,1.000
