Loop Time (ms)	IR (16 bit)	Force (N)
64	11570	1545.08
64	11591	1545.08
80	11615	1545.2
63	11629	1545.08
65	11661	1545.2
64	11680	1545.2
64	11713	1545.2
63	11730	1545.08
65	11758	1545.08
64	11788	1545.08
64	11812	1545.08
63	11839	1545.2
65	11868	1545.2
64	11901	1545.08
79	11928	1545.08
64	11960	1545.08
64	12003	1544.95
65	12031	1545.08
64	12062	1545.08
63	12103	1545.08
65	12144	1545.08
63	12177	1545.08
65	12218	1545.2
63	12262	1545.2
65	12305	1545.2
63	12349	1545.08
80	12393	1545.2
64	12438	1545.08
65	12488	1545.08
64	12540	1545.08
63	12596	1545.2
64	12647	1545.2
64	12706	1545.2
64	12764	1545.08
64	12825	1545.2
64	12886	1545.2
63	12952	1545.2
65	13024	1545.33
80	13090	1545.46
64	13164	1545.59
64	13245	1545.84
64	13328	1546.23
64	13414	1546.48
63	13509	1546.99
65	13605	1547.5
63	13727	1548.27
64	13862	1548.91
65	14021	1549.55
63	14154	1550.57
64	14267	1551.59
81	14342	1552.75
63	14359	1553.77
64	14348	1555.05
65	14353	1556.45
63	14352	1557.6
64	14334	1556.71
64	14336	1555.3
64	14360	1554.02
65	14352	1552.87
63	14309	1551.98
64	14212	1550.83
64	14061	1550.06
64	13883	1549.29
80	13731	1548.53
64	13629	1547.76
64	13531	1547.38
64	13444	1546.87
63	13359	1546.48
64	13280	1546.1
65	13203	1545.84
64	13123	1545.59
64	13053	1545.59
63	12986	1545.46
65	12921	1545.46
64	12852	1545.46
80	12786	1545.33
64	12728	1545.2
64	12673	1545.2
64	12614	1545.33
64	12566	1545.2
64	12509	1545.33
64	12459	1545.2
64	12409	1545.2
63	12366	1545.33
64	12317	1545.33
64	12273	1545.33
64	12233	1545.08
80	12194	1545.33
64	12153	1545.33
64	12118	1545.2
64	12081	1545.2
64	12046	1545.33
64	12001	1545.2
64	11970	1545.2
64	11934	1545.33
64	11904	1545.2
64	11875	1545.33
64	11844	1545.2
64	11817	1545.2
80	11790	1545.2
64	11764	1545.08
63	11739	1545.2
64	11716	1545.33
64	11689	1545.2
64	11665	1545.2
64	11642	1545.08
64	11617	1545.2
65	11599	1545.2
64	11569	1545.2
64	11551	1545.2
64	11530	1545.2
79	11508	1545.08
64	11494	1545.2
64	11477	1545.2
64	11459	1545.2
64	11446	1545.08
64	11431	1545.2
64	11415	1545.2
64	11397	1545.08
64	11381	1545.2
64	11367	1545.08
64	11354	1545.08
64	11339	1545.2
80	11322	1545.2
63	11317	1545.2
64	11299	1545.2
65	11287	1545.08
64	11276	1545.2
64	11267	1545.08
64	11247	1545.08
64	11240	1545.2
64	11228	1545.2
63	11224	1545.08
65	11207	1545.2
63	11201	1545.2
80	11195	1545.2
65	11184	1545.08
63	11175	1545.2
65	11162	1545.2
64	11153	1545.2
63	11148	1545.2
64	11138	1545.2
64	11131	1545.08
64	11124	1545.2
64	11115	1545.08
65	11108	1545.08
63	11102	1545.2
80	11088	1545.2
64	11084	1545.33
64	11072	1545.2
64	11071	1545.08
64	11068	1545.08
64	11057	1545.2
64	11050	1545.2
64	11042	1545.2
64	11039	1545.2
64	11041	1545.2
63	11040	1545.08
64	11038	1545.08
81	11044	1545.08
63	11041	1545.08
64	11043	1545.08
65	11040	1545.08
64	11042	1545.08
63	11041	1545.2
64	11039	1545.2
64	11040	1545.2
64	11045	1545.08
65	11039	1545.08
64	11046	1545.2
63	11044	1545.08
80	11043	1545.2
64	11044	1545.08
64	11038	1545.08
64	11044	1545.08
64	11047	1545.2
64	11046	1545.08
64	11044	1545.2
65	11040	1545.2
63	11039	1545.2
64	11043	1545.2
64	11043	1545.08
64	11040	1545.08
80	11049	1545.08
64	11048	1545.08
64	11039	1545.08
64	11040	1545.08
64	11041	1545.08
63	11043	1545.08
64	11045	1545.08
66	11040	1545.2
63	11041	1545.2
64	11045	1545.08
64	11047	1545.2
63	11045	1545.08
80	11039	1545.08
64	11042	1545.08
64	11043	1545.08
65	11045	1545.08
63	11039	1545.08
64	11039	1545.2
65	11042	1545.2
63	11044	1545.08
65	11040	1545.08
63	11045	1545.2
64	11040	1545.08
64	11044	1545.2
80	11041	1545.2
64	11043	1545.08
64	11045	1545.2
64	11037	1545.2
64	11046	1545.08
64	11042	1545.08
64	11042	1545.08
64	11043	1545.08
64	11042	1545.08
64	11047	1545.2
64	11041	1545.08
63	11044	1545.08
64	11041	1545.08
81	11044	1545.08
64	11042	1545.08
64	11041	1545.08
64	11041	1545.2
64	11040	1545.08
64	11045	1545.08
63	11043	1545.08
64	11043	1545.08
65	11047	1545.2
64	11042	1545.08
63	11047	1545.08
64	11043	1545.08
80	11041	1545.2
65	11042	1545.2
64	11048	1544.95
64	11031	1545.08
64	11037	1545.08
63	11044	1545.08
64	11045	1545.2
64	11043	1545.2
64	11037	1545.08
64	11043	1545.2
64	11045	1545.2
64	11036	1545.08
80	11040	1545.08
64	11041	1545.08
64	11046	1545.08
64	11043	1545.08
64	11044	1545.08
63	11043	1545.08
65	11041	1545.08
64	11048	1545.08
64	11052	1545.08
64	11057	1545.08
64	11063	1545.2
64	11080	1545.2
80	11078	1545.08
64	11091	1545.08
63	11099	1545.08
65	11107	1545.2
64	11112	1545.08
63	11113	1545.08
64	11125	1545.08
64	11132	1545.08
65	11141	1545.08
64	11145	1545.2
63	11158	1545.08
65	11169	1545.08
80	11180	1545.08
63	11184	1545.08
64	11191	1545.08
64	11208	1545.08
64	11213	1545.08
64	11225	1545.08
64	11236	1545.08
63	11251	1544.95
65	11256	1545.08
64	11269	1545.08
64	11278	1545.08
64	11290	1545.08
79	11303	1544.95
65	11315	1545.08
64	11332	1545.08
63	11348	1545.08
64	11359	1545.08
64	11373	1545.08
65	11392	1545.08
63	11407	1545.08
65	11422	1545.08
63	11438	1545.08
64	11450	1545.2
64	11468	1545.08
80	11484	1545.08
65	11504	1545.08
63	11523	1544.95
65	11544	1545.08
64	11552	1545.08
63	11579	1545.2
64	11614	1545.08
64	11624	1545.08
64	11651	1545.08
64	11674	1544.95
64	11695	1545.08
64	11727	1545.2
80	11749	1545.08
64	11775	1545.08
64	11802	1545.08
64	11839	1545.08
64	11862	1545.08
63	11892	1545.08
65	11923	1545.2
64	11961	1545.08
64	11981	1545.08
64	12019	1544.95
63	12056	1545.08
64	12091	1545.2
80	12134	1544.95
64	12172	1544.95
64	12210	1545.2
64	12251	1545.08
65	12288	1545.08
63	12333	1545.2
64	12381	1545.08
65	12423	1545.08
63	12475	1544.95
64	12526	1545.08
64	12579	1545.08
64	12635	1544.95
80	12692	1545.2
64	12750	1545.08
64	12812	1545.08
64	12872	1545.08
64	12942	1545.08
64	13012	1545.2
64	13078	1545.2
64	13147	1545.46
64	13230	1545.72
64	13310	1545.97
64	13395	1546.35
64	13486	1546.87
80	13589	1547.38
64	13701	1547.89
64	13836	1548.78
63	13992	1549.55
65	14131	1550.32
63	14251	1551.34
65	14333	1552.36
63	14359	1553.51
64	14351	1554.66
65	14349	1555.94
63	14351	1557.35
65	14334	1556.58
79	14337	1555.3
65	14351	1553.9
63	14352	1552.75
64	14311	1551.72
64	14214	1550.83
65	14069	1549.93
63	13891	1549.17
64	13736	1548.53
64	13632	1547.76
64	13526	1547.38
64	13438	1546.74
64	13355	1546.35
80	13275	1546.1
64	13206	1545.84
64	13129	1545.59
63	13057	1545.46
65	12983	1545.33
64	12918	1545.33
64	12854	1545.33
63	12790	1545.33
64	12728	1545.33
65	12670	1545.33
64	12613	1545.33
64	12563	1545.2
80	12508	1545.2
63	12460	1545.2
65	12411	1545.2
63	12363	1545.08
64	12317	1545.2
65	12276	1545.2
63	12232	1545.2
64	12194	1545.2
65	12154	1545.08
63	12116	1545.2
65	12077	1545.2
63	12043	1545.08
80	12005	1545.08
65	11977	1545.2
63	11942	1545.2
64	11911	1545.08
64	11872	1545.08
64	11847	1545.08
63	11815	1545.08
65	11786	1545.2
63	11764	1545.08
64	11739	1545.08
65	11708	1545.08
64	11690	1545.33
63	11665	1545.08
81	11639	1545.08
63	11616	1545.08
64	11591	1545.2
64	11573	1545.33
65	11555	1545.08
63	11530	1545.08
64	11510	1545.08
64	11490	1545.2
65	11476	1545.08
63	11462	1545.2
65	11445	1545.08
63	11426	1545.08
81	11410	1545.08
64	11394	1545.08
63	11378	1545.2
64	11367	1545.08
64	11347	1545.08
64	11339	1545.2
64	11325	1545.08
63	11316	1545.08
65	11300	1545.2
64	11285	1545.08
63	11274	1545.08
65	11266	1545.08
80	11248	1545.2
64	11237	1545.08
64	11224	1545.08
63	11219	1545.08
65	11207	1545.08
64	11195	1545.08
64	11189	1545.08
64	11179	1544.95
63	11168	1545.08
64	11164	1545.08
64	11151	1545.08
64	11149	1545.08
81	11138	1545.08
63	11129	1545.2
64	11120	1545.08
64	11114	1545.08
64	11110	1545.08
64	11096	1545.08
64	11090	1545.08
64	11080	1545.2
64	11075	1545.08
64	11067	1545.08
64	11062	1544.95
64	11047	1545.2
80	11046	1545.08
64	11044	1545.08
64	11039	1545.08
63	11041	1545.08
66	11045	1545.08
63	11042	1545.08
64	11040	1545.08
64	11040	1545.2
64	11040	1544.95
64	11042	1544.95
64	11042	1544.95
63	11042	1544.95
80	11044	1545.08
65	11041	1544.95
63	11047	1544.95
64	11041	1545.08
64	11042	1545.08
65	11040	1544.95
64	11041	1545.08
63	11040	1545.08
64	11040	1544.95
64	11044	1545.08
64	11036	1545.2
65	11039	1544.95
79	11036	1545.08
65	11041	1545.08
63	11035	1545.08
64	11041	1545.08
64	11044	1545.08
65	11041	1545.2
63	11041	1545.08
64	11041	1544.95
64	11039	1545.08
64	11038	1545.08
63	11041	1545.08
65	11037	1544.95
79	11039	1544.95
64	11037	1545.08
64	11039	1544.95
65	11037	1544.95
64	11047	1545.08
64	11044	1545.08
64	11037	1544.95
63	11040	1545.08
65	11048	1545.08
63	11038	1545.08
65	11039	1545.08
64	11042	1545.08
80	11041	1544.95
63	11038	1545.08
64	11039	1545.08
64	11037	1544.95
64	11047	1545.08
64	11042	1545.08
64	11041	1545.08
63	11038	1544.95
65	11042	1545.08
64	11038	1545.08
64	11043	1545.08
64	11040	1544.95
80	11039	1544.95
64	11037	1545.08
63	11041	1544.95
64	11046	1545.08
64	11039	1545.08
65	11039	1545.08
63	11043	1544.95
64	11040	1544.95
65	11036	1545.08
63	11037	1545.08
64	11037	1544.95
65	11042	1544.95
80	11037	1545.08
63	11045	1545.08
64	11043	1545.08
64	11037	1545.08
64	11040	1544.95
65	11045	1544.95
63	11040	1545.08
64	11042	1544.95
64	11042	1544.95
64	11038	1544.95
64	11043	1545.08
64	11042	1545.08
80	11040	1545.08
64	11040	1545.08
64	11037	1544.95
64	11039	1545.08
64	11040	1545.08
64	11040	1545.08
64	11041	1545.08
64	11037	1545.08
64	11040	1545.08
63	11039	1545.08
66	11040	1544.95
62	11036	1544.95
81	11039	1544.95
64	11040	1544.95
63	11041	1545.08
65	11051	1544.95
64	11051	1545.08
64	11061	1545.08
63	11073	1545.08
64	11074	1545.08
64	11083	1545.08
64	11090	1544.95
65	11100	1545.08
64	11108	1545.08
79	11117	1545.08
64	11127	1544.95
64	11135	1544.95
64	11138	1545.08
63	11149	1545.08
65	11153	1545.08
64	11163	1545.08
63	11174	1545.08
64	11188	1544.95
65	11192	1544.82
64	11203	1544.95
64	11208	1545.08
80	11228	1544.95
63	11229	1545.08
65	11243	1545.08
63	11255	1545.08
65	11269	1545.08
63	11277	1545.08
65	11292	1544.95
64	11302	1545.08
63	11316	1544.95
64	11329	1545.08
65	11338	1544.95
63	11360	1545.08
81	11373	1545.08
63	11384	1545.08
64	11401	1545.08
64	11419	1545.08
65	11437	1544.95
63	11452	1544.95
64	11463	1545.08
64	11487	1545.08
64	11503	1545.08
64	11521	1545.08
64	11539	1545.08
64	11560	1544.95
79	11581	1545.08
65	11607	1544.95
63	11623	1545.08
65	11653	1544.95
64	11670	1545.08
63	11695	1544.95
64	11721	1544.95
65	11750	1544.95
64	11772	1544.95
64	11802	1545.08
63	11828	1544.95
65	11862	1544.95
64	11891	1544.95
79	11918	1545.08
64	11952	1545.08
64	11984	1545.08
64	12021	1545.08
64	12053	1544.95
65	12098	1545.08
64	12131	1544.95
64	12167	1544.95
63	12201	1544.95
65	12250	1545.08
63	12290	1544.95
64	12333	1544.95
80	12377	1544.95
64	12427	1544.95
64	12472	1545.08
64	12524	1544.95
64	12578	1545.08
64	12626	1544.95
63	12688	1544.95
64	12747	1544.95
65	12807	1544.95
64	12869	1544.95
64	12938	1545.08
64	13004	1545.08
79	13072	1545.2
65	13144	1545.33
63	13223	1545.59
65	13300	1545.84
64	13385	1546.23
63	13484	1546.74
64	13574	1547.25
64	13692	1547.89
64	13819	1548.53
64	13978	1549.29
65	14125	1550.19
63	14240	1551.21
80	14337	1552.11
64	14358	1553.26
64	14350	1554.66
64	14352	1555.81
64	14353	1557.22
64	14339	1557.09
64	14328	1555.56
64	14354	1554.28
64	14357	1553.13
64	14325	1551.98
64	14260	1551.08
64	14123	1550.19
79	13956	1549.29
64	13771	1548.66
65	13664	1547.89
64	13565	1547.38
64	13480	1546.87
64	13389	1546.61
64	13310	1546.1
64	13228	1545.84
63	13152	1545.72
65	13076	1545.46
63	13012	1545.2
65	12944	1545.33
79	12872	1545.2
65	12814	1545.2
64	12752	1545.2
64	12694	1545.2
63	12636	1545.2
64	12580	1545.08
64	12528	1545.2
64	12475	1545.2
64	12430	1545.08
64	12380	1545.2
65	12335	1545.2
63	12293	1545.08
80	12250	1545.08
64	12203	1545.08
63	12169	1545.08
65	12128	1545.08
64	12094	1545.08
64	12053	1545.2
64	12017	1544.95
64	11982	1545.08
63	11957	1545.08
64	11917	1545.2
65	11885	1545.08
64	11863	1545.08
79	11832	1545.08
65	11803	1545.2
64	11776	1545.08
64	11746	1545.08
64	11719	1544.95
64	11694	1545.08
64	11668	1544.95
64	11643	1545.08
63	11626	1545.08
64	11607	1544.95
64	11582	1545.08
64	11559	1545.08
80	11540	1544.95
64	11519	1545.08
64	11496	1544.95
64	11482	1545.08
64	11467	1545.08
64	11448	1545.08
64	11432	1545.08
64	11415	1545.08
64	11400	1545.08
63	11388	1544.95
65	11372	1545.08
64	11352	1545.08
80	11341	1545.08
64	11326	1545.08
64	11316	1545.08
64	11302	1544.95
63	11291	1544.95
64	11275	1544.95
64	11271	1544.95
65	11254	1545.08
64	11246	1545.08
64	11233	1544.95
63	11219	1545.08
65	11210	1544.95
79	11203	1544.95
64	11193	1545.08
65	11186	1544.95
64	11172	1544.95
64	11167	1544.95
64	11154	1544.95
63	11145	1544.95
64	11135	1545.08
64	11135	1544.95
65	11122	1544.95
63	11108	1544.95
64	11108	1545.08
80	11097	1545.08
63	11096	1544.95
65	11086	1544.95
64	11075	1545.08
63	11069	1544.95
64	11062	1545.08
65	11054	1544.95
63	11051	1544.95
65	11040	1544.95
64	11035	1545.08
63	11036	1544.95
65	11042	1544.95
79	11040	1545.08
65	11041	1544.95
64	11040	1544.95
63	11037	1545.08
64	11041	1544.95
64	11042	1544.95
64	11044	1545.08
64	11044	1544.95
64	11042	1544.95
64	11044	1545.08
64	11042	1544.95
64	11039	1544.95
80	11040	1544.95
64	11040	1544.95
64	11041	1544.95
64	11042	1544.95
64	11038	1545.08
64	11039	1544.95
64	11033	1545.08
64	11043	1545.08
64	11042	1544.95
63	11043	1544.95
65	11040	1544.95
64	11044	1544.95
80	11038	1544.95
64	11040	1545.08
63	11041	1544.95
64	11037	1544.95
65	11035	1544.95
64	11037	1544.95
64	11039	1544.95
63	11046	1544.95
64	11038	1545.08
64	11039	1544.95
64	11043	1544.95
64	11041	1544.95
80	11042	1545.08
64	11041	1544.95
64	11040	1544.95
65	11036	1544.95
63	11041	1545.08
64	11041	1544.95
64	11038	1545.08
64	11041	1544.95
64	11038	1544.95
64	11037	1544.95
64	11039	1545.08
64	11041	1544.95
64	11040	1544.82
80	11041	1544.95
64	11043	1544.95
64	11042	1544.95
64	11038	1544.82
64	11042	1545.08
64	11039	1544.82
64	11041	1544.95
64	11038	1544.95
64	11043	1544.95
63	11041	1544.95
65	11040	1545.08
64	11038	1544.95
80	11039	1545.08
63	11042	1544.95
65	11038	1544.95
63	11040	1544.95
64	11037	1545.08
65	11040	1545.08
63	11036	1545.08
64	11038	1544.95
64	11042	1544.95
64	11036	1544.95
65	11039	1544.95
64	11038	1544.95
80	11040	1544.95
63	11035	1544.95
64	11037	1544.95
63	11040	1544.95
64	11035	1544.82
65	11037	1544.95
64	11041	1544.95
64	11045	1544.82
64	11037	1545.08
64	11040	1545.08
63	11039	1544.95
65	11037	1544.95
80	11041	1544.95
64	11038	1544.95
63	11038	1544.95
65	11041	1544.95
63	11040	1544.95
64	11035	1544.95
64	11041	1544.82
65	11040	1544.95
63	11045	1544.95
64	11040	1545.08
64	11055	1545.08
64	11058	1544.95
80	11069	1544.95
64	11068	1544.95
64	11078	1545.08
64	11090	1545.08
64	11092	1544.95
64	11106	1544.95
64	11111	1544.95
64	11121	1544.95
64	11130	1544.95
63	11129	1544.82
64	11146	1544.95
64	11153	1544.82
81	11163	1545.08
64	11168	1544.95
64	11179	1545.08
64	11192	1544.95
63	11204	1544.95
64	11210	1544.95
65	11219	1544.95
64	11226	1544.95
64	11245	1544.95
63	11253	1544.95
65	11263	1544.95
64	11279	1544.82
80	11289	1544.95
63	11301	1544.95
64	11313	1544.95
64	11325	1544.95
65	11344	1544.95
63	11355	1544.95
64	11365	1544.95
64	11383	1544.82
64	11398	1544.95
64	11416	1544.95
64	11428	1544.95
64	11444	1544.95
80	11463	1544.95
64	11478	1544.95
64	11498	1544.95
63	11518	1544.95
65	11536	1544.95
63	11551	1545.08
64	11570	1544.95
64	11591	1545.08
64	11618	1545.08
65	11645	1544.82
64	11667	1545.08
64	11693	1544.82
80	11715	1544.95
63	11744	1544.95
64	11762	1545.08
64	11791	1544.95
65	11821	1544.95
64	11851	1544.82
63	11880	1544.95
65	11907	1544.95
64	11940	1544.95
64	11975	1544.95
63	12007	1544.95
64	12044	1544.95
80	12083	1544.95
64	12119	1544.95
64	12159	1544.95
63	12199	1544.95
65	12239	1544.95
64	12278	1544.95
64	12318	1544.95
63	12364	1544.95
65	12420	1544.95
64	12462	1544.95
64	12509	1544.95
64	12565	1544.95
80	12622	1544.95
63	12677	1544.82
65	12738	1544.95
63	12794	1545.08
65	12854	1544.95
64	12920	1544.95
64	12988	1544.95
63	13059	1545.2
64	13125	1545.33
64	13201	1545.46
65	13281	1545.72
63	13371	1546.1
80	13454	1546.48
64	13558	1547.12
64	13667	1547.63
64	13792	1548.4
64	13943	1549.04
65	14097	1549.93
64	14223	1550.83
63	14315	1551.85
64	14349	1553
64	14356	1554.15
64	14350	1555.43
64	14350	1556.84
80	14339	1556.71
63	14329	1555.3
64	14350	1554.15
65	14354	1552.87
64	14324	1551.85
64	14247	1550.83
64	14115	1549.93
64	13934	1549.17
63	13761	1548.4
65	13659	1547.76
64	13550	1547.25
64	13466	1546.74
79	13382	1546.48
64	13298	1546.1
64	13216	1545.72
64	13144	1545.59
64	13066	1545.46
64	13004	1545.2
64	12931	1545.2
64	12866	1545.08
64	12801	1545.2
64	12743	1545.08
64	12682	1545.08
64	12625	1545.2
80	12575	1545.08
64	12522	1545.08
64	12472	1545.08
63	12419	1544.95
65	12373	1544.95
64	12331	1545.08
64	12285	1545.08
63	12241	1545.08
65	12202	1545.08
63	12159	1545.08
64	12127	1545.08
65	12084	1545.08
80	12048	1544.95
64	12012	1545.08
64	11981	1545.08
64	11948	1544.95
64	11915	1545.08
63	11886	1544.95
64	11856	1544.95
65	11821	1544.95
63	11793	1544.95
64	11764	1545.08
65	11740	1544.95
63	11714	1545.08
64	11694	1545.08
80	11671	1544.95
64	11649	1544.95
64	11619	1544.95
64	11596	1544.95
64	11579	1544.95
64	11548	1544.95
64	11532	1544.95
64	11514	1544.95
63	11499	1545.08
65	11477	1545.08
64	11465	1544.95
63	11444	1544.95
80	11430	1545.08
65	11413	1544.95
63	11399	1544.95
64	11386	1544.95
65	11365	1544.95
63	11355	1544.95
64	11337	1544.95
65	11323	1544.95
63	11316	1544.95
64	11298	1544.95
64	11293	1544.95
65	11278	1544.95
79	11261	1544.95
65	11251	1544.82
63	11245	1544.82
64	11232	1544.95
64	11220	1544.95
64	11209	1544.95
64	11198	1544.95
65	11195	1544.95
63	11181	1544.95
64	11175	1544.95
65	11161	1544.82
63	11152	1544.82
80	11144	1544.95
64	11137	1544.95
64	11129	1544.95
63	11123	1545.08
65	11110	1544.82
64	11107	1544.95
63	11096	1544.95
65	11090	1544.95
64	11075	1544.95
64	11071	1544.95
65	11069	1544.82
62	11055	1544.95
80	11052	1544.95
64	11045	1545.08
64	11039	1544.95
64	11035	1544.95
64	11038	1544.82
64	11039	1544.95
65	11039	1544.82
63	11039	1544.82
64	11037	1544.82
64	11042	1545.08
64	11039	1544.95
64	11042	1544.82
81	11035	1544.95
63	11043	1544.82
64	11043	1544.95
64	11039	1544.95
64	11042	1544.82
64	11038	1544.95
65	11035	1544.82
63	11032	1544.95
64	11038	1544.95
64	11035	1544.82
64	11034	1544.82
64	11040	1544.82
80	11036	1544.95
63	11039	1544.95
64	11045	1544.95
65	11039	1544.95
64	11035	1544.95
64	11035	1544.95
63	11040	1544.95
64	11040	1544.95
65	11038	1544.82
64	11042	1544.95
63	11039	1544.82
64	11036	1544.95
80	11037	1544.82
64	11043	1544.95
64	11037	1544.82
64	11037	1544.95
64	11040	1544.82
64	11040	1544.82
64	11036	1544.82
64	11042	1544.95
64	11038	1544.95
64	11042	1544.82
64	11038	1544.82
64	11040	1544.95
80	11039	1544.95
63	11035	1544.82
65	11042	1544.82
64	11040	1544.95
64	11042	1544.82
64	11033	1544.95
64	11040	1544.95
64	11039	1544.82
63	11043	1544.95
65	11041	1544.82
63	11040	1544.95
64	11032	1544.95
80	11043	1544.95
64	11038	1544.95
65	11043	1544.82
63	11040	1544.95
64	11037	1544.95
64	11040	1544.95
64	11037	1544.95
64	11040	1544.82
64	11040	1544.82
64	11039	1544.82
64	11038	1544.82
64	11040	1544.82
80	11037	1544.95
64	11038	1544.82
64	11043	1544.82
64	11040	1544.95
64	11040	1544.95
63	11041	1544.95
65	11039	1544.82
64	11036	1544.95
64	11040	1544.82
64	11043	1544.95
64	11041	1544.95
64	11041	1544.82
80	11042	1544.82
63	11033	1544.95
64	11041	1544.82
65	11036	1544.82
64	11034	1544.82
64	11034	1544.82
64	11039	1544.95
64	11035	1544.82
64	11039	1544.82
63	11037	1544.82
65	11040	1544.82
63	11039	1544.82
81	11042	1544.82
64	11043	1544.95
63	11035	1544.82
64	11043	1544.82
64	11049	1544.95
64	11054	1544.95
64	11059	1545.08
64	11063	1544.95
64	11073	1544.95
63	11092	1544.82
65	11090	1544.95
64	11099	1544.82
80	11101	1544.95
63	11109	1544.95
65	11118	1544.82
64	11127	1544.95
64	11135	1544.95
63	11150	1544.82
65	11157	1544.82
64	11164	1544.95
63	11170	1544.95
64	11178	1544.82
64	11198	1544.82
64	11202	1544.95
81	11213	1544.82
63	11217	1544.82
65	11226	1544.95
63	11233	1544.82
64	11257	1544.95
64	11264	1544.82
65	11273	1544.95
63	11285	1544.95
64	11298	1544.82
64	11311	1544.82
64	11323	1544.95
64	11338	1544.82
64	11352	1544.95
80	11363	1544.82
63	11386	1544.95
65	11400	1544.82
64	11413	1544.82
63	11430	1544.82
65	11443	1544.95
64	11463	1544.82
64	11480	1544.69
64	11497	1544.95
64	11515	1544.95
64	11537	1544.82
65	11551	1545.08
78	11572	1544.82
64	11596	1544.82
64	11621	1544.82
64	11647	1544.82
65	11669	1544.95
64	11695	1544.82
64	11718	1544.95
64	11745	1544.82
64	11762	1544.95
63	11797	1544.82
64	11828	1544.82
65	11855	1544.82
79	11884	1544.95
64	11909	1544.82
64	11944	1544.82
64	11972	1544.82
64	12008	1544.82
64	12050	1544.82
64	12083	1544.82
64	12128	1544.82
64	12166	1544.82
64	12202	1544.82
64	12241	1544.82
65	12284	1544.95
79	12329	1544.82
64	12372	1544.82
63	12417	1544.95
65	12469	1544.82
63	12519	1544.82
65	12570	1544.82
64	12626	1544.82
64	12680	1544.95
64	12734	1544.82
63	12800	1544.82
64	12861	1544.95
64	12928	1544.95
80	12998	1544.95
64	13065	1545.08
64	13138	1545.33
65	13210	1545.46
63	13295	1545.72
64	13379	1546.1
64	13473	1546.48
64	13567	1546.99
64	13687	1547.63
65	13808	1548.27
63	13964	1549.17
65	14104	1549.93
79	14235	1550.83
64	14320	1551.85
64	14357	1553.13
64	14357	1554.28
64	14345	1555.68
64	14346	1556.96
64	14340	1557.09
64	14330	1555.56
64	14348	1554.28
64	14351	1553
63	14332	1551.98
64	14272	1550.96
81	14143	1550.19
64	13972	1549.29
63	13792	1548.66
64	13678	1547.89
64	13573	1547.38
64	13483	1546.87
64	13393	1546.48
64	13314	1545.97
64	13235	1545.72
64	13165	1545.33
64	13083	1545.33
64	13018	1545.08
80	12946	1545.08
65	12880	1545.08
64	12814	1545.08
64	12755	1545.08
63	12696	1545.08
64	12641	1544.95
64	12584	1545.08
64	12536	1544.95
64	12481	1544.95
64	12428	1544.95
64	12382	1544.95
64	12335	1544.95
79	12290	1545.08
65	12252	1544.95
64	12209	1544.95
64	12171	1544.95
64	12135	1545.08
64	12092	1544.82
64	12058	1544.95
64	12022	1544.95
63	11980	1544.95
64	11952	1544.95
64	11916	1544.82
65	11891	1544.95
79	11853	1544.82
64	11826	1544.82
65	11798	1544.82
63	11774	1544.95
65	11751	1544.95
64	11721	1544.95
63	11699	1545.08
64	11666	1544.95
64	11650	1544.95
64	11624	1544.95
64	11606	1544.82
64	11577	1544.95
80	11558	1544.95
64	11534	1544.82
63	11518	1544.95
65	11502	1544.82
64	11479	1544.95
63	11463	1544.95
64	11448	1544.95
64	11428	1544.82
65	11408	1544.95
63	11401	1544.82
64	11384	1544.82
64	11367	1544.82
80	11355	1544.95
64	11341	1544.69
65	11322	1544.95
63	11313	1544.69
65	11299	1544.82
64	11289	1544.82
63	11277	1544.95
65	11269	1544.82
63	11254	1544.82
64	11244	1544.95
64	11229	1544.82
64	11221	1544.82
81	11209	1544.82
63	11204	1544.95
64	11193	1544.95
64	11183	1544.95
64	11174	1544.82
64	11163	1544.82
64	11156	1544.82
64	11144	1544.95
64	11135	1544.95
64	11132	1544.82
64	11122	1544.82
64	11108	1544.82
79	11105	1544.95
65	11100	1544.82
64	11091	1544.82
64	11081	1544.95
64	11075	1544.95
64	11074	1544.95
64	11062	1544.82
64	11054	1544.82
63	11049	1544.82
64	11043	1544.82
64	11037	1544.82
65	11036	1544.95
63	11040	1544.82
80	11034	1544.82
64	11036	1544.82
64	11038	1544.82
64	11036	1544.82
64	11036	1544.82
64	11037	1544.82
64	11038	1544.95
64	11039	1544.82
65	11032	1544.82
63	11037	1544.95
64	11041	1544.82
63	11035	1544.82
81	11039	1544.69
64	11041	1544.82
64	11038	1544.82
64	11038	1544.82
64	11036	1544.82
64	11034	1544.82
64	11039	1544.95
65	11041	1544.82
63	11039	1544.82
63	11036	1544.82
65	11036	1544.95
63	11037	1544.82
81	11035	1544.82
63	11042	1544.69
64	11039	1544.82
65	11040	1544.82
64	11041	1544.82
63	11036	1544.82
65	11041	1544.82
64	11034	1544.82
63	11041	1544.82
64	11040	1544.82
64	11034	1544.82
64	11033	1544.82
80	11041	1544.82
64	11032	1544.82
64	11037	1544.82
64	11033	1544.69
64	11036	1544.82
64	11040	1544.82
64	11037	1544.69
64	11037	1544.95
64	11036	1544.82
64	11032	1544.82
63	11038	1544.82
64	11042	1544.95
80	11044	1544.95
65	11038	1544.69
64	11041	1544.69
64	11034	1544.82
63	11036	1544.82
65	11040	1544.82
63	11039	1544.82
