Loop Time (ms)	IR (16 bit)	Force (N)
64	10727	1534.47
64	10725	1534.47
64	10727	1534.47
64	10729	1534.34
80	10728	1534.47
63	10727	1534.34
65	10729	1534.34
64	10725	1534.47
64	10728	1534.34
64	10732	1534.34
64	10728	1534.34
64	10730	1534.34
64	10727	1534.34
63	10729	1534.47
65	10726	1534.34
63	10723	1534.34
81	10731	1534.34
63	10729	1534.34
65	10731	1534.34
64	10727	1534.34
63	10728	1534.47
65	10726	1534.34
64	10731	1534.34
63	10726	1534.47
65	10727	1534.47
63	10726	1534.34
64	10724	1534.34
65	10732	1534.34
79	10725	1534.34
64	10742	1534.47
64	10751	1534.34
64	10763	1534.34
64	10782	1534.34
63	10795	1534.34
65	10816	1534.47
64	10828	1534.34
64	10841	1534.47
64	10863	1534.47
64	10885	1534.47
64	10905	1534.47
80	10923	1534.47
64	10941	1534.47
63	10959	1534.47
65	10981	1534.47
64	11001	1534.47
63	11015	1534.47
64	11045	1534.34
64	11065	1534.34
64	11091	1534.34
65	11113	1534.34
63	11144	1534.34
64	11168	1534.34
81	11193	1534.47
63	11222	1534.34
64	11248	1534.34
64	11276	1534.47
64	11303	1534.47
64	11337	1534.34
64	11365	1534.6
64	11396	1534.34
64	11427	1534.47
64	11465	1534.34
64	11495	1534.21
64	11530	1534.34
80	11569	1534.47
64	11608	1534.34
63	11646	1534.34
65	11690	1534.34
64	11734	1534.34
64	11775	1534.34
63	11820	1534.34
64	11866	1534.47
65	11917	1534.34
65	11964	1534.34
62	12012	1534.34
65	12070	1534.47
80	12115	1534.6
63	12164	1534.85
64	12215	1535.11
64	12271	1535.49
65	12329	1536
64	12395	1536.77
63	12462	1537.41
65	12482	1537.41
63	12412	1536.77
64	12339	1536.13
64	12285	1535.62
64	12232	1535.11
80	12173	1534.98
65	12138	1534.6
63	12080	1534.47
65	12029	1534.6
63	11978	1534.47
64	11932	1534.6
64	11881	1534.47
64	11839	1534.47
63	11789	1534.47
64	11748	1534.34
65	11701	1534.47
64	11658	1534.47
80	11614	1534.47
64	11579	1534.47
64	11537	1534.47
63	11509	1534.34
64	11473	1534.47
65	11437	1534.47
63	11405	1534.47
64	11375	1534.47
64	11339	1534.47
65	11317	1534.47
63	11286	1534.34
65	11257	1534.34
80	11229	1534.34
63	11197	1534.34
65	11173	1534.47
63	11149	1534.47
65	11126	1534.34
63	11106	1534.34
65	11080	1534.34
63	11053	1534.47
64	11034	1534.6
64	11008	1534.47
64	10992	1534.47
64	10967	1534.47
80	10950	1534.47
64	10927	1534.47
64	10907	1534.34
64	10889	1534.34
64	10869	1534.34
63	10855	1534.34
64	10840	1534.34
65	10819	1534.47
63	10798	1534.47
65	10787	1534.34
64	10769	1534.47
63	10761	1534.34
65	10747	1534.47
80	10730	1534.47
64	10720	1534.6
64	10722	1534.47
64	10729	1534.34
63	10731	1534.34
65	10727	1534.47
63	10731	1534.47
64	10736	1534.34
64	10731	1534.34
65	10729	1534.47
63	10730	1534.47
65	10731	1534.47
79	10731	1534.47
64	10727	1534.47
64	10728	1534.47
64	10725	1534.47
64	10727	1534.6
64	10728	1534.47
64	10732	1534.47
64	10732	1534.34
64	10727	1534.34
64	10733	1534.34
64	10729	1534.34
64	10727	1534.34
80	10732	1534.47
64	10732	1534.34
64	10734	1534.34
63	10730	1534.47
65	10728	1534.34
63	10732	1534.47
64	10732	1534.47
64	10731	1534.34
64	10731	1534.34
65	10729	1534.47
63	10728	1534.47
64	10728	1534.47
80	10730	1534.6
64	10734	1534.34
64	10724	1534.47
64	10727	1534.47
65	10731	1534.47
63	10731	1534.47
64	10730	1534.47
64	10730	1534.47
64	10729	1534.47
64	10732	1534.47
64	10728	1534.47
64	10727	1534.34
79	10730	1534.47
65	10729	1534.47
64	10728	1534.47
64	10729	1534.34
63	10729	1534.34
65	10729	1534.47
64	10730	1534.47
64	10729	1534.47
64	10729	1534.47
63	10727	1534.34
64	10732	1534.34
64	10729	1534.34
81	10728	1534.47
64	10727	1534.47
63	10727	1534.47
64	10731	1534.47
64	10732	1534.47
64	10727	1534.47
64	10728	1534.47
65	10729	1534.47
63	10734	1534.47
64	10733	1534.47
64	10733	1534.47
64	10729	1534.34
80	10732	1534.47
64	10729	1534.47
64	10733	1534.34
64	10727	1534.34
64	10731	1534.47
64	10730	1534.34
64	10729	1534.47
64	10728	1534.34
64	10730	1534.47
64	10730	1534.6
64	10732	1534.47
64	10731	1534.47
79	10725	1534.47
65	10732	1534.34
63	10729	1534.34
65	10733	1534.34
63	10723	1534.47
65	10727	1534.34
63	10732	1534.47
64	10731	1534.47
64	10732	1534.47
65	10728	1534.47
64	10731	1534.47
63	10731	1534.47
81	10733	1534.47
63	10744	1534.47
65	10754	1534.34
63	10773	1534.47
64	10786	1534.47
64	10805	1534.34
64	10817	1534.47
64	10833	1534.47
64	10849	1534.47
64	10872	1534.34
64	10888	1534.34
64	10906	1534.47
80	10920	1534.47
65	10943	1534.34
63	10963	1534.47
64	10985	1534.47
63	11001	1534.34
65	11029	1534.47
64	11047	1534.6
64	11072	1534.6
64	11096	1534.34
63	11120	1534.47
65	11147	1534.47
64	11172	1534.47
79	11202	1534.47
65	11227	1534.34
63	11253	1534.6
64	11281	1534.47
64	11307	1534.34
64	11334	1534.47
64	11374	1534.34
64	11405	1534.47
64	11432	1534.34
64	11468	1534.47
63	11502	1534.47
65	11537	1534.47
80	11576	1534.47
64	11615	1534.47
64	11654	1534.47
63	11702	1534.47
64	11737	1534.47
65	11790	1534.47
63	11824	1534.47
65	11879	1534.47
63	11922	1534.47
64	11974	1534.47
65	12023	1534.47
64	12079	1534.47
80	12119	1534.72
63	12172	1534.85
64	12226	1535.11
64	12277	1535.62
64	12343	1536.13
64	12402	1536.77
64	12472	1537.66
65	12466	1537.41
64	12390	1536.51
63	12328	1535.87
65	12271	1535.49
63	12220	1535.11
80	12168	1534.85
65	12126	1534.72
63	12072	1534.6
64	12021	1534.47
64	11968	1534.47
64	11916	1534.6
64	11876	1534.47
64	11826	1534.47
63	11775	1534.34
64	11739	1534.47
65	11694	1534.6
64	11655	1534.47
80	11609	1534.47
64	11570	1534.47
63	11540	1534.47
65	11498	1534.47
63	11468	1534.47
64	11433	1534.47
65	11397	1534.47
63	11366	1534.6
65	11337	1534.34
64	11304	1534.47
63	11274	1534.47
64	11255	1534.47
80	11221	1534.47
64	11194	1534.47
64	11171	1534.34
64	11150	1534.47
65	11116	1534.47
63	11101	1534.47
64	11068	1534.47
64	11049	1534.47
64	11026	1534.47
64	11002	1534.47
64	10985	1534.47
64	10967	1534.47
80	10948	1534.6
63	10926	1534.6
65	10905	1534.6
64	10885	1534.47
63	10868	1534.47
65	10854	1534.47
64	10838	1534.47
64	10818	1534.47
63	10801	1534.47
65	10790	1534.47
64	10775	1534.47
64	10760	1534.47
63	10741	1534.47
81	10731	1534.47
64	10723	1534.34
63	10729	1534.6
65	10732	1534.47
63	10734	1534.47
64	10730	1534.47
64	10730	1534.47
65	10735	1534.47
63	10730	1534.47
64	10733	1534.34
64	10730	1534.47
64	10733	1534.47
80	10731	1534.47
64	10729	1534.6
65	10736	1534.6
63	10733	1534.47
64	10727	1534.47
64	10733	1534.47
65	10730	1534.47
63	10732	1534.47
64	10739	1534.47
64	10734	1534.47
63	10730	1534.47
65	10733	1534.47
80	10733	1534.47
63	10733	1534.6
65	10736	1534.47
63	10731	1534.47
65	10732	1534.47
64	10733	1534.47
63	10730	1534.34
65	10736	1534.6
63	10731	1534.47
64	10732	1534.47
64	10732	1534.47
64	10731	1534.47
81	10735	1534.6
63	10732	1534.6
64	10734	1534.47
64	10733	1534.47
64	10731	1534.6
64	10738	1534.47
64	10741	1534.47
64	10735	1534.47
64	10733	1534.47
64	10733	1534.47
64	10730	1534.6
63	10734	1534.34
81	10736	1534.47
63	10732	1534.47
65	10730	1534.47
64	10733	1534.6
64	10736	1534.6
64	10731	1534.6
65	10734	1534.47
62	10728	1534.47
65	10735	1534.47
63	10738	1534.47
64	10736	1534.6
65	10730	1534.6
80	10732	1534.47
63	10734	1534.47
64	10737	1534.6
64	10729	1534.47
65	10733	1534.47
63	10734	1534.47
64	10735	1534.6
64	10731	1534.6
64	10736	1534.47
64	10732	1534.34
64	10732	1534.47
64	10730	1534.6
80	10728	1534.47
64	10731	1534.6
64	10733	1534.47
64	10731	1534.47
64	10734	1534.47
63	10734	1534.6
65	10734	1534.6
64	10731	1534.6
64	10735	1534.47
64	10730	1534.47
64	10735	1534.47
64	10735	1534.6
80	10731	1534.47
64	10734	1534.47
64	10740	1534.47
63	10739	1534.47
65	10733	1534.47
64	10731	1534.47
63	10733	1534.6
64	10735	1534.6
64	10730	1534.47
64	10729	1534.6
64	10735	1534.6
65	10740	1534.6
79	10732	1534.6
64	10748	1534.47
64	10761	1534.47
64	10775	1534.47
64	10791	1534.47
64	10805	1534.47
64	10820	1534.47
64	10837	1534.6
64	10858	1534.6
64	10872	1534.6
63	10895	1534.47
64	10910	1534.47
81	10927	1534.6
63	10949	1534.47
64	10965	1534.47
65	10986	1534.47
64	11008	1534.47
64	11028	1534.6
64	11056	1534.47
63	11079	1534.47
64	11104	1534.47
65	11131	1534.47
64	11153	1534.6
64	11180	1534.47
80	11203	1534.6
63	11233	1534.47
64	11257	1534.47
65	11288	1534.47
63	11316	1534.47
65	11346	1534.47
63	11374	1534.47
64	11406	1534.47
64	11441	1534.6
64	11472	1534.6
64	11505	1534.47
63	11541	1534.6
81	11585	1534.47
64	11625	1534.47
63	11659	1534.47
66	11709	1534.47
62	11746	1534.47
65	11790	1534.6
64	11833	1534.47
64	11887	1534.47
64	11925	1534.47
64	11982	1534.47
64	12033	1534.47
64	12088	1534.6
80	12130	1534.72
63	12186	1534.98
65	12237	1535.23
63	12289	1535.75
65	12350	1536.39
64	12417	1536.9
63	12483	1537.54
65	12463	1537.41
63	12395	1536.64
64	12329	1536
64	12272	1535.62
64	12222	1535.11
80	12162	1534.85
64	12126	1534.72
64	12070	1534.6
64	12019	1534.47
64	11968	1534.72
64	11917	1534.6
64	11877	1534.6
64	11829	1534.6
64	11781	1534.47
64	11738	1534.47
64	11696	1534.47
64	11659	1534.6
80	11615	1534.47
63	11571	1534.47
65	11532	1534.47
64	11501	1534.6
64	11462	1534.6
63	11431	1534.47
65	11401	1534.6
63	11366	1534.6
64	11336	1534.47
64	11310	1534.47
64	11276	1534.47
65	11258	1534.6
63	11225	1534.47
80	11199	1534.47
65	11167	1534.47
63	11146	1534.6
64	11125	1534.6
64	11097	1534.47
64	11074	1534.47
64	11053	1534.47
64	11028	1534.6
64	11004	1534.47
64	10987	1534.47
64	10968	1534.47
64	10945	1534.6
80	10927	1534.47
64	10909	1534.47
64	10890	1534.6
64	10863	1534.47
63	10848	1534.47
64	10835	1534.6
65	10814	1534.6
64	10802	1534.6
64	10788	1534.6
63	10776	1534.6
64	10756	1534.6
65	10745	1534.47
80	10734	1534.47
64	10723	1534.47
63	10736	1534.6
64	10736	1534.6
64	10736	1534.6
65	10738	1534.47
64	10732	1534.6
63	10734	1534.6
64	10736	1534.6
64	10735	1534.47
64	10733	1534.6
64	10737	1534.6
80	10737	1534.47
64	10732	1534.47
64	10738	1534.47
63	10731	1534.47
65	10733	1534.6
64	10738	1534.6
63	10736	1534.6
64	10734	1534.47
65	10736	1534.6
63	10737	1534.47
65	10738	1534.47
63	10735	1534.47
80	10735	1534.47
65	10735	1534.47
63	10733	1534.47
64	10734	1534.6
65	10742	1534.6
64	10728	1534.47
64	10741	1534.6
64	10733	1534.47
63	10737	1534.6
64	10737	1534.47
64	10736	1534.47
65	10734	1534.47
79	10734	1534.6
64	10737	1534.47
64	10735	1534.6
64	10740	1534.47
65	10740	1534.47
63	10737	1534.47
64	10735	1534.6
64	10737	1534.6
64	10738	1534.6
64	10734	1534.6
64	10735	1534.6
63	10737	1534.47
81	10739	1534.6
63	10733	1534.6
65	10736	1534.6
64	10739	1534.47
63	10738	1534.47
65	10736	1534.6
64	10736	1534.6
64	10737	1534.6
64	10743	1534.6
64	10737	1534.47
64	10741	1534.6
63	10741	1534.6
80	10740	1534.47
65	10743	1534.47
64	10735	1534.6
63	10734	1534.47
64	10739	1534.47
64	10735	1534.6
65	10741	1534.47
63	10734	1534.47
64	10740	1534.47
65	10735	1534.47
63	10736	1534.47
64	10732	1534.6
80	10739	1534.6
64	10737	1534.6
64	10737	1534.47
64	10738	1534.47
64	10737	1534.47
63	10735	1534.47
65	10737	1534.47
64	10733	1534.47
63	10738	1534.47
65	10733	1534.6
64	10733	1534.6
63	10735	1534.47
81	10739	1534.6
63	10735	1534.47
65	10734	1534.6
63	10735	1534.6
64	10738	1534.6
64	10737	1534.6
65	10737	1534.6
64	10743	1534.47
64	10734	1534.6
64	10737	1534.6
63	10735	1534.47
65	10742	1534.6
79	10745	1534.6
64	10757	1534.6
64	10772	1534.47
64	10781	1534.6
64	10801	1534.6
64	10812	1534.6
64	10828	1534.6
64	10845	1534.6
65	10867	1534.47
63	10875	1534.47
64	10898	1534.6
64	10918	1534.47
80	10936	1534.72
63	10959	1534.47
65	10982	1534.47
63	10997	1534.6
65	11016	1534.6
64	11037	1534.6
64	11059	1534.6
64	11084	1534.47
64	11111	1534.47
63	11136	1534.6
64	11163	1534.6
65	11189	1534.6
79	11213	1534.6
64	11243	1534.72
65	11270	1534.47
64	11298	1534.6
63	11324	1534.47
65	11356	1534.6
64	11385	1534.6
63	11419	1534.6
64	11447	1534.6
64	11485	1534.6
64	11520	1534.47
64	11559	1534.6
80	11592	1534.6
64	11633	1534.6
64	11679	1534.47
64	11716	1534.47
64	11765	1534.47
64	11806	1534.47
64	11857	1534.6
64	11898	1534.47
63	11949	1534.6
65	11999	1534.6
64	12050	1534.6
63	12104	1534.72
65	12147	1534.72
80	12202	1534.98
64	12254	1535.49
64	12311	1535.87
64	12368	1536.64
64	12431	1537.15
63	12493	1537.79
64	12452	1537.28
65	12379	1536.51
64	12320	1535.87
64	12262	1535.49
63	12214	1535.11
64	12158	1534.98
80	12117	1534.6
64	12069	1534.72
64	12007	1534.6
64	11962	1534.72
64	11912	1534.6
64	11861	1534.6
64	11820	1534.6
64	11773	1534.6
64	11732	1534.47
64	11687	1534.6
64	11649	1534.6
64	11600	1534.72
80	11565	1534.6
63	11530	1534.72
65	11496	1534.6
64	11462	1534.6
64	11428	1534.47
64	11399	1534.6
64	11364	1534.6
64	11336	1534.6
63	11305	1534.6
65	11281	1534.6
64	11253	1534.72
63	11217	1534.6
80	11200	1534.6
64	11173	1534.47
64	11146	1534.6
64	11118	1534.6
65	11096	1534.47
64	11068	1534.6
63	11047	1534.6
64	11027	1534.6
65	11008	1534.6
63	10984	1534.6
64	10966	1534.6
64	10939	1534.6
80	10916	1534.6
64	10901	1534.47
64	10893	1534.6
64	10870	1534.6
64	10851	1534.72
63	10836	1534.47
65	10824	1534.6
63	10808	1534.72
65	10791	1534.6
64	10769	1534.6
63	10758	1534.6
65	10744	1534.6
79	10731	1534.47
65	10727	1534.6
63	10741	1534.6
65	10738	1534.6
63	10737	1534.6
64	10737	1534.6
64	10735	1534.6
64	10737	1534.6
65	10737	1534.6
63	10738	1534.6
64	10739	1534.6
64	10739	1534.6
80	10738	1534.6
64	10737	1534.6
64	10739	1534.6
65	10740	1534.6
63	10735	1534.72
64	10738	1534.6
64	10739	1534.6
63	10735	1534.6
65	10741	1534.6
65	10738	1534.6
63	10737	1534.6
63	10738	1534.6
81	10742	1534.47
64	10738	1534.6
64	10740	1534.6
64	10737	1534.6
64	10739	1534.6
63	10738	1534.6
64	10740	1534.6
65	10740	1534.6
64	10740	1534.6
64	10743	1534.6
64	10736	1534.6
63	10741	1534.47
80	10743	1534.6
65	10743	1534.47
64	10742	1534.47
64	10742	1534.47
63	10739	1534.47
64	10740	1534.6
64	10738	1534.6
64	10736	1534.47
65	10739	1534.72
63	10739	1534.6
63	10744	1534.72
65	10738	1534.6
80	10736	1534.72
64	10739	1534.6
64	10742	1534.47
64	10741	1534.6
63	10742	1534.6
65	10740	1534.6
64	10741	1534.6
63	10738	1534.6
64	10738	1534.6
64	10743	1534.47
65	10741	1534.6
63	10735	1534.6
81	10739	1534.6
63	10741	1534.47
64	10743	1534.6
64	10745	1534.6
65	10738	1534.6
63	10738	1534.6
64	10743	1534.6
64	10738	1534.6
65	10735	1534.6
63	10740	1534.6
65	10742	1534.72
63	10739	1534.6
81	10741	1534.6
63	10742	1534.6
64	10743	1534.6
64	10738	1534.6
64	10739	1534.47
64	10742	1534.6
64	10739	1534.6
64	10739	1534.47
64	10741	1534.6
64	10740	1534.6
64	10737	1534.47
64	10740	1534.6
80	10740	1534.6
63	10739	1534.6
65	10745	1534.72
63	10739	1534.6
65	10740	1534.6
64	10746	1534.72
63	10740	1534.6
65	10743	1534.6
64	10742	1534.6
63	10740	1534.47
65	10741	1534.6
63	10737	1534.6
80	10742	1534.6
64	10738	1534.6
64	10737	1534.6
65	10739	1534.6
63	10742	1534.72
64	10735	1534.72
64	10738	1534.6
64	10744	1534.72
64	10743	1534.6
64	10741	1534.6
64	10741	1534.6
64	10745	1534.6
80	10741	1534.72
63	10743	1534.6
65	10742	1534.6
64	10742	1534.6
64	10740	1534.72
64	10741	1534.6
64	10740	1534.6
64	10738	1534.6
64	10736	1534.6
64	10742	1534.6
64	10741	1534.6
64	10738	1534.6
79	10739	1534.6
64	10738	1534.6
64	10739	1534.47
64	10740	1534.6
65	10738	1534.6
63	10742	1534.6
65	10740	1534.6
63	10748	1534.6
64	10735	1534.6
64	10740	1534.6
64	10741	1534.47
64	10737	1534.72
65	10737	1534.72
79	10739	1534.72
64	10741	1534.72
64	10739	1534.72
65	10741	1534.6
63	10741	1534.72
64	10741	1534.6
64	10741	1534.72
64	10742	1534.6
64	10741	1534.6
63	10742	1534.6
64	10742	1534.47
64	10741	1534.6
80	10740	1534.6
64	10745	1534.72
65	10739	1534.6
64	10747	1534.6
64	10740	1534.6
64	10741	1534.72
63	10742	1534.6
65	10744	1534.72
64	10743	1534.72
63	10742	1534.72
64	10740	1534.6
64	10740	1534.6
81	10740	1534.6
64	10740	1534.6
63	10743	1534.6
64	10742	1534.72
64	10746	1534.6
65	10742	1534.6
63	10740	1534.6
65	10741	1534.6
63	10741	1534.6
64	10740	1534.72
64	10744	1534.6
64	10742	1534.6
80	10741	1534.6
64	10742	1534.72
64	10746	1534.72
63	10742	1534.72
64	10739	1534.72
64	10736	1534.6
64	10740	1534.6
65	10742	1534.6
63	10744	1534.6
64	10742	1534.6
64	10744	1534.6
65	10740	1534.6
79	10741	1534.6
64	10737	1534.6
65	10742	1534.6
64	10741	1534.6
63	10742	1534.6
64	10742	1534.6
65	10742	1534.6
63	10740	1534.6
64	10745	1534.72
64	10739	1534.6
64	10740	1534.72
65	10740	1534.47
79	10741	1534.6
64	10742	1534.6
64	10742	1534.72
63	10746	1534.72
65	10744	1534.6
64	10740	1534.6
64	10742	1534.6
64	10743	1534.6
63	10739	1534.72
65	10738	1534.72
64	10740	1534.72
64	10739	1534.72
80	10744	1534.6
63	10740	1534.6
64	10740	1534.72
64	10741	1534.72
65	10739	1534.6
64	10745	1534.6
64	10739	1534.6
63	10747	1534.72
64	10744	1534.72
64	10740	1534.6
64	10741	1534.6
65	10742	1534.72
80	10736	1534.72
63	10743	1534.72
64	10744	1534.72
64	10748	1534.6
64	10742	1534.6
64	10739	1534.72
64	10744	1534.6
64	10746	1534.6
63	10743	1534.6
65	10743	1534.6
64	10740	1534.47
63	10742	1534.6
81	10739	1534.6
63	10743	1534.72
64	10742	1534.6
65	10748	1534.6
64	10739	1534.6
63	10743	1534.6
65	10746	1534.6
64	10739	1534.72
64	10741	1534.6
64	10746	1534.6
64	10746	1534.72
64	10743	1534.6
79	10741	1534.6
64	10746	1534.6
64	10740	1534.6
64	10745	1534.72
65	10748	1534.72
64	10741	1534.6
63	10745	1534.72
64	10744	1534.6
65	10744	1534.72
63	10742	1534.72
64	10741	1534.6
64	10745	1534.72
80	10740	1534.6
64	10742	1534.6
65	10740	1534.6
63	10747	1534.72
64	10742	1534.47
64	10743	1534.6
64	10747	1534.72
64	10739	1534.6
64	10739	1534.6
64	10742	1534.72
64	10746	1534.72
64	10741	1534.6
79	10742	1534.6
65	10743	1534.6
63	10743	1534.6
64	10743	1534.72
65	10740	1534.6
64	10746	1534.6
64	10743	1534.6
63	10747	1534.72
64	10743	1534.6
66	10742	1534.6
62	10744	1534.72
64	10741	1534.6
81	10743	1534.6
64	10745	1534.6
63	10741	1534.6
65	10743	1534.6
63	10743	1534.6
64	10745	1534.72
64	10746	1534.6
64	10741	1534.72
64	10745	1534.6
64	10746	1534.6
65	10740	1534.6
63	10740	1534.6
80	10746	1534.6
64	10745	1534.6
64	10742	1534.72
63	10743	1534.6
66	10746	1534.6
63	10745	1534.6
