%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14
1558988718581792116,sensor data,15,1,1,0.140000000596,0.129999995232,0.0900000035763,0.230000004172,0.140000000596,0.314839988947,0.15768699348,0.225935995579,0.023785000667,0.0784410014749,0.219999998808,0.159999996424,0.129999995232,0.280000001192,0.170000001788
1558988718618650913,sensor data,15,1,1,0.140000000596,0.129999995232,0.159999996424,0.239999994636,0.0399999991059,0.314839988947,0.168200001121,0.240997999907,0.0245280005038,0.0784410014749,0.219999998808,0.159999996424,0.189999997616,0.280000001192,0.119999997318
1558988718658269882,sensor data,15,1,1,0.10000000149,0.0399999991059,0.189999997616,0.230000004172,0.15000000596,0.297349005938,0.168200001121,0.195811003447,0.023785000667,0.0797479972243,0.180000007153,0.109999999404,0.219999998808,0.280000001192,0.180000007153
1558988718698594093,sensor data,15,1,1,0.140000000596,0.129999995232,0.20000000298,0.109999999404,0.15000000596,0.314839988947,0.15768699348,0.225935995579,0.0260140001774,0.0810559988022,0.219999998808,0.159999996424,0.219999998808,0.180000007153,0.180000007153
1558988718734942913,sensor data,15,1,1,0.140000000596,0.129999995232,0.189999997616,0.219999998808,0.140000000596,0.297349005938,0.178711995482,0.225935995579,0.023785000667,0.0784410014749,0.20000000298,0.159999996424,0.219999998808,0.270000010729,0.180000007153
1558988718772027969,sensor data,15,1,1,0.140000000596,0.0299999993294,0.109999999404,0.230000004172,0.140000000596,0.332331001759,0.15768699348,0.331371992826,0.0252710003406,0.0771339982748,0.239999994636,0.109999999404,0.209999993443,0.280000001192,0.180000007153
1558988718808670997,sensor data,15,1,1,0.140000000596,0.129999995232,0.119999997318,0.230000004172,0.15000000596,0.314839988947,0.168200001121,0.271122992039,0.0245280005038,0.0771339982748,0.219999998808,0.159999996424,0.159999996424,0.280000001192,0.180000007153
1558988718848526000,sensor data,15,1,1,0.109999999404,0.129999995232,0.189999997616,0.230000004172,0.140000000596,0.314839988947,0.168200001121,0.225935995579,0.0245280005038,0.0797479972243,0.209999993443,0.159999996424,0.219999998808,0.280000001192,0.180000007153
1558988718885204076,sensor data,15,1,1,0.0399999991059,0.129999995232,0.20000000298,0.230000004172,0.0799999982119,0.297349005938,0.168200001121,0.240997999907,0.0245280005038,0.0784410014749,0.140000000596,0.159999996424,0.230000004172,0.280000001192,0.129999995232
1558988718921945095,sensor data,15,1,1,0.129999995232,0.129999995232,0.20000000298,0.230000004172,0.070000000298,0.279857993126,0.178711995482,0.240997999907,0.0230410005897,0.0771339982748,0.180000007153,0.159999996424,0.230000004172,0.280000001192,0.119999997318
1558988718958612918,sensor data,15,1,1,0.140000000596,0.129999995232,0.20000000298,0.209999993443,0.140000000596,0.297349005938,0.115636996925,0.256060004234,0.0245280005038,0.0771339982748,0.20000000298,0.159999996424,0.230000004172,0.259999990463,0.170000001788
1558988718998373985,sensor data,15,1,1,0.140000000596,0.129999995232,0.20000000298,0.180000007153,0.140000000596,0.332331001759,0.15768699348,0.225935995579,0.0252710003406,0.0758259966969,0.239999994636,0.159999996424,0.230000004172,0.230000004172,0.180000007153
1558988719038300991,sensor data,15,1,1,0.140000000596,0.119999997318,0.20000000298,0.0900000035763,0.140000000596,0.297349005938,0.178711995482,0.240997999907,0.0252710003406,0.0784410014749,0.20000000298,0.15000000596,0.230000004172,0.159999996424,0.180000007153
1558988719075375080,sensor data,15,1,1,0.0599999986589,0.10000000149,0.20000000298,0.070000000298,0.15000000596,0.314839988947,0.178711995482,0.240997999907,0.0252710003406,0.0797479972243,0.15000000596,0.129999995232,0.230000004172,0.15000000596,0.180000007153
1558988719111890077,sensor data,15,1,1,0.140000000596,0.070000000298,0.189999997616,0.070000000298,0.140000000596,0.332331001759,0.168200001121,0.240997999907,0.023785000667,0.0771339982748,0.239999994636,0.109999999404,0.219999998808,0.15000000596,0.180000007153
1558988719148622035,sensor data,15,1,1,0.140000000596,0.0399999991059,0.20000000298,0.119999997318,0.15000000596,0.314839988947,0.15768699348,0.240997999907,0.0245280005038,0.0784410014749,0.219999998808,0.109999999404,0.219999998808,0.189999997616,0.180000007153
1558988719185344934,sensor data,15,1,1,0.140000000596,0.0399999991059,0.20000000298,0.180000007153,0.15000000596,0.332331001759,0.178711995482,0.240997999907,0.0245280005038,0.0771339982748,0.239999994636,0.109999999404,0.219999998808,0.230000004172,0.180000007153
1558988719221920013,sensor data,15,1,1,0.140000000596,0.070000000298,0.0900000035763,0.0500000007451,0.15000000596,0.279857993126,0.178711995482,0.240997999907,0.0245280005038,0.0771339982748,0.180000007153,0.109999999404,0.129999995232,0.140000000596,0.180000007153
1558988719261857032,sensor data,15,1,1,0.140000000596,0.0799999982119,0.20000000298,0.230000004172,0.15000000596,0.34982201457,0.168200001121,0.210872992873,0.0245280005038,0.0784410014749,0.25,0.119999997318,0.219999998808,0.280000001192,0.180000007153
1558988719298661947,sensor data,15,1,1,0.140000000596,0.119999997318,0.189999997616,0.230000004172,0.15000000596,0.314839988947,0.168200001121,0.225935995579,0.0252710003406,0.0784410014749,0.219999998808,0.159999996424,0.219999998808,0.280000001192,0.180000007153
1558988719338700056,sensor data,15,1,1,0.140000000596,0.0299999993294,0.20000000298,0.239999994636,0.0799999982119,0.314839988947,0.178711995482,0.240997999907,0.0260140001774,0.0784410014749,0.219999998808,0.109999999404,0.219999998808,0.280000001192,0.129999995232
1558988719371941089,sensor data,15,1,1,0.140000000596,0.129999995232,0.20000000298,0.239999994636,0.15000000596,0.332331001759,0.168200001121,0.180748000741,0.0245280005038,0.0784410014749,0.239999994636,0.159999996424,0.219999998808,0.280000001192,0.180000007153
1558988719408427953,sensor data,15,1,1,0.140000000596,0.129999995232,0.20000000298,0.230000004172,0.15000000596,0.314839988947,0.178711995482,0.240997999907,0.0252710003406,0.0784410014749,0.219999998808,0.159999996424,0.230000004172,0.280000001192,0.180000007153
1558988719451986074,sensor data,15,1,1,0.140000000596,0.129999995232,0.20000000298,0.119999997318,0.15000000596,0.36731299758,0.189225003123,0.240997999907,0.023785000667,0.0784410014749,0.25,0.159999996424,0.230000004172,0.180000007153,0.180000007153
1558988719488392114,sensor data,15,1,1,0.10000000149,0.0399999991059,0.20000000298,0.239999994636,0.15000000596,0.36731299758,0.168200001121,0.225935995579,0.0245280005038,0.0784410014749,0.20000000298,0.109999999404,0.219999998808,0.280000001192,0.180000007153
1558988719525343894,sensor data,15,1,1,0.140000000596,0.129999995232,0.20000000298,0.239999994636,0.15000000596,0.314839988947,0.15768699348,0.225935995579,0.0252710003406,0.0784410014749,0.219999998808,0.159999996424,0.219999998808,0.289999991655,0.180000007153
1558988719562014102,sensor data,15,1,1,0.140000000596,0.129999995232,0.20000000298,0.239999994636,0.140000000596,0.332331001759,0.168200001121,0.225935995579,0.0260140001774,0.0771339982748,0.239999994636,0.159999996424,0.219999998808,0.280000001192,0.180000007153
1558988719598563909,sensor data,15,1,1,0.140000000596,0.129999995232,0.0799999982119,0.230000004172,0.129999995232,0.314839988947,0.168200001121,0.240997999907,0.0252710003406,0.0771339982748,0.219999998808,0.159999996424,0.129999995232,0.280000001192,0.170000001788
1558988719638664960,sensor data,15,1,1,0.140000000596,0.129999995232,0.0500000007451,0.10000000149,0.0900000035763,0.332331001759,0.168200001121,0.240997999907,0.0252710003406,0.0797479972243,0.239999994636,0.159999996424,0.119999997318,0.170000001788,0.140000000596
1558988719675065040,sensor data,15,1,1,0.140000000596,0.10000000149,0.189999997616,0.239999994636,0.0500000007451,0.297349005938,0.178711995482,0.256060004234,0.0260140001774,0.0784410014749,0.20000000298,0.140000000596,0.219999998808,0.280000001192,0.119999997318
1558988719711997032,sensor data,15,1,1,0.140000000596,0.129999995232,0.170000001788,0.230000004172,0.15000000596,0.332331001759,0.241787001491,0.210872992873,0.0245280005038,0.0771339982748,0.239999994636,0.170000001788,0.20000000298,0.280000001192,0.180000007153
1558988719748729944,sensor data,15,1,1,0.140000000596,0.129999995232,0.20000000298,0.239999994636,0.15000000596,0.279857993126,0.178711995482,0.301247000694,0.0260140001774,0.0758259966969,0.180000007153,0.159999996424,0.230000004172,0.280000001192,0.180000007153
1558988719788655042,sensor data,15,1,1,0.140000000596,0.140000000596,0.189999997616,0.230000004172,0.15000000596,0.314839988947,0.168200001121,0.240997999907,0.0252710003406,0.0784410014749,0.219999998808,0.170000001788,0.219999998808,0.280000001192,0.180000007153
1558988719828363895,sensor data,15,1,1,0.070000000298,0.129999995232,0.189999997616,0.230000004172,0.15000000596,0.297349005938,0.220761999488,0.225935995579,0.0245280005038,0.0784410014749,0.159999996424,0.170000001788,0.219999998808,0.280000001192,0.180000007153
1558988719865417003,sensor data,15,1,1,0.140000000596,0.129999995232,0.20000000298,0.230000004172,0.15000000596,0.297349005938,0.168200001121,0.240997999907,0.0252710003406,0.0797479972243,0.20000000298,0.159999996424,0.230000004172,0.280000001192,0.180000007153
1558988719902066946,sensor data,15,1,1,0.109999999404,0.129999995232,0.20000000298,0.239999994636,0.140000000596,0.384804993868,0.178711995482,0.286184996367,0.0245280005038,0.0784410014749,0.219999998808,0.159999996424,0.230000004172,0.280000001192,0.180000007153
1558988719938718080,sensor data,15,1,1,0.140000000596,0.129999995232,0.20000000298,0.230000004172,0.0500000007451,0.209893003106,0.168200001121,0.256060004234,0.0252710003406,0.0771339982748,0.170000001788,0.159999996424,0.230000004172,0.280000001192,0.119999997318
1558988719975297927,sensor data,15,1,1,0.140000000596,0.129999995232,0.20000000298,0.239999994636,0.140000000596,0.297349005938,0.178711995482,0.225935995579,0.0252710003406,0.0797479972243,0.20000000298,0.159999996424,0.230000004172,0.280000001192,0.170000001788
1558988720015214920,sensor data,15,1,1,0.140000000596,0.140000000596,0.20000000298,0.230000004172,0.15000000596,0.314839988947,0.199736997485,0.240997999907,0.0245280005038,0.0784410014749,0.219999998808,0.170000001788,0.230000004172,0.280000001192,0.180000007153
1558988720052042961,sensor data,15,1,1,0.140000000596,0.129999995232,0.0599999986589,0.15000000596,0.15000000596,0.279857993126,0.178711995482,0.240997999907,0.0245280005038,0.0745190009475,0.180000007153,0.170000001788,0.119999997318,0.209999993443,0.180000007153
1558988720088593959,sensor data,15,1,1,0.140000000596,0.140000000596,0.189999997616,0.239999994636,0.15000000596,0.314839988947,0.168200001121,0.225935995579,0.0252710003406,0.0823630020022,0.219999998808,0.170000001788,0.219999998808,0.280000001192,0.180000007153
1558988720128689050,sensor data,15,1,1,0.140000000596,0.129999995232,0.20000000298,0.230000004172,0.15000000596,0.332331001759,0.168200001121,0.225935995579,0.0252710003406,0.0784410014749,0.239999994636,0.159999996424,0.219999998808,0.280000001192,0.180000007153
1558988720168628931,sensor data,15,1,1,0.140000000596,0.129999995232,0.0799999982119,0.129999995232,0.15000000596,0.314839988947,0.168200001121,0.225935995579,0.023785000667,0.0784410014749,0.219999998808,0.159999996424,0.129999995232,0.189999997616,0.180000007153
1558988720205303907,sensor data,15,1,1,0.140000000596,0.140000000596,0.20000000298,0.070000000298,0.119999997318,0.332331001759,0.199736997485,0.240997999907,0.0245280005038,0.0784410014749,0.239999994636,0.170000001788,0.219999998808,0.15000000596,0.159999996424
1558988720242001056,sensor data,15,1,1,0.140000000596,0.129999995232,0.20000000298,0.239999994636,0.15000000596,0.384804993868,0.178711995482,0.240997999907,0.0245280005038,0.0797479972243,0.25,0.159999996424,0.230000004172,0.280000001192,0.180000007153
1558988720278631925,sensor data,15,1,1,0.070000000298,0.0299999993294,0.20000000298,0.239999994636,0.15000000596,0.314839988947,0.168200001121,0.240997999907,0.023785000667,0.0771339982748,0.159999996424,0.109999999404,0.219999998808,0.280000001192,0.180000007153
1558988720315243959,sensor data,15,1,1,0.0500000007451,0.140000000596,0.20000000298,0.239999994636,0.0799999982119,0.332331001759,0.168200001121,0.240997999907,0.0252710003406,0.0797479972243,0.140000000596,0.170000001788,0.219999998808,0.280000001192,0.129999995232
1558988720351754903,sensor data,15,1,1,0.140000000596,0.129999995232,0.20000000298,0.230000004172,0.070000000298,0.34982201457,0.168200001121,0.240997999907,0.0260140001774,0.0784410014749,0.239999994636,0.159999996424,0.230000004172,0.280000001192,0.129999995232
1558988720391969919,sensor data,15,1,1,0.140000000596,0.129999995232,0.20000000298,0.239999994636,0.140000000596,0.314839988947,0.0946120023727,0.225935995579,0.0252710003406,0.0797479972243,0.219999998808,0.159999996424,0.230000004172,0.280000001192,0.180000007153
1558988720428659915,sensor data,15,1,1,0.140000000596,0.140000000596,0.20000000298,0.239999994636,0.15000000596,0.297349005938,0.168200001121,0.240997999907,0.0245280005038,0.0810559988022,0.20000000298,0.170000001788,0.230000004172,0.280000001192,0.180000007153
1558988720468630075,sensor data,15,1,1,0.140000000596,0.129999995232,0.070000000298,0.189999997616,0.15000000596,0.279857993126,0.178711995482,0.240997999907,0.0245280005038,0.0797479972243,0.180000007153,0.159999996424,0.119999997318,0.239999994636,0.180000007153
1558988720505347967,sensor data,15,1,1,0.140000000596,0.140000000596,0.20000000298,0.189999997616,0.140000000596,0.332331001759,0.168200001121,0.225935995579,0.0260140001774,0.0771339982748,0.239999994636,0.170000001788,0.219999998808,0.239999994636,0.180000007153
1558988720545296907,sensor data,15,1,1,0.140000000596,0.140000000596,0.20000000298,0.230000004172,0.140000000596,0.332331001759,0.168200001121,0.271122992039,0.0252710003406,0.0732119977474,0.239999994636,0.170000001788,0.230000004172,0.280000001192,0.180000007153
1558988720581973075,sensor data,15,1,1,0.070000000298,0.129999995232,0.20000000298,0.230000004172,0.15000000596,0.332331001759,0.168200001121,0.240997999907,0.0245280005038,0.0784410014749,0.159999996424,0.159999996424,0.219999998808,0.280000001192,0.180000007153
1558988720618628978,sensor data,15,1,1,0.140000000596,0.0399999991059,0.070000000298,0.230000004172,0.10000000149,0.227384999394,0.178711995482,0.225935995579,0.0260140001774,0.0784410014749,0.170000001788,0.109999999404,0.119999997318,0.280000001192,0.15000000596
1558988720655339956,sensor data,15,1,1,0.140000000596,0.140000000596,0.189999997616,0.239999994636,0.0599999986589,0.262367010117,0.178711995482,0.256060004234,0.0252710003406,0.0784410014749,0.170000001788,0.170000001788,0.219999998808,0.280000001192,0.119999997318
1558988720691869974,sensor data,15,1,1,0.140000000596,0.129999995232,0.20000000298,0.239999994636,0.140000000596,0.314839988947,0.25229999423,0.301247000694,0.0252710003406,0.0771339982748,0.219999998808,0.170000001788,0.230000004172,0.280000001192,0.180000007153
1558988720728583097,sensor data,15,1,1,0.109999999404,0.140000000596,0.20000000298,0.239999994636,0.140000000596,0.279857993126,0.178711995482,0.240997999907,0.0245280005038,0.0771339982748,0.159999996424,0.170000001788,0.230000004172,0.280000001192,0.180000007153
1558988720768420934,sensor data,15,1,1,0.140000000596,0.140000000596,0.20000000298,0.239999994636,0.140000000596,0.314839988947,0.178711995482,0.256060004234,0.0252710003406,0.0797479972243,0.219999998808,0.170000001788,0.219999998808,0.280000001192,0.180000007153
1558988720808600902,sensor data,15,1,1,0.140000000596,0.140000000596,0.189999997616,0.230000004172,0.140000000596,0.332331001759,0.168200001121,0.225935995579,0.0245280005038,0.0836699977517,0.239999994636,0.170000001788,0.219999998808,0.280000001192,0.170000001788
1558988720845305919,sensor data,15,1,1,0.140000000596,0.129999995232,0.20000000298,0.230000004172,0.140000000596,0.262367010117,0.15768699348,0.225935995579,0.0252710003406,0.0784410014749,0.180000007153,0.159999996424,0.230000004172,0.280000001192,0.180000007153
1558988720881977081,sensor data,15,1,1,0.140000000596,0.140000000596,0.0799999982119,0.219999998808,0.140000000596,0.314839988947,0.168200001121,0.240997999907,0.0260140001774,0.0784410014749,0.219999998808,0.170000001788,0.129999995232,0.270000010729,0.180000007153
1558988720918641090,sensor data,15,1,1,0.140000000596,0.140000000596,0.20000000298,0.129999995232,0.0500000007451,0.34982201457,0.178711995482,0.240997999907,0.0245280005038,0.0784410014749,0.25,0.170000001788,0.219999998808,0.189999997616,0.119999997318
1558988720958628892,sensor data,15,1,1,0.140000000596,0.140000000596,0.20000000298,0.230000004172,0.140000000596,0.314839988947,0.15768699348,0.240997999907,0.0230410005897,0.0797479972243,0.219999998808,0.170000001788,0.230000004172,0.280000001192,0.180000007153
1558988720995373010,sensor data,15,1,1,0.140000000596,0.140000000596,0.20000000298,0.239999994636,0.140000000596,0.314839988947,0.168200001121,0.225935995579,0.0252710003406,0.0758259966969,0.219999998808,0.170000001788,0.230000004172,0.280000001192,0.180000007153
1558988721031692028,sensor data,15,1,1,0.140000000596,0.140000000596,0.20000000298,0.230000004172,0.140000000596,0.34982201457,0.168200001121,0.225935995579,0.0252710003406,0.0758259966969,0.25,0.170000001788,0.230000004172,0.280000001192,0.180000007153
1558988721068490982,sensor data,15,1,1,0.140000000596,0.0399999991059,0.170000001788,0.230000004172,0.15000000596,0.314839988947,0.168200001121,0.256060004234,0.0260140001774,0.0797479972243,0.219999998808,0.109999999404,0.20000000298,0.280000001192,0.180000007153
1558988721105351924,sensor data,15,1,1,0.109999999404,0.0399999991059,0.189999997616,0.239999994636,0.140000000596,0.332331001759,0.105125002563,0.256060004234,0.0252710003406,0.0771339982748,0.209999993443,0.109999999404,0.219999998808,0.280000001192,0.180000007153
1558988721148654937,sensor data,15,1,1,0.140000000596,0.140000000596,0.20000000298,0.239999994636,0.15000000596,0.314839988947,0.147174999118,0.256060004234,0.0252710003406,0.0797479972243,0.219999998808,0.159999996424,0.219999998808,0.280000001192,0.180000007153
1558988721185342073,sensor data,15,1,1,0.140000000596,0.129999995232,0.189999997616,0.239999994636,0.15000000596,0.297349005938,0.241787001491,0.240997999907,0.0230410005897,0.0771339982748,0.20000000298,0.170000001788,0.219999998808,0.289999991655,0.180000007153
1558988721221978902,sensor data,15,1,1,0.140000000596,0.140000000596,0.159999996424,0.230000004172,0.15000000596,0.279857993126,0.178711995482,0.256060004234,0.0252710003406,0.0797479972243,0.180000007153,0.170000001788,0.189999997616,0.280000001192,0.180000007153
1558988721258651018,sensor data,15,1,1,0.140000000596,0.140000000596,0.109999999404,0.230000004172,0.140000000596,0.332331001759,0.15768699348,0.240997999907,0.0252710003406,0.0797479972243,0.239999994636,0.170000001788,0.15000000596,0.280000001192,0.170000001788
1558988721298652887,sensor data,15,1,1,0.109999999404,0.140000000596,0.00999999977648,0.230000004172,0.15000000596,0.332331001759,0.168200001121,0.210872992873,0.0252710003406,0.0784410014749,0.209999993443,0.170000001788,0.119999997318,0.280000001192,0.180000007153
1558988721335258007,sensor data,15,1,1,0.0500000007451,0.140000000596,0.140000000596,0.239999994636,0.15000000596,0.314839988947,0.178711995482,0.271122992039,0.0252710003406,0.0797479972243,0.140000000596,0.170000001788,0.170000001788,0.280000001192,0.180000007153
1558988721371983051,sensor data,15,1,1,0.070000000298,0.140000000596,0.189999997616,0.230000004172,0.15000000596,0.262367010117,0.178711995482,0.240997999907,0.0260140001774,0.0784410014749,0.129999995232,0.170000001788,0.219999998808,0.280000001192,0.180000007153
1558988721408618927,sensor data,15,1,1,0.109999999404,0.129999995232,0.20000000298,0.230000004172,0.10000000149,0.297349005938,0.178711995482,0.225935995579,0.023785000667,0.0784410014749,0.180000007153,0.159999996424,0.230000004172,0.280000001192,0.15000000596
1558988721445307016,sensor data,15,1,1,0.140000000596,0.140000000596,0.20000000298,0.239999994636,0.15000000596,0.314839988947,0.178711995482,0.240997999907,0.0252710003406,0.0771339982748,0.219999998808,0.170000001788,0.230000004172,0.280000001192,0.180000007153
1558988721488452911,sensor data,15,1,1,0.140000000596,0.129999995232,0.20000000298,0.230000004172,0.15000000596,0.332331001759,0.178711995482,0.256060004234,0.0245280005038,0.0823630020022,0.239999994636,0.159999996424,0.230000004172,0.280000001192,0.180000007153
1558988721525473117,sensor data,15,1,1,0.109999999404,0.10000000149,0.20000000298,0.230000004172,0.15000000596,0.332331001759,0.15768699348,0.256060004234,0.0252710003406,0.0771339982748,0.20000000298,0.140000000596,0.230000004172,0.280000001192,0.180000007153
1558988721561885118,sensor data,15,1,1,0.140000000596,0.129999995232,0.180000007153,0.239999994636,0.15000000596,0.314839988947,0.168200001121,0.195811003447,0.0252710003406,0.0797479972243,0.219999998808,0.159999996424,0.209999993443,0.280000001192,0.180000007153
1558988721598622083,sensor data,15,1,1,0.140000000596,0.140000000596,0.189999997616,0.239999994636,0.140000000596,0.297349005938,0.178711995482,0.225935995579,0.0245280005038,0.0810559988022,0.20000000298,0.170000001788,0.219999998808,0.280000001192,0.170000001788
1558988721635282039,sensor data,15,1,1,0.140000000596,0.140000000596,0.0599999986589,0.230000004172,0.10000000149,0.314839988947,0.168200001121,0.271122992039,0.0252710003406,0.0797479972243,0.219999998808,0.170000001788,0.140000000596,0.280000001192,0.140000000596
1558988721675323009,sensor data,15,1,1,0.140000000596,0.140000000596,0.20000000298,0.119999997318,0.0900000035763,0.297349005938,0.241787001491,0.150624006987,0.0252710003406,0.0797479972243,0.20000000298,0.170000001788,0.230000004172,0.189999997616,0.140000000596
1558988721711999893,sensor data,15,1,1,0.140000000596,0.140000000596,0.20000000298,0.180000007153,0.0399999991059,0.279857993126,0.136662006378,0.240997999907,0.0260140001774,0.0784410014749,0.180000007153,0.170000001788,0.219999998808,0.239999994636,0.119999997318
1558988721748563051,sensor data,15,1,1,0.0900000035763,0.140000000596,0.129999995232,0.230000004172,0.140000000596,0.314839988947,0.199736997485,0.225935995579,0.0252710003406,0.0784410014749,0.189999997616,0.170000001788,0.159999996424,0.280000001192,0.180000007153
1558988721785336017,sensor data,15,1,1,0.0500000007451,0.140000000596,0.20000000298,0.239999994636,0.0599999986589,0.279857993126,0.168200001121,0.240997999907,0.0275010000914,0.0797479972243,0.140000000596,0.170000001788,0.230000004172,0.280000001192,0.119999997318
1558988721821830034,sensor data,15,1,1,0.140000000596,0.140000000596,0.20000000298,0.239999994636,0.0799999982119,0.34982201457,0.115636996925,0.225935995579,0.0252710003406,0.0784410014749,0.25,0.170000001788,0.230000004172,0.280000001192,0.129999995232
1558988721858622074,sensor data,15,1,1,0.140000000596,0.140000000596,0.20000000298,0.239999994636,0.140000000596,0.314839988947,0.168200001121,0.240997999907,0.0252710003406,0.0797479972243,0.219999998808,0.170000001788,0.230000004172,0.280000001192,0.180000007153
1558988721902038097,sensor data,15,1,1,0.140000000596,0.0500000007451,0.20000000298,0.230000004172,0.140000000596,0.34982201457,0.178711995482,0.210872992873,0.0260140001774,0.0797479972243,0.25,0.109999999404,0.230000004172,0.280000001192,0.180000007153
1558988721938616991,sensor data,15,1,1,0.140000000596,0.140000000596,0.20000000298,0.230000004172,0.15000000596,0.34982201457,0.178711995482,0.225935995579,0.0245280005038,0.0784410014749,0.25,0.170000001788,0.230000004172,0.280000001192,0.180000007153
1558988721975132942,sensor data,15,1,1,0.15000000596,0.140000000596,0.20000000298,0.0599999986589,0.070000000298,0.314839988947,0.189225003123,0.240997999907,0.0252710003406,0.0784410014749,0.219999998808,0.170000001788,0.230000004172,0.140000000596,0.129999995232
1558988722011882066,sensor data,15,1,1,0.15000000596,0.140000000596,0.10000000149,0.230000004172,0.15000000596,0.314839988947,0.168200001121,0.225935995579,0.0252710003406,0.0784410014749,0.219999998808,0.170000001788,0.140000000596,0.280000001192,0.180000007153
1558988722048685073,sensor data,15,1,1,0.0799999982119,0.140000000596,0.20000000298,0.230000004172,0.15000000596,0.314839988947,0.168200001121,0.286184996367,0.0245280005038,0.0797479972243,0.170000001788,0.170000001788,0.230000004172,0.280000001192,0.180000007153
1558988722088303089,sensor data,15,1,1,0.15000000596,0.140000000596,0.20000000298,0.239999994636,0.15000000596,0.227384999394,0.168200001121,0.240997999907,0.0275010000914,0.0810559988022,0.180000007153,0.170000001788,0.230000004172,0.280000001192,0.180000007153
1558988722125339984,sensor data,15,1,1,0.159999996424,0.140000000596,0.20000000298,0.230000004172,0.15000000596,0.314839988947,0.168200001121,0.406684011221,0.0252710003406,0.0797479972243,0.230000004172,0.170000001788,0.280000001192,0.280000001192,0.180000007153
