Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
245.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
3235.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
48.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
21.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
21.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
21.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
25.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
21.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
22.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
21.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
39.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
24.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
21.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
23.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
24.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
24.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
24.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
21.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
23.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
21.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
23.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
21.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
21.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
21.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
22.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
22.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
27.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	5.000	0.000	1.000	3.000	0.000
20.000	7339.000	1601.730	5.000	0.000	1.000	3.000	0.000
57.000	7339.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7340.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7340.000	1601.730	5.000	0.000	1.000	3.000	0.000
64.000	7348.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7335.000	1601.730	5.000	0.000	1.000	3.000	0.000
63.000	7340.000	1601.990	5.000	0.000	1.000	3.000	0.000
65.000	7337.000	1601.860	5.000	0.000	1.000	3.000	0.000
63.000	7337.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7339.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7335.000	1601.860	5.000	0.000	1.000	3.000	0.000
65.000	7343.000	1601.860	5.000	0.000	1.000	3.000	0.000
63.000	7335.000	1601.860	5.000	0.000	1.000	3.000	0.000
80.000	7341.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7335.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7334.000	1601.730	5.000	0.000	1.000	3.000	0.000
63.000	7338.000	1601.730	5.000	0.000	1.000	3.000	0.000
65.000	7336.000	1601.860	5.000	0.000	1.000	3.000	0.000
63.000	7339.000	1601.860	5.000	0.000	1.000	3.000	0.000
65.000	7333.000	1601.990	5.000	0.000	1.000	3.000	0.000
63.000	7343.000	1601.990	5.000	0.000	1.000	3.000	0.000
65.000	7338.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7337.000	1601.860	5.000	0.000	1.000	3.000	0.000
63.000	7340.000	1601.860	5.000	0.000	1.000	3.000	0.000
80.000	7338.000	1601.860	5.000	0.000	1.000	3.000	0.000
65.000	7337.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7342.000	1601.860	5.000	0.000	1.000	3.000	0.000
63.000	7335.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7343.000	1601.860	5.000	0.000	1.000	3.000	0.000
63.000	7346.000	1601.860	5.000	0.000	1.000	3.000	0.000
65.000	7340.000	1601.730	5.000	0.000	1.000	3.000	0.000
64.000	7342.000	1601.860	5.000	0.000	1.000	3.000	0.000
63.000	7342.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7339.000	1601.860	5.000	0.000	1.000	3.000	0.000
65.000	7343.000	1601.860	5.000	0.000	1.000	3.000	0.000
63.000	7340.000	1601.860	5.000	0.000	1.000	3.000	0.000
80.000	7340.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7337.000	1601.990	5.000	0.000	1.000	3.000	0.000
64.000	7337.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7340.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7339.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7333.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7334.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7337.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7339.000	1601.860	5.000	0.000	1.000	3.000	0.000
63.000	7338.000	1601.990	5.000	0.000	1.000	3.000	0.000
64.000	7337.000	1601.860	5.000	0.000	1.000	3.000	0.000
65.000	7341.000	1601.990	5.000	0.000	1.000	3.000	0.000
79.000	7340.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7337.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7335.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7345.000	1601.990	5.000	0.000	1.000	3.000	0.000
64.000	7342.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7337.000	1601.990	5.000	0.000	1.000	3.000	0.000
64.000	7343.000	1601.860	5.000	0.000	1.000	3.000	0.000
63.000	7342.000	1601.990	5.000	0.000	1.000	3.000	0.000
65.000	7344.000	1601.990	5.000	0.000	1.000	3.000	0.000
64.000	7344.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7335.000	1601.990	5.000	0.000	1.000	3.000	0.000
79.000	7340.000	1601.990	5.000	0.000	1.000	3.000	0.000
64.000	7345.000	1601.990	5.000	0.000	1.000	3.000	0.000
65.000	7339.000	1601.990	5.000	0.000	1.000	3.000	0.000
63.000	7340.000	1601.990	5.000	0.000	1.000	3.000	0.000
64.000	7336.000	1601.990	5.000	0.000	1.000	3.000	0.000
64.000	7337.000	1601.990	5.000	0.000	1.000	3.000	0.000
63.000	7347.000	1601.990	5.000	0.000	1.000	3.000	0.000
65.000	7338.000	1601.990	5.000	0.000	1.000	3.000	0.000
64.000	7344.000	1601.990	5.000	0.000	1.000	3.000	0.000
64.000	7338.000	1601.990	5.000	0.000	1.000	3.000	0.000
64.000	7337.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7339.000	1601.860	5.000	0.000	1.000	3.000	0.000
80.000	7336.000	1602.120	5.000	0.000	1.000	3.000	0.000
63.000	7341.000	1601.990	5.000	0.000	1.000	3.000	0.000
65.000	7341.000	1601.990	5.000	0.000	1.000	3.000	0.000
63.000	7336.000	1601.860	5.000	0.000	1.000	3.000	0.000
64.000	7336.000	1601.990	5.000	0.000	1.000	3.000	0.000
65.000	7337.000	1601.860	5.000	0.000	1.000	3.000	0.000
63.000	7339.000	1601.990	5.000	0.000	1.000	3.000	0.000
64.000	7340.000	1601.990	5.000	0.000	1.000	3.000	0.000
64.000	7342.000	1601.990	5.000	0.000	1.000	3.000	0.000
64.000	7340.000	1601.990	5.000	0.000	1.000	3.000	0.000
64.000	7340.000	1601.990	5.000	0.000	1.000	3.000	0.000
64.000	7337.000	1601.990	5.000	0.000	1.000	3.000	0.000
80.000	7333.000	1601.860	5.000	0.000	1.000	3.000	0.000
