Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
255.000	7254.000	1615.510	5.000	0.000	1.000	0.000	0.000
407.000	7248.000	1615.510	5.000	0.000	1.000	0.000	0.000
63.000	7248.000	1615.510	5.000	0.000	1.000	0.000	0.000
65.000	7249.000	1615.640	5.000	0.000	1.000	0.000	0.000
63.000	7251.000	1615.640	5.000	0.000	1.000	0.000	0.000
65.000	7254.000	1615.640	5.000	0.000	1.000	0.000	0.000
63.000	7246.000	1615.640	5.000	0.000	1.000	0.000	0.000
64.000	7254.000	1615.640	5.000	0.000	1.000	0.000	0.000
64.000	7251.000	1615.770	5.000	0.000	1.000	0.000	0.000
80.000	7256.000	1615.640	5.000	0.000	1.000	0.000	0.000
64.000	7246.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7248.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7249.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7258.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7251.000	1615.640	5.000	0.000	1.000	0.000	0.000
64.000	7249.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7248.000	1615.640	5.000	0.000	1.000	0.000	0.000
63.000	7249.000	1615.640	5.000	0.000	1.000	0.000	0.000
64.000	7248.000	1615.900	5.000	0.000	1.000	0.000	0.000
65.000	7247.000	1615.770	5.000	0.000	1.000	0.000	0.000
79.000	7248.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7256.000	1615.640	5.000	0.000	1.000	0.000	0.000
64.000	7253.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7248.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7252.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7246.000	1615.640	5.000	0.000	1.000	0.000	0.000
64.000	7253.000	1615.770	5.000	0.000	1.000	0.000	0.000
63.000	7253.000	1615.770	5.000	0.000	1.000	0.000	0.000
65.000	7249.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7247.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7253.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7249.000	1615.770	5.000	0.000	1.000	0.000	0.000
80.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7247.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7251.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7254.000	1615.640	5.000	0.000	1.000	0.000	0.000
64.000	7250.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7251.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7244.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7244.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7251.000	1615.770	5.000	0.000	1.000	0.000	0.000
63.000	7245.000	1615.900	5.000	0.000	1.000	0.000	0.000
80.000	7248.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7242.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7243.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7252.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7243.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7251.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7250.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7249.000	1615.900	5.000	0.000	1.000	0.000	0.000
65.000	7247.000	1615.770	5.000	0.000	1.000	0.000	0.000
63.000	7254.000	1615.900	5.000	0.000	1.000	0.000	0.000
65.000	7246.000	1615.770	5.000	0.000	1.000	0.000	0.000
79.000	7250.000	1615.770	5.000	0.000	1.000	0.000	0.000
65.000	7246.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7246.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7248.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7244.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7249.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7249.000	1615.900	5.000	0.000	1.000	0.000	0.000
65.000	7243.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7254.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7244.000	1615.770	5.000	0.000	1.000	0.000	0.000
63.000	7246.000	1615.900	5.000	0.000	1.000	0.000	0.000
80.000	7251.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7241.000	1615.900	5.000	0.000	1.000	0.000	0.000
65.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7244.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7244.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7244.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7248.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7249.000	1615.770	5.000	0.000	1.000	0.000	0.000
63.000	7245.000	1615.900	5.000	0.000	1.000	0.000	0.000
65.000	7249.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7250.000	1615.770	5.000	0.000	1.000	0.000	0.000
80.000	7249.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7243.000	1615.900	5.000	0.000	1.000	0.000	0.000
65.000	7248.000	1616.030	5.000	0.000	1.000	0.000	0.000
63.000	7250.000	1615.900	5.000	0.000	1.000	0.000	0.000
65.000	7248.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7249.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7249.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7246.000	1616.030	5.000	0.000	1.000	0.000	0.000
65.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7251.000	1616.030	5.000	0.000	1.000	0.000	0.000
63.000	7250.000	1615.900	5.000	0.000	1.000	0.000	0.000
80.000	7250.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7253.000	1615.900	5.000	0.000	1.000	0.000	0.000
65.000	7246.000	1616.030	5.000	0.000	1.000	0.000	0.000
63.000	7251.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7250.000	1615.900	5.000	0.000	1.000	0.000	0.000
65.000	7248.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7248.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7248.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7248.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7251.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7245.000	1615.900	5.000	0.000	1.000	0.000	0.000
80.000	7243.000	1616.030	5.000	0.000	1.000	0.000	0.000
63.000	7248.000	1615.900	5.000	0.000	1.000	0.000	0.000
65.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7247.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7242.000	1616.030	5.000	0.000	1.000	0.000	0.000
65.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7247.000	1616.030	5.000	0.000	1.000	0.000	0.000
65.000	7250.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7244.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7246.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7242.000	1615.900	5.000	0.000	1.000	0.000	0.000
79.000	7245.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
65.000	7251.000	1616.030	5.000	0.000	1.000	0.000	0.000
63.000	7244.000	1616.030	5.000	0.000	1.000	0.000	0.000
65.000	7252.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7241.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7245.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7242.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7245.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7244.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7249.000	1615.900	5.000	0.000	1.000	0.000	0.000
80.000	7249.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7250.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7245.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7247.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7246.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7251.000	1616.030	5.000	0.000	1.000	0.000	0.000
63.000	7248.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7248.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7245.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7246.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7249.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7246.000	1615.900	5.000	0.000	1.000	0.000	0.000
80.000	7251.000	1616.030	5.000	0.000	1.000	0.000	0.000
63.000	7240.000	1615.900	5.000	0.000	1.000	0.000	0.000
65.000	7249.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7254.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7249.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7251.000	1616.030	5.000	0.000	1.000	0.000	0.000
65.000	7243.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7251.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7249.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7249.000	1615.900	5.000	0.000	1.000	0.000	0.000
80.000	7240.000	1616.160	5.000	0.000	1.000	0.000	0.000
64.000	7246.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7253.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7256.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7241.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7244.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7243.000	1616.030	5.000	0.000	1.000	0.000	0.000
65.000	7245.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7248.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7248.000	1616.030	5.000	0.000	1.000	0.000	0.000
80.000	7244.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7253.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7247.000	1616.030	5.000	0.000	1.000	0.000	0.000
63.000	7242.000	1615.900	5.000	0.000	1.000	0.000	0.000
65.000	7256.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7245.000	1616.030	5.000	0.000	1.000	0.000	0.000
63.000	7248.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7240.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7246.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7243.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7242.000	1616.030	5.000	0.000	1.000	0.000	0.000
80.000	7248.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7252.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7248.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7250.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7244.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7248.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7250.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7250.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7243.000	1616.030	5.000	0.000	1.000	0.000	0.000
65.000	7241.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7243.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7251.000	1615.900	5.000	0.000	1.000	0.000	0.000
80.000	7250.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7253.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7241.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7253.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7240.000	1616.030	5.000	0.000	1.000	0.000	0.000
63.000	7247.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7248.000	1615.900	5.000	0.000	1.000	0.000	0.000
65.000	7244.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7246.000	1616.030	5.000	0.000	1.000	0.000	0.000
63.000	7249.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7245.000	1616.030	5.000	0.000	1.000	0.000	0.000
80.000	7237.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7237.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7247.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7246.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7249.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7253.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7242.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7254.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7245.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7248.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7244.000	1615.900	5.000	0.000	1.000	0.000	0.000
81.000	7242.000	1616.030	5.000	0.000	1.000	0.000	0.000
63.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7248.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7245.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7245.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7245.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7243.000	1615.900	5.000	0.000	1.000	0.000	0.000
65.000	7252.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7245.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7245.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7246.000	1616.030	5.000	0.000	1.000	0.000	0.000
80.000	7244.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7255.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7253.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7245.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7239.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7248.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7245.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7244.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7256.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7253.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7245.000	1616.030	5.000	0.000	1.000	0.000	0.000
80.000	7249.000	1615.900	5.000	0.000	1.000	0.000	0.000
65.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7249.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7239.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7245.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7251.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7251.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7243.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7243.000	1615.900	5.000	0.000	1.000	0.000	0.000
65.000	7249.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
80.000	7248.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7248.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7244.000	1615.900	5.000	0.000	1.000	0.000	0.000
65.000	7244.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7250.000	1615.640	5.000	0.000	1.000	0.000	0.000
64.000	7240.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7244.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7245.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7245.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7243.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7253.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7249.000	1615.900	5.000	0.000	1.000	0.000	0.000
81.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7250.000	1616.030	5.000	0.000	1.000	0.000	0.000
65.000	7244.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7243.000	1615.900	5.000	0.000	1.000	0.000	0.000
65.000	7251.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7239.000	1615.770	5.000	0.000	1.000	0.000	0.000
64.000	7246.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7244.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7238.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7243.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7250.000	1615.900	5.000	0.000	1.000	0.000	0.000
81.000	7243.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7242.000	1615.900	5.000	0.000	1.000	0.000	0.000
65.000	7244.000	1616.030	5.000	0.000	1.000	0.000	0.000
63.000	7243.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7246.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7243.000	1616.030	5.000	0.000	1.000	0.000	0.000
64.000	7244.000	1615.900	5.000	0.000	1.000	0.000	0.000
65.000	7251.000	1615.900	5.000	0.000	1.000	0.000	0.000
63.000	7247.000	1615.900	5.000	0.000	1.000	0.000	0.000
64.000	7246.000	1616.030	5.000	0.000	1.000	0.000	0.000
