Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
257.000	0.000	0.000	1.000	0.000	1.000	3.000	0.000
55.000	0.000	0.000	1.000	0.000	1.000	3.000	0.000
21.000	7555.000	1605.010	1.000	0.000	1.000	3.000	0.000
42.000	7561.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7557.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7553.000	1605.010	1.000	0.000	1.000	3.000	0.000
65.000	7553.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7549.000	1605.010	1.000	0.000	1.000	3.000	0.000
63.000	7553.000	1605.010	1.000	0.000	1.000	3.000	0.000
80.000	7547.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7552.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7558.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7546.000	1605.010	1.000	0.000	1.000	3.000	0.000
63.000	7552.000	1605.010	1.000	0.000	1.000	3.000	0.000
65.000	7550.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7552.000	1605.010	1.000	0.000	1.000	3.000	0.000
63.000	7557.000	1605.010	1.000	0.000	1.000	3.000	0.000
65.000	7554.000	1605.010	1.000	0.000	1.000	3.000	0.000
63.000	7552.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7546.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7545.000	1605.010	1.000	0.000	1.000	3.000	0.000
80.000	7547.000	1605.010	1.000	0.000	1.000	3.000	0.000
65.000	7548.000	1605.010	1.000	0.000	1.000	3.000	0.000
63.000	7549.000	1605.140	1.000	0.000	1.000	3.000	0.000
64.000	7550.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7547.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7544.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7546.000	1605.010	1.000	0.000	1.000	3.000	0.000
63.000	7545.000	1604.880	1.000	0.000	1.000	3.000	0.000
65.000	7549.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7550.000	1605.010	1.000	0.000	1.000	3.000	0.000
63.000	7544.000	1604.880	1.000	0.000	1.000	3.000	0.000
80.000	7548.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7542.000	1604.880	1.000	0.000	1.000	3.000	0.000
64.000	7545.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7543.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7553.000	1604.880	1.000	0.000	1.000	3.000	0.000
64.000	7539.000	1604.880	1.000	0.000	1.000	3.000	0.000
64.000	7542.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7537.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7543.000	1604.880	1.000	0.000	1.000	3.000	0.000
63.000	7544.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7541.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7543.000	1604.880	1.000	0.000	1.000	3.000	0.000
80.000	7544.000	1604.880	1.000	0.000	1.000	3.000	0.000
64.000	7546.000	1604.740	1.000	0.000	1.000	3.000	0.000
64.000	7540.000	1604.880	1.000	0.000	1.000	3.000	0.000
64.000	7535.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7539.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7537.000	1604.880	1.000	0.000	1.000	3.000	0.000
64.000	7537.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7546.000	1604.880	1.000	0.000	1.000	3.000	0.000
64.000	7543.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7543.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7542.000	1604.880	1.000	0.000	1.000	3.000	0.000
63.000	7537.000	1605.010	1.000	0.000	1.000	3.000	0.000
81.000	7536.000	1605.010	1.000	0.000	1.000	3.000	0.000
63.000	7535.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7534.000	1604.880	1.000	0.000	1.000	3.000	0.000
64.000	7539.000	1605.010	1.000	0.000	1.000	3.000	0.000
65.000	7538.000	1605.010	1.000	0.000	1.000	3.000	0.000
63.000	7540.000	1604.880	1.000	0.000	1.000	3.000	0.000
64.000	7534.000	1605.010	1.000	0.000	1.000	3.000	0.000
63.000	7532.000	1604.880	1.000	0.000	1.000	3.000	0.000
65.000	7533.000	1605.140	1.000	0.000	1.000	3.000	0.000
63.000	7533.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7531.000	1604.880	1.000	0.000	1.000	3.000	0.000
80.000	7536.000	1605.010	1.000	0.000	1.000	3.000	0.000
65.000	7538.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7525.000	1605.010	1.000	0.000	1.000	3.000	0.000
63.000	7540.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7537.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7535.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7531.000	1605.010	1.000	0.000	1.000	3.000	0.000
64.000	7530.000	1604.880	1.000	0.000	1.000	3.000	0.000
64.000	7536.000	1604.880	1.000	0.000	1.000	3.000	0.000
64.000	7530.000	1605.010	1.000	0.000	1.000	3.000	0.000
63.000	7533.000	1605.010	1.000	0.000	1.000	3.000	0.000
65.000	7531.000	1605.010	1.000	0.000	1.000	3.000	0.000
79.000	7541.000	1604.880	1.000	0.000	1.000	3.000	0.000
64.000	7529.000	1604.880	1.000	0.000	1.000	3.000	0.000
