Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
255.000	0.000	0.000	5.000	0.000	1.000	2.000	0.000
54.000	0.000	0.000	5.000	0.000	1.000	2.000	0.000
21.000	7555.000	1601.860	5.000	0.000	1.000	2.000	0.000
44.000	7554.000	1602.120	5.000	0.000	1.000	2.000	0.000
63.000	7551.000	1601.990	5.000	0.000	1.000	2.000	0.000
64.000	7553.000	1601.990	5.000	0.000	1.000	2.000	0.000
64.000	7552.000	1601.990	5.000	0.000	1.000	2.000	0.000
64.000	7553.000	1601.990	5.000	0.000	1.000	2.000	0.000
64.000	7556.000	1601.990	5.000	0.000	1.000	2.000	0.000
79.000	7552.000	1601.990	5.000	0.000	1.000	2.000	0.000
65.000	7545.000	1601.990	5.000	0.000	1.000	2.000	0.000
64.000	7551.000	1601.990	5.000	0.000	1.000	2.000	0.000
63.000	7552.000	1602.120	5.000	0.000	1.000	2.000	0.000
64.000	7544.000	1601.990	5.000	0.000	1.000	2.000	0.000
65.000	7549.000	1601.990	5.000	0.000	1.000	2.000	0.000
63.000	7558.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7551.000	1601.990	5.000	0.000	1.000	2.000	0.000
64.000	7555.000	1601.990	5.000	0.000	1.000	2.000	0.000
64.000	7546.000	1601.990	5.000	0.000	1.000	2.000	0.000
64.000	7557.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7550.000	1601.990	5.000	0.000	1.000	2.000	0.000
80.000	7550.000	1601.990	5.000	0.000	1.000	2.000	0.000
64.000	7556.000	1601.990	5.000	0.000	1.000	2.000	0.000
63.000	7553.000	1601.990	5.000	0.000	1.000	2.000	0.000
64.000	7548.000	1601.990	5.000	0.000	1.000	2.000	0.000
65.000	7555.000	1601.860	5.000	0.000	1.000	2.000	0.000
63.000	7553.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7553.000	1601.990	5.000	0.000	1.000	2.000	0.000
64.000	7554.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7552.000	1601.990	5.000	0.000	1.000	2.000	0.000
64.000	7556.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7551.000	1601.990	5.000	0.000	1.000	2.000	0.000
63.000	7546.000	1601.860	5.000	0.000	1.000	2.000	0.000
81.000	7553.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7551.000	1601.990	5.000	0.000	1.000	2.000	0.000
64.000	7550.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7553.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7557.000	1601.990	5.000	0.000	1.000	2.000	0.000
63.000	7549.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7562.000	1601.990	5.000	0.000	1.000	2.000	0.000
65.000	7555.000	1601.860	5.000	0.000	1.000	2.000	0.000
63.000	7550.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7552.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7553.000	1601.860	5.000	0.000	1.000	2.000	0.000
80.000	7551.000	1601.730	5.000	0.000	1.000	2.000	0.000
63.000	7551.000	1601.990	5.000	0.000	1.000	2.000	0.000
65.000	7544.000	1601.990	5.000	0.000	1.000	2.000	0.000
64.000	7551.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7551.000	1601.990	5.000	0.000	1.000	2.000	0.000
63.000	7552.000	1601.860	5.000	0.000	1.000	2.000	0.000
65.000	7548.000	1601.860	5.000	0.000	1.000	2.000	0.000
63.000	7554.000	1601.860	5.000	0.000	1.000	2.000	0.000
65.000	7552.000	1601.990	5.000	0.000	1.000	2.000	0.000
63.000	7548.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7555.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7549.000	1601.990	5.000	0.000	1.000	2.000	0.000
80.000	7552.000	1601.730	5.000	0.000	1.000	2.000	0.000
64.000	7551.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7552.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7551.000	1601.990	5.000	0.000	1.000	2.000	0.000
63.000	7549.000	1601.860	5.000	0.000	1.000	2.000	0.000
65.000	7555.000	1601.860	5.000	0.000	1.000	2.000	0.000
63.000	7555.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7552.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7557.000	1601.730	5.000	0.000	1.000	2.000	0.000
65.000	7547.000	1601.860	5.000	0.000	1.000	2.000	0.000
63.000	7555.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7548.000	1601.860	5.000	0.000	1.000	2.000	0.000
80.000	7553.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7546.000	1601.730	5.000	0.000	1.000	2.000	0.000
64.000	7556.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7550.000	1601.730	5.000	0.000	1.000	2.000	0.000
64.000	7558.000	1601.860	5.000	0.000	1.000	2.000	0.000
63.000	7552.000	1601.730	5.000	0.000	1.000	2.000	0.000
65.000	7555.000	1601.860	5.000	0.000	1.000	2.000	0.000
63.000	7548.000	1601.990	5.000	0.000	1.000	2.000	0.000
64.000	7549.000	1601.860	5.000	0.000	1.000	2.000	0.000
65.000	7559.000	1601.730	5.000	0.000	1.000	2.000	0.000
63.000	7538.000	1601.860	5.000	0.000	1.000	2.000	0.000
80.000	7537.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7553.000	1601.730	5.000	0.000	1.000	2.000	0.000
64.000	7550.000	1601.730	5.000	0.000	1.000	2.000	0.000
64.000	7546.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7545.000	1601.730	5.000	0.000	1.000	2.000	0.000
64.000	7549.000	1601.730	5.000	0.000	1.000	2.000	0.000
63.000	7554.000	1601.860	5.000	0.000	1.000	2.000	0.000
64.000	7553.000	1601.860	5.000	0.000	1.000	2.000	0.000
65.000	7556.000	1601.860	5.000	0.000	1.000	2.000	0.000
63.000	7545.000	1601.860	5.000	0.000	1.000	2.000	0.000
