Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
254.000	7368.000	1630.990	50.000	0.000	1.000	0.000	0.000
3284.000	7372.000	1630.990	50.000	0.000	1.000	0.000	0.000
63.000	7372.000	1630.990	50.000	0.000	1.000	0.000	0.000
65.000	7379.000	1630.990	50.000	0.000	1.000	0.000	0.000
63.000	7367.000	1630.990	50.000	0.000	1.000	0.000	0.000
80.000	7371.000	1630.990	50.000	0.000	1.000	0.000	0.000
64.000	7368.000	1631.130	50.000	0.000	1.000	0.000	0.000
65.000	7371.000	1630.860	50.000	0.000	1.000	0.000	0.000
63.000	7370.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7364.000	1631.130	50.000	0.000	1.000	0.000	0.000
65.000	7366.000	1630.990	50.000	0.000	1.000	0.000	0.000
63.000	7372.000	1631.130	50.000	0.000	1.000	0.000	0.000
63.000	7369.000	1631.130	50.000	0.000	1.000	0.000	0.000
65.000	7372.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7374.000	1630.990	50.000	0.000	1.000	0.000	0.000
64.000	7362.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7368.000	1631.130	50.000	0.000	1.000	0.000	0.000
79.000	7368.000	1630.990	50.000	0.000	1.000	0.000	0.000
64.000	7369.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7377.000	1630.990	50.000	0.000	1.000	0.000	0.000
64.000	7370.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7364.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7364.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7368.000	1630.990	50.000	0.000	1.000	0.000	0.000
64.000	7372.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7368.000	1631.130	50.000	0.000	1.000	0.000	0.000
63.000	7377.000	1631.130	50.000	0.000	1.000	0.000	0.000
65.000	7364.000	1631.130	50.000	0.000	1.000	0.000	0.000
79.000	7371.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7370.000	1631.130	50.000	0.000	1.000	0.000	0.000
65.000	7371.000	1631.130	50.000	0.000	1.000	0.000	0.000
63.000	7369.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7368.000	1630.990	50.000	0.000	1.000	0.000	0.000
64.000	7373.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7374.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7374.000	1631.130	50.000	0.000	1.000	0.000	0.000
63.000	7361.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7369.000	1631.260	50.000	0.000	1.000	0.000	0.000
64.000	7370.000	1631.130	50.000	0.000	1.000	0.000	0.000
65.000	7374.000	1630.990	50.000	0.000	1.000	0.000	0.000
79.000	7367.000	1631.130	50.000	0.000	1.000	0.000	0.000
65.000	7372.000	1631.260	50.000	0.000	1.000	0.000	0.000
63.000	7373.000	1631.130	50.000	0.000	1.000	0.000	0.000
65.000	7370.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7364.000	1631.130	50.000	0.000	1.000	0.000	0.000
63.000	7375.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7368.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7365.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7375.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7365.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7369.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7370.000	1631.260	50.000	0.000	1.000	0.000	0.000
79.000	7377.000	1631.130	50.000	0.000	1.000	0.000	0.000
65.000	7368.000	1631.260	50.000	0.000	1.000	0.000	0.000
64.000	7366.000	1631.130	50.000	0.000	1.000	0.000	0.000
63.000	7374.000	1631.130	50.000	0.000	1.000	0.000	0.000
65.000	7378.000	1630.990	50.000	0.000	1.000	0.000	0.000
63.000	7372.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7367.000	1631.260	50.000	0.000	1.000	0.000	0.000
64.000	7375.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7375.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7371.000	1630.990	50.000	0.000	1.000	0.000	0.000
64.000	7370.000	1631.260	50.000	0.000	1.000	0.000	0.000
80.000	7371.000	1631.130	50.000	0.000	1.000	0.000	0.000
63.000	7368.000	1631.130	50.000	0.000	1.000	0.000	0.000
65.000	7365.000	1630.990	50.000	0.000	1.000	0.000	0.000
64.000	7372.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7370.000	1631.130	50.000	0.000	1.000	0.000	0.000
63.000	7367.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7368.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7367.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7374.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7368.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7364.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7375.000	1631.130	50.000	0.000	1.000	0.000	0.000
80.000	7370.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7371.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7371.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7371.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7370.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7371.000	1631.130	50.000	0.000	1.000	0.000	0.000
63.000	7370.000	1631.130	50.000	0.000	1.000	0.000	0.000
65.000	7373.000	1631.260	50.000	0.000	1.000	0.000	0.000
63.000	7373.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7370.000	1631.260	50.000	0.000	1.000	0.000	0.000
64.000	7365.000	1630.990	50.000	0.000	1.000	0.000	0.000
64.000	7369.000	1631.130	50.000	0.000	1.000	0.000	0.000
80.000	7370.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7378.000	1631.130	50.000	0.000	1.000	0.000	0.000
63.000	7364.000	1630.990	50.000	0.000	1.000	0.000	0.000
65.000	7373.000	1630.990	50.000	0.000	1.000	0.000	0.000
63.000	7366.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7369.000	1631.260	50.000	0.000	1.000	0.000	0.000
64.000	7368.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7371.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7371.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7366.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7366.000	1631.130	50.000	0.000	1.000	0.000	0.000
80.000	7375.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7369.000	1631.130	50.000	0.000	1.000	0.000	0.000
63.000	7369.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7370.000	1631.130	50.000	0.000	1.000	0.000	0.000
65.000	7367.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7367.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7370.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7366.000	1630.990	50.000	0.000	1.000	0.000	0.000
63.000	7366.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7365.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7367.000	1631.130	50.000	0.000	1.000	0.000	0.000
65.000	7366.000	1631.130	50.000	0.000	1.000	0.000	0.000
79.000	7365.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7370.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7383.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7397.000	1631.130	50.000	0.000	1.000	0.000	0.000
63.000	7405.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7415.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7435.000	1630.990	50.000	0.000	1.000	0.000	0.000
64.000	7441.000	1630.990	50.000	0.000	1.000	0.000	0.000
65.000	7456.000	1630.990	50.000	0.000	1.000	0.000	0.000
64.000	7475.000	1630.990	50.000	0.000	1.000	0.000	0.000
63.000	7478.000	1630.990	50.000	0.000	1.000	0.000	0.000
64.000	7497.000	1630.990	50.000	0.000	1.000	0.000	0.000
80.000	7516.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7533.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7550.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7563.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7582.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7596.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7615.000	1630.990	50.000	0.000	1.000	0.000	0.000
63.000	7632.000	1630.990	50.000	0.000	1.000	0.000	0.000
65.000	7653.000	1630.990	50.000	0.000	1.000	0.000	0.000
63.000	7680.000	1630.990	50.000	0.000	1.000	0.000	0.000
64.000	7691.000	1631.130	50.000	0.000	1.000	0.000	0.000
80.000	7721.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7738.000	1630.990	50.000	0.000	1.000	0.000	0.000
64.000	7766.000	1630.990	50.000	0.000	1.000	0.000	0.000
64.000	7797.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7816.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7846.000	1630.990	50.000	0.000	1.000	0.000	0.000
64.000	7873.000	1631.130	50.000	0.000	1.000	0.000	0.000
64.000	7906.000	1631.520	50.000	0.000	1.000	0.000	0.000
64.000	7935.000	1632.180	50.000	0.000	1.000	0.000	0.000
63.000	7972.000	1633.230	50.000	0.000	1.000	0.000	0.000
65.000	8004.000	1634.140	50.000	0.000	1.000	0.000	0.000
64.000	8038.000	1635.190	50.000	0.000	1.000	0.000	0.000
79.000	8077.000	1637.030	50.000	0.000	1.000	0.000	0.000
64.000	8118.000	1639.260	50.000	0.000	1.000	0.000	0.000
64.000	8161.000	1642.410	50.000	0.000	1.000	0.000	0.000
64.000	8207.000	1646.480	50.000	0.000	1.000	0.000	0.000
64.000	8255.000	1651.730	50.000	0.000	1.000	0.000	0.000
64.000	8314.000	1657.640	50.000	0.000	1.000	0.000	0.000
64.000	8373.000	1664.460	50.000	0.000	1.000	0.000	0.000
63.000	8445.000	1672.210	50.000	0.000	1.000	0.000	0.000
64.000	8512.000	1680.610	50.000	0.000	1.000	0.000	0.000
64.000	8600.000	1690.060	50.000	0.000	1.000	0.000	0.000
64.000	8700.000	1700.030	50.000	0.000	1.000	0.000	0.000
65.000	8810.000	1710.790	50.000	0.000	1.000	0.000	0.000
79.000	8942.000	1722.480	50.000	0.000	1.000	0.000	0.000
64.000	9055.000	1733.890	50.000	0.000	1.000	0.000	0.000
64.000	9161.000	1746.630	50.000	0.000	1.000	0.000	0.000
64.000	9265.000	1760.140	50.000	0.000	1.000	0.000	0.000
64.000	9336.000	1773.270	50.000	0.000	1.000	0.000	0.000
64.000	9453.000	1787.710	50.000	0.000	1.000	0.000	0.000
64.000	9575.000	1802.410	50.000	0.000	1.000	0.000	0.000
64.000	9684.000	1817.500	50.000	0.000	1.000	0.000	0.000
64.000	10090.000	1832.990	50.000	0.000	1.000	0.000	0.000
64.000	10371.000	1849.130	50.000	0.000	1.000	0.000	0.000
