Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
247.000	6658.000	1605.790	5.000	0.000	1.000	4.000	0.000
3283.000	6664.000	1605.930	5.000	0.000	1.000	4.000	0.000
65.000	6656.000	1605.930	5.000	0.000	1.000	4.000	0.000
63.000	6665.000	1605.930	5.000	0.000	1.000	4.000	0.000
81.000	6656.000	1605.930	5.000	0.000	1.000	4.000	0.000
63.000	6662.000	1605.790	5.000	0.000	1.000	4.000	0.000
65.000	6663.000	1605.930	5.000	0.000	1.000	4.000	0.000
63.000	6660.000	1605.930	5.000	0.000	1.000	4.000	0.000
64.000	6663.000	1605.930	5.000	0.000	1.000	4.000	0.000
64.000	6657.000	1605.790	5.000	0.000	1.000	4.000	0.000
64.000	6659.000	1605.930	5.000	0.000	1.000	4.000	0.000
64.000	6660.000	1605.930	5.000	0.000	1.000	4.000	0.000
63.000	6663.000	1605.790	5.000	0.000	1.000	4.000	0.000
65.000	6662.000	1605.930	5.000	0.000	1.000	4.000	0.000
63.000	6658.000	1605.930	5.000	0.000	1.000	4.000	0.000
65.000	6665.000	1605.930	5.000	0.000	1.000	4.000	0.000
79.000	6661.000	1605.930	5.000	0.000	1.000	4.000	0.000
64.000	6659.000	1606.060	5.000	0.000	1.000	4.000	0.000
64.000	6656.000	1606.060	5.000	0.000	1.000	4.000	0.000
64.000	6652.000	1606.060	5.000	0.000	1.000	4.000	0.000
64.000	6664.000	1605.930	5.000	0.000	1.000	4.000	0.000
64.000	6663.000	1605.930	5.000	0.000	1.000	4.000	0.000
64.000	6670.000	1605.930	5.000	0.000	1.000	4.000	0.000
64.000	6667.000	1605.930	5.000	0.000	1.000	4.000	0.000
64.000	6663.000	1605.930	5.000	0.000	1.000	4.000	0.000
64.000	6662.000	1605.930	5.000	0.000	1.000	4.000	0.000
63.000	6667.000	1605.930	5.000	0.000	1.000	4.000	0.000
