Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
241.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
3234.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
49.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
21.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
23.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
21.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
23.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
24.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
21.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
39.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
23.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
24.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
20.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
24.000	0.000	0.000	30.000	0.000	1.000	3.000	0.000
21.000	7253.000	1604.740	30.000	0.000	1.000	3.000	0.000
43.000	7249.000	1604.610	30.000	0.000	1.000	3.000	0.000
64.000	7247.000	1604.740	30.000	0.000	1.000	3.000	0.000
64.000	7256.000	1604.610	30.000	0.000	1.000	3.000	0.000
63.000	7253.000	1604.610	30.000	0.000	1.000	3.000	0.000
64.000	7253.000	1604.610	30.000	0.000	1.000	3.000	0.000
64.000	7251.000	1604.740	30.000	0.000	1.000	3.000	0.000
65.000	7252.000	1604.740	30.000	0.000	1.000	3.000	0.000
79.000	7248.000	1604.740	30.000	0.000	1.000	3.000	0.000
64.000	7249.000	1604.610	30.000	0.000	1.000	3.000	0.000
64.000	7247.000	1604.610	30.000	0.000	1.000	3.000	0.000
64.000	7251.000	1604.740	30.000	0.000	1.000	3.000	0.000
65.000	7252.000	1604.740	30.000	0.000	1.000	3.000	0.000
63.000	7251.000	1604.610	30.000	0.000	1.000	3.000	0.000
64.000	7249.000	1604.740	30.000	0.000	1.000	3.000	0.000
64.000	7248.000	1604.740	30.000	0.000	1.000	3.000	0.000
64.000	7251.000	1604.610	30.000	0.000	1.000	3.000	0.000
64.000	7246.000	1604.740	30.000	0.000	1.000	3.000	0.000
64.000	7252.000	1604.740	30.000	0.000	1.000	3.000	0.000
65.000	7248.000	1604.740	30.000	0.000	1.000	3.000	0.000
79.000	7241.000	1604.740	30.000	0.000	1.000	3.000	0.000
64.000	7247.000	1604.740	30.000	0.000	1.000	3.000	0.000
63.000	7250.000	1604.740	30.000	0.000	1.000	3.000	0.000
64.000	7254.000	1604.740	30.000	0.000	1.000	3.000	0.000
64.000	7254.000	1604.740	30.000	0.000	1.000	3.000	0.000
64.000	7252.000	1604.880	30.000	0.000	1.000	3.000	0.000
64.000	7252.000	1604.740	30.000	0.000	1.000	3.000	0.000
64.000	7251.000	1604.740	30.000	0.000	1.000	3.000	0.000
64.000	7246.000	1604.740	30.000	0.000	1.000	3.000	0.000
64.000	7250.000	1604.740	30.000	0.000	1.000	3.000	0.000
64.000	7247.000	1604.740	30.000	0.000	1.000	3.000	0.000
80.000	7244.000	1604.880	30.000	0.000	1.000	3.000	0.000
64.000	7251.000	1604.880	30.000	0.000	1.000	3.000	0.000
63.000	7254.000	1604.740	30.000	0.000	1.000	3.000	0.000
65.000	7248.000	1604.880	30.000	0.000	1.000	3.000	0.000
64.000	7247.000	1604.880	30.000	0.000	1.000	3.000	0.000
63.000	7254.000	1604.880	30.000	0.000	1.000	3.000	0.000
64.000	7254.000	1604.740	30.000	0.000	1.000	3.000	0.000
64.000	7253.000	1604.740	30.000	0.000	1.000	3.000	0.000
64.000	7242.000	1604.880	30.000	0.000	1.000	3.000	0.000
64.000	7250.000	1604.880	30.000	0.000	1.000	3.000	0.000
64.000	7250.000	1604.880	30.000	0.000	1.000	3.000	0.000
64.000	7249.000	1604.740	30.000	0.000	1.000	3.000	0.000
