Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
254.000	7599.000	1601.860	1.000	0.000	1.000	2.000	0.000
54.000	7597.000	1601.990	1.000	0.000	1.000	2.000	0.000
64.000	7597.000	1601.860	1.000	0.000	1.000	2.000	0.000
63.000	7605.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7599.000	1601.990	1.000	0.000	1.000	2.000	0.000
64.000	7604.000	1601.860	1.000	0.000	1.000	2.000	0.000
80.000	7611.000	1601.990	1.000	0.000	1.000	2.000	0.000
65.000	7601.000	1601.860	1.000	0.000	1.000	2.000	0.000
63.000	7598.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7602.000	1601.990	1.000	0.000	1.000	2.000	0.000
64.000	7603.000	1601.990	1.000	0.000	1.000	2.000	0.000
63.000	7599.000	1601.990	1.000	0.000	1.000	2.000	0.000
65.000	7600.000	1601.860	1.000	0.000	1.000	2.000	0.000
63.000	7600.000	1601.990	1.000	0.000	1.000	2.000	0.000
65.000	7604.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7597.000	1601.860	1.000	0.000	1.000	2.000	0.000
63.000	7600.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7598.000	1601.990	1.000	0.000	1.000	2.000	0.000
80.000	7598.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7607.000	1601.990	1.000	0.000	1.000	2.000	0.000
64.000	7601.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7601.000	1601.990	1.000	0.000	1.000	2.000	0.000
64.000	7598.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7603.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7598.000	1601.860	1.000	0.000	1.000	2.000	0.000
63.000	7603.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7604.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7605.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7594.000	1601.990	1.000	0.000	1.000	2.000	0.000
65.000	7602.000	1601.860	1.000	0.000	1.000	2.000	0.000
79.000	7596.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7596.000	1601.990	1.000	0.000	1.000	2.000	0.000
64.000	7598.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7602.000	1601.990	1.000	0.000	1.000	2.000	0.000
64.000	7592.000	1601.860	1.000	0.000	1.000	2.000	0.000
63.000	7603.000	1601.860	1.000	0.000	1.000	2.000	0.000
65.000	7609.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7603.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7599.000	1601.860	1.000	0.000	1.000	2.000	0.000
63.000	7598.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7604.000	1601.990	1.000	0.000	1.000	2.000	0.000
80.000	7598.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7596.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7602.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7604.000	1601.990	1.000	0.000	1.000	2.000	0.000
64.000	7598.000	1601.990	1.000	0.000	1.000	2.000	0.000
64.000	7598.000	1601.860	1.000	0.000	1.000	2.000	0.000
63.000	7602.000	1601.990	1.000	0.000	1.000	2.000	0.000
65.000	7596.000	1601.990	1.000	0.000	1.000	2.000	0.000
64.000	7596.000	1601.990	1.000	0.000	1.000	2.000	0.000
64.000	7597.000	1601.860	1.000	0.000	1.000	2.000	0.000
63.000	7603.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7592.000	1601.860	1.000	0.000	1.000	2.000	0.000
80.000	7603.000	1601.860	1.000	0.000	1.000	2.000	0.000
65.000	7598.000	1601.860	1.000	0.000	1.000	2.000	0.000
63.000	7604.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7596.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7595.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7600.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7604.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7598.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7596.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7595.000	1601.990	1.000	0.000	1.000	2.000	0.000
64.000	7595.000	1601.730	1.000	0.000	1.000	2.000	0.000
63.000	7601.000	1601.860	1.000	0.000	1.000	2.000	0.000
81.000	7601.000	1601.730	1.000	0.000	1.000	2.000	0.000
63.000	7601.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7590.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7596.000	1601.990	1.000	0.000	1.000	2.000	0.000
64.000	7598.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7599.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7600.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7599.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7600.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7602.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7602.000	1601.860	1.000	0.000	1.000	2.000	0.000
80.000	7593.000	1601.860	1.000	0.000	1.000	2.000	0.000
63.000	7593.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7602.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7595.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7597.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7591.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7595.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7592.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7597.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7609.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7600.000	1601.860	1.000	0.000	1.000	2.000	0.000
63.000	7604.000	1601.860	1.000	0.000	1.000	2.000	0.000
80.000	7606.000	1601.860	1.000	0.000	1.000	2.000	0.000
65.000	7605.000	1601.860	1.000	0.000	1.000	2.000	0.000
63.000	7607.000	1601.730	1.000	0.000	1.000	2.000	0.000
65.000	7596.000	1601.860	1.000	0.000	1.000	2.000	0.000
63.000	7590.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7604.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7602.000	1601.990	1.000	0.000	1.000	2.000	0.000
64.000	7602.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7596.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7592.000	1601.990	1.000	0.000	1.000	2.000	0.000
64.000	7595.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7603.000	1601.730	1.000	0.000	1.000	2.000	0.000
80.000	7605.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7632.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7642.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7653.000	1601.860	1.000	0.000	1.000	2.000	0.000
63.000	7664.000	1601.730	1.000	0.000	1.000	2.000	0.000
65.000	7685.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7708.000	1601.860	1.000	0.000	1.000	2.000	0.000
63.000	7715.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7741.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7758.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7772.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7795.000	1601.860	1.000	0.000	1.000	2.000	0.000
80.000	7814.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7842.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7864.000	1601.730	1.000	0.000	1.000	2.000	0.000
63.000	7885.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7910.000	1601.730	1.000	0.000	1.000	2.000	0.000
65.000	7936.000	1601.730	1.000	0.000	1.000	2.000	0.000
63.000	7962.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7990.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	8027.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	8050.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	8085.000	1601.860	1.000	0.000	1.000	2.000	0.000
80.000	8122.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	8159.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	8193.000	1601.730	1.000	0.000	1.000	2.000	0.000
63.000	8233.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	8280.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	8319.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	8369.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	8421.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	8472.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	8530.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	8587.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	8655.000	1601.860	1.000	0.000	1.000	2.000	0.000
80.000	8727.000	1602.250	1.000	0.000	1.000	2.000	0.000
64.000	8820.000	1602.780	1.000	0.000	1.000	2.000	0.000
64.000	8907.000	1603.560	1.000	0.000	1.000	2.000	0.000
64.000	9000.000	1604.220	1.000	0.000	1.000	2.000	0.000
64.000	9092.000	1605.270	1.000	0.000	1.000	2.000	0.000
63.000	9191.000	1606.580	1.000	0.000	1.000	2.000	0.000
64.000	9292.000	1608.290	1.000	0.000	1.000	2.000	0.000
64.000	9369.000	1610.390	1.000	0.000	1.000	2.000	0.000
64.000	9484.000	1613.140	1.000	0.000	1.000	2.000	0.000
64.000	9674.000	1616.690	1.000	0.000	1.000	2.000	0.000
64.000	10043.000	1620.760	1.000	0.000	1.000	2.000	0.000
64.000	10503.000	1625.350	1.000	0.000	1.000	2.000	0.000
80.000	10780.000	1626.270	1.000	0.000	1.000	2.000	0.000
64.000	10751.000	1619.840	1.000	0.000	1.000	2.000	0.000
64.000	10646.000	1614.590	1.000	0.000	1.000	2.000	0.000
64.000	10527.000	1610.910	1.000	0.000	1.000	2.000	0.000
64.000	10442.000	1608.030	1.000	0.000	1.000	2.000	0.000
64.000	10353.000	1605.930	1.000	0.000	1.000	2.000	0.000
63.000	10233.000	1604.350	1.000	0.000	1.000	2.000	0.000
65.000	10077.000	1603.300	1.000	0.000	1.000	2.000	0.000
63.000	9925.000	1602.510	1.000	0.000	1.000	2.000	0.000
65.000	9778.000	1602.250	1.000	0.000	1.000	2.000	0.000
63.000	9651.000	1601.990	1.000	0.000	1.000	2.000	0.000
80.000	9519.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	9408.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	9289.000	1601.460	1.000	0.000	1.000	2.000	0.000
64.000	9175.000	1601.460	1.000	0.000	1.000	2.000	0.000
64.000	9083.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	8976.000	1601.590	1.000	0.000	1.000	2.000	0.000
63.000	8876.000	1601.460	1.000	0.000	1.000	2.000	0.000
65.000	8795.000	1601.590	1.000	0.000	1.000	2.000	0.000
63.000	8727.000	1601.590	1.000	0.000	1.000	2.000	0.000
65.000	8660.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	8589.000	1601.590	1.000	0.000	1.000	2.000	0.000
63.000	8531.000	1601.590	1.000	0.000	1.000	2.000	0.000
80.000	8463.000	1601.460	1.000	0.000	1.000	2.000	0.000
64.000	8406.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	8353.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	8304.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	8262.000	1601.590	1.000	0.000	1.000	2.000	0.000
63.000	8218.000	1601.590	1.000	0.000	1.000	2.000	0.000
65.000	8183.000	1601.590	1.000	0.000	1.000	2.000	0.000
63.000	8143.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	8107.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	8069.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	8032.000	1601.590	1.000	0.000	1.000	2.000	0.000
80.000	7999.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7968.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	7937.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7907.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7877.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	7849.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	7821.000	1601.590	1.000	0.000	1.000	2.000	0.000
63.000	7799.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7773.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7756.000	1601.590	1.000	0.000	1.000	2.000	0.000
65.000	7733.000	1601.590	1.000	0.000	1.000	2.000	0.000
63.000	7716.000	1601.730	1.000	0.000	1.000	2.000	0.000
80.000	7695.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7677.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7655.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	7668.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7665.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7657.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7652.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7640.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7649.000	1601.730	1.000	0.000	1.000	2.000	0.000
63.000	7641.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	7635.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7634.000	1601.730	1.000	0.000	1.000	2.000	0.000
82.000	7634.000	1601.730	1.000	0.000	1.000	2.000	0.000
62.000	7633.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	7630.000	1601.590	1.000	0.000	1.000	2.000	0.000
65.000	7627.000	1601.590	1.000	0.000	1.000	2.000	0.000
63.000	7627.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	7624.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7627.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7631.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	7617.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7622.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	7624.000	1601.730	1.000	0.000	1.000	2.000	0.000
79.000	7624.000	1601.590	1.000	0.000	1.000	2.000	0.000
65.000	7610.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7613.000	1601.730	1.000	0.000	1.000	2.000	0.000
63.000	7612.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7610.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7614.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7617.000	1601.730	1.000	0.000	1.000	2.000	0.000
63.000	7610.000	1601.590	1.000	0.000	1.000	2.000	0.000
65.000	7610.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7610.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	7605.000	1601.730	1.000	0.000	1.000	2.000	0.000
72.000	7602.000	1601.730	1.000	0.000	1.000	2.000	0.000
71.000	7608.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7599.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	7598.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	7600.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	7607.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7597.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7601.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	7602.000	1601.590	1.000	0.000	1.000	2.000	0.000
63.000	7607.000	1601.730	1.000	0.000	1.000	2.000	0.000
65.000	7604.000	1601.730	1.000	0.000	1.000	2.000	0.000
63.000	7597.000	1601.590	1.000	0.000	1.000	2.000	0.000
65.000	7605.000	1601.730	1.000	0.000	1.000	2.000	0.000
80.000	7610.000	1601.730	1.000	0.000	1.000	2.000	0.000
63.000	7597.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	7598.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7602.000	1601.730	1.000	0.000	1.000	2.000	0.000
65.000	7601.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7603.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7624.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	7634.000	1601.860	1.000	0.000	1.000	2.000	0.000
64.000	7650.000	1601.590	1.000	0.000	1.000	2.000	0.000
63.000	7663.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7681.000	1601.590	1.000	0.000	1.000	2.000	0.000
63.000	7698.000	1601.730	1.000	0.000	1.000	2.000	0.000
80.000	7714.000	1601.730	1.000	0.000	1.000	2.000	0.000
65.000	7739.000	1601.730	1.000	0.000	1.000	2.000	0.000
63.000	7745.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	7766.000	1601.590	1.000	0.000	1.000	2.000	0.000
65.000	7785.000	1601.590	1.000	0.000	1.000	2.000	0.000
104.000	7805.000	1601.730	1.000	0.000	1.000	2.000	0.000
23.000	7833.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7858.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7882.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7899.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	7919.000	1601.730	1.000	0.000	1.000	2.000	0.000
80.000	7945.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	7982.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	8009.000	1601.730	1.000	0.000	1.000	2.000	0.000
63.000	8039.000	1601.730	1.000	0.000	1.000	2.000	0.000
65.000	8068.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	8101.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	8134.000	1601.590	1.000	0.000	1.000	2.000	0.000
63.000	8171.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	8215.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	8251.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	8299.000	1601.730	1.000	0.000	1.000	2.000	0.000
64.000	8340.000	1601.590	1.000	0.000	1.000	2.000	0.000
80.000	8391.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	8440.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	8494.000	1601.590	1.000	0.000	1.000	2.000	0.000
63.000	8556.000	1601.590	1.000	0.000	1.000	2.000	0.000
65.000	8612.000	1601.730	1.000	0.000	1.000	2.000	0.000
63.000	8685.000	1601.860	1.000	0.000	1.000	2.000	0.000
65.000	8762.000	1602.380	1.000	0.000	1.000	2.000	0.000
64.000	8843.000	1602.910	1.000	0.000	1.000	2.000	0.000
63.000	8948.000	1603.560	1.000	0.000	1.000	2.000	0.000
65.000	9032.000	1604.480	1.000	0.000	1.000	2.000	0.000
63.000	9124.000	1605.660	1.000	0.000	1.000	2.000	0.000
64.000	9224.000	1606.980	1.000	0.000	1.000	2.000	0.000
80.000	9325.000	1608.940	1.000	0.000	1.000	2.000	0.000
64.000	9426.000	1611.310	1.000	0.000	1.000	2.000	0.000
64.000	9558.000	1614.590	1.000	0.000	1.000	2.000	0.000
64.000	9816.000	1618.130	1.000	0.000	1.000	2.000	0.000
64.000	10304.000	1622.590	1.000	0.000	1.000	2.000	0.000
64.000	10688.000	1626.660	1.000	0.000	1.000	2.000	0.000
64.000	10747.000	1622.460	1.000	0.000	1.000	2.000	0.000
64.000	10675.000	1616.690	1.000	0.000	1.000	2.000	0.000
63.000	10553.000	1612.360	1.000	0.000	1.000	2.000	0.000
65.000	10446.000	1608.810	1.000	0.000	1.000	2.000	0.000
63.000	10377.000	1606.710	1.000	0.000	1.000	2.000	0.000
80.000	10267.000	1604.880	1.000	0.000	1.000	2.000	0.000
64.000	10124.000	1603.560	1.000	0.000	1.000	2.000	0.000
64.000	9963.000	1602.780	1.000	0.000	1.000	2.000	0.000
64.000	9809.000	1602.250	1.000	0.000	1.000	2.000	0.000
64.000	9682.000	1601.990	1.000	0.000	1.000	2.000	0.000
64.000	9559.000	1601.730	1.000	0.000	1.000	2.000	0.000
63.000	9427.000	1601.460	1.000	0.000	1.000	2.000	0.000
64.000	9307.000	1601.330	1.000	0.000	1.000	2.000	0.000
64.000	9199.000	1601.330	1.000	0.000	1.000	2.000	0.000
64.000	9089.000	1601.330	1.000	0.000	1.000	2.000	0.000
64.000	8983.000	1601.460	1.000	0.000	1.000	2.000	0.000
64.000	8897.000	1601.460	1.000	0.000	1.000	2.000	0.000
80.000	8799.000	1601.460	1.000	0.000	1.000	2.000	0.000
64.000	8728.000	1601.460	1.000	0.000	1.000	2.000	0.000
64.000	8651.000	1601.460	1.000	0.000	1.000	2.000	0.000
64.000	8587.000	1601.460	1.000	0.000	1.000	2.000	0.000
64.000	8519.000	1601.460	1.000	0.000	1.000	2.000	0.000
64.000	8455.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	8400.000	1601.460	1.000	0.000	1.000	2.000	0.000
64.000	8348.000	1601.460	1.000	0.000	1.000	2.000	0.000
64.000	8301.000	1601.460	1.000	0.000	1.000	2.000	0.000
63.000	8263.000	1601.460	1.000	0.000	1.000	2.000	0.000
65.000	8219.000	1601.330	1.000	0.000	1.000	2.000	0.000
63.000	8179.000	1601.460	1.000	0.000	1.000	2.000	0.000
80.000	8137.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	8097.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	8066.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	8028.000	1601.590	1.000	0.000	1.000	2.000	0.000
64.000	7995.000	1601.460	1.000	0.000	1.000	2.000	0.000
