Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
255.000	7300.000	1585.710	1.000	0.000	1.000	1.000	0.000
69.000	7300.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7299.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7300.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7302.000	1585.710	1.000	0.000	1.000	1.000	0.000
65.000	7300.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7299.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7292.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7292.000	1585.840	1.000	0.000	1.000	1.000	0.000
64.000	7304.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7295.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7295.000	1585.840	1.000	0.000	1.000	1.000	0.000
81.000	7297.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7298.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7299.000	1585.840	1.000	0.000	1.000	1.000	0.000
64.000	7300.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7301.000	1585.840	1.000	0.000	1.000	1.000	0.000
63.000	7299.000	1585.710	1.000	0.000	1.000	1.000	0.000
65.000	7294.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7298.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7294.000	1585.710	1.000	0.000	1.000	1.000	0.000
65.000	7302.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7297.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7302.000	1585.840	1.000	0.000	1.000	1.000	0.000
80.000	7296.000	1585.710	1.000	0.000	1.000	1.000	0.000
65.000	7292.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7296.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7301.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7298.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7296.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7303.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7294.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7292.000	1585.710	1.000	0.000	1.000	1.000	0.000
65.000	7288.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7295.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7299.000	1585.710	1.000	0.000	1.000	1.000	0.000
80.000	7302.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7297.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7297.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7296.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7297.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7296.000	1585.840	1.000	0.000	1.000	1.000	0.000
64.000	7299.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7294.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7302.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7296.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7296.000	1585.710	1.000	0.000	1.000	1.000	0.000
80.000	7297.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7297.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7304.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7303.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7295.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7298.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7297.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7299.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7301.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7302.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7298.000	1585.710	1.000	0.000	1.000	1.000	0.000
65.000	7306.000	1585.710	1.000	0.000	1.000	1.000	0.000
80.000	7296.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7297.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7301.000	1585.840	1.000	0.000	1.000	1.000	0.000
64.000	7299.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7301.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7302.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7301.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7299.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7297.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7295.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7297.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7298.000	1585.580	1.000	0.000	1.000	1.000	0.000
80.000	7298.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7298.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7294.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7298.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7307.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7297.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7293.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7293.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7297.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7301.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7303.000	1585.710	1.000	0.000	1.000	1.000	0.000
79.000	7300.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7292.000	1585.710	1.000	0.000	1.000	1.000	0.000
65.000	7300.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7296.000	1585.710	1.000	0.000	1.000	1.000	0.000
65.000	7295.000	1585.580	1.000	0.000	1.000	1.000	0.000
63.000	7294.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7302.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7295.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7295.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7298.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7298.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7297.000	1585.710	1.000	0.000	1.000	1.000	0.000
81.000	7296.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7298.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7296.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7296.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7296.000	1585.710	1.000	0.000	1.000	1.000	0.000
65.000	7298.000	1585.580	1.000	0.000	1.000	1.000	0.000
63.000	7289.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7303.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7296.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7297.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7292.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7298.000	1585.710	1.000	0.000	1.000	1.000	0.000
81.000	7298.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7298.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7302.000	1585.710	1.000	0.000	1.000	1.000	0.000
65.000	7295.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7298.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7297.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7301.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7299.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7299.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7296.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7299.000	1585.840	1.000	0.000	1.000	1.000	0.000
80.000	7296.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7297.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7293.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7297.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7295.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7296.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7295.000	1585.840	1.000	0.000	1.000	1.000	0.000
64.000	7294.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7298.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7289.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7296.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7298.000	1585.710	1.000	0.000	1.000	1.000	0.000
80.000	7298.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7298.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7297.000	1585.710	1.000	0.000	1.000	1.000	0.000
65.000	7294.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7291.000	1585.710	1.000	0.000	1.000	1.000	0.000
65.000	7293.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7292.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7295.000	1585.710	1.000	0.000	1.000	1.000	0.000
65.000	7300.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7297.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7302.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7296.000	1585.580	1.000	0.000	1.000	1.000	0.000
80.000	7293.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7292.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7297.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7300.000	1585.710	1.000	0.000	1.000	1.000	0.000
65.000	7292.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7299.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7291.000	1585.710	1.000	0.000	1.000	1.000	0.000
65.000	7297.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7298.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7303.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7296.000	1585.580	1.000	0.000	1.000	1.000	0.000
80.000	7294.000	1585.840	1.000	0.000	1.000	1.000	0.000
64.000	7293.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7293.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7297.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7293.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7302.000	1585.580	1.000	0.000	1.000	1.000	0.000
63.000	7292.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7301.000	1585.580	1.000	0.000	1.000	1.000	0.000
65.000	7295.000	1585.580	1.000	0.000	1.000	1.000	0.000
63.000	7292.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7298.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7299.000	1585.710	1.000	0.000	1.000	1.000	0.000
80.000	7299.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7297.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7295.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7294.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7302.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7293.000	1585.580	1.000	0.000	1.000	1.000	0.000
63.000	7299.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7295.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7299.000	1585.580	1.000	0.000	1.000	1.000	0.000
65.000	7297.000	1585.580	1.000	0.000	1.000	1.000	0.000
63.000	7299.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7301.000	1585.580	1.000	0.000	1.000	1.000	0.000
80.000	7297.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7295.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7298.000	1585.580	1.000	0.000	1.000	1.000	0.000
63.000	7297.000	1585.580	1.000	0.000	1.000	1.000	0.000
65.000	7298.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7292.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7299.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7301.000	1585.580	1.000	0.000	1.000	1.000	0.000
63.000	7302.000	1585.580	1.000	0.000	1.000	1.000	0.000
65.000	7294.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7297.000	1585.710	1.000	0.000	1.000	1.000	0.000
79.000	7298.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7303.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7293.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7294.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7295.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7299.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7302.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7295.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7294.000	1585.450	1.000	0.000	1.000	1.000	0.000
64.000	7302.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7300.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7295.000	1585.710	1.000	0.000	1.000	1.000	0.000
79.000	7301.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7288.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7295.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7298.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7293.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7298.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7296.000	1585.710	1.000	0.000	1.000	1.000	0.000
64.000	7294.000	1585.580	1.000	0.000	1.000	1.000	0.000
63.000	7297.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7295.000	1585.580	1.000	0.000	1.000	1.000	0.000
65.000	7298.000	1585.710	1.000	0.000	1.000	1.000	0.000
63.000	7295.000	1585.450	1.000	0.000	1.000	1.000	0.000
81.000	7294.000	1585.580	1.000	0.000	1.000	1.000	0.000
63.000	7301.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7296.000	1585.450	1.000	0.000	1.000	1.000	0.000
64.000	7304.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7297.000	1585.450	1.000	0.000	1.000	1.000	0.000
64.000	7291.000	1585.580	1.000	0.000	1.000	1.000	0.000
63.000	7305.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7301.000	1585.580	1.000	0.000	1.000	1.000	0.000
65.000	7304.000	1585.580	1.000	0.000	1.000	1.000	0.000
63.000	7286.000	1585.580	1.000	0.000	1.000	1.000	0.000
65.000	7299.000	1585.580	1.000	0.000	1.000	1.000	0.000
80.000	7304.000	1585.580	1.000	0.000	1.000	1.000	0.000
63.000	7299.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7299.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7296.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7298.000	1585.710	1.000	0.000	1.000	1.000	0.000
65.000	7297.000	1585.580	1.000	0.000	1.000	1.000	0.000
63.000	7295.000	1585.580	1.000	0.000	1.000	1.000	0.000
65.000	7294.000	1585.580	1.000	0.000	1.000	1.000	0.000
63.000	7293.000	1585.450	1.000	0.000	1.000	1.000	0.000
64.000	7291.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7296.000	1585.450	1.000	0.000	1.000	1.000	0.000
64.000	7292.000	1585.580	1.000	0.000	1.000	1.000	0.000
79.000	7296.000	1585.450	1.000	0.000	1.000	1.000	0.000
64.000	7294.000	1585.450	1.000	0.000	1.000	1.000	0.000
65.000	7302.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7303.000	1585.580	1.000	0.000	1.000	1.000	0.000
63.000	7309.000	1585.450	1.000	0.000	1.000	1.000	0.000
64.000	7321.000	1585.450	1.000	0.000	1.000	1.000	0.000
64.000	7328.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7338.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7338.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7347.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7356.000	1585.580	1.000	0.000	1.000	1.000	0.000
63.000	7363.000	1585.450	1.000	0.000	1.000	1.000	0.000
81.000	7370.000	1585.450	1.000	0.000	1.000	1.000	0.000
63.000	7380.000	1585.450	1.000	0.000	1.000	1.000	0.000
65.000	7384.000	1585.580	1.000	0.000	1.000	1.000	0.000
63.000	7396.000	1585.580	1.000	0.000	1.000	1.000	0.000
64.000	7413.000	1585.450	1.000	0.000	1.000	1.000	0.000
65.000	7408.000	1585.450	1.000	0.000	1.000	1.000	0.000
63.000	7429.000	1585.580	1.000	0.000	1.000	1.000	0.000
