Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
258.000	6239.000	1608.160	30.000	0.000	1.000	4.000	0.000
71.000	6235.000	1608.030	30.000	0.000	1.000	4.000	0.000
63.000	6227.000	1608.030	30.000	0.000	1.000	4.000	0.000
64.000	6239.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6231.000	1608.030	30.000	0.000	1.000	4.000	0.000
64.000	6231.000	1608.030	30.000	0.000	1.000	4.000	0.000
65.000	6227.000	1608.160	30.000	0.000	1.000	4.000	0.000
63.000	6235.000	1608.030	30.000	0.000	1.000	4.000	0.000
80.000	6231.000	1608.030	30.000	0.000	1.000	4.000	0.000
64.000	6226.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6234.000	1608.030	30.000	0.000	1.000	4.000	0.000
63.000	6230.000	1608.160	30.000	0.000	1.000	4.000	0.000
65.000	6229.000	1608.030	30.000	0.000	1.000	4.000	0.000
63.000	6235.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6238.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6217.000	1608.160	30.000	0.000	1.000	4.000	0.000
65.000	6232.000	1608.160	30.000	0.000	1.000	4.000	0.000
63.000	6229.000	1608.290	30.000	0.000	1.000	4.000	0.000
64.000	6222.000	1608.030	30.000	0.000	1.000	4.000	0.000
64.000	6232.000	1608.160	30.000	0.000	1.000	4.000	0.000
80.000	6230.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6226.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6225.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6231.000	1608.030	30.000	0.000	1.000	4.000	0.000
63.000	6231.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6237.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6231.000	1608.030	30.000	0.000	1.000	4.000	0.000
65.000	6232.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6239.000	1608.160	30.000	0.000	1.000	4.000	0.000
63.000	6238.000	1608.030	30.000	0.000	1.000	4.000	0.000
64.000	6231.000	1608.030	30.000	0.000	1.000	4.000	0.000
64.000	6234.000	1608.160	30.000	0.000	1.000	4.000	0.000
80.000	6228.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6232.000	1608.030	30.000	0.000	1.000	4.000	0.000
63.000	6231.000	1608.160	30.000	0.000	1.000	4.000	0.000
66.000	6237.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6229.000	1608.160	30.000	0.000	1.000	4.000	0.000
62.000	6235.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6229.000	1608.030	30.000	0.000	1.000	4.000	0.000
64.000	6231.000	1608.030	30.000	0.000	1.000	4.000	0.000
65.000	6232.000	1608.030	30.000	0.000	1.000	4.000	0.000
63.000	6236.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6237.000	1608.160	30.000	0.000	1.000	4.000	0.000
80.000	6232.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6236.000	1608.030	30.000	0.000	1.000	4.000	0.000
64.000	6235.000	1608.030	30.000	0.000	1.000	4.000	0.000
64.000	6231.000	1608.160	30.000	0.000	1.000	4.000	0.000
63.000	6227.000	1608.290	30.000	0.000	1.000	4.000	0.000
64.000	6236.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6234.000	1608.290	30.000	0.000	1.000	4.000	0.000
64.000	6234.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6229.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6235.000	1608.030	30.000	0.000	1.000	4.000	0.000
64.000	6230.000	1608.290	30.000	0.000	1.000	4.000	0.000
64.000	6241.000	1608.160	30.000	0.000	1.000	4.000	0.000
80.000	6236.000	1608.030	30.000	0.000	1.000	4.000	0.000
64.000	6237.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6238.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6237.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6237.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6230.000	1608.160	30.000	0.000	1.000	4.000	0.000
63.000	6236.000	1608.160	30.000	0.000	1.000	4.000	0.000
65.000	6235.000	1608.290	30.000	0.000	1.000	4.000	0.000
63.000	6234.000	1608.160	30.000	0.000	1.000	4.000	0.000
65.000	6230.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6234.000	1608.290	30.000	0.000	1.000	4.000	0.000
63.000	6235.000	1608.160	30.000	0.000	1.000	4.000	0.000
80.000	6238.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6236.000	1608.160	30.000	0.000	1.000	4.000	0.000
63.000	6237.000	1608.290	30.000	0.000	1.000	4.000	0.000
65.000	6236.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6239.000	1608.290	30.000	0.000	1.000	4.000	0.000
64.000	6233.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6231.000	1608.160	30.000	0.000	1.000	4.000	0.000
63.000	6238.000	1608.290	30.000	0.000	1.000	4.000	0.000
65.000	6237.000	1608.160	30.000	0.000	1.000	4.000	0.000
63.000	6233.000	1608.290	30.000	0.000	1.000	4.000	0.000
64.000	6233.000	1608.290	30.000	0.000	1.000	4.000	0.000
80.000	6231.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6228.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6237.000	1608.160	30.000	0.000	1.000	4.000	0.000
64.000	6229.000	1608.290	30.000	0.000	1.000	4.000	0.000
63.000	6231.000	1608.290	30.000	0.000	1.000	4.000	0.000
65.000	6238.000	1608.290	30.000	0.000	1.000	4.000	0.000
64.000	6235.000	1608.160	30.000	0.000	1.000	4.000	0.000
63.000	6239.000	1608.160	30.000	0.000	1.000	4.000	0.000
65.000	6240.000	1608.160	30.000	0.000	1.000	4.000	0.000
63.000	6234.000	1608.160	30.000	0.000	1.000	4.000	0.000
65.000	6230.000	1608.160	30.000	0.000	1.000	4.000	0.000
