Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
271.000	10460.000	1543.290	1.000	1.000	1.000	0.000	0.000
3284.000	10463.000	1543.290	1.000	1.000	1.000	0.000	0.000
63.000	10471.000	1543.160	1.000	1.000	1.000	0.000	0.000
65.000	10476.000	1543.290	1.000	1.000	1.000	0.000	0.000
63.000	10479.000	1543.160	1.000	1.000	1.000	0.000	0.000
81.000	10477.000	1543.160	1.000	1.000	1.000	0.000	0.000
64.000	10485.000	1543.160	1.000	1.000	1.000	0.000	0.000
63.000	10487.000	1543.030	1.000	1.000	1.000	0.000	0.000
64.000	10497.000	1543.160	1.000	1.000	1.000	0.000	0.000
64.000	10500.000	1543.030	1.000	1.000	1.000	0.000	0.000
64.000	10504.000	1543.160	1.000	1.000	1.000	0.000	0.000
64.000	10514.000	1543.160	1.000	1.000	1.000	0.000	0.000
64.000	10515.000	1543.030	1.000	1.000	1.000	0.000	0.000
63.000	10527.000	1543.030	1.000	1.000	1.000	0.000	0.000
64.000	10529.000	1543.160	1.000	1.000	1.000	0.000	0.000
64.000	10534.000	1543.030	1.000	1.000	1.000	0.000	0.000
80.000	10540.000	1543.160	1.000	1.000	1.000	0.000	0.000
65.000	10548.000	1543.160	1.000	1.000	1.000	0.000	0.000
63.000	10558.000	1543.160	1.000	1.000	1.000	0.000	0.000
64.000	10569.000	1543.030	1.000	1.000	1.000	0.000	0.000
64.000	10572.000	1543.160	1.000	1.000	1.000	0.000	0.000
64.000	10579.000	1543.160	1.000	1.000	1.000	0.000	0.000
65.000	10588.000	1543.160	1.000	1.000	1.000	0.000	0.000
63.000	10595.000	1543.160	1.000	1.000	1.000	0.000	0.000
64.000	10604.000	1543.290	1.000	1.000	1.000	0.000	0.000
64.000	10611.000	1543.160	1.000	1.000	1.000	0.000	0.000
64.000	10625.000	1543.160	1.000	1.000	1.000	0.000	0.000
64.000	10633.000	1543.160	1.000	1.000	1.000	0.000	0.000
80.000	10649.000	1543.290	1.000	1.000	1.000	0.000	0.000
64.000	10654.000	1543.160	1.000	1.000	1.000	0.000	0.000
63.000	10663.000	1543.160	1.000	1.000	1.000	0.000	0.000
64.000	10675.000	1543.160	1.000	1.000	1.000	0.000	0.000
64.000	10689.000	1543.160	1.000	1.000	1.000	0.000	0.000
64.000	10703.000	1543.160	1.000	1.000	1.000	0.000	0.000
64.000	10714.000	1543.030	1.000	1.000	1.000	0.000	0.000
64.000	10726.000	1543.160	1.000	1.000	1.000	0.000	0.000
64.000	10742.000	1543.160	1.000	1.000	1.000	0.000	0.000
63.000	10758.000	1543.160	1.000	1.000	1.000	0.000	0.000
64.000	10770.000	1543.160	1.000	1.000	1.000	0.000	0.000
64.000	10783.000	1543.290	1.000	1.000	1.000	0.000	0.000
81.000	10796.000	1543.410	1.000	1.000	1.000	0.000	0.000
64.000	10794.000	1543.410	1.000	1.000	1.000	0.000	0.000
64.000	10793.000	1543.800	1.000	1.000	1.000	0.000	0.000
63.000	10760.000	1544.050	1.000	1.000	1.000	0.000	0.000
64.000	10720.000	1544.310	1.000	1.000	1.000	0.000	0.000
64.000	10662.000	1544.690	1.000	1.000	1.000	0.000	0.000
64.000	10603.000	1545.080	1.000	1.000	1.000	0.000	0.000
64.000	10549.000	1545.200	1.000	1.000	1.000	0.000	0.000
63.000	10519.000	1545.330	1.000	1.000	1.000	0.000	0.000
65.000	10549.000	1544.820	1.000	1.000	1.000	0.000	0.000
64.000	10602.000	1544.570	1.000	1.000	1.000	0.000	0.000
80.000	10674.000	1544.310	1.000	1.000	1.000	0.000	0.000
64.000	10734.000	1544.180	1.000	1.000	1.000	0.000	0.000
64.000	10778.000	1543.930	1.000	1.000	1.000	0.000	0.000
64.000	10796.000	1543.670	1.000	1.000	1.000	0.000	0.000
64.000	10801.000	1543.540	1.000	1.000	1.000	0.000	0.000
63.000	10794.000	1543.410	1.000	1.000	1.000	0.000	0.000
65.000	10789.000	1543.410	1.000	1.000	1.000	0.000	0.000
63.000	10778.000	1543.410	1.000	1.000	1.000	0.000	0.000
64.000	10761.000	1543.290	1.000	1.000	1.000	0.000	0.000
64.000	10746.000	1543.290	1.000	1.000	1.000	0.000	0.000
64.000	10731.000	1543.410	1.000	1.000	1.000	0.000	0.000
64.000	10715.000	1543.290	1.000	1.000	1.000	0.000	0.000
80.000	10698.000	1543.290	1.000	1.000	1.000	0.000	0.000
64.000	10687.000	1543.290	1.000	1.000	1.000	0.000	0.000
63.000	10676.000	1543.290	1.000	1.000	1.000	0.000	0.000
64.000	10664.000	1543.290	1.000	1.000	1.000	0.000	0.000
65.000	10655.000	1543.160	1.000	1.000	1.000	0.000	0.000
63.000	10643.000	1543.290	1.000	1.000	1.000	0.000	0.000
64.000	10629.000	1543.290	1.000	1.000	1.000	0.000	0.000
65.000	10622.000	1543.290	1.000	1.000	1.000	0.000	0.000
63.000	10613.000	1543.290	1.000	1.000	1.000	0.000	0.000
64.000	10605.000	1543.160	1.000	1.000	1.000	0.000	0.000
64.000	10599.000	1543.160	1.000	1.000	1.000	0.000	0.000
64.000	10590.000	1543.290	1.000	1.000	1.000	0.000	0.000
80.000	10583.000	1543.290	1.000	1.000	1.000	0.000	0.000
63.000	10569.000	1543.160	1.000	1.000	1.000	0.000	0.000
