Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
257.000	10959.000	1548.020	5.000	4.000	1.000	0.000	0.000
3282.000	10960.000	1548.140	5.000	4.000	1.000	0.000	0.000
63.000	10988.000	1548.140	5.000	4.000	1.000	0.000	0.000
81.000	11060.000	1548.020	5.000	4.000	1.000	0.000	0.000
64.000	11140.000	1548.020	5.000	4.000	1.000	0.000	0.000
64.000	11217.000	1548.020	5.000	4.000	1.000	0.000	0.000
64.000	11297.000	1548.020	5.000	4.000	1.000	0.000	0.000
63.000	11382.000	1548.020	5.000	4.000	1.000	0.000	0.000
64.000	11464.000	1548.140	5.000	4.000	1.000	0.000	0.000
64.000	11550.000	1548.020	5.000	4.000	1.000	0.000	0.000
64.000	11645.000	1548.020	5.000	4.000	1.000	0.000	0.000
64.000	11742.000	1548.020	5.000	4.000	1.000	0.000	0.000
63.000	11843.000	1548.020	5.000	4.000	1.000	0.000	0.000
64.000	11944.000	1548.020	5.000	4.000	1.000	0.000	0.000
65.000	12051.000	1548.020	5.000	4.000	1.000	0.000	0.000
80.000	12158.000	1548.020	5.000	4.000	1.000	0.000	0.000
64.000	12271.000	1547.890	5.000	4.000	1.000	0.000	0.000
63.000	12382.000	1548.020	5.000	4.000	1.000	0.000	0.000
64.000	12504.000	1547.890	5.000	4.000	1.000	0.000	0.000
65.000	12631.000	1548.020	5.000	4.000	1.000	0.000	0.000
63.000	12747.000	1547.890	5.000	4.000	1.000	0.000	0.000
64.000	12889.000	1548.020	5.000	4.000	1.000	0.000	0.000
64.000	13022.000	1548.020	5.000	4.000	1.000	0.000	0.000
64.000	13167.000	1547.890	5.000	4.000	1.000	0.000	0.000
64.000	13324.000	1548.020	5.000	4.000	1.000	0.000	0.000
64.000	13479.000	1548.020	5.000	4.000	1.000	0.000	0.000
64.000	13636.000	1548.020	5.000	4.000	1.000	0.000	0.000
79.000	13801.000	1548.020	5.000	4.000	1.000	0.000	0.000
64.000	13978.000	1547.890	5.000	4.000	1.000	0.000	0.000
65.000	14157.000	1547.890	5.000	4.000	1.000	0.000	0.000
63.000	14347.000	1547.890	5.000	4.000	1.000	0.000	0.000
64.000	14548.000	1548.020	5.000	4.000	1.000	0.000	0.000
64.000	14766.000	1548.140	5.000	4.000	1.000	0.000	0.000
64.000	15005.000	1548.530	5.000	4.000	1.000	0.000	0.000
64.000	15318.000	1549.550	5.000	4.000	1.000	0.000	0.000
63.000	16669.000	1550.700	5.000	4.000	1.000	0.000	0.000
65.000	18740.000	1552.490	5.000	4.000	1.000	0.000	0.000
64.000	19454.000	1554.150	5.000	4.000	1.000	0.000	0.000
79.000	20217.000	1555.810	5.000	4.000	1.000	0.000	0.000
64.000	20812.000	1556.960	5.000	4.000	1.000	0.000	0.000
64.000	21272.000	1557.860	5.000	4.000	1.000	0.000	0.000
64.000	21680.000	1558.370	5.000	4.000	1.000	0.000	0.000
64.000	22070.000	1558.500	5.000	4.000	1.000	0.000	0.000
64.000	22438.000	1558.500	5.000	4.000	1.000	0.000	0.000
64.000	22807.000	1558.620	5.000	4.000	1.000	0.000	0.000
64.000	23201.000	1558.500	5.000	4.000	1.000	0.000	0.000
64.000	23594.000	1558.370	5.000	4.000	1.000	0.000	0.000
64.000	24017.000	1558.370	5.000	4.000	1.000	0.000	0.000
63.000	24440.000	1558.240	5.000	4.000	1.000	0.000	0.000
64.000	24891.000	1557.990	5.000	4.000	1.000	0.000	0.000
80.000	25361.000	1557.990	5.000	4.000	1.000	0.000	0.000
64.000	25413.000	1557.090	5.000	4.000	1.000	0.000	0.000
65.000	25006.000	1555.940	5.000	4.000	1.000	0.000	0.000
63.000	24603.000	1554.920	5.000	4.000	1.000	0.000	0.000
64.000	24206.000	1554.280	5.000	4.000	1.000	0.000	0.000
64.000	23817.000	1553.770	5.000	4.000	1.000	0.000	0.000
64.000	23439.000	1553.640	5.000	4.000	1.000	0.000	0.000
64.000	23098.000	1553.640	5.000	4.000	1.000	0.000	0.000
64.000	22768.000	1553.770	5.000	4.000	1.000	0.000	0.000
63.000	22445.000	1554.020	5.000	4.000	1.000	0.000	0.000
65.000	22127.000	1554.280	5.000	4.000	1.000	0.000	0.000
79.000	21781.000	1554.790	5.000	4.000	1.000	0.000	0.000
64.000	21412.000	1555.170	5.000	4.000	1.000	0.000	0.000
65.000	21046.000	1555.680	5.000	4.000	1.000	0.000	0.000
63.000	20694.000	1555.940	5.000	4.000	1.000	0.000	0.000
64.000	20358.000	1556.320	5.000	4.000	1.000	0.000	0.000
64.000	20047.000	1556.710	5.000	4.000	1.000	0.000	0.000
64.000	19745.000	1556.840	5.000	4.000	1.000	0.000	0.000
65.000	19457.000	1557.090	5.000	4.000	1.000	0.000	0.000
64.000	19185.000	1557.350	5.000	4.000	1.000	0.000	0.000
63.000	18919.000	1557.600	5.000	4.000	1.000	0.000	0.000
64.000	18618.000	1557.470	5.000	4.000	1.000	0.000	0.000
64.000	18201.000	1557.470	5.000	4.000	1.000	0.000	0.000
80.000	17730.000	1557.600	5.000	4.000	1.000	0.000	0.000
64.000	17444.000	1557.600	5.000	4.000	1.000	0.000	0.000
63.000	17204.000	1557.730	5.000	4.000	1.000	0.000	0.000
65.000	16975.000	1557.730	5.000	4.000	1.000	0.000	0.000
64.000	16760.000	1557.860	5.000	4.000	1.000	0.000	0.000
64.000	16561.000	1557.860	5.000	4.000	1.000	0.000	0.000
63.000	16376.000	1557.860	5.000	4.000	1.000	0.000	0.000
64.000	16190.000	1557.860	5.000	4.000	1.000	0.000	0.000
65.000	16020.000	1557.860	5.000	4.000	1.000	0.000	0.000
63.000	15848.000	1557.990	5.000	4.000	1.000	0.000	0.000
64.000	15685.000	1557.990	5.000	4.000	1.000	0.000	0.000
64.000	15534.000	1557.990	5.000	4.000	1.000	0.000	0.000
80.000	15381.000	1557.990	5.000	4.000	1.000	0.000	0.000
63.000	15240.000	1558.110	5.000	4.000	1.000	0.000	0.000
64.000	15099.000	1558.110	5.000	4.000	1.000	0.000	0.000
64.000	14961.000	1558.110	5.000	4.000	1.000	0.000	0.000
65.000	14831.000	1558.110	5.000	4.000	1.000	0.000	0.000
64.000	14701.000	1558.110	5.000	4.000	1.000	0.000	0.000
63.000	14586.000	1558.110	5.000	4.000	1.000	0.000	0.000
64.000	14463.000	1557.990	5.000	4.000	1.000	0.000	0.000
64.000	14358.000	1557.860	5.000	4.000	1.000	0.000	0.000
65.000	14249.000	1557.860	5.000	4.000	1.000	0.000	0.000
63.000	14136.000	1557.860	5.000	4.000	1.000	0.000	0.000
64.000	14032.000	1557.860	5.000	4.000	1.000	0.000	0.000
80.000	13936.000	1557.990	5.000	4.000	1.000	0.000	0.000
