Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
279.000	11597.000	1518.110	5.000	3.000	1.000	0.000	0.000
3282.000	11596.000	1517.980	5.000	3.000	1.000	0.000	0.000
66.000	11598.000	1517.980	5.000	3.000	1.000	0.000	0.000
62.000	11599.000	1517.980	5.000	3.000	1.000	0.000	0.000
80.000	11587.000	1518.110	5.000	3.000	1.000	0.000	0.000
64.000	11594.000	1518.110	5.000	3.000	1.000	0.000	0.000
64.000	11595.000	1517.980	5.000	3.000	1.000	0.000	0.000
64.000	11594.000	1518.110	5.000	3.000	1.000	0.000	0.000
64.000	11595.000	1518.240	5.000	3.000	1.000	0.000	0.000
64.000	11595.000	1518.110	5.000	3.000	1.000	0.000	0.000
64.000	11593.000	1518.240	5.000	3.000	1.000	0.000	0.000
64.000	11592.000	1517.980	5.000	3.000	1.000	0.000	0.000
64.000	11593.000	1518.240	5.000	3.000	1.000	0.000	0.000
63.000	11592.000	1518.110	5.000	3.000	1.000	0.000	0.000
64.000	11584.000	1518.110	5.000	3.000	1.000	0.000	0.000
80.000	11588.000	1518.240	5.000	3.000	1.000	0.000	0.000
64.000	11589.000	1518.240	5.000	3.000	1.000	0.000	0.000
64.000	11588.000	1518.110	5.000	3.000	1.000	0.000	0.000
65.000	11587.000	1518.110	5.000	3.000	1.000	0.000	0.000
63.000	11590.000	1518.110	5.000	3.000	1.000	0.000	0.000
64.000	11588.000	1518.240	5.000	3.000	1.000	0.000	0.000
64.000	11593.000	1518.360	5.000	3.000	1.000	0.000	0.000
64.000	11589.000	1518.110	5.000	3.000	1.000	0.000	0.000
64.000	11589.000	1518.240	5.000	3.000	1.000	0.000	0.000
64.000	11582.000	1518.240	5.000	3.000	1.000	0.000	0.000
63.000	11585.000	1518.240	5.000	3.000	1.000	0.000	0.000
65.000	11588.000	1518.240	5.000	3.000	1.000	0.000	0.000
79.000	11588.000	1518.240	5.000	3.000	1.000	0.000	0.000
64.000	11588.000	1518.360	5.000	3.000	1.000	0.000	0.000
64.000	11585.000	1518.240	5.000	3.000	1.000	0.000	0.000
64.000	11586.000	1518.240	5.000	3.000	1.000	0.000	0.000
64.000	11588.000	1518.360	5.000	3.000	1.000	0.000	0.000
64.000	11584.000	1518.360	5.000	3.000	1.000	0.000	0.000
64.000	11583.000	1518.360	5.000	3.000	1.000	0.000	0.000
64.000	11585.000	1518.360	5.000	3.000	1.000	0.000	0.000
64.000	11589.000	1518.360	5.000	3.000	1.000	0.000	0.000
63.000	11583.000	1518.240	5.000	3.000	1.000	0.000	0.000
65.000	11582.000	1518.360	5.000	3.000	1.000	0.000	0.000
80.000	11582.000	1518.360	5.000	3.000	1.000	0.000	0.000
63.000	11583.000	1518.360	5.000	3.000	1.000	0.000	0.000
64.000	11582.000	1518.490	5.000	3.000	1.000	0.000	0.000
64.000	11580.000	1518.490	5.000	3.000	1.000	0.000	0.000
64.000	11582.000	1518.360	5.000	3.000	1.000	0.000	0.000
63.000	11576.000	1518.360	5.000	3.000	1.000	0.000	0.000
65.000	11580.000	1518.360	5.000	3.000	1.000	0.000	0.000
64.000	11578.000	1518.360	5.000	3.000	1.000	0.000	0.000
64.000	11582.000	1518.490	5.000	3.000	1.000	0.000	0.000
64.000	11582.000	1518.490	5.000	3.000	1.000	0.000	0.000
64.000	11576.000	1518.490	5.000	3.000	1.000	0.000	0.000
63.000	11577.000	1518.490	5.000	3.000	1.000	0.000	0.000
80.000	11578.000	1518.490	5.000	3.000	1.000	0.000	0.000
64.000	11572.000	1518.490	5.000	3.000	1.000	0.000	0.000
65.000	11580.000	1518.490	5.000	3.000	1.000	0.000	0.000
64.000	11573.000	1518.490	5.000	3.000	1.000	0.000	0.000
63.000	11578.000	1518.490	5.000	3.000	1.000	0.000	0.000
64.000	11574.000	1518.620	5.000	3.000	1.000	0.000	0.000
64.000	11578.000	1518.620	5.000	3.000	1.000	0.000	0.000
64.000	11570.000	1518.490	5.000	3.000	1.000	0.000	0.000
63.000	11573.000	1518.620	5.000	3.000	1.000	0.000	0.000
64.000	11579.000	1518.490	5.000	3.000	1.000	0.000	0.000
