Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
257.000	21094.000	1544.050	5.000	2.000	1.000	0.000	0.000
3283.000	21405.000	1544.050	5.000	2.000	1.000	0.000	0.000
64.000	21410.000	1543.160	5.000	2.000	1.000	0.000	0.000
64.000	21137.000	1542.010	5.000	2.000	1.000	0.000	0.000
80.000	20856.000	1541.240	5.000	2.000	1.000	0.000	0.000
64.000	20599.000	1540.480	5.000	2.000	1.000	0.000	0.000
63.000	20334.000	1539.960	5.000	2.000	1.000	0.000	0.000
65.000	20085.000	1539.840	5.000	2.000	1.000	0.000	0.000
63.000	19840.000	1539.840	5.000	2.000	1.000	0.000	0.000
65.000	19597.000	1539.840	5.000	2.000	1.000	0.000	0.000
63.000	19362.000	1539.960	5.000	2.000	1.000	0.000	0.000
64.000	19124.000	1540.350	5.000	2.000	1.000	0.000	0.000
65.000	18896.000	1540.730	5.000	2.000	1.000	0.000	0.000
62.000	18664.000	1541.240	5.000	2.000	1.000	0.000	0.000
65.000	18437.000	1541.500	5.000	2.000	1.000	0.000	0.000
63.000	18200.000	1541.500	5.000	2.000	1.000	0.000	0.000
80.000	17948.000	1541.500	5.000	2.000	1.000	0.000	0.000
65.000	17707.000	1541.500	5.000	2.000	1.000	0.000	0.000
63.000	17478.000	1541.370	5.000	2.000	1.000	0.000	0.000
65.000	17251.000	1541.370	5.000	2.000	1.000	0.000	0.000
63.000	17030.000	1541.370	5.000	2.000	1.000	0.000	0.000
65.000	16825.000	1541.500	5.000	2.000	1.000	0.000	0.000
63.000	16637.000	1541.370	5.000	2.000	1.000	0.000	0.000
64.000	16457.000	1541.500	5.000	2.000	1.000	0.000	0.000
64.000	16281.000	1541.500	5.000	2.000	1.000	0.000	0.000
64.000	16116.000	1541.500	5.000	2.000	1.000	0.000	0.000
64.000	15954.000	1541.630	5.000	2.000	1.000	0.000	0.000
64.000	15800.000	1541.630	5.000	2.000	1.000	0.000	0.000
80.000	15639.000	1541.630	5.000	2.000	1.000	0.000	0.000
64.000	15499.000	1541.630	5.000	2.000	1.000	0.000	0.000
64.000	15356.000	1541.630	5.000	2.000	1.000	0.000	0.000
64.000	15218.000	1541.750	5.000	2.000	1.000	0.000	0.000
63.000	15091.000	1541.500	5.000	2.000	1.000	0.000	0.000
64.000	14961.000	1541.750	5.000	2.000	1.000	0.000	0.000
64.000	14836.000	1541.750	5.000	2.000	1.000	0.000	0.000
64.000	14719.000	1541.880	5.000	2.000	1.000	0.000	0.000
64.000	14600.000	1541.880	5.000	2.000	1.000	0.000	0.000
64.000	14487.000	1541.750	5.000	2.000	1.000	0.000	0.000
64.000	14379.000	1541.880	5.000	2.000	1.000	0.000	0.000
80.000	14275.000	1541.880	5.000	2.000	1.000	0.000	0.000
64.000	14171.000	1541.750	5.000	2.000	1.000	0.000	0.000
64.000	14077.000	1541.880	5.000	2.000	1.000	0.000	0.000
64.000	13979.000	1541.880	5.000	2.000	1.000	0.000	0.000
64.000	13886.000	1541.750	5.000	2.000	1.000	0.000	0.000
64.000	13794.000	1541.750	5.000	2.000	1.000	0.000	0.000
64.000	13705.000	1541.880	5.000	2.000	1.000	0.000	0.000
64.000	13622.000	1542.010	5.000	2.000	1.000	0.000	0.000
64.000	13539.000	1542.010	5.000	2.000	1.000	0.000	0.000
63.000	13478.000	1541.880	5.000	2.000	1.000	0.000	0.000
64.000	13517.000	1542.010	5.000	2.000	1.000	0.000	0.000
64.000	13524.000	1541.880	5.000	2.000	1.000	0.000	0.000
80.000	13523.000	1542.010	5.000	2.000	1.000	0.000	0.000
64.000	13528.000	1542.010	5.000	2.000	1.000	0.000	0.000
64.000	13520.000	1541.880	5.000	2.000	1.000	0.000	0.000
64.000	13526.000	1542.140	5.000	2.000	1.000	0.000	0.000
64.000	13525.000	1541.880	5.000	2.000	1.000	0.000	0.000
64.000	13520.000	1541.880	5.000	2.000	1.000	0.000	0.000
63.000	13525.000	1542.140	5.000	2.000	1.000	0.000	0.000
64.000	13521.000	1542.010	5.000	2.000	1.000	0.000	0.000
64.000	13520.000	1542.010	5.000	2.000	1.000	0.000	0.000
64.000	13515.000	1542.140	5.000	2.000	1.000	0.000	0.000
64.000	13523.000	1542.140	5.000	2.000	1.000	0.000	0.000
64.000	13525.000	1542.010	5.000	2.000	1.000	0.000	0.000
80.000	13518.000	1542.010	5.000	2.000	1.000	0.000	0.000
64.000	13513.000	1542.010	5.000	2.000	1.000	0.000	0.000
64.000	13517.000	1542.010	5.000	2.000	1.000	0.000	0.000
64.000	13519.000	1542.140	5.000	2.000	1.000	0.000	0.000
64.000	13518.000	1542.140	5.000	2.000	1.000	0.000	0.000
64.000	13518.000	1542.140	5.000	2.000	1.000	0.000	0.000
63.000	13523.000	1542.010	5.000	2.000	1.000	0.000	0.000
64.000	13523.000	1542.010	5.000	2.000	1.000	0.000	0.000
65.000	13516.000	1542.140	5.000	2.000	1.000	0.000	0.000
63.000	13520.000	1542.010	5.000	2.000	1.000	0.000	0.000
64.000	13522.000	1542.140	5.000	2.000	1.000	0.000	0.000
80.000	13526.000	1542.140	5.000	2.000	1.000	0.000	0.000
64.000	13530.000	1542.140	5.000	2.000	1.000	0.000	0.000
64.000	13522.000	1542.140	5.000	2.000	1.000	0.000	0.000
63.000	13522.000	1542.140	5.000	2.000	1.000	0.000	0.000
65.000	13534.000	1542.260	5.000	2.000	1.000	0.000	0.000
64.000	13533.000	1542.140	5.000	2.000	1.000	0.000	0.000
64.000	13532.000	1542.140	5.000	2.000	1.000	0.000	0.000
63.000	13539.000	1542.140	5.000	2.000	1.000	0.000	0.000
65.000	13539.000	1542.140	5.000	2.000	1.000	0.000	0.000
64.000	13540.000	1542.140	5.000	2.000	1.000	0.000	0.000
63.000	13545.000	1542.140	5.000	2.000	1.000	0.000	0.000
64.000	13542.000	1542.260	5.000	2.000	1.000	0.000	0.000
80.000	13537.000	1542.140	5.000	2.000	1.000	0.000	0.000
64.000	13545.000	1542.260	5.000	2.000	1.000	0.000	0.000
64.000	13540.000	1542.140	5.000	2.000	1.000	0.000	0.000
64.000	13540.000	1542.140	5.000	2.000	1.000	0.000	0.000
64.000	13539.000	1542.260	5.000	2.000	1.000	0.000	0.000
64.000	13545.000	1542.260	5.000	2.000	1.000	0.000	0.000
64.000	13541.000	1542.260	5.000	2.000	1.000	0.000	0.000
64.000	13543.000	1542.140	5.000	2.000	1.000	0.000	0.000
63.000	13548.000	1542.260	5.000	2.000	1.000	0.000	0.000
65.000	13541.000	1542.140	5.000	2.000	1.000	0.000	0.000
63.000	13541.000	1542.260	5.000	2.000	1.000	0.000	0.000
64.000	13550.000	1542.260	5.000	2.000	1.000	0.000	0.000
81.000	13550.000	1542.140	5.000	2.000	1.000	0.000	0.000
63.000	13548.000	1542.140	5.000	2.000	1.000	0.000	0.000
64.000	13543.000	1542.260	5.000	2.000	1.000	0.000	0.000
64.000	13543.000	1542.140	5.000	2.000	1.000	0.000	0.000
64.000	13547.000	1542.390	5.000	2.000	1.000	0.000	0.000
64.000	13547.000	1542.140	5.000	2.000	1.000	0.000	0.000
64.000	13547.000	1542.260	5.000	2.000	1.000	0.000	0.000
64.000	13548.000	1542.260	5.000	2.000	1.000	0.000	0.000
63.000	13544.000	1542.260	5.000	2.000	1.000	0.000	0.000
65.000	13542.000	1542.260	5.000	2.000	1.000	0.000	0.000
64.000	13550.000	1542.260	5.000	2.000	1.000	0.000	0.000
79.000	13553.000	1542.260	5.000	2.000	1.000	0.000	0.000
64.000	13546.000	1542.260	5.000	2.000	1.000	0.000	0.000
65.000	13548.000	1542.260	5.000	2.000	1.000	0.000	0.000
63.000	13550.000	1542.140	5.000	2.000	1.000	0.000	0.000
64.000	13606.000	1542.260	5.000	2.000	1.000	0.000	0.000
64.000	13688.000	1542.260	5.000	2.000	1.000	0.000	0.000
64.000	13768.000	1542.260	5.000	2.000	1.000	0.000	0.000
63.000	13860.000	1542.260	5.000	2.000	1.000	0.000	0.000
65.000	13951.000	1542.390	5.000	2.000	1.000	0.000	0.000
64.000	14048.000	1542.260	5.000	2.000	1.000	0.000	0.000
63.000	14147.000	1542.260	5.000	2.000	1.000	0.000	0.000
65.000	14248.000	1542.260	5.000	2.000	1.000	0.000	0.000
80.000	14343.000	1542.260	5.000	2.000	1.000	0.000	0.000
63.000	14456.000	1542.260	5.000	2.000	1.000	0.000	0.000
64.000	14572.000	1542.390	5.000	2.000	1.000	0.000	0.000
65.000	14685.000	1542.260	5.000	2.000	1.000	0.000	0.000
64.000	14804.000	1542.140	5.000	2.000	1.000	0.000	0.000
63.000	14923.000	1542.260	5.000	2.000	1.000	0.000	0.000
64.000	15054.000	1542.260	5.000	2.000	1.000	0.000	0.000
64.000	15186.000	1542.260	5.000	2.000	1.000	0.000	0.000
64.000	15318.000	1542.390	5.000	2.000	1.000	0.000	0.000
66.000	15452.000	1542.390	5.000	2.000	1.000	0.000	0.000
62.000	15600.000	1542.390	5.000	2.000	1.000	0.000	0.000
63.000	15756.000	1542.390	5.000	2.000	1.000	0.000	0.000
81.000	15901.000	1542.260	5.000	2.000	1.000	0.000	0.000
63.000	16069.000	1542.390	5.000	2.000	1.000	0.000	0.000
64.000	16234.000	1542.390	5.000	2.000	1.000	0.000	0.000
65.000	16399.000	1542.390	5.000	2.000	1.000	0.000	0.000
63.000	16582.000	1542.520	5.000	2.000	1.000	0.000	0.000
65.000	16783.000	1542.390	5.000	2.000	1.000	0.000	0.000
64.000	16993.000	1542.260	5.000	2.000	1.000	0.000	0.000
63.000	17209.000	1542.390	5.000	2.000	1.000	0.000	0.000
64.000	17439.000	1542.390	5.000	2.000	1.000	0.000	0.000
64.000	17672.000	1542.780	5.000	2.000	1.000	0.000	0.000
63.000	17902.000	1542.900	5.000	2.000	1.000	0.000	0.000
80.000	18137.000	1543.160	5.000	2.000	1.000	0.000	0.000
65.000	18366.000	1543.540	5.000	2.000	1.000	0.000	0.000
64.000	18592.000	1543.930	5.000	2.000	1.000	0.000	0.000
63.000	18824.000	1544.310	5.000	2.000	1.000	0.000	0.000
64.000	19048.000	1544.570	5.000	2.000	1.000	0.000	0.000
64.000	19280.000	1544.820	5.000	2.000	1.000	0.000	0.000
64.000	19507.000	1544.950	5.000	2.000	1.000	0.000	0.000
65.000	19732.000	1545.080	5.000	2.000	1.000	0.000	0.000
