""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","34"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"

1,0.267,-0.01,0.0570,0.05700,1.000
1,0.333,-0.01,0.1236,0.12357,1.000
1,0.400,-0.01,0.1906,0.19060,1.000
1,0.467,0.00,0.2572,0.25723,1.000
1,0.533,-0.01,0.3238,0.32380,1.000
1,0.600,-0.01,0.3906,0.39060,1.000
1,0.667,0.00,0.4573,0.45727,1.000
1,0.733,-0.01,0.5238,0.52383,1.000
1,0.800,0.00,0.5906,0.59060,1.000
1,0.867,-0.01,0.6572,0.65717,1.000
1,0.933,-0.01,0.7238,0.72380,1.000
1,1.000,0.00,0.7907,0.79070,1.000
1,1.067,0.00,0.8572,0.85723,1.000
1,1.133,-0.01,0.9238,0.92383,1.000
1,1.200,0.00,0.9907,0.99070,1.000
1,1.267,-0.01,1.0572,1.05720,1.000
1,1.333,-0.01,1.1239,1.12393,1.000
1,1.400,0.00,1.1908,1.19080,1.000
1,1.467,-0.01,1.2573,1.25733,1.000
1,1.533,-0.01,1.3239,1.32393,1.000
1,1.600,-0.01,1.3907,1.39070,1.000
1,1.667,-0.01,1.4572,1.45723,1.000
1,1.733,-0.01,1.5239,1.52387,1.000
1,1.800,-0.01,1.5907,1.59070,1.000
1,1.867,-0.01,1.6573,1.65730,1.000
1,1.933,-0.01,1.7239,1.72390,1.000
1,2.000,-0.01,1.7907,1.79070,1.000
1,2.067,-0.01,1.8573,1.85727,1.000
1,2.133,-0.01,1.9239,1.92393,1.000
1,2.200,-0.01,1.9908,1.99080,1.000
1,2.267,-0.01,2.0574,2.05737,1.000
1,2.333,-0.01,2.1240,2.12400,1.000
1,2.400,-0.01,2.1907,2.19070,1.000
1,2.467,-0.01,2.2573,2.25730,1.000
1,2.533,-0.01,2.3240,2.32397,1.000
1,2.600,-0.01,2.3908,2.39080,1.000
1,2.667,-0.01,2.4574,2.45737,1.000
1,2.733,0.00,2.5240,2.52403,1.000
1,2.800,0.00,2.5907,2.59070,1.000
1,2.867,-0.01,2.6572,2.65723,1.000
1,2.933,0.00,2.7240,2.72400,1.000
1,3.000,-0.01,2.7909,2.79090,1.000
1,3.067,-0.01,2.8574,2.85740,1.000
1,3.133,-0.01,2.9240,2.92400,1.000
1,3.200,0.00,2.9908,2.99080,1.000
1,3.267,-0.01,3.0574,3.05743,1.000
1,3.333,-0.01,3.1241,3.12413,1.000
1,3.400,-0.01,3.1907,3.19070,1.000
1,3.467,-0.01,3.2573,3.25733,1.000
1,3.533,-0.01,3.3240,3.32403,1.000
1,3.600,-0.01,3.3907,3.39070,1.000
1,3.667,-0.01,3.4573,3.45733,1.000
1,3.733,-0.01,3.5241,3.52407,1.000
1,3.800,-0.01,3.5908,3.59080,1.000
1,3.867,-0.01,3.6574,3.65743,1.000
1,3.933,-0.01,3.7242,3.72423,1.000
1,4.000,0.00,3.7909,3.79090,1.000
