""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","38"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"

1,0.333,0.00,0.0905,0.09053,1.000
1,0.400,-0.01,0.1574,0.15740,1.000
1,0.467,-0.01,0.2241,0.22407,1.000
1,0.533,-0.01,0.2907,0.29067,1.000
1,0.600,-0.01,0.3575,0.35750,1.000
1,0.667,-0.01,0.4241,0.42413,1.000
1,0.733,-0.01,0.4908,0.49077,1.000
1,0.800,0.00,0.5575,0.55750,1.000
1,0.867,0.00,0.6242,0.62417,1.000
1,0.933,-0.01,0.6908,0.69077,1.000
1,1.000,0.00,0.7575,0.75750,1.000
1,1.067,0.00,0.8242,0.82423,1.000
1,1.133,-0.01,0.8908,0.89077,1.000
1,1.200,-0.01,0.9575,0.95750,1.000
1,1.267,0.00,1.0242,1.02423,1.000
1,1.333,0.00,1.0908,1.09083,1.000
1,1.400,0.00,1.1577,1.15770,1.000
1,1.467,-0.01,1.2243,1.22433,1.000
1,1.533,0.00,1.2908,1.29080,1.000
1,1.600,-0.01,1.3576,1.35760,1.000
1,1.667,0.00,1.4242,1.42420,1.000
1,1.733,0.00,1.4908,1.49077,1.000
1,1.800,0.00,1.5576,1.55760,1.000
1,1.867,0.00,1.6243,1.62430,1.000
1,1.933,0.00,1.6908,1.69083,1.000
1,2.000,0.00,1.7576,1.75760,1.000
1,2.067,0.00,1.8242,1.82417,1.000
1,2.133,0.00,1.8908,1.89083,1.000
1,2.200,0.00,1.9576,1.95760,1.000
1,2.267,0.00,2.0243,2.02433,1.000
1,2.333,0.00,2.0909,2.09090,1.000
1,2.400,0.00,2.1577,2.15770,1.000
1,2.467,0.00,2.2242,2.22420,1.000
1,2.533,-0.01,2.2909,2.29087,1.000
1,2.600,-0.01,2.3577,2.35770,1.000
1,2.667,-0.01,2.4244,2.42437,1.000
1,2.733,0.00,2.4909,2.49093,1.000
1,2.800,0.00,2.5577,2.55770,1.000
1,2.867,0.00,2.6242,2.62423,1.000
1,2.933,-0.01,2.6909,2.69087,1.000
1,3.000,0.00,2.7578,2.75780,1.000
1,3.067,-0.01,2.8244,2.82437,1.000
1,3.133,0.00,2.8909,2.89093,1.000
1,3.200,0.00,2.9577,2.95770,1.000
1,3.267,-0.01,3.0243,3.02433,1.000
1,3.333,-0.01,3.0910,3.09100,1.000
1,3.400,-0.01,3.1578,3.15780,1.000
1,3.467,-0.01,3.2244,3.22440,1.000
1,3.533,0.00,3.2911,3.29107,1.000
1,3.600,-0.01,3.3577,3.35770,1.000
1,3.667,0.00,3.4243,3.42433,1.000
1,3.733,0.00,3.4909,3.49090,1.000
1,3.800,-0.01,3.5578,3.55780,1.000
1,3.867,-0.01,3.6244,3.62443,1.000
