""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","4"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"

1,0.333,0.00,0.1016,0.10160,1.000
1,0.400,0.01,0.1684,0.16840,1.000
1,0.467,0.00,0.2351,0.23507,1.000
1,0.533,0.00,0.3019,0.30187,1.000
1,0.600,0.00,0.3685,0.36850,1.000
1,0.667,0.00,0.4351,0.43513,1.000
1,0.733,0.00,0.5019,0.50187,1.000
1,0.800,0.00,0.5686,0.56860,1.000
1,0.867,0.00,0.6351,0.63513,1.000
1,0.933,0.00,0.7019,0.70193,1.000
1,1.000,0.01,0.7685,0.76850,1.000
1,1.067,0.02,0.8351,0.83507,1.000
1,1.133,0.04,0.9018,0.90180,1.000
1,1.200,0.06,0.9686,0.96860,1.000
1,1.267,0.09,1.0352,1.03517,1.000
1,1.333,0.14,1.1020,1.10200,1.000
1,1.400,0.17,1.1688,1.16880,1.000
1,1.467,0.23,1.2352,1.23523,1.000
1,1.533,0.29,1.3019,1.30193,1.000
1,1.600,0.35,1.3685,1.36850,1.000
1,1.667,0.42,1.4352,1.43517,1.000
1,1.733,0.51,1.5019,1.50190,1.000
1,1.800,0.61,1.5685,1.56850,1.000
1,1.867,0.71,1.6352,1.63520,1.000
1,1.933,0.82,1.7019,1.70193,1.000
1,2.000,0.95,1.7686,1.76860,1.000
1,2.067,1.09,1.8352,1.83520,1.000
1,2.133,1.24,1.9019,1.90193,1.000
1,2.200,1.41,1.9687,1.96870,1.000
1,2.267,1.59,2.0353,2.03533,1.000
1,2.333,1.79,2.1020,2.10200,1.000
1,2.400,2.00,2.1686,2.16860,1.000
1,2.467,2.23,2.2353,2.23527,1.000
1,2.533,2.49,2.3021,2.30207,1.000
1,2.600,2.77,2.3687,2.36870,1.000
1,2.667,3.08,2.4353,2.43533,1.000
1,2.733,3.43,2.5021,2.50213,1.000
1,2.800,3.81,2.5688,2.56880,1.000
1,2.867,4.20,2.6354,2.63543,1.000
1,2.933,4.60,2.7022,2.70217,1.000
1,3.000,4.97,2.7688,2.76880,1.000
1,3.067,5.32,2.8352,2.83523,1.000
