""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","37"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
1,8.733,47.34,7.7020,7.70200,1.000
1,8.800,47.21,7.7020,7.70200,1.000
1,8.867,47.09,7.7020,7.70200,1.000
1,8.933,46.98,7.7020,7.70200,1.000
1,9.000,46.88,7.7020,7.70200,1.000
1,9.067,46.78,7.7020,7.70200,1.000
1,9.133,46.69,7.7020,7.70200,1.000
1,9.200,46.60,7.7020,7.70200,1.000
1,9.267,46.52,7.7020,7.70200,1.000
1,9.333,46.45,7.7020,7.70200,1.000
1,9.400,46.37,7.7020,7.70200,1.000
1,9.467,46.30,7.7020,7.70200,1.000
1,9.533,46.24,7.7020,7.70200,1.000
1,9.600,46.17,7.7020,7.70200,1.000
1,9.667,46.11,7.7020,7.70200,1.000
1,9.733,46.05,7.7020,7.70200,1.000
1,9.800,45.99,7.7020,7.70200,1.000
1,9.867,45.94,7.7020,7.70200,1.000
1,9.933,45.89,7.7020,7.70200,1.000
1,10.000,45.84,7.7020,7.70200,1.000
1,10.067,45.79,7.7020,7.70200,1.000
1,10.133,45.75,7.7020,7.70200,1.000
1,10.200,45.70,7.7020,7.70200,1.000
1,10.267,45.66,7.7020,7.70200,1.000
1,10.333,45.61,7.7020,7.70200,1.000
1,10.400,45.57,7.7020,7.70200,1.000
1,10.467,45.53,7.7020,7.70200,1.000
1,10.533,45.49,7.7020,7.70200,1.000
1,10.600,45.45,7.7020,7.70200,1.000
1,10.667,45.41,7.7020,7.70200,1.000
1,10.733,45.38,7.7020,7.70200,1.000
1,10.800,45.35,7.7020,7.70200,1.000
1,10.867,45.31,7.7020,7.70200,1.000
1,10.933,45.27,7.7020,7.70200,1.000
1,11.000,45.24,7.7020,7.70200,1.000
1,11.067,45.21,7.7020,7.70200,1.000
1,11.133,45.18,7.7020,7.70200,1.000
1,11.200,45.14,7.7020,7.70200,1.000
1,11.267,45.12,7.7020,7.70200,1.000
1,11.333,45.09,7.7020,7.70200,1.000
1,11.400,45.06,7.7020,7.70200,1.000
1,11.467,45.03,7.7020,7.70200,1.000
1,11.533,44.99,7.7020,7.70200,1.000
1,11.600,44.97,7.7020,7.70200,1.000
1,11.667,44.94,7.7020,7.70200,1.000
1,11.733,44.91,7.7020,7.70200,1.000
1,11.800,44.89,7.7020,7.70200,1.000
1,11.867,44.86,7.7020,7.70200,1.000
1,11.933,44.84,7.7020,7.70200,1.000
1,12.000,44.81,7.7020,7.70200,1.000
1,12.067,44.79,7.7020,7.70200,1.000
1,12.133,44.77,7.7020,7.70200,1.000
1,12.200,44.74,7.7020,7.70200,1.000
1,12.267,44.72,7.7020,7.70200,1.000
1,12.333,44.70,7.7020,7.70200,1.000
1,12.400,44.67,7.7020,7.70200,1.000
1,12.467,44.65,7.7020,7.70200,1.000
1,12.533,44.63,7.7020,7.70200,1.000
1,12.600,44.61,7.7020,7.70200,1.000
1,12.667,44.59,7.7020,7.70200,1.000
1,12.733,44.57,7.7020,7.70200,1.000
1,12.800,44.55,7.7020,7.70200,1.000
1,12.867,44.52,7.7020,7.70200,1.000
1,12.933,44.51,7.7020,7.70200,1.000
1,13.000,44.49,7.7020,7.70200,1.000
1,13.067,44.47,7.7020,7.70200,1.000
1,13.133,44.45,7.7020,7.70200,1.000
1,13.200,44.43,7.7020,7.70200,1.000
1,13.267,44.41,7.7020,7.70200,1.000
1,13.333,44.39,7.7020,7.70200,1.000
1,13.400,44.38,7.7020,7.70200,1.000
1,13.467,44.36,7.7020,7.70200,1.000
1,13.533,44.34,7.7020,7.70200,1.000
1,13.600,44.32,7.7020,7.70200,1.000
1,13.667,44.31,7.7020,7.70200,1.000
1,13.733,44.29,7.7020,7.70200,1.000
1,13.800,44.26,7.7020,7.70200,1.000
1,13.867,44.26,7.7020,7.70200,1.000
1,13.933,44.25,7.7020,7.70200,1.000
1,14.000,44.23,7.7020,7.70200,1.000
1,14.067,44.22,7.7020,7.70200,1.000
1,14.133,44.20,7.7020,7.70200,1.000


