""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","35"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
1,5.933,4.91,5.6922,5.69223,1.000
1,6.000,5.48,5.7588,5.75880,1.000
1,6.067,6.08,5.8253,5.82533,1.000
1,6.133,6.72,5.8921,5.89207,1.000
1,6.200,7.41,5.9589,5.95890,1.000
1,6.267,8.14,6.0254,6.02543,1.000
1,6.333,8.91,6.0921,6.09210,1.000
1,6.400,9.73,6.1589,6.15890,1.000
1,6.467,10.60,6.2254,6.22543,1.000
1,6.533,11.53,6.2922,6.29223,1.000
1,6.600,12.51,6.3589,6.35890,1.000
1,6.667,13.55,6.4255,6.42550,1.000
1,6.733,14.65,6.4922,6.49223,1.000
1,6.800,15.81,6.5589,6.55890,1.000
1,6.867,17.06,6.6255,6.62547,1.000
1,6.933,18.38,6.6922,6.69220,1.000
1,7.000,19.78,6.7588,6.75880,1.000
1,7.067,21.26,6.8255,6.82547,1.000
1,7.133,22.86,6.8923,6.89227,1.000
1,7.200,24.54,6.9591,6.95910,1.000
1,7.267,26.33,7.0255,7.02550,1.000
1,7.333,28.22,7.0922,7.09223,1.000
1,7.400,30.22,7.1588,7.15880,1.000
1,7.533,30.76,7.1990,7.19900,1.000
1,7.600,30.24,7.1990,7.19900,1.000
1,7.667,29.90,7.1990,7.19900,1.000
1,7.733,29.63,7.1990,7.19900,1.000
1,7.800,29.42,7.1990,7.19900,1.000
1,7.867,29.25,7.1990,7.19900,1.000
1,7.933,29.10,7.1990,7.19900,1.000
1,8.000,28.97,7.1990,7.19900,1.000
1,8.067,28.86,7.1990,7.19900,1.000
1,8.133,28.76,7.1990,7.19900,1.000
1,8.200,28.67,7.1990,7.19900,1.000
1,8.267,28.58,7.1990,7.19900,1.000
1,8.333,28.51,7.1990,7.19900,1.000
1,8.400,28.43,7.1990,7.19900,1.000
1,8.467,28.38,7.1990,7.19900,1.000
1,8.533,28.31,7.1990,7.19900,1.000
1,8.600,28.26,7.1990,7.19900,1.000
1,8.667,28.20,7.1990,7.19900,1.000
1,8.733,28.15,7.1990,7.19900,1.000
1,8.800,28.10,7.1990,7.19900,1.000
1,8.867,28.06,7.1990,7.19900,1.000
1,8.933,28.03,7.1990,7.19900,1.000
1,9.000,27.99,7.1990,7.19900,1.000
1,9.067,27.95,7.1990,7.19900,1.000
1,9.133,27.92,7.1990,7.19900,1.000
1,9.200,27.88,7.1990,7.19900,1.000
1,9.267,27.85,7.1990,7.19900,1.000
1,9.333,27.82,7.1990,7.19900,1.000
1,9.400,27.79,7.1990,7.19900,1.000
1,9.467,27.77,7.1990,7.19900,1.000
1,9.533,27.74,7.1990,7.19900,1.000
1,9.600,27.71,7.1990,7.19900,1.000
1,9.667,27.69,7.1990,7.19900,1.000
1,9.733,27.66,7.1990,7.19900,1.000
1,9.800,27.64,7.1990,7.19900,1.000
1,9.867,27.62,7.1990,7.19900,1.000
1,9.933,27.60,7.1990,7.19900,1.000
1,10.000,27.57,7.1990,7.19900,1.000
1,10.067,27.55,7.1990,7.19900,1.000
1,10.133,27.54,7.1990,7.19900,1.000
1,10.200,27.51,7.1990,7.19900,1.000
1,10.267,27.50,7.1990,7.19900,1.000
1,10.333,27.48,7.1990,7.19900,1.000
1,10.400,27.46,7.1990,7.19900,1.000
1,10.467,27.44,7.1990,7.19900,1.000
1,10.533,27.43,7.1990,7.19900,1.000
1,10.600,27.42,7.1990,7.19900,1.000
1,10.667,27.40,7.1990,7.19900,1.000
1,10.733,27.37,7.1990,7.19900,1.000
1,10.800,27.37,7.1990,7.19900,1.000
1,10.867,27.35,7.1990,7.19900,1.000
1,10.933,27.33,7.1990,7.19900,1.000
1,11.000,27.33,7.1990,7.19900,1.000
1,11.067,27.31,7.1990,7.19900,1.000
1,11.133,27.29,7.1990,7.19900,1.000
1,11.200,27.28,7.1990,7.19900,1.000
1,11.267,27.27,7.1990,7.19900,1.000
1,11.333,27.25,7.1990,7.19900,1.000
1,11.400,27.24,7.1990,7.19900,1.000
1,11.467,27.23,7.1990,7.19900,1.000
1,11.533,27.22,7.1990,7.19900,1.000
1,11.600,27.21,7.1990,7.19900,1.000
1,11.667,27.19,7.1990,7.19900,1.000
1,11.733,27.18,7.1990,7.19900,1.000
1,11.800,27.17,7.1990,7.19900,1.000
1,11.867,27.16,7.1990,7.19900,1.000
1,11.933,27.15,7.1990,7.19900,1.000
1,12.000,27.13,7.1990,7.19900,1.000
1,12.067,27.13,7.1990,7.19900,1.000
1,12.133,27.12,7.1990,7.19900,1.000
1,12.200,27.11,7.1990,7.19900,1.000
1,12.267,27.10,7.1990,7.19900,1.000
1,12.333,27.09,7.1990,7.19900,1.000
1,12.400,27.08,7.1990,7.19900,1.000
1,12.467,27.07,7.1990,7.19900,1.000
1,12.533,27.06,7.1990,7.19900,1.000
1,12.600,27.05,7.1990,7.19900,1.000
1,12.667,27.04,7.1990,7.19900,1.000
1,12.733,27.03,7.1990,7.19900,1.000
1,12.800,27.02,7.1990,7.19900,1.000
1,12.867,27.02,7.1990,7.19900,1.000
1,12.933,27.01,7.1990,7.19900,1.000
1,13.000,27.00,7.1990,7.19900,1.000
1,13.067,26.99,7.1990,7.19900,1.000
1,13.133,26.98,7.1990,7.19900,1.000
1,13.200,26.97,7.1990,7.19900,1.000
1,13.267,26.97,7.1990,7.19900,1.000
1,13.333,26.96,7.1990,7.19900,1.000
1,13.400,26.95,7.1990,7.19900,1.000
1,13.467,26.94,7.1990,7.19900,1.000
1,13.533,26.93,7.1990,7.19900,1.000


