""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","27"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"

1,0.333,0.01,0.1067,0.10673,1.000
1,0.400,0.01,0.1734,0.17340,1.000
1,0.467,0.01,0.2401,0.24010,1.000
1,0.533,0.01,0.3068,0.30683,1.000
1,0.600,0.01,0.3735,0.37350,1.000
1,0.667,0.02,0.4402,0.44017,1.000
1,0.733,0.01,0.5070,0.50700,1.000
1,0.800,0.02,0.5736,0.57360,1.000
1,0.867,0.01,0.6401,0.64013,1.000
1,0.933,0.01,0.7070,0.70697,1.000
1,1.000,0.02,0.7736,0.77360,1.000
1,1.067,0.01,0.8403,0.84027,1.000
1,1.133,0.01,0.9070,0.90700,1.000
1,1.200,0.01,0.9735,0.97350,1.000
1,1.267,0.01,1.0402,1.04020,1.000
1,1.333,0.01,1.1071,1.10710,1.000
1,1.400,0.00,1.1736,1.17360,1.000
1,1.467,0.01,1.2403,1.24033,1.000
1,1.533,0.00,1.3071,1.30707,1.000
1,1.600,0.01,1.3736,1.37360,1.000
1,1.667,0.02,1.4402,1.44020,1.000
1,1.733,0.01,1.5069,1.50693,1.000
1,1.800,0.01,1.5736,1.57360,1.000
1,1.867,0.01,1.6402,1.64017,1.000
1,1.933,0.02,1.7070,1.70697,1.000
1,2.000,0.01,1.7736,1.77360,1.000
1,2.067,0.01,1.8403,1.84027,1.000
1,2.133,0.01,1.9070,1.90697,1.000
1,2.200,0.03,1.9736,1.97360,1.000
1,2.267,0.01,2.0404,2.04040,1.000
1,2.333,0.01,2.1071,2.10710,1.000
1,2.400,0.02,2.1736,2.17360,1.000
1,2.467,0.01,2.2402,2.24023,1.000
1,2.533,0.02,2.3070,2.30700,1.000
1,2.600,0.01,2.3737,2.37370,1.000
1,2.667,0.01,2.4404,2.44040,1.000
1,2.733,0.01,2.5071,2.50710,1.000
1,2.800,0.01,2.5735,2.57350,1.000
1,2.867,0.01,2.6403,2.64027,1.000
1,2.933,0.02,2.7070,2.70703,1.000
1,3.000,0.01,2.7737,2.77370,1.000
1,3.067,0.01,2.8404,2.84037,1.000
1,3.133,0.01,2.9070,2.90703,1.000
