""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","2"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"

1,0.267,0.00,0.0552,0.05520,1.000
1,0.333,0.00,0.1219,0.12193,1.000
1,0.400,0.00,0.1888,0.18880,1.000
1,0.467,-0.01,0.2554,0.25540,1.000
1,0.533,0.00,0.3221,0.32210,1.000
1,0.600,-0.01,0.3889,0.38890,1.000
1,0.667,0.00,0.4555,0.45550,1.000
1,0.733,0.00,0.5222,0.52217,1.000
1,0.800,0.00,0.5888,0.58880,1.000
1,0.867,-0.01,0.6554,0.65537,1.000
1,0.933,0.00,0.7221,0.72213,1.000
1,1.000,0.00,0.7890,0.78900,1.000
1,1.067,-0.01,0.8554,0.85543,1.000
1,1.133,-0.01,0.9223,0.92227,1.000
1,1.200,0.00,0.9890,0.98900,1.000
1,1.267,-0.01,1.0556,1.05560,1.000
1,1.333,0.00,1.1224,1.12243,1.000
1,1.400,-0.01,1.1890,1.18900,1.000
1,1.467,0.00,1.2554,1.25540,1.000
1,1.533,0.00,1.3221,1.32207,1.000
1,1.600,0.00,1.3888,1.38880,1.000
1,1.667,0.00,1.4554,1.45540,1.000
1,1.733,-0.01,1.5221,1.52210,1.000
1,1.800,0.00,1.5888,1.58880,1.000
1,1.867,0.00,1.6555,1.65547,1.000
1,1.933,0.00,1.7223,1.72227,1.000
1,2.000,0.00,1.7888,1.78880,1.000
1,2.067,-0.01,1.8555,1.85547,1.000
1,2.133,0.00,1.9222,1.92223,1.000
1,2.200,0.00,1.9888,1.98880,1.000
1,2.267,-0.01,2.0555,2.05547,1.000
1,2.333,0.00,2.1222,2.12217,1.000
1,2.400,-0.01,2.1888,2.18880,1.000
1,2.467,0.00,2.2555,2.25547,1.000
1,2.533,-0.01,2.3223,2.32227,1.000
1,2.600,-0.01,2.3890,2.38900,1.000
1,2.667,-0.01,2.4554,2.45543,1.000
1,2.733,0.00,2.5223,2.52227,1.000
1,2.800,-0.01,2.5889,2.58890,1.000
1,2.867,-0.01,2.6555,2.65550,1.000
1,2.933,-0.01,2.7223,2.72227,1.000
1,3.000,-0.01,2.7890,2.78900,1.000
1,3.067,0.00,2.8555,2.85553,1.000
1,3.133,0.00,2.9223,2.92230,1.000
1,3.200,-0.01,2.9889,2.98890,1.000
1,3.267,-0.01,3.0554,3.05540,1.000
1,3.333,0.00,3.1221,3.12213,1.000
1,3.400,0.00,3.1889,3.18890,1.000
1,3.467,0.00,3.2555,3.25550,1.000
1,3.533,0.00,3.3223,3.32227,1.000
1,3.600,0.00,3.3889,3.38890,1.000
1,3.667,0.00,3.4555,3.45547,1.000
1,3.733,-0.01,3.5222,3.52220,1.000
1,3.800,0.00,3.5888,3.58880,1.000
1,3.867,0.00,3.6555,3.65547,1.000
1,3.933,-0.01,3.7223,3.72230,1.000
1,4.000,-0.01,3.7889,3.78890,1.000
1,4.067,0.00,3.8555,3.85547,1.000
1,4.133,0.00,3.9223,3.92230,1.000
1,4.200,0.00,3.9889,3.98890,1.000
1,4.267,0.00,4.0554,4.05543,1.000
1,4.333,-0.01,4.1223,4.12230,1.000
1,4.400,-0.01,4.1889,4.18890,1.000
1,4.467,0.00,4.2555,4.25547,1.000
1,4.533,0.00,4.3222,4.32223,1.000
1,4.600,0.00,4.3888,4.38880,1.000
1,4.667,0.00,4.4555,4.45550,1.000
1,4.733,-0.01,4.5223,4.52233,1.000
1,4.800,0.00,4.5888,4.58880,1.000
1,4.867,-0.01,4.6556,4.65557,1.000
1,4.933,0.00,4.7223,4.72230,1.000
1,5.000,0.00,4.7889,4.78890,1.000
1,5.067,0.00,4.8555,4.85553,1.000
1,5.133,0.00,4.9223,4.92233,1.000
1,5.200,0.00,4.9890,4.98900,1.000
1,5.267,0.00,5.0555,5.05547,1.000
1,5.333,-0.01,5.1223,5.12230,1.000
1,5.400,0.00,5.1889,5.18890,1.000
1,5.467,0.00,5.2556,5.25557,1.000
1,5.533,0.00,5.3224,5.32240,1.000
1,5.600,0.00,5.3890,5.38900,1.000
1,5.667,0.00,5.4556,5.45563,1.000
1,5.733,0.00,5.5223,5.52230,1.000
1,5.800,0.00,5.5889,5.58890,1.000
1,5.867,0.00,5.6557,5.65567,1.000
1,5.933,0.00,5.7224,5.72237,1.000
1,6.000,-0.01,5.7888,5.78880,1.000
1,6.067,0.00,5.8555,5.85553,1.000
1,6.133,0.01,5.9223,5.92233,1.000
1,6.200,0.03,5.9889,5.98890,1.000
1,6.267,0.06,6.0555,6.05553,1.000
1,6.333,0.12,6.1223,6.12230,1.000
1,6.400,0.19,6.1890,6.18900,1.000
1,6.467,0.31,6.2556,6.25563,1.000
1,6.533,0.47,6.3223,6.32230,1.000
1,6.600,0.65,6.3889,6.38890,1.000
1,6.667,0.86,6.4556,6.45563,1.000
1,6.733,1.11,6.5224,6.52237,1.000
1,6.800,1.39,6.5890,6.58900,1.000
1,6.867,1.69,6.6557,6.65570,1.000
1,6.933,2.04,6.7224,6.72240,1.000
1,7.000,2.41,6.7890,6.78900,1.000
1,7.067,2.82,6.8558,6.85580,1.000
1,7.133,3.27,6.9225,6.92247,1.000
1,7.200,3.76,6.9890,6.98900,1.000
1,7.267,4.28,7.0555,7.05550,1.000
1,7.333,4.86,7.1222,7.12223,1.000
1,7.467,5.15,7.1428,7.14280,1.000
1,7.533,4.36,7.0762,7.07620,1.000
1,7.600,3.72,7.0096,7.00960,1.000
1,7.667,3.15,6.9430,6.94300,1.000
1,7.733,2.66,6.8765,6.87647,1.000
1,7.800,2.21,6.8098,6.80980,1.000
1,7.867,1.83,6.7430,6.74303,1.000
1,7.933,1.48,6.6765,6.67647,1.000
1,8.000,1.18,6.6097,6.60970,1.000
1,8.067,0.93,6.5430,6.54300,1.000
1,8.133,0.70,6.4764,6.47640,1.000
1,8.200,0.51,6.4096,6.40960,1.000
1,8.267,0.36,6.3428,6.34283,1.000
1,8.333,0.23,6.2764,6.27640,1.000
1,8.400,0.13,6.2096,6.20960,1.000
1,8.467,0.08,6.1429,6.14293,1.000
1,8.533,0.03,6.0763,6.07633,1.000
