""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","32"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"

1,0.267,0.00,0.0591,0.05910,1.000
1,0.333,0.00,0.1257,0.12570,1.000
1,0.400,0.00,0.1925,0.19250,1.000
1,0.467,0.00,0.2592,0.25917,1.000
1,0.533,0.00,0.3258,0.32577,1.000
1,0.600,0.00,0.3927,0.39270,1.000
1,0.667,0.00,0.4593,0.45930,1.000
1,0.733,0.00,0.5259,0.52590,1.000
1,0.800,0.00,0.5927,0.59270,1.000
1,0.867,0.00,0.6592,0.65923,1.000
1,0.933,0.00,0.7258,0.72583,1.000
1,1.000,0.00,0.7927,0.79270,1.000
1,1.067,0.00,0.8593,0.85930,1.000
1,1.133,0.00,0.9258,0.92583,1.000
1,1.200,0.00,0.9927,0.99270,1.000
1,1.267,0.00,1.0593,1.05930,1.000
1,1.333,0.00,1.1259,1.12593,1.000
1,1.400,0.00,1.1927,1.19270,1.000
1,1.467,0.00,1.2594,1.25940,1.000
1,1.533,0.00,1.3259,1.32593,1.000
1,1.600,0.00,1.3926,1.39260,1.000
1,1.667,0.00,1.4593,1.45930,1.000
1,1.733,0.00,1.5259,1.52587,1.000
1,1.800,0.00,1.5927,1.59270,1.000
1,1.867,0.00,1.6593,1.65927,1.000
1,1.933,0.00,1.7259,1.72593,1.000
1,2.000,0.00,1.7927,1.79270,1.000
1,2.067,0.00,1.8593,1.85927,1.000
1,2.133,0.00,1.9260,1.92600,1.000
1,2.200,0.00,1.9928,1.99280,1.000
1,2.267,0.00,2.0594,2.05943,1.000
1,2.333,0.00,2.1260,2.12603,1.000
1,2.400,0.00,2.1929,2.19290,1.000
1,2.467,0.00,2.2593,2.25933,1.000
1,2.533,0.00,2.3259,2.32593,1.000
1,2.600,0.00,2.3928,2.39280,1.000
1,2.667,0.00,2.4594,2.45940,1.000
1,2.733,0.00,2.5259,2.52593,1.000
1,2.800,0.00,2.5928,2.59280,1.000
1,2.867,0.00,2.6593,2.65930,1.000
1,2.933,0.00,2.7260,2.72603,1.000
1,3.000,0.00,2.7929,2.79290,1.000
1,3.067,0.00,2.8593,2.85930,1.000
1,3.133,0.00,2.9260,2.92597,1.000
1,3.200,0.00,2.9928,2.99280,1.000
