""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","17"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"

1,0.200,-0.02,0.0000,0.00000,1.000
1,0.267,-0.01,0.0501,0.05013,1.000
1,0.333,-0.01,0.1169,0.11693,1.000
1,0.400,-0.02,0.1835,0.18350,1.000
1,0.467,-0.01,0.2503,0.25030,1.000
1,0.533,-0.01,0.3170,0.31697,1.000
1,0.600,0.00,0.3835,0.38350,1.000
1,0.667,-0.01,0.4502,0.45020,1.000
1,0.733,-0.01,0.5169,0.51690,1.000
1,0.800,-0.01,0.5835,0.58350,1.000
1,0.867,0.00,0.6503,0.65027,1.000
1,0.933,-0.01,0.7171,0.71707,1.000
1,1.000,-0.01,0.7835,0.78350,1.000
1,1.067,-0.02,0.8504,0.85037,1.000
1,1.133,-0.02,0.9170,0.91703,1.000
1,1.200,-0.02,0.9837,0.98370,1.000
1,1.267,-0.02,1.0504,1.05043,1.000
1,1.333,-0.01,1.1171,1.11710,1.000
1,1.400,-0.01,1.1836,1.18360,1.000
1,1.467,-0.01,1.2504,1.25040,1.000
1,1.533,-0.01,1.3171,1.31713,1.000
1,1.600,-0.01,1.3836,1.38360,1.000
1,1.667,-0.02,1.4506,1.45057,1.000
1,1.733,-0.01,1.5172,1.51717,1.000
1,1.800,-0.02,1.5837,1.58370,1.000
1,1.867,-0.01,1.6505,1.65053,1.000
1,1.933,-0.02,1.7172,1.71720,1.000
1,2.000,0.00,1.7836,1.78360,1.000
1,2.067,-0.01,1.8503,1.85033,1.000
1,2.133,-0.03,1.9170,1.91700,1.000
1,2.200,-0.01,1.9837,1.98370,1.000
1,2.267,-0.01,2.0504,2.05040,1.000
1,2.333,-0.02,2.1171,2.11713,1.000
1,2.400,-0.02,2.1836,2.18360,1.000
1,2.467,-0.01,2.2504,2.25043,1.000
1,2.533,-0.02,2.3171,2.31713,1.000
1,2.600,-0.01,2.3836,2.38360,1.000
1,2.667,-0.02,2.4504,2.45040,1.000
1,2.733,-0.02,2.5171,2.51707,1.000
1,2.800,-0.01,2.5836,2.58360,1.000
1,2.867,-0.02,2.6504,2.65043,1.000
1,2.933,-0.03,2.7171,2.71707,1.000
1,3.000,-0.01,2.7836,2.78360,1.000
1,3.067,-0.02,2.8504,2.85040,1.000
1,3.133,-0.01,2.9171,2.91710,1.000
1,3.200,-0.01,2.9837,2.98370,1.000
1,3.267,-0.01,3.0505,3.05053,1.000
1,3.333,-0.02,3.1172,3.11717,1.000
1,3.400,-0.01,3.1837,3.18370,1.000
1,3.467,-0.02,3.2505,3.25047,1.000
1,3.533,-0.01,3.3171,3.31713,1.000
1,3.600,-0.01,3.3837,3.38370,1.000
1,3.667,-0.01,3.4506,3.45060,1.000
1,3.733,-0.01,3.5171,3.51713,1.000
1,3.800,-0.02,3.5837,3.58370,1.000
