""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","36"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
1,9.467,36.82,7.4781,7.47810,1.000
1,9.533,36.77,7.4781,7.47810,1.000
1,9.600,36.73,7.4781,7.47810,1.000
1,9.667,36.69,7.4781,7.47810,1.000
1,9.733,36.66,7.4781,7.47810,1.000
1,9.800,36.62,7.4781,7.47810,1.000
1,9.867,36.59,7.4781,7.47810,1.000
1,9.933,36.55,7.4781,7.47810,1.000
1,10.000,36.51,7.4781,7.47810,1.000
1,10.067,36.49,7.4781,7.47810,1.000
1,10.133,36.45,7.4781,7.47810,1.000
1,10.200,36.43,7.4781,7.47810,1.000
1,10.267,36.40,7.4781,7.47810,1.000
1,10.333,36.37,7.4781,7.47810,1.000
1,10.400,36.34,7.4781,7.47810,1.000
1,10.467,36.31,7.4781,7.47810,1.000
1,10.533,36.29,7.4781,7.47810,1.000
1,10.600,36.26,7.4781,7.47810,1.000
1,10.667,36.24,7.4781,7.47810,1.000
1,10.733,36.21,7.4781,7.47810,1.000
1,10.800,36.19,7.4781,7.47810,1.000
1,10.867,36.16,7.4781,7.47810,1.000
1,10.933,36.14,7.4781,7.47810,1.000
1,11.000,36.12,7.4781,7.47810,1.000
1,11.067,36.10,7.4781,7.47810,1.000
1,11.133,36.07,7.4781,7.47810,1.000
1,11.200,36.06,7.4781,7.47810,1.000
1,11.267,36.03,7.4781,7.47810,1.000
1,11.333,36.02,7.4781,7.47810,1.000
1,11.400,35.99,7.4781,7.47810,1.000
1,11.467,35.98,7.4781,7.47810,1.000
1,11.533,35.96,7.4781,7.47810,1.000
1,11.600,35.94,7.4781,7.47810,1.000
1,11.667,35.92,7.4781,7.47810,1.000
1,11.733,35.90,7.4781,7.47810,1.000
1,11.800,35.88,7.4781,7.47810,1.000
1,11.867,35.87,7.4781,7.47810,1.000
1,11.933,35.84,7.4781,7.47810,1.000
1,12.000,35.83,7.4781,7.47810,1.000
1,12.067,35.81,7.4781,7.47810,1.000
1,12.133,35.80,7.4781,7.47810,1.000
1,12.200,35.78,7.4781,7.47810,1.000
1,12.267,35.76,7.4781,7.47810,1.000
1,12.333,35.75,7.4781,7.47810,1.000
1,12.400,35.73,7.4781,7.47810,1.000
1,12.467,35.72,7.4781,7.47810,1.000
1,12.533,35.70,7.4781,7.47810,1.000
1,12.600,35.69,7.4781,7.47810,1.000
1,12.667,35.67,7.4781,7.47810,1.000
1,12.733,35.66,7.4781,7.47810,1.000
1,12.800,35.65,7.4781,7.47810,1.000
1,12.867,35.63,7.4781,7.47810,1.000
1,12.933,35.62,7.4781,7.47810,1.000
1,13.000,35.61,7.4781,7.47810,1.000
1,13.067,35.59,7.4781,7.47810,1.000
1,13.133,35.58,7.4781,7.47810,1.000
1,13.200,35.57,7.4781,7.47810,1.000
1,13.267,35.55,7.4781,7.47810,1.000
1,13.333,35.54,7.4781,7.47810,1.000
1,13.400,35.53,7.4781,7.47810,1.000
1,13.467,35.52,7.4781,7.47810,1.000
1,13.533,35.51,7.4781,7.47810,1.000
1,13.600,35.49,7.4781,7.47810,1.000
1,13.667,35.48,7.4781,7.47810,1.000
1,13.733,35.47,7.4781,7.47810,1.000
1,13.800,35.46,7.4781,7.47810,1.000


