""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","14"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"

1,0.267,0.00,0.0611,0.06113,1.000
1,0.333,0.00,0.1278,0.12777,1.000
1,0.400,0.00,0.1946,0.19460,1.000
1,0.467,0.00,0.2614,0.26137,1.000
1,0.533,0.00,0.3279,0.32793,1.000
1,0.600,0.02,0.3948,0.39480,1.000
1,0.667,0.04,0.4614,0.46137,1.000
1,0.733,0.08,0.5280,0.52803,1.000
1,0.800,0.14,0.5948,0.59480,1.000
1,0.867,0.22,0.6614,0.66137,1.000
1,0.933,0.32,0.7280,0.72797,1.000
1,1.000,0.44,0.7948,0.79480,1.000
1,1.067,0.58,0.8613,0.86133,1.000
1,1.133,0.74,0.9279,0.92790,1.000
1,1.200,0.92,0.9947,0.99470,1.000
1,1.333,1.18,1.0615,1.06147,1.000
1,1.400,0.94,0.9955,0.99550,1.000
1,1.467,0.72,0.9287,0.92873,1.000
1,1.533,0.55,0.8622,0.86220,1.000
1,1.600,0.40,0.7955,0.79550,1.000
1,1.667,0.28,0.7288,0.72880,1.000
1,1.733,0.18,0.6622,0.66220,1.000
1,1.800,0.10,0.5956,0.59560,1.000
1,1.867,0.05,0.5287,0.52873,1.000
1,1.933,0.02,0.4622,0.46223,1.000
1,2.000,0.00,0.3955,0.39550,1.000
1,2.067,-0.01,0.3288,0.32883,1.000
1,2.133,-0.01,0.2621,0.26213,1.000
1,2.200,-0.01,0.1954,0.19540,1.000
1,2.267,-0.01,0.1285,0.12853,1.000
1,2.333,-0.01,0.0621,0.06207,1.000
1,2.400,-0.01,-0.0045,-0.00450,1.000
1,2.533,-0.01,-0.0016,-0.00160,1.000
1,2.600,-0.01,-0.0001,-0.00010,1.000
1,2.667,-0.01,-0.0001,-0.00010,1.000
1,2.733,-0.01,-0.0001,-0.00010,1.000
1,2.800,-0.01,-0.0001,-0.00010,1.000
1,2.867,-0.01,-0.0001,-0.00010,1.000
1,2.933,-0.01,-0.0001,-0.00010,1.000
1,3.000,-0.01,-0.0001,-0.00010,1.000
1,3.067,-0.01,-0.0001,-0.00010,1.000
1,3.133,-0.01,-0.0001,-0.00010,1.000
1,3.200,-0.01,-0.0001,-0.00010,1.000
1,3.267,-0.01,-0.0001,-0.00010,1.000
1,3.333,-0.01,-0.0001,-0.00010,1.000
1,3.400,-0.01,-0.0001,-0.00010,1.000
1,3.467,-0.01,-0.0001,-0.00010,1.000
1,3.533,-0.01,-0.0001,-0.00010,1.000
1,3.600,-0.01,-0.0001,-0.00010,1.000
1,3.667,-0.01,-0.0001,-0.00010,1.000
1,3.733,-0.01,-0.0001,-0.00010,1.000
1,3.800,-0.01,-0.0001,-0.00010,1.000
1,3.867,-0.01,-0.0001,-0.00010,1.000
1,3.933,-0.01,-0.0001,-0.00010,1.000
1,4.000,-0.01,-0.0001,-0.00010,1.000
1,4.067,-0.01,-0.0001,-0.00010,1.000
1,4.133,-0.01,-0.0001,-0.00010,1.000
1,4.200,-0.01,-0.0001,-0.00010,1.000
1,4.267,-0.01,-0.0001,-0.00010,1.000
1,4.333,-0.01,-0.0001,-0.00010,1.000
1,4.400,-0.01,-0.0001,-0.00010,1.000
1,4.467,-0.01,-0.0001,-0.00010,1.000
1,4.533,-0.01,-0.0001,-0.00010,1.000
1,4.600,-0.02,-0.0001,-0.00010,1.000
1,4.667,-0.01,-0.0001,-0.00010,1.000
1,4.733,-0.01,-0.0001,-0.00010,1.000
1,4.800,-0.01,-0.0001,-0.00010,1.000
1,4.867,-0.01,-0.0001,-0.00010,1.000
1,4.933,-0.01,-0.0001,-0.00010,1.000
1,5.000,-0.01,-0.0001,-0.00010,1.000
1,5.067,-0.01,-0.0001,-0.00010,1.000
1,5.133,-0.01,-0.0001,-0.00010,1.000
1,5.200,-0.01,-0.0001,-0.00010,1.000
1,5.267,-0.01,-0.0001,-0.00010,1.000
1,5.333,-0.01,-0.0001,-0.00010,1.000
1,5.400,-0.01,-0.0001,-0.00010,1.000
1,5.467,-0.01,-0.0001,-0.00010,1.000
1,5.600,0.00,-0.0001,-0.00010,1.000
1,5.667,-0.01,-0.0001,-0.00010,1.000
1,5.733,-0.01,-0.0001,-0.00010,1.000
1,5.800,-0.02,-0.0001,-0.00010,1.000
1,5.867,-0.01,-0.0001,-0.00010,1.000
1,5.933,-0.01,-0.0001,-0.00010,1.000
1,6.000,-0.01,-0.0001,-0.00010,1.000
1,6.067,-0.01,-0.0001,-0.00010,1.000
1,6.133,-0.01,-0.0001,-0.00010,1.000
1,6.200,-0.02,-0.0001,-0.00010,1.000
1,6.267,-0.01,-0.0001,-0.00010,1.000
1,6.333,-0.01,-0.0001,-0.00010,1.000
1,6.400,-0.01,-0.0001,-0.00010,1.000
1,6.467,-0.01,-0.0001,-0.00010,1.000
2,6.733,-0.01,0.0878,0.08783,2.000
2,6.800,-0.01,0.1546,0.15460,2.000
2,6.867,0.00,0.2214,0.22140,2.000
2,6.933,0.00,0.2881,0.28807,2.000
2,7.000,0.01,0.3548,0.35480,2.000
2,7.067,0.02,0.4215,0.42147,2.000
2,7.133,0.05,0.4881,0.48807,2.000
2,7.200,0.10,0.5549,0.55490,2.000
2,7.267,0.16,0.6215,0.62147,2.000
2,7.333,0.25,0.6881,0.68807,2.000
2,7.400,0.36,0.7549,0.75490,2.000
2,7.467,0.49,0.8214,0.82143,2.000
2,7.533,0.63,0.8880,0.88803,2.000
2,7.600,0.80,0.9549,0.95490,2.000
2,7.667,0.99,1.0215,1.02147,2.000
2,7.800,1.02,1.0153,1.01530,2.000
2,7.867,0.78,0.9488,0.94880,2.000
2,7.933,0.60,0.8822,0.88220,2.000
2,8.000,0.44,0.8155,0.81550,2.000
2,8.067,0.31,0.7490,0.74897,2.000
2,8.133,0.20,0.6821,0.68213,2.000
2,8.200,0.11,0.6154,0.61540,2.000
2,8.267,0.06,0.5490,0.54897,2.000
2,8.333,0.03,0.4822,0.48220,2.000
2,8.400,0.00,0.4155,0.41550,2.000
2,8.467,-0.01,0.3489,0.34890,2.000
2,8.533,-0.02,0.2821,0.28210,2.000
2,8.600,-0.01,0.2154,0.21540,2.000
2,8.667,-0.01,0.1488,0.14877,2.000
2,8.733,-0.01,0.0820,0.08197,2.000
2,8.800,-0.02,0.0154,0.01540,2.000
2,8.933,-0.02,-0.0121,-0.01210,2.000
2,9.000,-0.01,-0.0001,-0.00010,2.000
2,9.067,-0.01,-0.0001,-0.00010,2.000
2,9.133,-0.01,-0.0001,-0.00010,2.000
2,9.200,-0.02,-0.0001,-0.00010,2.000
2,9.267,-0.02,-0.0001,-0.00010,2.000
2,9.333,-0.02,-0.0001,-0.00010,2.000
2,9.400,-0.01,-0.0001,-0.00010,2.000
2,9.467,-0.01,-0.0001,-0.00010,2.000
2,9.533,-0.01,-0.0001,-0.00010,2.000
2,9.600,-0.01,-0.0001,-0.00010,2.000
2,9.667,-0.01,-0.0001,-0.00010,2.000
2,9.733,-0.01,-0.0001,-0.00010,2.000
2,9.800,-0.01,-0.0001,-0.00010,2.000
2,9.867,-0.02,-0.0001,-0.00010,2.000
2,9.933,-0.02,-0.0001,-0.00010,2.000
2,10.000,-0.01,-0.0001,-0.00010,2.000
2,10.067,-0.02,-0.0001,-0.00010,2.000
2,10.133,-0.02,-0.0001,-0.00010,2.000
2,10.200,-0.02,-0.0001,-0.00010,2.000
2,10.267,-0.01,-0.0001,-0.00010,2.000
2,10.333,-0.01,-0.0001,-0.00010,2.000
2,10.400,-0.02,-0.0001,-0.00010,2.000
2,10.467,-0.01,-0.0001,-0.00010,2.000
2,10.533,-0.02,-0.0001,-0.00010,2.000
2,10.600,-0.01,-0.0001,-0.00010,2.000
2,10.667,-0.01,-0.0001,-0.00010,2.000
2,10.733,-0.02,-0.0001,-0.00010,2.000
2,10.800,-0.01,-0.0001,-0.00010,2.000
2,10.867,-0.02,-0.0001,-0.00010,2.000
2,10.933,-0.01,-0.0001,-0.00010,2.000
2,11.000,-0.02,-0.0001,-0.00010,2.000
2,11.067,-0.01,-0.0001,-0.00010,2.000
2,11.133,-0.01,-0.0001,-0.00010,2.000
2,11.200,-0.02,-0.0001,-0.00010,2.000
2,11.267,-0.02,-0.0001,-0.00010,2.000
2,11.333,-0.01,-0.0001,-0.00010,2.000
2,11.400,-0.02,-0.0001,-0.00010,2.000
2,11.467,-0.02,-0.0001,-0.00010,2.000
2,11.533,-0.01,-0.0001,-0.00010,2.000
2,11.600,-0.01,0.0000,0.00000,2.000
2,11.667,-0.01,0.0000,0.00000,2.000
2,11.733,-0.02,0.0000,0.00000,2.000
2,11.800,-0.01,0.0000,0.00000,2.000
2,11.867,-0.01,0.0000,0.00000,2.000
2,12.000,-0.02,0.0000,0.00000,2.000
2,12.067,-0.01,0.0000,0.00000,2.000
2,12.133,-0.01,0.0000,0.00000,2.000
2,12.200,-0.01,0.0000,0.00000,2.000
2,12.267,-0.01,0.0000,0.00000,2.000
2,12.333,-0.01,0.0000,0.00000,2.000
2,12.400,-0.02,0.0000,0.00000,2.000
2,12.467,-0.01,0.0000,0.00000,2.000
2,12.533,-0.01,0.0000,0.00000,2.000
2,12.600,-0.02,0.0000,0.00000,2.000
2,12.667,-0.02,0.0000,0.00000,2.000
2,12.733,-0.01,0.0000,0.00000,2.000
2,12.800,-0.01,0.0000,0.00000,2.000
2,12.867,-0.01,0.0000,0.00000,2.000
3,13.133,0.00,0.0680,0.06800,3.000
3,13.200,0.00,0.1346,0.13460,3.000
3,13.267,0.01,0.2013,0.20133,3.000
3,13.333,0.02,0.2682,0.26820,3.000
3,13.400,0.02,0.3347,0.33470,3.000
3,13.467,0.03,0.4014,0.40137,3.000
3,13.533,0.05,0.4681,0.46813,3.000
3,13.600,0.09,0.5348,0.53480,3.000
3,13.667,0.15,0.6015,0.60150,3.000
3,13.733,0.23,0.6682,0.66820,3.000
3,13.800,0.33,0.7347,0.73470,3.000
3,13.867,0.46,0.8014,0.80143,3.000
3,13.933,0.60,0.8682,0.86820,3.000
3,14.000,0.76,0.9347,0.93470,3.000
3,14.067,0.95,1.0014,1.00143,3.000
3,14.200,1.10,1.0351,1.03510,3.000
3,14.267,0.86,0.9688,0.96880,3.000
3,14.333,0.66,0.9022,0.90217,3.000
