""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","29"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"

1,0.267,0.00,0.0560,0.05600,1.000
1,0.333,0.01,0.1226,0.12257,1.000
1,0.400,0.00,0.1895,0.18950,1.000
1,0.467,0.00,0.2561,0.25613,1.000
1,0.533,0.00,0.3228,0.32277,1.000
1,0.600,0.00,0.3895,0.38950,1.000
1,0.667,0.00,0.4562,0.45617,1.000
1,0.733,0.00,0.5228,0.52277,1.000
1,0.800,0.01,0.5895,0.58950,1.000
1,0.867,0.00,0.6562,0.65620,1.000
1,0.933,0.00,0.7229,0.72287,1.000
1,1.000,0.01,0.7896,0.78960,1.000
1,1.067,0.00,0.8563,0.85627,1.000
1,1.133,0.00,0.9229,0.92287,1.000
1,1.200,0.01,0.9895,0.98950,1.000
1,1.267,0.00,1.0562,1.05620,1.000
1,1.333,0.00,1.1229,1.12293,1.000
1,1.400,0.00,1.1898,1.18980,1.000
1,1.467,0.01,1.2562,1.25623,1.000
1,1.533,0.01,1.3229,1.32287,1.000
1,1.600,0.00,1.3896,1.38960,1.000
1,1.667,0.00,1.4562,1.45623,1.000
1,1.733,0.00,1.5228,1.52283,1.000
1,1.800,0.01,1.5897,1.58970,1.000
1,1.867,0.00,1.6562,1.65617,1.000
1,1.933,0.00,1.7228,1.72283,1.000
1,2.000,0.00,1.7896,1.78960,1.000
1,2.067,0.00,1.8562,1.85617,1.000
1,2.133,0.01,1.9229,1.92287,1.000
1,2.200,0.01,1.9898,1.98980,1.000
1,2.267,0.00,2.0563,2.05633,1.000
1,2.333,0.00,2.1230,2.12297,1.000
1,2.400,0.01,2.1897,2.18970,1.000
1,2.467,0.01,2.2562,2.25623,1.000
1,2.533,0.00,2.3230,2.32297,1.000
1,2.600,0.00,2.3897,2.38970,1.000
1,2.667,0.01,2.4564,2.45637,1.000
1,2.733,0.00,2.5230,2.52297,1.000
1,2.800,0.00,2.5896,2.58960,1.000
1,2.867,0.00,2.6563,2.65630,1.000
1,2.933,0.00,2.7229,2.72290,1.000
1,3.000,0.00,2.7899,2.78990,1.000
1,3.067,0.00,2.8563,2.85633,1.000
1,3.133,0.00,2.9229,2.92293,1.000
1,3.200,0.01,2.9898,2.98980,1.000
1,3.267,0.01,3.0564,3.05637,1.000
1,3.333,0.01,3.1230,3.12303,1.000
1,3.400,0.00,3.1899,3.18990,1.000
1,3.467,0.00,3.2564,3.25640,1.000
1,3.533,0.00,3.3231,3.32307,1.000
1,3.600,0.01,3.3898,3.38980,1.000
1,3.667,0.01,3.4563,3.45633,1.000
1,3.733,0.00,3.5230,3.52300,1.000
1,3.800,0.01,3.5899,3.58990,1.000
1,3.867,0.00,3.6565,3.65650,1.000
1,3.933,0.00,3.7232,3.72323,1.000
1,4.000,0.00,3.7898,3.78980,1.000
1,4.067,0.01,3.8563,3.85633,1.000
1,4.133,0.01,3.9230,3.92300,1.000
1,4.200,0.01,3.9898,3.98980,1.000
1,4.267,0.01,4.0564,4.05640,1.000
1,4.333,0.01,4.1231,4.12307,1.000
1,4.400,0.01,4.1899,4.18990,1.000
1,4.467,0.02,4.2564,4.25640,1.000
1,4.533,0.02,4.3232,4.32317,1.000
1,4.600,0.03,4.3898,4.38980,1.000
1,4.667,0.04,4.4564,4.45637,1.000
1,4.733,0.07,4.5232,4.52317,1.000
1,4.800,0.13,4.5898,4.58980,1.000
1,4.867,0.20,4.6564,4.65640,1.000
1,4.933,0.29,4.7231,4.72310,1.000
1,5.000,0.41,4.7899,4.78990,1.000
1,5.067,0.56,4.8564,4.85637,1.000
1,5.133,0.73,4.9232,4.92320,1.000
1,5.200,0.93,4.9899,4.98990,1.000
1,5.267,1.17,5.0565,5.05650,1.000
1,5.333,1.43,5.1232,5.12323,1.000
1,5.400,1.72,5.1899,5.18990,1.000
1,5.467,2.04,5.2564,5.25643,1.000
1,5.533,2.40,5.3231,5.32310,1.000
1,5.600,2.78,5.3897,5.38970,1.000
1,5.733,3.33,5.4699,5.46990,1.000
1,5.800,3.28,5.4699,5.46990,1.000
1,5.867,3.24,5.4699,5.46990,1.000
1,5.933,3.22,5.4699,5.46990,1.000
1,6.000,3.20,5.4699,5.46990,1.000
1,6.067,3.19,5.4699,5.46990,1.000
1,6.133,3.17,5.4699,5.46990,1.000
1,6.200,3.15,5.4699,5.46990,1.000
1,6.267,3.15,5.4699,5.46990,1.000
1,6.333,3.13,5.4699,5.46990,1.000
