""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","45"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"

1,0.200,0.01,0.0000,0.00000,1.000
1,0.267,0.01,0.0619,0.06190,1.000
1,0.333,0.02,0.2316,0.23160,1.000
1,0.400,0.01,0.4318,0.43180,1.000
1,0.467,0.02,0.6315,0.63153,1.000
1,0.533,0.01,0.8316,0.83160,1.000
1,0.600,0.02,1.0318,1.03180,1.000
1,0.667,0.01,1.2318,1.23177,1.000
1,0.733,0.01,1.4316,1.43160,1.000
1,0.800,0.01,1.6318,1.63180,1.000
1,0.867,0.02,1.8316,1.83157,1.000
1,0.933,0.02,2.0316,2.03163,1.000
1,1.000,0.02,2.2317,2.23170,1.000
1,1.067,0.04,2.4317,2.43173,1.000
1,1.133,0.17,2.6316,2.63163,1.000
1,1.200,0.49,2.8317,2.83170,1.000
1,1.267,1.09,3.0318,3.03180,1.000
1,1.333,1.94,3.2317,3.23170,1.000
1,1.400,3.08,3.4316,3.43160,1.000
1,1.467,4.54,3.6319,3.63187,1.000
1,1.600,7.82,3.9522,3.95220,1.000
1,1.667,7.96,3.9633,3.96327,1.000
1,1.733,6.71,3.8638,3.86377,1.000
1,1.800,4.60,3.6728,3.67280,1.000
1,1.867,2.95,3.4724,3.47243,1.000
1,1.933,1.76,3.2726,3.27260,1.000
1,2.000,0.92,3.0726,3.07260,1.000
1,2.067,0.38,2.8725,2.87253,1.000
1,2.133,0.09,2.6726,2.67263,1.000
1,2.200,0.01,2.4726,2.47260,1.000
1,2.267,0.01,2.2726,2.27260,1.000
1,2.333,0.01,2.0726,2.07260,1.000
1,2.400,0.01,1.8725,1.87250,1.000
1,2.467,0.01,1.6726,1.67257,1.000
1,2.533,0.01,1.4725,1.47250,1.000
1,2.600,0.01,1.2726,1.27260,1.000
1,2.667,0.01,1.0725,1.07253,1.000
1,2.733,0.01,0.8725,0.87253,1.000
1,2.800,0.01,0.6725,0.67250,1.000
1,2.867,0.01,0.4725,0.47253,1.000
1,2.933,0.01,0.2725,0.27250,1.000
1,3.000,0.01,0.0726,0.07260,1.000
1,3.133,0.01,-0.2410,-0.24103,1.000
1,3.200,0.01,-0.2472,-0.24720,1.000
1,3.267,0.01,-0.1416,-0.14163,1.000
1,3.333,0.01,-0.0185,-0.01850,1.000
1,3.400,0.01,-0.0002,-0.00020,1.000
1,3.467,0.01,-0.0001,-0.00010,1.000
1,3.533,0.01,-0.0001,-0.00010,1.000
1,3.600,0.02,0.0000,0.00000,1.000
1,3.667,0.02,0.0000,0.00000,1.000
1,3.733,0.01,-0.0001,-0.00010,1.000
1,3.800,0.02,0.0000,0.00000,1.000
1,3.867,0.01,0.0000,0.00000,1.000
1,3.933,0.02,0.0000,0.00000,1.000
1,4.000,0.02,0.0000,0.00000,1.000
1,4.067,0.02,0.0000,0.00000,1.000
1,4.133,0.01,0.0000,0.00000,1.000
1,4.200,0.02,0.0000,0.00000,1.000
1,4.267,0.01,0.0000,0.00000,1.000
1,4.333,0.02,0.0000,0.00000,1.000
1,4.400,0.01,0.0000,0.00000,1.000
1,4.467,0.01,0.0000,0.00000,1.000
1,4.533,0.01,0.0000,0.00000,1.000
1,4.600,0.01,0.0000,0.00000,1.000
1,4.667,0.02,0.0000,0.00000,1.000
1,4.733,0.02,0.0000,0.00000,1.000
1,4.800,0.01,0.0000,0.00000,1.000
1,4.867,0.01,0.0000,0.00000,1.000
1,4.933,0.01,0.0000,0.00000,1.000
1,5.000,0.01,0.0000,0.00000,1.000
1,5.067,0.01,0.0000,0.00000,1.000
1,5.133,0.01,0.0000,0.00000,1.000
1,5.200,0.01,0.0000,0.00000,1.000
1,5.267,0.01,0.0000,0.00000,1.000
1,5.333,0.01,0.0000,0.00000,1.000
1,5.400,0.01,0.0000,0.00000,1.000
1,5.467,0.01,0.0000,0.00000,1.000
1,5.533,0.01,0.0000,0.00000,1.000
1,5.600,0.01,0.0000,0.00000,1.000
1,5.667,0.01,0.0000,0.00000,1.000
1,5.733,0.01,0.0000,0.00000,1.000
1,5.800,0.01,0.0000,0.00000,1.000
1,5.867,0.01,0.0000,0.00000,1.000
1,5.933,0.01,0.0000,0.00000,1.000
1,6.000,0.01,0.0000,0.00000,1.000
1,6.067,0.02,0.0000,0.00000,1.000
1,6.200,0.01,0.0000,0.00000,1.000
2,6.467,0.00,0.0999,0.09990,2.000
2,6.533,0.00,0.2886,0.28860,2.000
2,6.600,0.00,0.4886,0.48860,2.000
2,6.667,0.00,0.6885,0.68853,2.000
2,6.733,0.00,0.8886,0.88857,2.000
2,6.800,0.00,1.0886,1.08860,2.000
2,6.867,0.00,1.2886,1.28863,2.000
2,6.933,0.00,1.4886,1.48863,2.000
2,7.000,0.00,1.6889,1.68890,2.000
2,7.067,0.00,1.8886,1.88860,2.000
2,7.133,0.01,2.0887,2.08867,2.000
2,7.200,0.01,2.2886,2.28860,2.000
2,7.267,0.04,2.4887,2.48873,2.000
2,7.333,0.20,2.6886,2.68860,2.000
2,7.400,0.58,2.8887,2.88870,2.000
2,7.467,1.24,3.0887,3.08870,2.000
2,7.533,2.17,3.2887,3.28870,2.000
2,7.600,3.39,3.4886,3.48860,2.000
2,7.667,4.95,3.6888,3.68880,2.000
2,7.800,7.65,3.9380,3.93800,2.000
2,7.867,7.17,3.8994,3.89943,2.000
2,7.933,5.48,3.7498,3.74983,2.000
2,8.000,3.54,3.5495,3.54950,2.000
2,8.067,2.17,3.3496,3.34957,2.000
2,8.133,1.20,3.1497,3.14970,2.000
2,8.200,0.54,2.9497,2.94970,2.000
2,8.267,0.16,2.7494,2.74943,2.000
2,8.333,0.01,2.5497,2.54967,2.000
2,8.400,0.00,2.3496,2.34960,2.000
2,8.467,0.00,2.1496,2.14957,2.000
2,8.533,0.00,1.9495,1.94953,2.000
2,8.600,0.00,1.7496,1.74960,2.000
2,8.667,0.00,1.5494,1.54940,2.000
2,8.733,0.00,1.3495,1.34950,2.000
2,8.800,0.00,1.1496,1.14960,2.000
2,8.867,0.00,0.9494,0.94940,2.000
2,8.933,0.00,0.7496,0.74957,2.000
2,9.000,0.00,0.5495,0.54950,2.000
2,9.067,0.00,0.3494,0.34943,2.000
2,9.133,0.00,0.1495,0.14947,2.000
2,9.200,0.00,-0.0505,-0.05050,2.000
2,9.333,0.00,-0.2607,-0.26067,2.000
2,9.400,0.00,-0.2006,-0.20060,2.000
2,9.467,0.00,-0.0574,-0.05737,2.000
2,9.533,0.00,-0.0001,-0.00007,2.000
2,9.600,0.00,-0.0002,-0.00020,2.000
2,9.667,0.00,-0.0002,-0.00020,2.000
2,9.733,0.00,-0.0002,-0.00020,2.000
2,9.800,0.00,-0.0002,-0.00020,2.000
2,9.867,0.00,-0.0002,-0.00020,2.000
2,9.933,0.00,-0.0002,-0.00020,2.000
2,10.000,0.00,-0.0002,-0.00020,2.000
2,10.067,-0.01,-0.0002,-0.00020,2.000
2,10.133,0.00,-0.0002,-0.00020,2.000
2,10.200,0.00,-0.0002,-0.00020,2.000
2,10.267,0.00,-0.0002,-0.00020,2.000
2,10.333,0.00,-0.0002,-0.00020,2.000
2,10.400,0.00,-0.0002,-0.00020,2.000
2,10.467,0.00,-0.0002,-0.00020,2.000
2,10.533,0.00,-0.0002,-0.00020,2.000
2,10.600,-0.01,-0.0002,-0.00020,2.000
2,10.667,0.00,-0.0002,-0.00020,2.000
