""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","13"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"

1,0.200,0.01,0.0000,0.00000,1.000
1,0.267,0.00,0.0513,0.05130,1.000
1,0.333,0.00,0.1178,0.11783,1.000
1,0.400,0.00,0.1847,0.18470,1.000
1,0.467,0.01,0.2514,0.25143,1.000
1,0.533,0.00,0.3181,0.31813,1.000
1,0.600,0.00,0.3848,0.38480,1.000
1,0.667,0.00,0.4514,0.45143,1.000
1,0.733,0.00,0.5182,0.51817,1.000
1,0.800,-0.01,0.5848,0.58480,1.000
1,0.867,0.00,0.6514,0.65143,1.000
1,0.933,0.00,0.7181,0.71813,1.000
1,1.000,0.00,0.7848,0.78480,1.000
1,1.067,0.00,0.8515,0.85150,1.000
1,1.133,0.00,0.9181,0.91813,1.000
1,1.200,0.00,0.9848,0.98480,1.000
1,1.267,0.00,1.0514,1.05143,1.000
1,1.333,0.00,1.1182,1.11820,1.000
1,1.400,0.00,1.1850,1.18500,1.000
1,1.467,0.01,1.2515,1.25147,1.000
1,1.533,0.00,1.3181,1.31813,1.000
1,1.600,0.01,1.3848,1.38480,1.000
1,1.667,0.00,1.4514,1.45137,1.000
1,1.733,0.00,1.5181,1.51807,1.000
1,1.800,0.00,1.5847,1.58470,1.000
1,1.867,0.00,1.6515,1.65150,1.000
1,1.933,0.00,1.7183,1.71827,1.000
1,2.000,0.01,1.7849,1.78490,1.000
1,2.067,0.00,1.8514,1.85140,1.000
1,2.133,0.01,1.9183,1.91827,1.000
1,2.200,0.03,1.9849,1.98490,1.000
1,2.267,0.05,2.0516,2.05160,1.000
1,2.333,0.11,2.1182,2.11820,1.000
1,2.400,0.20,2.1849,2.18490,1.000
1,2.467,0.32,2.2515,2.25147,1.000
1,2.533,0.47,2.3183,2.31827,1.000
1,2.600,0.65,2.3850,2.38500,1.000
1,2.667,0.86,2.4515,2.45153,1.000
1,2.800,1.19,2.5244,2.52440,1.000
1,2.867,0.90,2.4589,2.45893,1.000
1,2.933,0.66,2.3924,2.39237,1.000
1,3.000,0.46,2.3256,2.32560,1.000
1,3.067,0.29,2.2589,2.25893,1.000
1,3.133,0.18,2.1922,2.19220,1.000
1,3.200,0.09,2.1255,2.12550,1.000
1,3.267,0.04,2.0589,2.05893,1.000
1,3.333,0.02,1.9923,1.99233,1.000
1,3.400,0.00,1.9255,1.92550,1.000
1,3.467,0.00,1.8589,1.85887,1.000
1,3.533,0.00,1.7922,1.79223,1.000
1,3.600,0.00,1.7256,1.72560,1.000
1,3.667,0.00,1.6589,1.65893,1.000
1,3.733,0.00,1.5921,1.59213,1.000
1,3.800,0.01,1.5255,1.52550,1.000
1,3.867,0.00,1.4588,1.45880,1.000
1,3.933,0.00,1.3922,1.39217,1.000
1,4.000,0.01,1.3255,1.32550,1.000
1,4.067,0.00,1.2589,1.25893,1.000
1,4.133,0.00,1.1923,1.19230,1.000
1,4.200,0.01,1.1255,1.12550,1.000
1,4.267,0.01,1.0589,1.05893,1.000
1,4.333,0.01,0.9922,0.99223,1.000
1,4.400,0.00,0.9254,0.92540,1.000
1,4.467,0.00,0.8589,0.85890,1.000
1,4.533,0.01,0.7922,0.79220,1.000
1,4.600,0.01,0.7255,0.72550,1.000
1,4.667,0.00,0.6589,0.65887,1.000
1,4.733,0.00,0.5922,0.59220,1.000
1,4.800,0.00,0.5254,0.52540,1.000
1,4.867,0.00,0.4589,0.45890,1.000
1,4.933,0.00,0.3921,0.39210,1.000
1,5.000,0.00,0.3253,0.32530,1.000
1,5.067,0.01,0.2589,0.25890,1.000
1,5.133,0.00,0.1920,0.19203,1.000
1,5.200,0.00,0.1252,0.12520,1.000
1,5.267,0.00,0.0586,0.05860,1.000
1,5.333,0.00,-0.0079,-0.00790,1.000
1,5.467,0.00,-0.0009,-0.00090,1.000
1,5.533,0.00,-0.0002,-0.00020,1.000
1,5.600,0.00,-0.0002,-0.00020,1.000
1,5.667,0.00,-0.0002,-0.00020,1.000
1,5.733,0.01,-0.0002,-0.00020,1.000
1,5.800,0.01,-0.0002,-0.00020,1.000
1,5.867,0.00,-0.0002,-0.00020,1.000
1,5.933,0.00,-0.0002,-0.00020,1.000
1,6.000,0.00,-0.0002,-0.00020,1.000
1,6.067,0.00,-0.0002,-0.00020,1.000
1,6.133,0.01,-0.0002,-0.00020,1.000
1,6.200,0.01,-0.0002,-0.00020,1.000
1,6.267,0.00,-0.0002,-0.00020,1.000
1,6.333,0.00,-0.0002,-0.00020,1.000
1,6.400,0.00,-0.0002,-0.00020,1.000
1,6.467,0.00,-0.0002,-0.00020,1.000
1,6.533,0.00,-0.0002,-0.00020,1.000
1,6.600,0.00,-0.0002,-0.00020,1.000
1,6.667,0.00,-0.0002,-0.00020,1.000
1,6.733,0.00,-0.0002,-0.00020,1.000
1,6.800,0.00,-0.0002,-0.00020,1.000
1,6.867,0.00,-0.0002,-0.00020,1.000
1,6.933,0.00,-0.0002,-0.00017,1.000
1,7.000,0.00,-0.0001,-0.00010,1.000
1,7.067,0.00,-0.0001,-0.00010,1.000
1,7.133,0.01,-0.0001,-0.00010,1.000
1,7.200,0.00,-0.0001,-0.00010,1.000
1,7.267,0.01,-0.0001,-0.00010,1.000
1,7.333,0.01,-0.0001,-0.00010,1.000
1,7.400,0.00,-0.0001,-0.00010,1.000
1,7.467,0.00,-0.0001,-0.00010,1.000
1,7.533,0.00,-0.0001,-0.00010,1.000
1,7.600,0.01,-0.0001,-0.00010,1.000
1,7.667,0.00,-0.0001,-0.00010,1.000
1,7.733,0.00,-0.0001,-0.00010,1.000
1,7.800,0.00,-0.0001,-0.00010,1.000
1,7.867,0.00,-0.0001,-0.00010,1.000
1,7.933,0.00,-0.0001,-0.00010,1.000
1,8.000,0.00,-0.0001,-0.00010,1.000
1,8.067,0.00,-0.0001,-0.00010,1.000
1,8.133,0.01,-0.0001,-0.00010,1.000
1,8.200,0.01,-0.0001,-0.00010,1.000
1,8.267,0.00,-0.0001,-0.00010,1.000
1,8.333,0.00,-0.0001,-0.00010,1.000
1,8.400,0.00,-0.0001,-0.00010,1.000
1,8.533,0.00,-0.0001,-0.00010,1.000
1,8.600,0.00,-0.0001,-0.00010,1.000
1,8.667,0.00,-0.0001,-0.00010,1.000
1,8.733,0.00,-0.0001,-0.00010,1.000
1,8.800,0.00,-0.0001,-0.00010,1.000
1,8.867,0.00,-0.0001,-0.00010,1.000
1,8.933,0.00,-0.0001,-0.00010,1.000
1,9.000,0.00,-0.0001,-0.00010,1.000
1,9.067,0.00,-0.0001,-0.00010,1.000
1,9.133,0.00,-0.0001,-0.00010,1.000
1,9.200,0.00,-0.0001,-0.00010,1.000
1,9.267,0.01,-0.0001,-0.00010,1.000
1,9.333,0.00,-0.0001,-0.00010,1.000
1,9.400,0.00,-0.0001,-0.00010,1.000
2,9.667,0.00,0.0812,0.08120,2.000
2,9.733,0.00,0.1480,0.14797,2.000
2,9.800,0.01,0.2146,0.21460,2.000
2,9.867,-0.01,0.2814,0.28137,2.000
2,9.933,-0.01,0.3481,0.34813,2.000
2,10.000,0.00,0.4148,0.41480,2.000
2,10.067,0.00,0.4814,0.48137,2.000
2,10.133,0.00,0.5481,0.54813,2.000
2,10.200,0.00,0.6147,0.61470,2.000
2,10.267,-0.01,0.6814,0.68137,2.000
2,10.333,0.00,0.7482,0.74817,2.000
2,10.400,-0.01,0.8148,0.81480,2.000
