""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","16"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"

1,0.200,0.00,0.0001,0.00010,1.000
1,0.267,0.00,0.0531,0.05313,1.000
1,0.333,0.00,0.1198,0.11980,1.000
1,0.400,0.01,0.1866,0.18660,1.000
1,0.467,0.02,0.2533,0.25333,1.000
1,0.533,0.02,0.3201,0.32010,1.000
1,0.600,0.03,0.3868,0.38680,1.000
1,0.667,0.05,0.4533,0.45333,1.000
1,0.733,0.08,0.5201,0.52010,1.000
1,0.800,0.13,0.5867,0.58670,1.000
1,0.867,0.20,0.6534,0.65337,1.000
1,0.933,0.30,0.7201,0.72010,1.000
1,1.000,0.42,0.7867,0.78670,1.000
1,1.067,0.55,0.8533,0.85333,1.000
1,1.133,0.71,0.9201,0.92010,1.000
1,1.200,0.89,0.9866,0.98660,1.000
1,1.267,1.08,1.0534,1.05340,1.000
1,1.333,1.31,1.1203,1.12027,1.000
1,1.400,1.56,1.1869,1.18690,1.000
1,1.467,1.84,1.2534,1.25340,1.000
1,1.533,2.15,1.3201,1.32013,1.000
1,1.600,2.48,1.3866,1.38660,1.000
1,1.667,2.85,1.4533,1.45330,1.000
1,1.733,3.25,1.5200,1.52003,1.000
1,1.800,3.69,1.5867,1.58670,1.000
1,1.867,4.16,1.6534,1.65343,1.000
1,1.933,4.69,1.7202,1.72017,1.000
1,2.000,5.25,1.7867,1.78670,1.000
1,2.067,5.85,1.8533,1.85333,1.000
1,2.133,6.49,1.9201,1.92013,1.000
1,2.200,7.18,1.9868,1.98680,1.000
1,2.267,7.92,2.0535,2.05347,1.000
1,2.333,8.71,2.1202,2.12017,1.000
1,2.400,9.55,2.1867,2.18670,1.000
1,2.467,10.43,2.2533,2.25333,1.000
1,2.533,11.37,2.3202,2.32017,1.000
1,2.600,12.35,2.3868,2.38680,1.000
1,2.667,13.39,2.4535,2.45347,1.000
1,2.733,14.47,2.5202,2.52023,1.000
1,2.800,15.59,2.5868,2.58680,1.000
1,2.867,16.73,2.6535,2.65350,1.000
1,2.933,17.73,2.7202,2.72023,1.000
1,3.000,18.47,2.7867,2.78670,1.000
1,3.067,18.56,2.8533,2.85330,1.000
1,3.133,18.62,2.9201,2.92010,1.000
1,3.200,18.56,2.9867,2.98670,1.000
1,3.267,18.64,3.0533,3.05333,1.000
1,3.333,18.94,3.1201,3.12010,1.000
1,3.400,18.82,3.1867,3.18670,1.000
1,3.467,17.95,3.2534,3.25343,1.000
1,3.533,17.70,3.3202,3.32017,1.000
1,3.600,18.44,3.3868,3.38680,1.000
1,3.667,18.35,3.4534,3.45337,1.000
1,3.733,18.38,3.5201,3.52013,1.000
1,3.800,20.48,3.5868,3.58680,1.000
1,3.867,22.55,3.6534,3.65343,1.000
1,3.933,24.66,3.7201,3.72013,1.000
1,4.000,26.86,3.7868,3.78680,1.000
1,4.067,29.16,3.8534,3.85343,1.000
1,4.133,31.59,3.9202,3.92017,1.000
1,4.200,34.22,3.9867,3.98670,1.000
1,4.267,37.06,4.0535,4.05347,1.000
1,4.333,40.08,4.1202,4.12017,1.000
1,4.400,43.38,4.1868,4.18680,1.000
1,4.467,46.93,4.2535,4.25347,1.000
1,4.533,50.74,4.3203,4.32027,1.000
1,4.667,48.32,4.3029,4.30287,1.000
1,4.733,42.27,4.2363,4.23630,1.000
1,4.800,37.48,4.1697,4.16970,1.000
1,4.867,33.47,4.1028,4.10283,1.000
1,4.933,30.02,4.0364,4.03640,1.000
1,5.000,26.99,3.9696,3.96960,1.000
1,5.067,24.33,3.9029,3.90290,1.000
1,5.133,21.94,3.8363,3.83627,1.000
1,5.200,19.80,3.7697,3.76970,1.000
1,5.267,17.87,3.7029,3.70293,1.000
1,5.333,16.11,3.6363,3.63630,1.000
1,5.400,14.53,3.5696,3.56960,1.000
1,5.467,13.13,3.5028,3.50277,1.000
1,5.533,11.85,3.4363,3.43627,1.000
1,5.600,10.69,3.3696,3.36960,1.000
1,5.667,9.64,3.3029,3.30287,1.000
1,5.733,8.69,3.2363,3.23633,1.000
1,5.800,7.83,3.1695,3.16950,1.000
1,5.867,7.05,3.1027,3.10273,1.000
1,5.933,6.34,3.0363,3.03627,1.000
1,6.000,5.69,2.9695,2.96950,1.000
1,6.067,5.10,2.9026,2.90263,1.000
1,6.133,4.57,2.8361,2.83613,1.000
1,6.200,4.09,2.7695,2.76950,1.000
1,6.267,3.64,2.7028,2.70283,1.000
1,6.333,3.22,2.6363,2.63630,1.000
1,6.400,2.85,2.5695,2.56950,1.000
1,6.467,2.51,2.5027,2.50273,1.000
1,6.533,2.19,2.4362,2.43623,1.000
1,6.600,1.90,2.3694,2.36940,1.000
1,6.667,1.63,2.3027,2.30270,1.000
1,6.733,1.39,2.2361,2.23610,1.000
1,6.800,1.18,2.1694,2.16940,1.000
1,6.867,0.97,2.1028,2.10277,1.000
1,6.933,0.80,2.0362,2.03620,1.000
1,7.000,0.64,1.9694,1.96940,1.000
1,7.067,0.50,1.9027,1.90270,1.000
1,7.133,0.38,1.8361,1.83610,1.000
1,7.200,0.27,1.7694,1.76940,1.000
1,7.267,0.19,1.7027,1.70273,1.000
1,7.333,0.13,1.6360,1.63603,1.000
1,7.400,0.08,1.5693,1.56930,1.000
1,7.467,0.05,1.5027,1.50267,1.000
1,7.533,0.03,1.4360,1.43603,1.000
1,7.600,0.02,1.3693,1.36930,1.000
1,7.667,0.01,1.3026,1.30260,1.000
1,7.733,0.00,1.2362,1.23617,1.000
1,7.800,0.00,1.1694,1.16940,1.000
1,7.867,0.00,1.1027,1.10273,1.000
1,7.933,0.00,1.0361,1.03613,1.000
1,8.000,0.00,0.9693,0.96930,1.000
1,8.067,0.00,0.9027,0.90267,1.000
1,8.133,-0.01,0.8360,0.83603,1.000
1,8.200,-0.01,0.7693,0.76930,1.000
1,8.267,0.00,0.7027,0.70270,1.000
1,8.333,0.00,0.6360,0.63603,1.000
1,8.400,0.00,0.5692,0.56920,1.000
1,8.467,-0.01,0.5027,0.50267,1.000
1,8.533,0.00,0.4360,0.43603,1.000
1,8.600,-0.01,0.3692,0.36920,1.000
1,8.667,-0.01,0.3027,0.30267,1.000
1,8.733,0.00,0.2360,0.23600,1.000
1,8.800,0.00,0.1691,0.16910,1.000
1,8.867,-0.01,0.1025,0.10250,1.000
1,8.933,0.00,0.0358,0.03583,1.000
1,9.067,-0.01,-0.0337,-0.03367,1.000
1,9.133,0.00,-0.0004,-0.00037,1.000
1,9.200,-0.01,-0.0002,-0.00020,1.000
1,9.267,0.00,-0.0002,-0.00020,1.000
1,9.333,-0.01,-0.0002,-0.00020,1.000
1,9.400,0.00,-0.0002,-0.00020,1.000
1,9.467,0.00,-0.0002,-0.00020,1.000
1,9.533,0.00,-0.0002,-0.00020,1.000
1,9.600,-0.01,-0.0002,-0.00020,1.000
1,9.667,0.00,-0.0002,-0.00020,1.000
1,9.733,-0.01,-0.0002,-0.00020,1.000
1,9.800,0.00,-0.0002,-0.00020,1.000
1,9.867,0.00,-0.0002,-0.00020,1.000
1,9.933,0.00,-0.0002,-0.00020,1.000
1,10.000,-0.01,-0.0002,-0.00020,1.000
1,10.067,0.00,-0.0002,-0.00020,1.000
1,10.133,0.00,-0.0002,-0.00020,1.000
1,10.200,-0.02,-0.0002,-0.00020,1.000
1,10.267,-0.01,-0.0002,-0.00020,1.000
