-1.180719968,0.7216848086,5.7913608932,-0.3071844001,0.4762513135,-0.1469031934,35514,5914096
-1.1742710348,1.7770446112,5.245373397,-0.0704854453,0.5503761561,-0.1300429382,35499,5928944
-1.4684452841,1.732995898,5.4390120959,-0.0471214612,0.618076072,-0.15838208,35492,5916656
-1.0197793758,0.9814533901,4.6410619863,-0.554169322,0.4195258258,-0.2649727712,35564,5925360
-1.3869577025,4.6325484956,3.8780849095,0.7885666134,0.4500337506,-0.0247722895,35556,5926384
-2.7702978969,4.511226644,5.915317338,0.5941628303,0.6420448681,-0.087277001,35556,5926896
-1.7411585459,2.0001996306,5.5850953062,-0.0662365432,0.5246640433,-0.2207931432,35573,5927408
-2.1254127182,-0.1725262775,4.4396076676,-0.604875362,0.5314978544,-0.2781429624,35561,5929456
-1.5541999577,0.2195235431,4.2624740696,-0.3911949417,0.45629966,-0.2256251229,35561,5929968
-1.80656713,1.6732456767,4.6307842529,-0.1205170056,0.4970663809,-0.2262283513,35601,5931504
-1.9370009424,1.488994773,4.9163375371,-0.1328867097,0.5014442848,-0.2407713289,35598,5930480
-2.6369441826,2.1314585629,4.8980226563,-0.0839803911,0.5970144302,-0.2162831821,35588,5931504
-1.7618293539,1.8778605337,4.904778018,-0.2621554236,0.4792247901,-0.3080740806,35613,5932016
-1.9650528874,1.4126091092,5.292795073,-0.2238725121,0.4979707039,-0.2445979913,35613,5933040
-2.5033388962,0.5069806872,7.9963623665,-0.9513821001,0.5904627616,-0.4326603124,35600,5938160
-2.3137267535,-0.3518871865,24.5739486337,-0.5684137474,0.7151898675,-0.4070654219,35631,12788208
-1.7750618918,0.1165781341,27.4069755083,-0.1399793629,0.8384196553,-0.38174195,35632,13674992
-1.1548590115,-0.027795024,27.3964961355,-0.1852090328,0.8264110282,-0.3829124449,35632,13744112
-1.6559657445,0.0333692505,27.8214848712,0.042062967,0.9826418638,-0.3231234008,35636,13529584
-1.3973255589,-0.1759088875,27.8367653718,-0.1893276995,0.9302438293,-0.3688247807,35624,13647344
-0.9976129172,-0.1153454302,27.2446747328,0.0480876651,0.8760458178,-0.3352516068,35620,13571568
-1.1259306985,-0.0181318353,27.3573462244,-0.1027047111,0.9118009639,-0.3743257998,35620,13406192
-0.9511636699,-0.238874707,27.3170349936,-0.0930115984,0.9138739848,-0.3630448726,35625,13520368
-1.3227876601,-0.190198069,27.4036552122,-0.0604419228,0.9476124497,-0.3804203711,35625,13486576
-1.3825101278,-0.1522384808,27.017726023,-0.0280922002,0.9702865851,-0.3596621667,35630,13607408
-0.7951452035,-0.1150955677,27.2738771357,-0.0512340461,0.8708890295,-0.3380276638,35630,13582832
-1.3403400182,0.6461167474,15.0194655325,-0.024343007,0.6992782965,-0.2898400171,35786,9141744
-1.2015701048,0.4861795895,14.03505246,-0.1621568654,0.6702671405,-0.3551594806,35786,9004528
-1.6962246258,0.6242820154,11.0846203761,-0.3515186016,0.6528851922,-0.3203868848,35804,7821808
-1.5965158748,0.7259567426,10.3267671559,-0.2659694605,0.6157612175,-0.3093375831,35815,7782384
-1.7654311682,1.080030205,7.4157201647,-0.1452685,0.5790282894,-0.2934608475,35815,6828528
-2.3012948675,1.3537338832,4.833365781,-0.1171972172,0.59514459,-0.2740839777,35845,5992944
-1.8965040804,1.5816764381,4.535595763,-0.234745541,0.5888121774,-0.2281918191,35845,5951472
1.1762065165,1.1584412187,-1.9061675584,0.710920776,0.1693191708,0.0179139428,35773,5907440
0.3070170498,1.4962106027,-2.0680357307,0.6211104398,0.2647454453,0.0056694268,35773,5909488
-2.0639486395,2.3779099195,4.6847732588,0.0534320952,0.6363931076,-0.2119394823,35636,5920752
-2.0629988551,1.9208858735,5.5480894955,0.0407159154,0.6471703086,-0.152881924,35545,5927408
-1.9121109554,2.3931990646,5.7013717392,0.3319492065,0.5739164545,-0.0425846208,35545,5928944
-1.9983058111,1.4700667352,5.5293119032,-0.2941388862,0.6259734289,-0.2145837071,35526,5932016
-1.691151661,1.4502780706,5.148643045,-0.2498987327,0.5936236142,-0.1949814169,35497,5935088
-3.9702154703,1.3539832338,9.3671054302,-0.9907480608,0.8550654172,-0.3935538258,35497,5935600
-4.6215256251,0.0159564243,12.8626574999,-1.7081219178,0.9541236993,-0.5409914849,35497,5937648
-4.4204705129,0.0157632241,10.2427289384,-1.4203890595,0.9040447159,-0.4372901922,35497,5938672
-0.0703675955,-3.2184659249,-0.6197274093,-0.3013035734,0.2202553213,-0.0780623988,35531,5940208
-2.6970557647,3.960132627,5.7538568208,-0.0506598228,0.6081182272,-0.2152997804,35564,5943280
-2.6286467706,4.4539646741,4.3742226399,0.2032264429,0.6256662271,-0.1957134682,35564,5942768
-3.6637522613,3.4744531282,6.7317642791,0.0535142397,0.7180779125,-0.2566847362,35580,5944304
-2.7815359525,3.7441948439,6.2042953187,0.1539339621,0.6257733465,-0.1819428845,35580,5944304
-2.0490822612,1.3006507383,5.1700793853,-0.182355632,0.5308132606,-0.2149387886,35572,5945840
-0.8322869363,-0.3602297243,3.681289798,-0.4810370137,0.3803116808,-0.2113652963,35573,5947376
-1.3870858894,0.1071285223,3.8732702858,-0.4179064233,0.4449648704,-0.2502488097,35573,5946864
-1.5390623202,1.983897672,4.3212486414,0.0812898627,0.4742066322,-0.1713494158,35582,5948400
-2.2906218869,1.5259577975,4.7025050596,-0.2282762073,0.5501558587,-0.2685251668,35582,5947888
-2.2548476478,2.5479572025,5.0148588694,0.0611884167,0.5615785024,-0.1931678227,35609,5949936
-3.2348507035,1.9857480991,5.6968099839,-0.1095825401,0.6446467419,-0.2434795041,35597,5949936
-2.7191528003,1.5141982928,5.1523217449,-0.1789874119,0.6119814885,-0.2636813389,35597,5950448
-2.1214269558,0.0657895648,6.4224809788,-0.8536743301,0.5447975249,-0.3574574143,35595,5950960
-3.8347544094,-0.011744675,20.7862451074,-1.5207619826,1.2653775856,-0.5309429763,35619,16678896
-1.6489932573,1.7264121736,29.8954626282,0.2424135516,0.2274201415,-0.3322033405,35610,11724272
-3.9345450702,1.2133026697,27.0988162976,-0.3779548967,1.2100865314,-0.4636004607,35610,12336624
-1.2390111982,-0.7199043292,23.6941366671,-0.527228241,0.6314483174,-0.4119669141,35637,13224944
-1.3047419785,-0.0510701489,24.8140255848,-0.1854449259,0.6499112535,-0.3120823053,35650,13511664
-1.3075267086,-0.0296924649,27.9786281743,-0.1229077926,0.8453482567,-0.3745872752,35629,14011376
-1.2293158205,-0.2408494574,27.5768322994,-0.1613125123,0.8912801006,-0.3628587737,35629,14092784
-0.9375997339,-0.4017788702,27.4095567514,-0.1151899713,0.8629798859,-0.3137510752,35622,14066160
-1.6173886507,-0.3796524867,27.1049546614,0.0341586542,0.9603749108,-0.3469207124,35622,14092784
-1.8817276993,-0.2137077501,27.4922622876,-0.0866552381,1.0150260565,-0.3874616116,35624,13799408
-1.520883566,-0.4114966961,27.4209237114,-0.1295624279,0.9698282738,-0.371223212,35624,13943280
-1.5661851763,-0.4173581854,26.8817202735,-0.0421274796,0.9929333526,-0.3755654129,35626,13635568
-0.9884972853,-0.2586257597,23.5083897085,0.0421659849,0.8747639097,-0.3604739692,35636,12267504
-1.3691588913,-0.2886864195,23.2120902938,-0.0885348868,0.8813832833,-0.3827429516,35676,12025328
-1.3766982117,0.2880208804,15.7326649457,0.1142048996,0.748791611,-0.3102211571,35786,9859568
-0.8918349143,0.2734112289,14.9863458184,-0.0474671711,0.6717661091,-0.337707971,35786,9595376
-1.4395570132,0.4678957964,12.4302311392,-0.1187605731,0.663908903,-0.3186047465,35827,8678384
-1.781790468,0.8955502839,9.2238790833,-0.0692586542,0.648861288,-0.3037309062,35835,7623664
-2.2169879159,0.8790921343,9.0496998292,-0.1755206369,0.6944695855,-0.3081582247,35835,7407088
-2.3255870508,0.9379688809,6.0998346865,-0.3607235114,0.6389118401,-0.2793164585,35865,6232048
-2.2772660537,0.8826147023,5.849619733,-0.3625414885,0.6028026219,-0.3229848348,35865,6106096
-2.114411513,1.7823511022,4.0724147959,0.02438706,0.6017151947,-0.1942026197,35860,5887472
-0.0870871819,2.1319925615,-0.1335181315,0.7468839374,0.3822082049,0.0356228411,35756,5906928
-0.5926674908,2.1590944969,1.2650611013,0.7206755903,0.3990166121,-0.0966521167,35756,5910512
-1.2363290073,1.9851120231,5.2261643974,0.0448756346,0.5807477901,-0.1805244555,35569,5917168
-0.8950883668,2.2122926074,5.376252873,0.2648821285,0.5268055254,-0.0185011636,35569,5919216
-1.9368239676,1.5830838895,5.6219818592,-0.0492104293,0.661544588,-0.1297011897,35530,5924336
-3.9854065941,2.1176052872,16.3949176665,-1.6648684256,1.0047762497,-0.4848346179,35504,5930480
-0.7260838443,-1.7322794099,4.3654837318,-0.8421386007,0.4704960351,-0.2083222383,35526,5944304
1.9249934824,-2.8747735164,0.8497373941,-0.3786660371,0.121121635,-0.0716121669,35542,5933552
-1.0450397018,-0.538054476,4.195825299,-0.8187440499,0.493026627,-0.3077831647,35571,5936112
-1.8860541959,0.7264102827,4.9096195804,-0.7931066195,0.4888221443,-0.3317274366,35571,5947888
-1.1877120822,4.6473715063,3.979456481,0.6736348102,0.45840422,-0.0700116773,35609,5939184
-2.1392183089,1.5372078114,5.038107412,-0.1347066394,0.5477865199,-0.2163608919,35594,5940208
-1.4389264823,1.3074111024,4.3250463399,-0.1220708952,0.4448517557,-0.226254714,35616,5939184
-1.8642772557,0.0846253664,4.9887527164,-0.4993386615,0.5072840608,-0.3092576421,35593,5940720
-2.3075971358,2.0830183974,4.4538265571,-0.0696211382,0.556360449,-0.2636786612,35682,6030832
-2.8479982075,1.754721963,4.7995717432,-0.2778413294,0.607168621,-0.3231480274,35682,6058480
-3.9207260516,0.5569213607,16.6141759543,-1.1977423194,0.8649523769,-0.4068421098,35707,6917104
-2.4398177233,0.9392748424,31.4549166041,0.5138579977,0.976663321,-0.3428536571,35596,13594608
-3.1470855174,0.8108829825,31.1021952143,0.0012879773,0.9485569424,-0.4321312818,35596,12580336
-1.7862822268,-0.1242804948,26.9519658207,-0.0505398961,0.9254168972,-0.3557419626,35657,13655536
-1.7315348905,-0.3274656005,26.8646998294,-0.2345947753,0.9465093476,-0.3887585963,35653,13441008
-1.6026302171,-0.1552908991,26.8837656926,-0.1611291153,0.9352473224,-0.3770564404,35653,13690352
-1.8130313394,-0.1274340852,26.9923838896,-0.1136288949,0.9914178097,-0.4041496328,35639,13558768
-1.843824974,-0.1635860863,26.6294224716,-0.170883021,1.0239756955,-0.4342043823,35639,13565424
-1.1719833289,-0.5182708037,26.684266355,-0.1773311187,0.9599510425,-0.3618473497,35628,13566960
-1.5619763444,-0.6462059032,21.2438241748,-0.3401920309,0.9220831455,-0.4078579247,35697,11452400
-1.3374533029,-0.0689860009,16.9494965625,-0.0499874422,0.8109597986,-0.3169264196,35766,10045936
-1.3442267953,0.2504939997,13.5864647499,-0.0992780526,0.7346000548,-0.3384867191,35788,8963056
-1.8837568016,0.4839167001,10.9809073269,-0.3228514,0.7012746166,-0.3489841444,35811,7999472
-1.7821160165,0.542923964,10.5139385962,-0.2983637799,0.6660201018,-0.3112705849,35811,7748592
-1.9663620785,0.4550429789,7.1350949335,-0.4361156194,0.6214476805,-0.3434174597,35837,6650352
-2.1772609896,0.3804416049,7.110453586,-0.3408381926,0.6824277869,-0.2754395119,35837,6512112
-1.7897035349,1.6550973224,4.4707203809,-0.1821313266,0.552110102,-0.2838259657,35877,5922288
-0.3360620043,1.6698496052,-1.6803151117,0.8310075038,0.3282608547,0.0266915791,35834,5903856
-2.289081197,2.1531548905,4.6058552673,-0.1240521923,0.6637278461,-0.2575618284,35621,5916144
-2.0521225868,2.1179046358,5.038916089,-0.1422911866,0.6379769444,-0.2285625052,35621,5917680
-1.7788981458,2.0454582681,5.5519819306,0.1339781755,0.6150156242,-0.1218518567,35563,5920752
-1.8091486992,1.7924379213,5.7450448969,0.0483313746,0.5983090291,-0.1360728552,35563,5921776
-1.6472787342,0.9621244001,5.2433184449,-0.2349890627,0.5522003878,-0.1388000083,35530,5925872
-3.7150596157,1.9643635952,16.1271809041,-1.2161177788,0.9352237248,-0.4241425301,35524,5933040
-4.2553938535,0.6838963121,12.1838148002,-1.165631418,0.877294682,-0.4026439553,35524,5942256
1.7476043893,-2.6564999014,0.6310878825,-0.2012725727,0.1399073189,-0.0269639778,35564,5934576
-0.3175789885,-3.6506141583,-0.9189170556,-0.7782018614,0.2813136068,-0.2246365068,35564,5936112
-3.4952798958,3.7701855022,6.7618005856,-0.0038518873,0.7146307506,-0.2209198975,35569,5936112
-2.3636802946,3.6213235641,5.2682150337,0.1243885838,0.6097608383,-0.1231053215,35569,5937648
-2.2013420947,1.5532271703,4.8677833413,-0.1493434172,0.5512072456,-0.246456501,35603,5941744
-1.3489411614,1.3134020597,4.6948629755,-0.1139964451,0.4888257546,-0.2034449622,35604,5942768
-2.3610493877,1.7551421161,5.5489042356,-0.1334932953,0.5768157116,-0.204006377,35613,5941744
-2.7865748345,1.4164692876,4.6108841022,-0.2674654935,0.5870336263,-0.2882769562,35610,5943792
-2.4325283406,1.3573276288,4.9550663395,-0.3039995232,0.5675577868,-0.278556508,35610,5944816
-3.5927636349,0.1342068236,23.7396248646,-1.2070931966,0.9010527707,-0.4791827094,35658,10309104
-1.6048312128,1.8682695017,29.6397386373,0.2175189552,0.4149075637,-0.2916960811,35626,11392496
-2.4790293807,0.0970152682,24.312636848,-0.5402889368,0.7586100269,-0.4052965618,35652,12589040
-1.4228835317,-0.2557832244,23.9255532537,-0.529934799,0.6705828301,-0.399183624,35652,12596720
-0.7032794304,0.2855051177,28.1488969768,-0.1815814366,0.7774715485,-0.3685886613,35627,14021616
-0.7016926602,0.1449816851,28.1170952969,-0.1717209554,0.8444051457,-0.3598129285,35627,14147056
-1.3883642953,0.0287244409,27.7745637407,-0.0829464971,1.0000553771,-0.3761289922,35627,13685232
-1.0535311123,-0.2167973272,27.8811192412,-0.19014384,0.9739131997,-0.3929539923,35632,13763568
-1.1044296991,-0.1620190479,27.3121060854,-0.0619748236,0.9588104709,-0.359694657,35632,13701616
-1.074450587,0.0791893246,23.9762887567,-0.0810495992,0.91486856,-0.3875730818,35653,12306416
-1.1645312405,0.1072036619,23.4712387983,-0.0109824278,0.9286267662,-0.3678553518,35653,12108784
-1.2726274444,-0.0322462062,19.9664365582,-0.2166555842,0.8608268982,-0.393426868,35709,10929648
-1.1108446579,-0.0772083524,19.1852997782,-0.3036974433,0.8351277071,-0.3840592344,35723,10753520
-1.1794796827,0.0498753287,18.4965082428,-0.1184203651,0.7955528891,-0.3503029737,35723,10548208
-1.2820624679,0.3743200484,15.8689571902,-0.0787275049,0.7579144826,-0.3612147203,35773,9882096
-1.3922065293,0.6523374733,12.9053098277,-0.2662518423,0.7101257579,-0.3504670681,35810,8536048
-1.7820946302,0.6252513542,12.4139253325,-0.2351465414,0.7253779291,-0.3665740962,35810,8440304
-1.8994731717,0.5987585523,9.2163730761,-0.2271548294,0.6486195872,-0.3455888787,35837,7837168
-2.4295168426,0.9710913865,6.5880832024,-0.2210627478,0.6504361991,-0.3066042955,35860,6569456
-2.1696856759,1.3537429821,5.6259248564,-0.1335070762,0.6283681877,-0.2675727276,35860,6421488
-1.6121123179,1.2424974576,3.1595830501,0.100079625,0.5048268106,-0.2100972182,35853,5899248
-0.9398790593,0.6785807895,2.7879284487,-0.3357620077,0.4572163673,-0.2939291322,35853,5891568
-0.9781769967,1.9279063163,0.4756512835,0.7534521433,0.4624849726,-0.0366150525,35722,5903856
-1.2343361475,2.6017187235,5.0675908068,0.2466587897,0.588287607,-0.125081591,35621,5915120
-0.7718512267,2.3104535033,4.6915565391,0.4056772542,0.5071360658,-0.0657212586,35570,5916144
-1.0258911431,0.8350270054,5.330325979,-0.2271198538,0.5157290864,-0.176153889,35554,5923312
-2.6097763689,1.5552473273,5.6533644519,-0.0921699863,0.6565677986,-0.2046878707,35524,5927408
-2.1572664232,1.7363909322,5.5965847588,-0.0872364255,0.7249712817,-0.1417636325,35524,5927920
-5.9318842583,1.5159361232,13.622579009,-1.970659485,1.0755319665,-0.6280311263,35530,5931504
-5.970583315,2.0868642609,15.5775921596,-1.7825246907,1.2104666677,-0.5963794118,35524,5932016
-3.254699964,-0.1093827354,8.0677514098,-1.1284964102,0.7407292539,-0.3281022524,35525,5934064
-1.1308198592,-2.7511982141,2.0404690404,-0.6674866503,0.4066470306,-0.1688225145,35550,5935088
-1.9196562891,-1.5524423664,3.4842276576,-0.7928167459,0.4891509511,-0.2411024206,35550,5936112
-0.8098693263,5.3382127393,2.56637731,1.0264695291,0.4075205051,0.0302652341,35594,5937648
0.2268511785,4.8241610711,2.2662568633,0.9468941941,0.3114503605,0.0375572866,35619,5938160
-3.0959316866,2.0486307486,5.5126008196,-0.0419245149,0.6623025023,-0.2243012813,35607,5939696
-1.983646464,0.7853359738,5.2771866556,-0.3218238478,0.5549990511,-0.2479015528,35614,5941744
-2.6258963503,0.5059358547,5.2885384438,-0.3958563665,0.5893109123,-0.2705254162,35614,5940720
-0.7684271843,0.591480106,3.6455073026,-0.3346834504,0.3719130111,-0.2486319619,35644,5941232
-1.8726422407,2.3225584676,4.7979672901,-0.0958111783,0.5131444166,-0.2575774811,35644,5942768
-1.946140315,2.2261792507,4.7907337881,-0.1655690713,0.5369567853,-0.2705764812,35644,5943280
-2.4831274739,1.069932122,4.8937631646,-0.2368905778,0.5633097226,-0.2581204684,35659,6010864
-1.5440335105,0.7808325116,4.5965707832,-0.2770257384,0.4720084322,-0.2631378168,35659,6030832
-2.4794707914,1.0368491081,5.7081712845,-0.5294218898,0.5746606449,-0.3356895053,35661,5996528
-2.8023484706,1.2900318936,6.181895026,-0.3976466792,0.6079310265,-0.3106441792,35662,6059504
1.8366585834,2.7400618115,31.3302753302,1.8444162537,0.3098029302,0.1507948246,35704,13032944
-2.4777690361,0.2149509226,28.4813899932,-0.1585552274,0.9028667048,-0.3829588008,35667,13835760
-1.8389732984,-0.0327873461,28.0628560156,-0.1706048927,0.9733706989,-0.4069999756,35644,13904368
-1.7559540566,-0.0145111056,28.4378438231,-0.1998588338,0.9459632875,-0.3932922319,35653,13924336
-1.5476476068,-0.2120662184,28.305363491,-0.076619364,0.9677834552,-0.3725132729,35648,13857264
-1.7064577208,-0.2437276136,28.1151336344,-0.1506795824,1.0202447389,-0.392979916,35648,13799920
-1.2591929306,-0.236373683,28.0886711182,-0.0135375185,0.9628192904,-0.3377452628,35634,13925360
-1.199814688,-0.2550637895,28.087741799,-0.0830127543,0.9339086853,-0.3511316007,35634,13884400
-1.5125866773,-0.3073310683,27.9923270108,-0.1007602685,0.9868086984,-0.3845924303,35634,13892592
-1.3205541043,-0.3055203756,28.0235625593,-0.1242712988,0.9870036298,-0.387212589,35634,13907952
-1.4110144203,-0.2683422212,27.3816298806,-0.0717301414,0.9799126777,-0.3665249346,35612,13537776
-1.16434699,-0.2650864415,26.5765781778,-0.0486256749,0.9221634804,-0.3794461466,35612,13442032
-1.3082157774,-0.2238508473,21.8295742681,-0.2317642503,0.9003392714,-0.3978916126,35639,11683312
-1.1462437067,-0.1870336615,21.7196845871,-0.1895516367,0.8501856126,-0.3739539815,35695,11539952
-1.183152839,0.374652289,14.8690812179,-0.0763344243,0.698637115,-0.3669439906,35771,9512432
-1.2106902133,0.313461456,14.61951431,-0.2013325535,0.703219637,-0.3585324187,35771,9239536
-1.7702749879,0.6355532693,11.2788692446,-0.1446298739,0.6822793915,-0.3056167272,35828,8288240
-2.6353001657,1.2802248388,5.8698439574,-0.3662139919,0.6448039795,-0.3071045044,35858,6064112
-1.9143550825,1.5721873154,5.3045783312,-0.2608619852,0.5715980098,-0.2803564639,35858,6005744
-0.2291136733,1.4005858452,1.8987856903,0.6811269997,0.3571304768,-0.0227449988,35862,5892080
1.3269276944,0.620285913,-1.4916293001,0.6306067369,0.1448454172,-0.094684979,35862,5896688
-0.7356881676,2.1899493596,3.1085510046,0.5281661544,0.4654750976,-0.1118025236,35747,5912048
-1.0004262128,1.7957971731,5.2321790572,0.0547242908,0.5518870973,-0.0922750168,35569,5920240
-1.2675224405,1.7610541035,5.4288814873,0.0138985903,0.5590114805,-0.1142107987,35569,5921264
-1.2832285937,1.5603625213,4.9774261007,-0.1814212519,0.5882502719,-0.173769828,35530,5932016
-3.4373874865,1.7244060779,16.0324918059,-1.3219578856,0.8994844713,-0.4430307242,35511,5934576
-4.7447021612,1.8261015173,15.9254381052,-1.8165148561,1.1095082766,-0.57399665,35511,5934576
1.4067982772,-3.00888363,1.3742985109,-0.634442032,0.1744703362,-0.1048891564,35526,5938672
-1.0812352208,-0.2179865709,3.5946599019,-0.5377855561,0.4617132287,-0.2384059678,35579,5939184
-1.6079643478,1.2213143071,5.066430788,-0.4277228306,0.4773957489,-0.2514005359,35579,5949936
-1.9572304032,1.9036000191,5.4904006642,-0.0792024727,0.5243661299,-0.1753107212,35580,5942768
-2.1374108848,0.1026744119,4.7325774504,-0.5167894214,0.511067255,-0.2973241991,35596,5942768
-1.2139967325,0.0805407663,4.3717592457,-0.4146327272,0.42632141,-0.2176346929,35596,5942768
-2.2624912501,1.8069660527,5.1263212752,-0.0979407046,0.5647927222,-0.2305820421,35612,5944816
-1.9736307127,1.9478863489,5.2618682794,0.0014335131,0.5386401427,-0.1905314009,35612,5944304
-2.6545824335,2.0221263367,4.8026011682,-0.1820837861,0.5840606685,-0.3002846046,35650,5944304
-1.8359049142,0.9701740684,4.2551635255,-0.2427121022,0.4963766464,-0.23269963,35658,5946352
-1.2856526512,0.9516030052,4.1249541983,-0.1878834091,0.4239167913,-0.2015035884,35633,5945840
-2.8175889464,1.166871663,9.4730944162,-0.8117440997,0.6736894769,-0.3747748122,35657,5945840
-1.0290510767,-0.0360964711,28.1256604691,-0.1680882915,0.8000088405,-0.3751289219,35641,14011376
-1.0186562381,-0.1998278009,27.8743952962,-0.1524385434,0.9379435705,-0.3808350335,35640,13958640
-0.8203786177,-0.2488711381,25.3311553014,-0.0092400832,0.8989741064,-0.3891820097,35613,13191152
-1.5530057403,0.2589100758,17.2057664649,-0.1472111331,0.8116897983,-0.3695730064,35745,10068976
-1.8133879532,0.7580092917,7.1223862926,-0.3783325887,0.6004930666,-0.2996155011,35867,6616048
-0.810490968,1.9323424453,3.781140492,0.1187877781,0.4926260413,-0.1693151494,35635,5913072
-0.9677455949,1.327994364,5.2585665674,-0.0852599052,0.4973333237,-0.0997278208,35546,5921776
-1.8994141875,0.8249109607,5.3563705753,-0.2480054518,0.5955867208,-0.1782800566,35533,5928432
-2.4850600391,1.1729418633,5.0734192119,-0.1494993446,0.7179835162,-0.2060037431,35522,5928944
-1.4284647528,2.1374164679,5.3163082659,-0.0381010277,0.5931459891,-0.1463096679,35522,5932016
-1.6901292393,2.0940168221,5.6077851306,-0.2415458088,0.6300934778,-0.230066138,35522,5932016
-4.212361837,0.3767570048,12.312563334,-1.4345800716,0.8943678594,-0.452547534,35529,5934576
0.5180628767,-2.9957434832,0.3249785375,-0.0489846525,0.2045370192,0.0211107846,35542,5937136
-3.3699086612,2.9549126241,6.7948282566,0.030125006,0.6912030667,-0.2564446895,35569,5938160
-3.130027967,3.5435734343,6.3945741692,-0.005934136,0.6797213793,-0.2257712134,35569,5938672
-3.1031888469,3.1826797606,6.2792174463,0.2269665386,0.6612170571,-0.1382672363,35573,5940720
-2.1974054089,2.5976778061,5.9550280501,0.3346166606,0.5593350819,-0.1679226647,35597,5941232
-2.0228314869,1.9739989371,5.9037575337,0.0776026978,0.5377957008,-0.1758741368,35597,5941744
-1.3146777805,-0.3695117737,3.7128305345,-0.3838975532,0.4464910048,-0.2103996275,35603,5942256
-1.2058250713,-0.1742484823,4.0833713472,-0.4518518439,0.4289588048,-0.2344410984,35603,5943280
-2.0319103033,1.635330378,4.900552746,-0.1092686525,0.5555978293,-0.1876669332,35617,5943280
-2.1947069789,2.131228792,5.4196322888,0.022018173,0.5545536011,-0.1530270089,35629,5944816
-2.2548895789,1.5605618226,5.2138273213,-0.1158123303,0.577091061,-0.2351079713,35629,5945328
-2.4585454081,2.0195626412,5.3218549898,-0.1419737968,0.5732031261,-0.2337124282,35625,5945328
