Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
243.000	7337.000	1570.860	25.000	0.000	1.000	0.000	0.000
3283.000	7339.000	1570.740	25.000	0.000	1.000	0.000	0.000
64.000	7338.000	1570.740	25.000	0.000	1.000	0.000	0.000
64.000	7337.000	1570.860	25.000	0.000	1.000	0.000	0.000
80.000	7342.000	1570.860	25.000	0.000	1.000	0.000	0.000
64.000	7338.000	1570.860	25.000	0.000	1.000	0.000	0.000
64.000	7345.000	1570.860	25.000	0.000	1.000	0.000	0.000
63.000	7342.000	1570.860	25.000	0.000	1.000	0.000	0.000
65.000	7332.000	1570.740	25.000	0.000	1.000	0.000	0.000
64.000	7339.000	1570.860	25.000	0.000	1.000	0.000	0.000
63.000	7339.000	1570.860	25.000	0.000	1.000	0.000	0.000
64.000	7341.000	1570.860	25.000	0.000	1.000	0.000	0.000
64.000	7339.000	1570.740	25.000	0.000	1.000	0.000	0.000
64.000	7338.000	1570.860	25.000	0.000	1.000	0.000	0.000
64.000	7339.000	1570.860	25.000	0.000	1.000	0.000	0.000
64.000	7347.000	1570.860	25.000	0.000	1.000	0.000	0.000
80.000	7339.000	1570.740	25.000	0.000	1.000	0.000	0.000
64.000	7336.000	1570.740	25.000	0.000	1.000	0.000	0.000
64.000	7340.000	1570.860	25.000	0.000	1.000	0.000	0.000
63.000	7346.000	1570.860	25.000	0.000	1.000	0.000	0.000
65.000	7346.000	1570.860	25.000	0.000	1.000	0.000	0.000
63.000	7343.000	1570.740	25.000	0.000	1.000	0.000	0.000
64.000	7337.000	1570.860	25.000	0.000	1.000	0.000	0.000
64.000	7340.000	1570.860	25.000	0.000	1.000	0.000	0.000
64.000	7344.000	1570.860	25.000	0.000	1.000	0.000	0.000
65.000	7345.000	1570.860	25.000	0.000	1.000	0.000	0.000
63.000	7346.000	1570.860	25.000	0.000	1.000	0.000	0.000
80.000	7338.000	1570.860	25.000	0.000	1.000	0.000	0.000
64.000	7339.000	1570.860	25.000	0.000	1.000	0.000	0.000
64.000	7339.000	1570.860	25.000	0.000	1.000	0.000	0.000
64.000	7340.000	1570.740	25.000	0.000	1.000	0.000	0.000
63.000	7345.000	1570.860	25.000	0.000	1.000	0.000	0.000
65.000	7347.000	1570.860	25.000	0.000	1.000	0.000	0.000
63.000	7348.000	1570.860	25.000	0.000	1.000	0.000	0.000
65.000	7348.000	1570.860	25.000	0.000	1.000	0.000	0.000
64.000	7355.000	1570.860	25.000	0.000	1.000	0.000	0.000
63.000	7340.000	1570.740	25.000	0.000	1.000	0.000	0.000
65.000	7344.000	1570.740	25.000	0.000	1.000	0.000	0.000
63.000	7342.000	1570.860	25.000	0.000	1.000	0.000	0.000
80.000	7342.000	1570.860	25.000	0.000	1.000	0.000	0.000
64.000	7346.000	1570.860	25.000	0.000	1.000	0.000	0.000
64.000	7345.000	1570.740	25.000	0.000	1.000	0.000	0.000
64.000	7341.000	1570.740	25.000	0.000	1.000	0.000	0.000
