Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
247.000	7835.000	1570.610	10.000	0.000	1.000	0.000	0.000
3282.000	7827.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7824.000	1570.480	10.000	0.000	1.000	0.000	0.000
79.000	7830.000	1570.610	10.000	0.000	1.000	0.000	0.000
65.000	7829.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7833.000	1570.610	10.000	0.000	1.000	0.000	0.000
63.000	7824.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7824.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7826.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7826.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7827.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7827.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7831.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7827.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7823.000	1570.480	10.000	0.000	1.000	0.000	0.000
80.000	7825.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7829.000	1570.610	10.000	0.000	1.000	0.000	0.000
65.000	7828.000	1570.610	10.000	0.000	1.000	0.000	0.000
63.000	7831.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	7831.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7823.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7830.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7825.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7823.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7826.000	1570.480	10.000	0.000	1.000	0.000	0.000
80.000	7829.000	1570.610	10.000	0.000	1.000	0.000	0.000
63.000	7826.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	7831.000	1570.610	10.000	0.000	1.000	0.000	0.000
63.000	7827.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	7822.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7822.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7828.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7827.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7828.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7825.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.610	10.000	0.000	1.000	0.000	0.000
80.000	7824.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7828.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7831.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	7827.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7828.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7828.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	7825.000	1570.610	10.000	0.000	1.000	0.000	0.000
63.000	7831.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7827.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7832.000	1570.480	10.000	0.000	1.000	0.000	0.000
80.000	7822.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7829.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7828.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7827.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	7829.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7830.000	1570.610	10.000	0.000	1.000	0.000	0.000
65.000	7826.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7824.000	1570.610	10.000	0.000	1.000	0.000	0.000
63.000	7824.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7823.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7830.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7827.000	1570.480	10.000	0.000	1.000	0.000	0.000
80.000	7823.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7830.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7828.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7826.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7823.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7828.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7833.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	7828.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7828.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.610	10.000	0.000	1.000	0.000	0.000
63.000	7826.000	1570.610	10.000	0.000	1.000	0.000	0.000
80.000	7824.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7823.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7828.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7828.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7826.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	7829.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7833.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7826.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7825.000	1570.610	10.000	0.000	1.000	0.000	0.000
65.000	7825.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7825.000	1570.480	10.000	0.000	1.000	0.000	0.000
80.000	7826.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7830.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7824.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7828.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7826.000	1570.610	10.000	0.000	1.000	0.000	0.000
63.000	7824.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	7824.000	1570.610	10.000	0.000	1.000	0.000	0.000
63.000	7825.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7824.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	7833.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.610	10.000	0.000	1.000	0.000	0.000
79.000	7831.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7823.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7833.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7822.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7824.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7828.000	1570.610	10.000	0.000	1.000	0.000	0.000
63.000	7826.000	1570.610	10.000	0.000	1.000	0.000	0.000
65.000	7828.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7824.000	1570.480	10.000	0.000	1.000	0.000	0.000
79.000	7827.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7827.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7826.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7827.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7827.000	1570.350	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7826.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7825.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7823.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7827.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7824.000	1570.480	10.000	0.000	1.000	0.000	0.000
79.000	7826.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7827.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7826.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7830.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7825.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7824.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7823.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7831.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	7826.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7825.000	1570.610	10.000	0.000	1.000	0.000	0.000
79.000	7826.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7824.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7826.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7830.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7821.000	1570.610	10.000	0.000	1.000	0.000	0.000
63.000	7829.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	7827.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7824.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7825.000	1570.610	10.000	0.000	1.000	0.000	0.000
63.000	7825.000	1570.480	10.000	0.000	1.000	0.000	0.000
80.000	7819.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7822.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7821.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7834.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7821.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7828.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7827.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7827.000	1570.610	10.000	0.000	1.000	0.000	0.000
80.000	7832.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7824.000	1570.610	10.000	0.000	1.000	0.000	0.000
65.000	7823.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7827.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7824.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7828.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7820.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7824.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7827.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7830.000	1570.610	10.000	0.000	1.000	0.000	0.000
65.000	7827.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7825.000	1570.480	10.000	0.000	1.000	0.000	0.000
79.000	7830.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	7830.000	1570.610	10.000	0.000	1.000	0.000	0.000
63.000	7824.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7826.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7828.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7827.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7826.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7827.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7824.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7825.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7830.000	1570.480	10.000	0.000	1.000	0.000	0.000
79.000	7829.000	1570.610	10.000	0.000	1.000	0.000	0.000
65.000	7828.000	1570.610	10.000	0.000	1.000	0.000	0.000
63.000	7826.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	7826.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7826.000	1570.610	10.000	0.000	1.000	0.000	0.000
63.000	7828.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7826.000	1570.610	10.000	0.000	1.000	0.000	0.000
65.000	7826.000	1570.610	10.000	0.000	1.000	0.000	0.000
63.000	7824.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7824.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7828.000	1570.610	10.000	0.000	1.000	0.000	0.000
65.000	7829.000	1570.480	10.000	0.000	1.000	0.000	0.000
79.000	7826.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	7820.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7832.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7826.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7829.000	1570.610	10.000	0.000	1.000	0.000	0.000
65.000	7828.000	1570.610	10.000	0.000	1.000	0.000	0.000
63.000	7828.000	1570.610	10.000	0.000	1.000	0.000	0.000
65.000	7824.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7830.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7818.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7823.000	1570.480	10.000	0.000	1.000	0.000	0.000
80.000	7821.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7825.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7827.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	7827.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7825.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	7827.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7827.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7822.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7826.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7822.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7825.000	1570.480	10.000	0.000	1.000	0.000	0.000
80.000	7822.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7825.000	1570.610	10.000	0.000	1.000	0.000	0.000
63.000	7826.000	1570.610	10.000	0.000	1.000	0.000	0.000
65.000	7825.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7827.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7822.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7829.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	7824.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7823.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7831.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7826.000	1570.480	10.000	0.000	1.000	0.000	0.000
80.000	7830.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7826.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7822.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7827.000	1570.610	10.000	0.000	1.000	0.000	0.000
65.000	7827.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7825.000	1570.610	10.000	0.000	1.000	0.000	0.000
63.000	7828.000	1570.350	10.000	0.000	1.000	0.000	0.000
64.000	7824.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	7825.000	1570.610	10.000	0.000	1.000	0.000	0.000
63.000	7823.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7823.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7829.000	1570.740	10.000	0.000	1.000	0.000	0.000
80.000	7825.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7826.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7825.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7824.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7823.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7824.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7825.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7822.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7828.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7825.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7827.000	1570.480	10.000	0.000	1.000	0.000	0.000
80.000	7827.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7831.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7825.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	7826.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7826.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7827.000	1570.610	10.000	0.000	1.000	0.000	0.000
63.000	7832.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	7841.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7844.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7849.000	1570.610	10.000	0.000	1.000	0.000	0.000
65.000	7858.000	1570.610	10.000	0.000	1.000	0.000	0.000
63.000	7861.000	1570.610	10.000	0.000	1.000	0.000	0.000
81.000	7871.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7877.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7882.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7890.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7898.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7908.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7916.000	1570.350	10.000	0.000	1.000	0.000	0.000
64.000	7921.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7931.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7938.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7951.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	7960.000	1570.480	10.000	0.000	1.000	0.000	0.000
80.000	7967.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	7976.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	7988.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	8003.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	8010.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	8020.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	8031.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	8044.000	1570.610	10.000	0.000	1.000	0.000	0.000
65.000	8052.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	8069.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	8084.000	1570.480	10.000	0.000	1.000	0.000	0.000
80.000	8088.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	8107.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	8119.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	8131.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	8151.000	1570.350	10.000	0.000	1.000	0.000	0.000
64.000	8164.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	8182.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	8196.000	1570.350	10.000	0.000	1.000	0.000	0.000
64.000	8216.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	8230.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	8247.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	8267.000	1570.480	10.000	0.000	1.000	0.000	0.000
80.000	8292.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	8312.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	8324.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	8345.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	8370.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	8402.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	8422.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	8448.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	8477.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	8498.000	1570.610	10.000	0.000	1.000	0.000	0.000
65.000	8530.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	8562.000	1570.480	10.000	0.000	1.000	0.000	0.000
80.000	8593.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	8613.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	8657.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	8693.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	8733.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	8766.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	8810.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	8860.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	8901.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	8947.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	8993.000	1570.480	10.000	0.000	1.000	0.000	0.000
80.000	9056.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	9128.000	1570.480	10.000	0.000	1.000	0.000	0.000
65.000	9205.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	9284.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	9352.000	1570.610	10.000	0.000	1.000	0.000	0.000
64.000	9441.000	1570.480	10.000	0.000	1.000	0.000	0.000
64.000	9574.000	1570.610	10.000	0.000	1.000	0.000	0.000
65.000	9746.000	1570.480	10.000	0.000	1.000	0.000	0.000
63.000	9938.000	1570.740	10.000	0.000	1.000	0.000	0.000
64.000	10127.000	1570.740	10.000	0.000	1.000	0.000	0.000
64.000	10220.000	1570.740	10.000	0.000	1.000	0.000	0.000
64.000	10276.000	1570.740	10.000	0.000	1.000	0.000	0.000
80.000	10331.000	1570.740	10.000	0.000	1.000	0.000	0.000
64.000	10391.000	1570.740	10.000	0.000	1.000	0.000	0.000
64.000	10449.000	1570.990	10.000	0.000	1.000	0.000	0.000
63.000	10498.000	1570.990	10.000	0.000	1.000	0.000	0.000
64.000	10559.000	1571.120	10.000	0.000	1.000	0.000	0.000
65.000	10601.000	1571.250	10.000	0.000	1.000	0.000	0.000
63.000	10625.000	1571.370	10.000	0.000	1.000	0.000	0.000
64.000	10637.000	1571.370	10.000	0.000	1.000	0.000	0.000
64.000	10652.000	1571.500	10.000	0.000	1.000	0.000	0.000
64.000	10657.000	1571.630	10.000	0.000	1.000	0.000	0.000
64.000	10680.000	1571.880	10.000	0.000	1.000	0.000	0.000
64.000	10728.000	1572.010	10.000	0.000	1.000	0.000	0.000
80.000	10792.000	1572.260	10.000	0.000	1.000	0.000	0.000
64.000	10864.000	1572.390	10.000	0.000	1.000	0.000	0.000
