Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
265.000	5968.000	1568.320	100.000	0.000	1.000	0.000	0.000
3284.000	5968.000	1568.190	100.000	0.000	1.000	0.000	0.000
64.000	5971.000	1568.320	100.000	0.000	1.000	0.000	0.000
64.000	5975.000	1568.320	100.000	0.000	1.000	0.000	0.000
63.000	5971.000	1568.320	100.000	0.000	1.000	0.000	0.000
80.000	5975.000	1568.320	100.000	0.000	1.000	0.000	0.000
65.000	5968.000	1568.320	100.000	0.000	1.000	0.000	0.000
64.000	5972.000	1568.190	100.000	0.000	1.000	0.000	0.000
64.000	5976.000	1568.190	100.000	0.000	1.000	0.000	0.000
64.000	5968.000	1568.320	100.000	0.000	1.000	0.000	0.000
63.000	5972.000	1568.190	100.000	0.000	1.000	0.000	0.000
64.000	5983.000	1568.320	100.000	0.000	1.000	0.000	0.000
64.000	5983.000	1568.320	100.000	0.000	1.000	0.000	0.000
64.000	5973.000	1568.320	100.000	0.000	1.000	0.000	0.000
64.000	5973.000	1568.190	100.000	0.000	1.000	0.000	0.000
64.000	5971.000	1568.320	100.000	0.000	1.000	0.000	0.000
64.000	5976.000	1568.190	100.000	0.000	1.000	0.000	0.000
80.000	5972.000	1568.190	100.000	0.000	1.000	0.000	0.000
63.000	5973.000	1568.320	100.000	0.000	1.000	0.000	0.000
64.000	5975.000	1568.320	100.000	0.000	1.000	0.000	0.000
64.000	5975.000	1568.320	100.000	0.000	1.000	0.000	0.000
65.000	5975.000	1568.320	100.000	0.000	1.000	0.000	0.000
63.000	5976.000	1568.320	100.000	0.000	1.000	0.000	0.000
64.000	5970.000	1568.320	100.000	0.000	1.000	0.000	0.000
64.000	5974.000	1568.320	100.000	0.000	1.000	0.000	0.000
64.000	5978.000	1568.320	100.000	0.000	1.000	0.000	0.000
64.000	5977.000	1568.320	100.000	0.000	1.000	0.000	0.000
64.000	5976.000	1568.320	100.000	0.000	1.000	0.000	0.000
79.000	5977.000	1568.320	100.000	0.000	1.000	0.000	0.000
65.000	5977.000	1568.320	100.000	0.000	1.000	0.000	0.000
