Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
258.000	7188.000	1570.100	20.000	0.000	1.000	0.000	0.000
3283.000	7179.000	1570.230	20.000	0.000	1.000	0.000	0.000
64.000	7182.000	1570.230	20.000	0.000	1.000	0.000	0.000
63.000	7176.000	1570.100	20.000	0.000	1.000	0.000	0.000
80.000	7179.000	1570.100	20.000	0.000	1.000	0.000	0.000
64.000	7180.000	1570.100	20.000	0.000	1.000	0.000	0.000
64.000	7187.000	1570.100	20.000	0.000	1.000	0.000	0.000
64.000	7183.000	1570.230	20.000	0.000	1.000	0.000	0.000
64.000	7179.000	1570.100	20.000	0.000	1.000	0.000	0.000
64.000	7183.000	1570.230	20.000	0.000	1.000	0.000	0.000
63.000	7184.000	1570.100	20.000	0.000	1.000	0.000	0.000
64.000	7181.000	1570.100	20.000	0.000	1.000	0.000	0.000
65.000	7180.000	1570.230	20.000	0.000	1.000	0.000	0.000
63.000	7180.000	1570.230	20.000	0.000	1.000	0.000	0.000
65.000	7185.000	1570.100	20.000	0.000	1.000	0.000	0.000
64.000	7183.000	1570.230	20.000	0.000	1.000	0.000	0.000
79.000	7189.000	1570.230	20.000	0.000	1.000	0.000	0.000
64.000	7182.000	1570.100	20.000	0.000	1.000	0.000	0.000
64.000	7181.000	1570.230	20.000	0.000	1.000	0.000	0.000
63.000	7185.000	1570.100	20.000	0.000	1.000	0.000	0.000
64.000	7187.000	1570.100	20.000	0.000	1.000	0.000	0.000
65.000	7186.000	1570.100	20.000	0.000	1.000	0.000	0.000
63.000	7182.000	1570.230	20.000	0.000	1.000	0.000	0.000
64.000	7183.000	1570.230	20.000	0.000	1.000	0.000	0.000
64.000	7182.000	1570.100	20.000	0.000	1.000	0.000	0.000
64.000	7183.000	1570.100	20.000	0.000	1.000	0.000	0.000
65.000	7177.000	1570.230	20.000	0.000	1.000	0.000	0.000
63.000	7181.000	1570.230	20.000	0.000	1.000	0.000	0.000
80.000	7180.000	1570.230	20.000	0.000	1.000	0.000	0.000
64.000	7188.000	1570.100	20.000	0.000	1.000	0.000	0.000
65.000	7172.000	1570.230	20.000	0.000	1.000	0.000	0.000
63.000	7185.000	1570.100	20.000	0.000	1.000	0.000	0.000
65.000	7185.000	1570.100	20.000	0.000	1.000	0.000	0.000
63.000	7183.000	1570.100	20.000	0.000	1.000	0.000	0.000
63.000	7176.000	1570.100	20.000	0.000	1.000	0.000	0.000
65.000	7185.000	1570.230	20.000	0.000	1.000	0.000	0.000
63.000	7180.000	1570.230	20.000	0.000	1.000	0.000	0.000
65.000	7182.000	1570.100	20.000	0.000	1.000	0.000	0.000
63.000	7178.000	1570.230	20.000	0.000	1.000	0.000	0.000
80.000	7179.000	1570.100	20.000	0.000	1.000	0.000	0.000
64.000	7180.000	1570.100	20.000	0.000	1.000	0.000	0.000
64.000	7187.000	1570.100	20.000	0.000	1.000	0.000	0.000
64.000	7184.000	1570.100	20.000	0.000	1.000	0.000	0.000
64.000	7185.000	1570.100	20.000	0.000	1.000	0.000	0.000
64.000	7183.000	1570.230	20.000	0.000	1.000	0.000	0.000
