Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
255.000	6017.000	1568.320	90.000	0.000	1.000	0.000	0.000
3284.000	6012.000	1568.190	90.000	0.000	1.000	0.000	0.000
65.000	6019.000	1568.190	90.000	0.000	1.000	0.000	0.000
63.000	6010.000	1568.320	90.000	0.000	1.000	0.000	0.000
65.000	6012.000	1568.320	90.000	0.000	1.000	0.000	0.000
79.000	6014.000	1568.190	90.000	0.000	1.000	0.000	0.000
64.000	6008.000	1568.190	90.000	0.000	1.000	0.000	0.000
64.000	6001.000	1568.190	90.000	0.000	1.000	0.000	0.000
63.000	5994.000	1568.190	90.000	0.000	1.000	0.000	0.000
64.000	5999.000	1568.320	90.000	0.000	1.000	0.000	0.000
65.000	5991.000	1568.320	90.000	0.000	1.000	0.000	0.000
64.000	6000.000	1568.320	90.000	0.000	1.000	0.000	0.000
64.000	5996.000	1568.190	90.000	0.000	1.000	0.000	0.000
64.000	5999.000	1568.320	90.000	0.000	1.000	0.000	0.000
64.000	5993.000	1568.320	90.000	0.000	1.000	0.000	0.000
63.000	5971.000	1568.320	90.000	0.000	1.000	0.000	0.000
65.000	5967.000	1568.190	90.000	0.000	1.000	0.000	0.000
79.000	5963.000	1568.320	90.000	0.000	1.000	0.000	0.000
64.000	5965.000	1568.190	90.000	0.000	1.000	0.000	0.000
64.000	5964.000	1568.320	90.000	0.000	1.000	0.000	0.000
64.000	5968.000	1568.190	90.000	0.000	1.000	0.000	0.000
65.000	5966.000	1568.190	90.000	0.000	1.000	0.000	0.000
63.000	5969.000	1568.060	90.000	0.000	1.000	0.000	0.000
64.000	5968.000	1568.190	90.000	0.000	1.000	0.000	0.000
63.000	5966.000	1568.320	90.000	0.000	1.000	0.000	0.000
64.000	5967.000	1568.190	90.000	0.000	1.000	0.000	0.000
65.000	5962.000	1568.190	90.000	0.000	1.000	0.000	0.000
63.000	5968.000	1568.320	90.000	0.000	1.000	0.000	0.000
80.000	5964.000	1568.320	90.000	0.000	1.000	0.000	0.000
64.000	5964.000	1568.320	90.000	0.000	1.000	0.000	0.000
65.000	5966.000	1568.190	90.000	0.000	1.000	0.000	0.000
63.000	5968.000	1568.190	90.000	0.000	1.000	0.000	0.000
64.000	5967.000	1568.320	90.000	0.000	1.000	0.000	0.000
64.000	5968.000	1568.190	90.000	0.000	1.000	0.000	0.000
64.000	5971.000	1568.320	90.000	0.000	1.000	0.000	0.000
64.000	5963.000	1568.190	90.000	0.000	1.000	0.000	0.000
64.000	5968.000	1568.190	90.000	0.000	1.000	0.000	0.000
63.000	5968.000	1568.190	90.000	0.000	1.000	0.000	0.000
64.000	5968.000	1568.320	90.000	0.000	1.000	0.000	0.000
65.000	5963.000	1568.320	90.000	0.000	1.000	0.000	0.000
79.000	5965.000	1568.190	90.000	0.000	1.000	0.000	0.000
64.000	5967.000	1568.190	90.000	0.000	1.000	0.000	0.000
65.000	5972.000	1568.320	90.000	0.000	1.000	0.000	0.000
64.000	5969.000	1568.320	90.000	0.000	1.000	0.000	0.000
63.000	5968.000	1568.190	90.000	0.000	1.000	0.000	0.000
64.000	5966.000	1568.320	90.000	0.000	1.000	0.000	0.000
64.000	5970.000	1568.190	90.000	0.000	1.000	0.000	0.000
64.000	5973.000	1568.320	90.000	0.000	1.000	0.000	0.000
64.000	5967.000	1568.320	90.000	0.000	1.000	0.000	0.000
64.000	5972.000	1568.320	90.000	0.000	1.000	0.000	0.000
64.000	5976.000	1568.320	90.000	0.000	1.000	0.000	0.000
64.000	5974.000	1568.190	90.000	0.000	1.000	0.000	0.000
80.000	5965.000	1568.190	90.000	0.000	1.000	0.000	0.000
64.000	5976.000	1568.190	90.000	0.000	1.000	0.000	0.000
63.000	5970.000	1568.320	90.000	0.000	1.000	0.000	0.000
65.000	5970.000	1568.190	90.000	0.000	1.000	0.000	0.000
