Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
279.000	5892.000	1568.190	150.000	0.000	1.000	0.000	0.000
3283.000	5895.000	1568.060	150.000	0.000	1.000	0.000	0.000
63.000	5898.000	1568.190	150.000	0.000	1.000	0.000	0.000
65.000	5899.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5895.000	1568.190	150.000	0.000	1.000	0.000	0.000
80.000	5895.000	1568.060	150.000	0.000	1.000	0.000	0.000
64.000	5906.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5898.000	1568.190	150.000	0.000	1.000	0.000	0.000
63.000	5898.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5897.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5900.000	1568.190	150.000	0.000	1.000	0.000	0.000
65.000	5900.000	1568.190	150.000	0.000	1.000	0.000	0.000
63.000	5897.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5900.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5897.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5904.000	1568.190	150.000	0.000	1.000	0.000	0.000
80.000	5896.000	1568.190	150.000	0.000	1.000	0.000	0.000
63.000	5897.000	1568.190	150.000	0.000	1.000	0.000	0.000
65.000	5898.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5900.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5900.000	1568.060	150.000	0.000	1.000	0.000	0.000
63.000	5905.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5907.000	1568.190	150.000	0.000	1.000	0.000	0.000
65.000	5906.000	1568.190	150.000	0.000	1.000	0.000	0.000
63.000	5900.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5904.000	1568.060	150.000	0.000	1.000	0.000	0.000
64.000	5907.000	1568.320	150.000	0.000	1.000	0.000	0.000
64.000	5895.000	1568.190	150.000	0.000	1.000	0.000	0.000
80.000	5898.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5898.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5902.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5902.000	1568.190	150.000	0.000	1.000	0.000	0.000
63.000	5897.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5901.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5899.000	1568.190	150.000	0.000	1.000	0.000	0.000
65.000	5896.000	1568.060	150.000	0.000	1.000	0.000	0.000
63.000	5900.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5899.000	1568.320	150.000	0.000	1.000	0.000	0.000
64.000	5897.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5901.000	1568.190	150.000	0.000	1.000	0.000	0.000
80.000	5898.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5895.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5902.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5905.000	1568.320	150.000	0.000	1.000	0.000	0.000
64.000	5903.000	1568.190	150.000	0.000	1.000	0.000	0.000
63.000	5904.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5903.000	1568.190	150.000	0.000	1.000	0.000	0.000
65.000	5899.000	1568.190	150.000	0.000	1.000	0.000	0.000
63.000	5899.000	1568.190	150.000	0.000	1.000	0.000	0.000
65.000	5902.000	1568.190	150.000	0.000	1.000	0.000	0.000
63.000	5900.000	1568.190	150.000	0.000	1.000	0.000	0.000
80.000	5905.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5899.000	1568.320	150.000	0.000	1.000	0.000	0.000
64.000	5904.000	1568.060	150.000	0.000	1.000	0.000	0.000
64.000	5898.000	1568.060	150.000	0.000	1.000	0.000	0.000
64.000	5904.000	1568.190	150.000	0.000	1.000	0.000	0.000
63.000	5904.000	1568.190	150.000	0.000	1.000	0.000	0.000
65.000	5906.000	1568.190	150.000	0.000	1.000	0.000	0.000
64.000	5902.000	1568.190	150.000	0.000	1.000	0.000	0.000
