Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
254.000	6787.000	1571.880	60.000	0.000	1.000	0.000	0.000
3283.000	6793.000	1571.750	60.000	0.000	1.000	0.000	0.000
64.000	6792.000	1571.750	60.000	0.000	1.000	0.000	0.000
64.000	6792.000	1571.750	60.000	0.000	1.000	0.000	0.000
79.000	6795.000	1571.750	60.000	0.000	1.000	0.000	0.000
64.000	6786.000	1571.750	60.000	0.000	1.000	0.000	0.000
64.000	6793.000	1571.880	60.000	0.000	1.000	0.000	0.000
65.000	6792.000	1571.750	60.000	0.000	1.000	0.000	0.000
64.000	6787.000	1571.880	60.000	0.000	1.000	0.000	0.000
63.000	6790.000	1571.750	60.000	0.000	1.000	0.000	0.000
64.000	6790.000	1571.750	60.000	0.000	1.000	0.000	0.000
65.000	6794.000	1571.880	60.000	0.000	1.000	0.000	0.000
63.000	6797.000	1571.750	60.000	0.000	1.000	0.000	0.000
64.000	6793.000	1571.880	60.000	0.000	1.000	0.000	0.000
64.000	6789.000	1571.880	60.000	0.000	1.000	0.000	0.000
64.000	6799.000	1571.880	60.000	0.000	1.000	0.000	0.000
80.000	6795.000	1571.880	60.000	0.000	1.000	0.000	0.000
64.000	6792.000	1571.880	60.000	0.000	1.000	0.000	0.000
64.000	6793.000	1571.880	60.000	0.000	1.000	0.000	0.000
65.000	6794.000	1571.750	60.000	0.000	1.000	0.000	0.000
63.000	6793.000	1571.880	60.000	0.000	1.000	0.000	0.000
64.000	6793.000	1571.880	60.000	0.000	1.000	0.000	0.000
63.000	6793.000	1571.880	60.000	0.000	1.000	0.000	0.000
65.000	6791.000	1571.750	60.000	0.000	1.000	0.000	0.000
64.000	6800.000	1571.750	60.000	0.000	1.000	0.000	0.000
63.000	6793.000	1571.880	60.000	0.000	1.000	0.000	0.000
64.000	6798.000	1571.750	60.000	0.000	1.000	0.000	0.000
64.000	6792.000	1571.750	60.000	0.000	1.000	0.000	0.000
80.000	6792.000	1571.750	60.000	0.000	1.000	0.000	0.000
64.000	6799.000	1571.880	60.000	0.000	1.000	0.000	0.000
64.000	6800.000	1571.880	60.000	0.000	1.000	0.000	0.000
64.000	6801.000	1571.750	60.000	0.000	1.000	0.000	0.000
64.000	6797.000	1571.880	60.000	0.000	1.000	0.000	0.000
64.000	6801.000	1571.880	60.000	0.000	1.000	0.000	0.000
64.000	6793.000	1571.750	60.000	0.000	1.000	0.000	0.000
