Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
249.000	7724.000	1570.350	2.000	0.000	1.000	0.000	0.000
3282.000	7727.000	1570.480	2.000	0.000	1.000	0.000	0.000
64.000	7723.000	1570.350	2.000	0.000	1.000	0.000	0.000
64.000	7725.000	1570.480	2.000	0.000	1.000	0.000	0.000
80.000	7719.000	1570.480	2.000	0.000	1.000	0.000	0.000
64.000	7721.000	1570.350	2.000	0.000	1.000	0.000	0.000
64.000	7721.000	1570.350	2.000	0.000	1.000	0.000	0.000
64.000	7720.000	1570.350	2.000	0.000	1.000	0.000	0.000
63.000	7717.000	1570.480	2.000	0.000	1.000	0.000	0.000
64.000	7723.000	1570.350	2.000	0.000	1.000	0.000	0.000
64.000	7720.000	1570.350	2.000	0.000	1.000	0.000	0.000
65.000	7726.000	1570.350	2.000	0.000	1.000	0.000	0.000
64.000	7719.000	1570.480	2.000	0.000	1.000	0.000	0.000
63.000	7719.000	1570.480	2.000	0.000	1.000	0.000	0.000
64.000	7719.000	1570.350	2.000	0.000	1.000	0.000	0.000
80.000	7728.000	1570.350	2.000	0.000	1.000	0.000	0.000
64.000	7720.000	1570.350	2.000	0.000	1.000	0.000	0.000
64.000	7717.000	1570.350	2.000	0.000	1.000	0.000	0.000
64.000	7716.000	1570.480	2.000	0.000	1.000	0.000	0.000
64.000	7719.000	1570.480	2.000	0.000	1.000	0.000	0.000
64.000	7721.000	1570.350	2.000	0.000	1.000	0.000	0.000
63.000	7719.000	1570.350	2.000	0.000	1.000	0.000	0.000
65.000	7721.000	1570.350	2.000	0.000	1.000	0.000	0.000
64.000	7720.000	1570.350	2.000	0.000	1.000	0.000	0.000
64.000	7722.000	1570.350	2.000	0.000	1.000	0.000	0.000
64.000	7720.000	1570.350	2.000	0.000	1.000	0.000	0.000
63.000	7721.000	1570.350	2.000	0.000	1.000	0.000	0.000
80.000	7717.000	1570.350	2.000	0.000	1.000	0.000	0.000
64.000	7723.000	1570.350	2.000	0.000	1.000	0.000	0.000
64.000	7723.000	1570.230	2.000	0.000	1.000	0.000	0.000
64.000	7720.000	1570.480	2.000	0.000	1.000	0.000	0.000
63.000	7721.000	1570.480	2.000	0.000	1.000	0.000	0.000
65.000	7719.000	1570.350	2.000	0.000	1.000	0.000	0.000
63.000	7718.000	1570.350	2.000	0.000	1.000	0.000	0.000
65.000	7722.000	1570.350	2.000	0.000	1.000	0.000	0.000
64.000	7723.000	1570.350	2.000	0.000	1.000	0.000	0.000
64.000	7721.000	1570.350	2.000	0.000	1.000	0.000	0.000
64.000	7721.000	1570.480	2.000	0.000	1.000	0.000	0.000
64.000	7722.000	1570.350	2.000	0.000	1.000	0.000	0.000
79.000	7719.000	1570.350	2.000	0.000	1.000	0.000	0.000
65.000	7721.000	1570.480	2.000	0.000	1.000	0.000	0.000
63.000	7722.000	1570.350	2.000	0.000	1.000	0.000	0.000
64.000	7714.000	1570.350	2.000	0.000	1.000	0.000	0.000
64.000	7718.000	1570.350	2.000	0.000	1.000	0.000	0.000
64.000	7720.000	1570.350	2.000	0.000	1.000	0.000	0.000
