Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
242.000	7200.000	1571.120	30.000	0.000	1.000	0.000	0.000
3283.000	7209.000	1570.990	30.000	0.000	1.000	0.000	0.000
64.000	7195.000	1571.120	30.000	0.000	1.000	0.000	0.000
64.000	7208.000	1570.990	30.000	0.000	1.000	0.000	0.000
80.000	7199.000	1571.120	30.000	0.000	1.000	0.000	0.000
63.000	7205.000	1571.120	30.000	0.000	1.000	0.000	0.000
65.000	7198.000	1571.120	30.000	0.000	1.000	0.000	0.000
64.000	7210.000	1570.990	30.000	0.000	1.000	0.000	0.000
63.000	7204.000	1570.990	30.000	0.000	1.000	0.000	0.000
65.000	7205.000	1570.990	30.000	0.000	1.000	0.000	0.000
63.000	7205.000	1570.990	30.000	0.000	1.000	0.000	0.000
64.000	7203.000	1571.120	30.000	0.000	1.000	0.000	0.000
64.000	7202.000	1570.990	30.000	0.000	1.000	0.000	0.000
64.000	7203.000	1571.120	30.000	0.000	1.000	0.000	0.000
64.000	7193.000	1571.120	30.000	0.000	1.000	0.000	0.000
64.000	7206.000	1571.120	30.000	0.000	1.000	0.000	0.000
80.000	7204.000	1571.120	30.000	0.000	1.000	0.000	0.000
64.000	7202.000	1570.990	30.000	0.000	1.000	0.000	0.000
63.000	7205.000	1570.990	30.000	0.000	1.000	0.000	0.000
64.000	7194.000	1571.120	30.000	0.000	1.000	0.000	0.000
65.000	7207.000	1570.990	30.000	0.000	1.000	0.000	0.000
64.000	7205.000	1571.120	30.000	0.000	1.000	0.000	0.000
63.000	7204.000	1571.120	30.000	0.000	1.000	0.000	0.000
64.000	7201.000	1571.120	30.000	0.000	1.000	0.000	0.000
65.000	7204.000	1570.990	30.000	0.000	1.000	0.000	0.000
63.000	7204.000	1571.120	30.000	0.000	1.000	0.000	0.000
64.000	7200.000	1570.990	30.000	0.000	1.000	0.000	0.000
64.000	7202.000	1570.990	30.000	0.000	1.000	0.000	0.000
80.000	7196.000	1571.120	30.000	0.000	1.000	0.000	0.000
64.000	7206.000	1570.990	30.000	0.000	1.000	0.000	0.000
63.000	7203.000	1570.990	30.000	0.000	1.000	0.000	0.000
65.000	7207.000	1571.120	30.000	0.000	1.000	0.000	0.000
64.000	7211.000	1571.120	30.000	0.000	1.000	0.000	0.000
63.000	7201.000	1570.990	30.000	0.000	1.000	0.000	0.000
64.000	7203.000	1571.120	30.000	0.000	1.000	0.000	0.000
64.000	7203.000	1571.120	30.000	0.000	1.000	0.000	0.000
64.000	7205.000	1570.990	30.000	0.000	1.000	0.000	0.000
64.000	7206.000	1571.120	30.000	0.000	1.000	0.000	0.000
64.000	7201.000	1571.120	30.000	0.000	1.000	0.000	0.000
80.000	7203.000	1570.990	30.000	0.000	1.000	0.000	0.000
65.000	7207.000	1571.120	30.000	0.000	1.000	0.000	0.000
63.000	7205.000	1570.990	30.000	0.000	1.000	0.000	0.000
64.000	7203.000	1571.120	30.000	0.000	1.000	0.000	0.000
64.000	7204.000	1570.990	30.000	0.000	1.000	0.000	0.000
64.000	7203.000	1570.990	30.000	0.000	1.000	0.000	0.000
64.000	7203.000	1571.120	30.000	0.000	1.000	0.000	0.000
64.000	7209.000	1571.120	30.000	0.000	1.000	0.000	0.000
63.000	7203.000	1570.990	30.000	0.000	1.000	0.000	0.000
65.000	7200.000	1570.990	30.000	0.000	1.000	0.000	0.000
64.000	7209.000	1571.120	30.000	0.000	1.000	0.000	0.000
63.000	7212.000	1570.990	30.000	0.000	1.000	0.000	0.000
80.000	7208.000	1571.120	30.000	0.000	1.000	0.000	0.000
64.000	7207.000	1570.990	30.000	0.000	1.000	0.000	0.000
64.000	7212.000	1571.120	30.000	0.000	1.000	0.000	0.000
64.000	7198.000	1570.990	30.000	0.000	1.000	0.000	0.000
64.000	7205.000	1571.120	30.000	0.000	1.000	0.000	0.000
64.000	7210.000	1570.990	30.000	0.000	1.000	0.000	0.000
64.000	7209.000	1571.120	30.000	0.000	1.000	0.000	0.000
64.000	7212.000	1571.120	30.000	0.000	1.000	0.000	0.000
64.000	7212.000	1570.990	30.000	0.000	1.000	0.000	0.000
64.000	7205.000	1570.990	30.000	0.000	1.000	0.000	0.000
63.000	7206.000	1570.860	30.000	0.000	1.000	0.000	0.000
