Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
253.000	5894.000	1568.190	125.000	0.000	1.000	0.000	0.000
3284.000	5894.000	1568.320	125.000	0.000	1.000	0.000	0.000
64.000	5895.000	1568.320	125.000	0.000	1.000	0.000	0.000
64.000	5893.000	1568.190	125.000	0.000	1.000	0.000	0.000
80.000	5899.000	1568.320	125.000	0.000	1.000	0.000	0.000
64.000	5898.000	1568.320	125.000	0.000	1.000	0.000	0.000
64.000	5901.000	1568.190	125.000	0.000	1.000	0.000	0.000
63.000	5902.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5900.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5897.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5906.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5906.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5905.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5906.000	1568.320	125.000	0.000	1.000	0.000	0.000
64.000	5907.000	1568.060	125.000	0.000	1.000	0.000	0.000
64.000	5913.000	1568.190	125.000	0.000	1.000	0.000	0.000
80.000	5914.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5912.000	1568.190	125.000	0.000	1.000	0.000	0.000
63.000	5910.000	1568.190	125.000	0.000	1.000	0.000	0.000
65.000	5918.000	1568.320	125.000	0.000	1.000	0.000	0.000
64.000	5916.000	1568.320	125.000	0.000	1.000	0.000	0.000
64.000	5919.000	1568.320	125.000	0.000	1.000	0.000	0.000
63.000	5922.000	1568.190	125.000	0.000	1.000	0.000	0.000
65.000	5913.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5917.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5922.000	1568.320	125.000	0.000	1.000	0.000	0.000
63.000	5917.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5923.000	1568.320	125.000	0.000	1.000	0.000	0.000
80.000	5924.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5925.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5921.000	1568.320	125.000	0.000	1.000	0.000	0.000
64.000	5923.000	1568.320	125.000	0.000	1.000	0.000	0.000
64.000	5923.000	1568.320	125.000	0.000	1.000	0.000	0.000
63.000	5922.000	1568.060	125.000	0.000	1.000	0.000	0.000
65.000	5922.000	1568.060	125.000	0.000	1.000	0.000	0.000
64.000	5921.000	1568.320	125.000	0.000	1.000	0.000	0.000
64.000	5933.000	1568.190	125.000	0.000	1.000	0.000	0.000
63.000	5926.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5927.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5925.000	1568.190	125.000	0.000	1.000	0.000	0.000
80.000	5930.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5936.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5929.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5927.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5926.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5933.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5932.000	1568.190	125.000	0.000	1.000	0.000	0.000
63.000	5937.000	1568.190	125.000	0.000	1.000	0.000	0.000
65.000	5933.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5934.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5939.000	1568.190	125.000	0.000	1.000	0.000	0.000
79.000	5931.000	1568.320	125.000	0.000	1.000	0.000	0.000
64.000	5931.000	1568.320	125.000	0.000	1.000	0.000	0.000
65.000	5940.000	1568.320	125.000	0.000	1.000	0.000	0.000
63.000	5928.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5933.000	1568.060	125.000	0.000	1.000	0.000	0.000
64.000	5946.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5932.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5940.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5936.000	1568.320	125.000	0.000	1.000	0.000	0.000
64.000	5941.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5940.000	1568.190	125.000	0.000	1.000	0.000	0.000
63.000	5948.000	1568.320	125.000	0.000	1.000	0.000	0.000
80.000	5936.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5947.000	1568.190	125.000	0.000	1.000	0.000	0.000
65.000	5942.000	1568.190	125.000	0.000	1.000	0.000	0.000
63.000	5949.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5937.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5941.000	1568.190	125.000	0.000	1.000	0.000	0.000
65.000	5943.000	1568.190	125.000	0.000	1.000	0.000	0.000
63.000	5936.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5941.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5943.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5945.000	1568.190	125.000	0.000	1.000	0.000	0.000
63.000	5944.000	1568.190	125.000	0.000	1.000	0.000	0.000
81.000	5942.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5940.000	1568.190	125.000	0.000	1.000	0.000	0.000
63.000	5941.000	1568.320	125.000	0.000	1.000	0.000	0.000
64.000	5934.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5945.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5950.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5943.000	1568.060	125.000	0.000	1.000	0.000	0.000
64.000	5944.000	1568.320	125.000	0.000	1.000	0.000	0.000
64.000	5946.000	1568.190	125.000	0.000	1.000	0.000	0.000
63.000	5949.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5946.000	1568.320	125.000	0.000	1.000	0.000	0.000
65.000	5949.000	1568.190	125.000	0.000	1.000	0.000	0.000
80.000	5940.000	1568.190	125.000	0.000	1.000	0.000	0.000
63.000	5949.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5951.000	1568.190	125.000	0.000	1.000	0.000	0.000
65.000	5948.000	1568.190	125.000	0.000	1.000	0.000	0.000
63.000	5949.000	1568.320	125.000	0.000	1.000	0.000	0.000
64.000	5951.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5955.000	1568.190	125.000	0.000	1.000	0.000	0.000
65.000	5951.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5950.000	1568.320	125.000	0.000	1.000	0.000	0.000
63.000	5947.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5953.000	1568.190	125.000	0.000	1.000	0.000	0.000
80.000	5950.000	1568.320	125.000	0.000	1.000	0.000	0.000
64.000	5949.000	1568.190	125.000	0.000	1.000	0.000	0.000
63.000	5955.000	1568.320	125.000	0.000	1.000	0.000	0.000
65.000	5952.000	1568.190	125.000	0.000	1.000	0.000	0.000
64.000	5952.000	1568.190	125.000	0.000	1.000	0.000	0.000
63.000	5951.000	1568.190	125.000	0.000	1.000	0.000	0.000
65.000	5950.000	1568.190	125.000	0.000	1.000	0.000	0.000
63.000	5956.000	1568.320	125.000	0.000	1.000	0.000	0.000
65.000	5955.000	1568.320	125.000	0.000	1.000	0.000	0.000
63.000	5955.000	1568.320	125.000	0.000	1.000	0.000	0.000
