Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
258.000	7743.000	1570.350	3.000	0.000	1.000	0.000	0.000
3282.000	7745.000	1570.350	3.000	0.000	1.000	0.000	0.000
64.000	7743.000	1570.350	3.000	0.000	1.000	0.000	0.000
80.000	7746.000	1570.350	3.000	0.000	1.000	0.000	0.000
64.000	7740.000	1570.350	3.000	0.000	1.000	0.000	0.000
64.000	7741.000	1570.480	3.000	0.000	1.000	0.000	0.000
64.000	7740.000	1570.350	3.000	0.000	1.000	0.000	0.000
64.000	7744.000	1570.350	3.000	0.000	1.000	0.000	0.000
64.000	7745.000	1570.350	3.000	0.000	1.000	0.000	0.000
64.000	7742.000	1570.350	3.000	0.000	1.000	0.000	0.000
63.000	7743.000	1570.350	3.000	0.000	1.000	0.000	0.000
65.000	7742.000	1570.480	3.000	0.000	1.000	0.000	0.000
63.000	7745.000	1570.350	3.000	0.000	1.000	0.000	0.000
64.000	7737.000	1570.350	3.000	0.000	1.000	0.000	0.000
65.000	7742.000	1570.350	3.000	0.000	1.000	0.000	0.000
79.000	7744.000	1570.350	3.000	0.000	1.000	0.000	0.000
64.000	7748.000	1570.480	3.000	0.000	1.000	0.000	0.000
64.000	7744.000	1570.230	3.000	0.000	1.000	0.000	0.000
64.000	7746.000	1570.350	3.000	0.000	1.000	0.000	0.000
64.000	7739.000	1570.480	3.000	0.000	1.000	0.000	0.000
64.000	7744.000	1570.350	3.000	0.000	1.000	0.000	0.000
63.000	7736.000	1570.350	3.000	0.000	1.000	0.000	0.000
64.000	7744.000	1570.230	3.000	0.000	1.000	0.000	0.000
64.000	7746.000	1570.350	3.000	0.000	1.000	0.000	0.000
65.000	7743.000	1570.480	3.000	0.000	1.000	0.000	0.000
63.000	7738.000	1570.230	3.000	0.000	1.000	0.000	0.000
64.000	7740.000	1570.350	3.000	0.000	1.000	0.000	0.000
80.000	7739.000	1570.350	3.000	0.000	1.000	0.000	0.000
64.000	7742.000	1570.350	3.000	0.000	1.000	0.000	0.000
65.000	7740.000	1570.350	3.000	0.000	1.000	0.000	0.000
63.000	7738.000	1570.350	3.000	0.000	1.000	0.000	0.000
64.000	7739.000	1570.350	3.000	0.000	1.000	0.000	0.000
64.000	7743.000	1570.230	3.000	0.000	1.000	0.000	0.000
64.000	7742.000	1570.350	3.000	0.000	1.000	0.000	0.000
64.000	7745.000	1570.480	3.000	0.000	1.000	0.000	0.000
63.000	7741.000	1570.350	3.000	0.000	1.000	0.000	0.000
65.000	7743.000	1570.350	3.000	0.000	1.000	0.000	0.000
64.000	7740.000	1570.480	3.000	0.000	1.000	0.000	0.000
80.000	7735.000	1570.350	3.000	0.000	1.000	0.000	0.000
