Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
269.000	10520.000	1541.880	5.000	1.000	1.000	0.000	0.000
3283.000	10536.000	1541.750	5.000	1.000	1.000	0.000	0.000
64.000	10546.000	1541.750	5.000	1.000	1.000	0.000	0.000
64.000	10559.000	1541.880	5.000	1.000	1.000	0.000	0.000
63.000	10575.000	1541.880	5.000	1.000	1.000	0.000	0.000
81.000	10589.000	1542.010	5.000	1.000	1.000	0.000	0.000
63.000	10596.000	1542.010	5.000	1.000	1.000	0.000	0.000
64.000	10604.000	1542.140	5.000	1.000	1.000	0.000	0.000
64.000	10603.000	1542.390	5.000	1.000	1.000	0.000	0.000
64.000	10583.000	1542.650	5.000	1.000	1.000	0.000	0.000
64.000	10549.000	1543.030	5.000	1.000	1.000	0.000	0.000
64.000	10496.000	1543.540	5.000	1.000	1.000	0.000	0.000
64.000	10437.000	1543.800	5.000	1.000	1.000	0.000	0.000
64.000	10376.000	1544.180	5.000	1.000	1.000	0.000	0.000
64.000	10320.000	1544.440	5.000	1.000	1.000	0.000	0.000
63.000	10242.000	1544.820	5.000	1.000	1.000	0.000	0.000
81.000	10153.000	1544.820	5.000	1.000	1.000	0.000	0.000
63.000	10049.000	1544.950	5.000	1.000	1.000	0.000	0.000
65.000	9955.000	1544.820	5.000	1.000	1.000	0.000	0.000
63.000	9851.000	1544.440	5.000	1.000	1.000	0.000	0.000
64.000	9743.000	1544.440	5.000	1.000	1.000	0.000	0.000
64.000	9625.000	1544.180	5.000	1.000	1.000	0.000	0.000
64.000	9510.000	1544.050	5.000	1.000	1.000	0.000	0.000
64.000	9410.000	1544.050	5.000	1.000	1.000	0.000	0.000
64.000	9345.000	1543.160	5.000	1.000	1.000	0.000	0.000
64.000	9364.000	1541.880	5.000	1.000	1.000	0.000	0.000
64.000	9443.000	1541.110	5.000	1.000	1.000	0.000	0.000
64.000	9545.000	1540.600	5.000	1.000	1.000	0.000	0.000
80.000	9658.000	1540.090	5.000	1.000	1.000	0.000	0.000
64.000	9751.000	1539.960	5.000	1.000	1.000	0.000	0.000
64.000	9850.000	1539.960	5.000	1.000	1.000	0.000	0.000
64.000	9962.000	1540.090	5.000	1.000	1.000	0.000	0.000
64.000	10071.000	1540.220	5.000	1.000	1.000	0.000	0.000
63.000	10183.000	1540.600	5.000	1.000	1.000	0.000	0.000
64.000	10287.000	1541.110	5.000	1.000	1.000	0.000	0.000
64.000	10356.000	1541.370	5.000	1.000	1.000	0.000	0.000
