Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
273.000	10670.000	1527.570	1.000	3.000	1.000	0.000	0.000
3282.000	10671.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10672.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10671.000	1527.570	1.000	3.000	1.000	0.000	0.000
80.000	10671.000	1527.440	1.000	3.000	1.000	0.000	0.000
64.000	10672.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10673.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10677.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10671.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10673.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10677.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10670.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10670.000	1527.570	1.000	3.000	1.000	0.000	0.000
63.000	10669.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10670.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10666.000	1527.570	1.000	3.000	1.000	0.000	0.000
80.000	10670.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10665.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10670.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10670.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10669.000	1527.570	1.000	3.000	1.000	0.000	0.000
63.000	10668.000	1527.570	1.000	3.000	1.000	0.000	0.000
65.000	10667.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10670.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10664.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10667.000	1527.570	1.000	3.000	1.000	0.000	0.000
63.000	10667.000	1527.570	1.000	3.000	1.000	0.000	0.000
80.000	10669.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10669.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10670.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10669.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10668.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10666.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10667.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10670.000	1527.570	1.000	3.000	1.000	0.000	0.000
63.000	10669.000	1527.570	1.000	3.000	1.000	0.000	0.000
65.000	10668.000	1527.570	1.000	3.000	1.000	0.000	0.000
63.000	10667.000	1527.690	1.000	3.000	1.000	0.000	0.000
65.000	10665.000	1527.570	1.000	3.000	1.000	0.000	0.000
79.000	10663.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10665.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10667.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10666.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10667.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10667.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10662.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10668.000	1527.690	1.000	3.000	1.000	0.000	0.000
63.000	10664.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10666.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10662.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10661.000	1527.570	1.000	3.000	1.000	0.000	0.000
80.000	10663.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10667.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10665.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10663.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10663.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10668.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10664.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10661.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10664.000	1527.570	1.000	3.000	1.000	0.000	0.000
63.000	10663.000	1527.440	1.000	3.000	1.000	0.000	0.000
64.000	10663.000	1527.690	1.000	3.000	1.000	0.000	0.000
80.000	10662.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10662.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10661.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10661.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10663.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10661.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10663.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10656.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10662.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10662.000	1527.570	1.000	3.000	1.000	0.000	0.000
63.000	10664.000	1527.570	1.000	3.000	1.000	0.000	0.000
65.000	10662.000	1527.570	1.000	3.000	1.000	0.000	0.000
79.000	10660.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10661.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10659.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10664.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10663.000	1527.690	1.000	3.000	1.000	0.000	0.000
63.000	10661.000	1527.570	1.000	3.000	1.000	0.000	0.000
65.000	10658.000	1527.570	1.000	3.000	1.000	0.000	0.000
63.000	10655.000	1527.570	1.000	3.000	1.000	0.000	0.000
65.000	10659.000	1527.690	1.000	3.000	1.000	0.000	0.000
63.000	10658.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10658.000	1527.570	1.000	3.000	1.000	0.000	0.000
81.000	10660.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10660.000	1527.820	1.000	3.000	1.000	0.000	0.000
63.000	10660.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10658.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10657.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10659.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10659.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10660.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10659.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10654.000	1527.570	1.000	3.000	1.000	0.000	0.000
63.000	10655.000	1527.690	1.000	3.000	1.000	0.000	0.000
65.000	10658.000	1527.570	1.000	3.000	1.000	0.000	0.000
79.000	10658.000	1527.570	1.000	3.000	1.000	0.000	0.000
65.000	10655.000	1527.570	1.000	3.000	1.000	0.000	0.000
63.000	10652.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10654.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10654.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10654.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10656.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10658.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10653.000	1527.570	1.000	3.000	1.000	0.000	0.000
64.000	10654.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10656.000	1527.690	1.000	3.000	1.000	0.000	0.000
63.000	10656.000	1527.820	1.000	3.000	1.000	0.000	0.000
81.000	10656.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10656.000	1527.690	1.000	3.000	1.000	0.000	0.000
63.000	10655.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10654.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10654.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10660.000	1527.690	1.000	3.000	1.000	0.000	0.000
65.000	10651.000	1527.570	1.000	3.000	1.000	0.000	0.000
63.000	10655.000	1527.690	1.000	3.000	1.000	0.000	0.000
64.000	10654.000	1527.690	1.000	3.000	1.000	0.000	0.000
63.000	10653.000	1527.820	1.000	3.000	1.000	0.000	0.000
64.000	10652.000	1527.820	1.000	3.000	1.000	0.000	0.000
