Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
263.000	14205.000	1543.030	50.000	3.000	1.000	0.000	0.000
3284.000	14208.000	1543.030	50.000	3.000	1.000	0.000	0.000
64.000	14203.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14204.000	1543.030	50.000	3.000	1.000	0.000	0.000
64.000	14209.000	1543.160	50.000	3.000	1.000	0.000	0.000
79.000	14208.000	1543.160	50.000	3.000	1.000	0.000	0.000
65.000	14201.000	1543.160	50.000	3.000	1.000	0.000	0.000
63.000	14206.000	1543.030	50.000	3.000	1.000	0.000	0.000
65.000	14207.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14206.000	1543.160	50.000	3.000	1.000	0.000	0.000
63.000	14200.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14209.000	1543.030	50.000	3.000	1.000	0.000	0.000
64.000	14210.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14208.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14211.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14212.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14210.000	1543.160	50.000	3.000	1.000	0.000	0.000
80.000	14206.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14206.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14206.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14210.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14213.000	1543.030	50.000	3.000	1.000	0.000	0.000
65.000	14217.000	1543.160	50.000	3.000	1.000	0.000	0.000
62.000	14216.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14212.000	1543.030	50.000	3.000	1.000	0.000	0.000
65.000	14212.000	1543.030	50.000	3.000	1.000	0.000	0.000
64.000	14212.000	1543.290	50.000	3.000	1.000	0.000	0.000
63.000	14216.000	1543.160	50.000	3.000	1.000	0.000	0.000
80.000	14215.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14212.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14218.000	1543.030	50.000	3.000	1.000	0.000	0.000
64.000	14212.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14215.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14208.000	1543.030	50.000	3.000	1.000	0.000	0.000
64.000	14221.000	1543.030	50.000	3.000	1.000	0.000	0.000
63.000	14215.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14216.000	1543.030	50.000	3.000	1.000	0.000	0.000
64.000	14217.000	1543.030	50.000	3.000	1.000	0.000	0.000
64.000	14213.000	1543.160	50.000	3.000	1.000	0.000	0.000
65.000	14219.000	1543.160	50.000	3.000	1.000	0.000	0.000
79.000	14213.000	1543.030	50.000	3.000	1.000	0.000	0.000
65.000	14220.000	1543.160	50.000	3.000	1.000	0.000	0.000
63.000	14218.000	1543.160	50.000	3.000	1.000	0.000	0.000
63.000	14220.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14218.000	1543.030	50.000	3.000	1.000	0.000	0.000
65.000	14221.000	1543.160	50.000	3.000	1.000	0.000	0.000
63.000	14226.000	1543.160	50.000	3.000	1.000	0.000	0.000
65.000	14226.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14217.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14223.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14224.000	1543.160	50.000	3.000	1.000	0.000	0.000
63.000	14221.000	1543.160	50.000	3.000	1.000	0.000	0.000
80.000	14226.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14224.000	1543.160	50.000	3.000	1.000	0.000	0.000
65.000	14228.000	1543.030	50.000	3.000	1.000	0.000	0.000
63.000	14228.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14226.000	1543.030	50.000	3.000	1.000	0.000	0.000
64.000	14225.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14225.000	1543.160	50.000	3.000	1.000	0.000	0.000
63.000	14229.000	1543.160	50.000	3.000	1.000	0.000	0.000
65.000	14231.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14305.000	1543.160	50.000	3.000	1.000	0.000	0.000
63.000	14413.000	1543.030	50.000	3.000	1.000	0.000	0.000
80.000	14534.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14659.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	14775.000	1543.030	50.000	3.000	1.000	0.000	0.000
64.000	14905.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	15039.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	15178.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	15325.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	15480.000	1543.030	50.000	3.000	1.000	0.000	0.000
63.000	15647.000	1543.030	50.000	3.000	1.000	0.000	0.000
64.000	15821.000	1543.030	50.000	3.000	1.000	0.000	0.000
65.000	16000.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	16184.000	1543.160	50.000	3.000	1.000	0.000	0.000
79.000	16362.000	1543.030	50.000	3.000	1.000	0.000	0.000
64.000	16521.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	16653.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	16791.000	1543.160	50.000	3.000	1.000	0.000	0.000
64.000	16920.000	1543.290	50.000	3.000	1.000	0.000	0.000
64.000	17033.000	1543.290	50.000	3.000	1.000	0.000	0.000
64.000	17150.000	1543.290	50.000	3.000	1.000	0.000	0.000
64.000	17274.000	1543.410	50.000	3.000	1.000	0.000	0.000
64.000	17409.000	1543.670	50.000	3.000	1.000	0.000	0.000
64.000	17597.000	1543.800	50.000	3.000	1.000	0.000	0.000
64.000	17801.000	1543.930	50.000	3.000	1.000	0.000	0.000
79.000	18021.000	1544.180	50.000	3.000	1.000	0.000	0.000
64.000	18259.000	1544.310	50.000	3.000	1.000	0.000	0.000
64.000	18509.000	1544.570	50.000	3.000	1.000	0.000	0.000
