Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
270.000	12862.000	1567.170	50.000	4.000	1.000	0.000	0.000
3282.000	12862.000	1567.170	50.000	4.000	1.000	0.000	0.000
63.000	12862.000	1567.040	50.000	4.000	1.000	0.000	0.000
65.000	12858.000	1567.170	50.000	4.000	1.000	0.000	0.000
79.000	12861.000	1567.040	50.000	4.000	1.000	0.000	0.000
64.000	12860.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12862.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12861.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12860.000	1567.040	50.000	4.000	1.000	0.000	0.000
64.000	12860.000	1567.040	50.000	4.000	1.000	0.000	0.000
64.000	12861.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12860.000	1567.040	50.000	4.000	1.000	0.000	0.000
64.000	12859.000	1567.040	50.000	4.000	1.000	0.000	0.000
63.000	12860.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12863.000	1567.170	50.000	4.000	1.000	0.000	0.000
80.000	12858.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12861.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12860.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12861.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12862.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12861.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12860.000	1567.170	50.000	4.000	1.000	0.000	0.000
63.000	12855.000	1567.170	50.000	4.000	1.000	0.000	0.000
65.000	12857.000	1567.300	50.000	4.000	1.000	0.000	0.000
63.000	12865.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12860.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12860.000	1567.170	50.000	4.000	1.000	0.000	0.000
80.000	12859.000	1567.040	50.000	4.000	1.000	0.000	0.000
64.000	12856.000	1567.040	50.000	4.000	1.000	0.000	0.000
64.000	12861.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12858.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12861.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12855.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12859.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12860.000	1567.300	50.000	4.000	1.000	0.000	0.000
64.000	12859.000	1567.040	50.000	4.000	1.000	0.000	0.000
64.000	12859.000	1567.300	50.000	4.000	1.000	0.000	0.000
63.000	12856.000	1567.170	50.000	4.000	1.000	0.000	0.000
65.000	12864.000	1567.170	50.000	4.000	1.000	0.000	0.000
80.000	12859.000	1567.170	50.000	4.000	1.000	0.000	0.000
63.000	12860.000	1567.040	50.000	4.000	1.000	0.000	0.000
64.000	12864.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12862.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12861.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12861.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12861.000	1567.040	50.000	4.000	1.000	0.000	0.000
63.000	12859.000	1567.040	50.000	4.000	1.000	0.000	0.000
65.000	12860.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12859.000	1567.040	50.000	4.000	1.000	0.000	0.000
64.000	12859.000	1567.170	50.000	4.000	1.000	0.000	0.000
80.000	12856.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12862.000	1567.040	50.000	4.000	1.000	0.000	0.000
63.000	12858.000	1567.040	50.000	4.000	1.000	0.000	0.000
64.000	12856.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12858.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12860.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12858.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12861.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12858.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12863.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12863.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12858.000	1567.170	50.000	4.000	1.000	0.000	0.000
80.000	12862.000	1567.170	50.000	4.000	1.000	0.000	0.000
63.000	12857.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	12865.000	1567.040	50.000	4.000	1.000	0.000	0.000
64.000	12942.000	1567.040	50.000	4.000	1.000	0.000	0.000
64.000	13074.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	13209.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	13350.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	13504.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	13673.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	13849.000	1567.170	50.000	4.000	1.000	0.000	0.000
63.000	14027.000	1567.170	50.000	4.000	1.000	0.000	0.000
65.000	14218.000	1567.170	50.000	4.000	1.000	0.000	0.000
79.000	14424.000	1567.170	50.000	4.000	1.000	0.000	0.000
65.000	14633.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	14849.000	1567.300	50.000	4.000	1.000	0.000	0.000
64.000	15082.000	1567.170	50.000	4.000	1.000	0.000	0.000
64.000	15293.000	1567.300	50.000	4.000	1.000	0.000	0.000
63.000	15522.000	1567.300	50.000	4.000	1.000	0.000	0.000
64.000	15750.000	1567.300	50.000	4.000	1.000	0.000	0.000
64.000	15983.000	1567.430	50.000	4.000	1.000	0.000	0.000
64.000	16226.000	1567.300	50.000	4.000	1.000	0.000	0.000
64.000	16450.000	1567.550	50.000	4.000	1.000	0.000	0.000
64.000	16685.000	1567.550	50.000	4.000	1.000	0.000	0.000
80.000	16917.000	1567.550	50.000	4.000	1.000	0.000	0.000
64.000	17150.000	1567.550	50.000	4.000	1.000	0.000	0.000
64.000	17386.000	1567.810	50.000	4.000	1.000	0.000	0.000
64.000	17619.000	1567.930	50.000	4.000	1.000	0.000	0.000
63.000	17850.000	1567.930	50.000	4.000	1.000	0.000	0.000
64.000	18064.000	1568.060	50.000	4.000	1.000	0.000	0.000
64.000	18302.000	1568.190	50.000	4.000	1.000	0.000	0.000
64.000	18493.000	1568.320	50.000	4.000	1.000	0.000	0.000
64.000	18717.000	1568.440	50.000	4.000	1.000	0.000	0.000
64.000	18968.000	1568.570	50.000	4.000	1.000	0.000	0.000
64.000	19234.000	1568.700	50.000	4.000	1.000	0.000	0.000
64.000	19531.000	1568.830	50.000	4.000	1.000	0.000	0.000
80.000	19820.000	1569.080	50.000	4.000	1.000	0.000	0.000
64.000	20151.000	1569.210	50.000	4.000	1.000	0.000	0.000
64.000	20504.000	1569.340	50.000	4.000	1.000	0.000	0.000
64.000	20937.000	1569.590	50.000	4.000	1.000	0.000	0.000
63.000	21432.000	1569.590	50.000	4.000	1.000	0.000	0.000
64.000	21998.000	1569.720	50.000	4.000	1.000	0.000	0.000
65.000	22629.000	1569.970	50.000	4.000	1.000	0.000	0.000
63.000	23252.000	1570.100	50.000	4.000	1.000	0.000	0.000
64.000	23876.000	1570.350	50.000	4.000	1.000	0.000	0.000
64.000	24409.000	1570.350	50.000	4.000	1.000	0.000	0.000
64.000	24771.000	1570.350	50.000	4.000	1.000	0.000	0.000
64.000	24912.000	1570.480	50.000	4.000	1.000	0.000	0.000
79.000	24960.000	1570.480	50.000	4.000	1.000	0.000	0.000
64.000	24936.000	1570.480	50.000	4.000	1.000	0.000	0.000
65.000	24883.000	1570.610	50.000	4.000	1.000	0.000	0.000
64.000	24849.000	1570.610	50.000	4.000	1.000	0.000	0.000
63.000	24747.000	1570.740	50.000	4.000	1.000	0.000	0.000
64.000	24499.000	1570.610	50.000	4.000	1.000	0.000	0.000
65.000	24289.000	1570.610	50.000	4.000	1.000	0.000	0.000
63.000	24261.000	1570.740	50.000	4.000	1.000	0.000	0.000
65.000	24098.000	1570.860	50.000	4.000	1.000	0.000	0.000
63.000	23934.000	1570.860	50.000	4.000	1.000	0.000	0.000
64.000	24071.000	1571.250	50.000	4.000	1.000	0.000	0.000
80.000	24265.000	1571.500	50.000	4.000	1.000	0.000	0.000
64.000	24518.000	1571.880	50.000	4.000	1.000	0.000	0.000
64.000	24857.000	1572.010	50.000	4.000	1.000	0.000	0.000
64.000	25263.000	1572.390	50.000	4.000	1.000	0.000	0.000
64.000	25698.000	1572.770	50.000	4.000	1.000	0.000	0.000
63.000	26128.000	1572.770	50.000	4.000	1.000	0.000	0.000
