""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","2"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"

1,0.312,0.00,0.1089,0.10890,1.000
1,0.375,-0.01,0.1715,0.17150,1.000
1,0.438,-0.01,0.2341,0.23408,1.000
1,0.500,-0.01,0.2967,0.29670,1.000
1,0.562,0.00,0.3591,0.35912,1.000
1,0.625,-0.01,0.4215,0.42150,1.000
1,0.688,-0.01,0.4842,0.48415,1.000
1,0.750,-0.01,0.5465,0.54650,1.000
1,0.812,0.00,0.6092,0.60920,1.000
1,0.875,0.00,0.6717,0.67170,1.000
1,0.938,-0.01,0.7342,0.73420,1.000
1,1.000,0.00,0.7967,0.79670,1.000
1,1.062,0.00,0.8591,0.85910,1.000
1,1.125,0.00,0.9216,0.92160,1.000
1,1.188,0.00,0.9842,0.98418,1.000
1,1.250,0.00,1.0468,1.04680,1.000
1,1.312,0.00,1.1091,1.10912,1.000
1,1.375,0.00,1.1717,1.17170,1.000
1,1.438,-0.01,1.2342,1.23420,1.000
1,1.500,-0.01,1.2968,1.29680,1.000
1,1.562,-0.01,1.3593,1.35932,1.000
1,1.625,0.00,1.4218,1.42175,1.000
1,1.688,-0.01,1.4843,1.48428,1.000
1,1.750,0.00,1.5468,1.54680,1.000
1,1.812,0.00,1.6094,1.60942,1.000
1,1.875,0.00,1.6719,1.67190,1.000
1,1.938,-0.01,1.7342,1.73415,1.000
1,2.000,-0.01,1.7966,1.79660,1.000
1,2.062,-0.01,1.8591,1.85908,1.000
1,2.125,-0.01,1.9217,1.92170,1.000
1,2.188,-0.01,1.9841,1.98413,1.000
1,2.250,0.00,2.0468,2.04680,1.000
1,2.312,-0.01,2.1091,2.10912,1.000
1,2.375,0.00,2.1718,2.17175,1.000
1,2.438,-0.01,2.2343,2.23430,1.000
1,2.500,-0.01,2.2968,2.29680,1.000
1,2.562,0.00,2.3593,2.35932,1.000
1,2.625,-0.01,2.4217,2.42170,1.000
1,2.688,0.00,2.4843,2.48428,1.000
1,2.750,-0.01,2.5466,2.54660,1.000
1,2.812,0.00,2.6093,2.60930,1.000
1,2.875,-0.01,2.6718,2.67175,1.000
1,2.938,0.00,2.7343,2.73432,1.000
1,3.000,-0.01,2.7968,2.79680,1.000
1,3.062,-0.01,2.8594,2.85935,1.000
1,3.125,0.00,2.9218,2.92180,1.000
1,3.188,0.00,2.9843,2.98425,1.000
1,3.250,0.01,3.0470,3.04700,1.000
1,3.312,0.01,3.1093,3.10932,1.000
1,3.375,0.02,3.1719,3.17190,1.000
1,3.438,0.03,3.2342,3.23420,1.000
1,3.500,0.04,3.2968,3.29680,1.000
1,3.562,0.06,3.3593,3.35932,1.000
1,3.625,0.09,3.4218,3.42175,1.000
1,3.688,0.14,3.4844,3.48438,1.000
1,3.750,0.19,3.5468,3.54680,1.000
1,3.812,0.26,3.6095,3.60948,1.000
1,3.875,0.35,3.6718,3.67185,1.000
1,3.938,0.46,3.7344,3.73443,1.000
1,4.000,0.58,3.7968,3.79680,1.000
1,4.062,0.74,3.8594,3.85942,1.000
1,4.125,0.91,3.9218,3.92185,1.000
1,4.188,1.11,3.9843,3.98432,1.000
1,4.250,1.34,4.0469,4.04690,1.000
1,4.312,1.60,4.1092,4.10922,1.000
1,4.375,1.90,4.1720,4.17195,1.000
1,4.438,2.22,4.2342,4.23422,1.000
1,4.500,2.58,4.2969,4.29690,1.000
1,4.562,2.97,4.3593,4.35930,1.000
1,4.625,3.40,4.4218,4.42185,1.000
1,4.688,3.87,4.4844,4.48435,1.000
1,4.750,4.38,4.5468,4.54680,1.000
1,4.812,4.94,4.6093,4.60932,1.000
1,4.875,5.54,4.6718,4.67175,1.000
1,4.938,6.19,4.7344,4.73438,1.000
1,5.000,6.90,4.7968,4.79680,1.000
1,5.062,7.64,4.8594,4.85935,1.000
1,5.125,8.45,4.9218,4.92180,1.000
1,5.188,9.31,4.9843,4.98428,1.000
1,5.250,10.23,5.0469,5.04690,1.000
1,5.312,11.23,5.1094,5.10938,1.000
1,5.375,12.30,5.1720,5.17195,1.000
1,5.438,13.45,5.2344,5.23438,1.000
1,5.500,14.68,5.2970,5.29700,1.000
1,5.562,16.00,5.3592,5.35925,1.000
1,5.625,17.42,5.4219,5.42190,1.000
1,5.688,18.93,5.4844,5.48445,1.000
1,5.750,20.55,5.5470,5.54700,1.000
1,5.812,22.26,5.6096,5.60957,1.000
1,5.875,24.11,5.6718,5.67185,1.000
1,5.938,26.04,5.7345,5.73448,1.000
1,6.000,28.12,5.7967,5.79670,1.000
