""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","15"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"

1,0.312,0.00,0.0713,0.07125,1.000
1,0.375,0.00,0.1336,0.13360,1.000
1,0.438,0.00,0.1962,0.19622,1.000
1,0.500,0.00,0.2588,0.25880,1.000
1,0.562,0.00,0.3213,0.32130,1.000
1,0.625,0.00,0.3839,0.38390,1.000
1,0.688,0.00,0.4462,0.44620,1.000
1,0.750,0.00,0.5089,0.50890,1.000
1,0.812,0.00,0.5711,0.57115,1.000
1,0.875,0.00,0.6338,0.63380,1.000
1,0.938,0.00,0.6962,0.69620,1.000
1,1.000,0.00,0.7587,0.75870,1.000
1,1.062,0.00,0.8213,0.82130,1.000
1,1.125,0.00,0.8837,0.88370,1.000
1,1.188,0.00,0.9464,0.94638,1.000
1,1.250,0.00,1.0087,1.00870,1.000
1,1.312,0.00,1.0714,1.07140,1.000
1,1.375,0.00,1.1337,1.13375,1.000
1,1.438,0.00,1.1963,1.19630,1.000
1,1.500,0.00,1.2588,1.25880,1.000
1,1.562,0.00,1.3213,1.32128,1.000
1,1.625,0.00,1.3838,1.38385,1.000
1,1.688,0.00,1.4462,1.44625,1.000
1,1.750,0.01,1.5089,1.50890,1.000
1,1.812,0.00,1.5712,1.57122,1.000
1,1.875,0.01,1.6338,1.63380,1.000
1,1.938,0.02,1.6963,1.69628,1.000
1,2.000,0.03,1.7589,1.75890,1.000
1,2.062,0.04,1.8214,1.82140,1.000
1,2.125,0.06,1.8839,1.88390,1.000
1,2.188,0.09,1.9464,1.94638,1.000
1,2.250,0.13,2.0087,2.00870,1.000
1,2.312,0.19,2.0714,2.07140,1.000
1,2.375,0.29,2.1338,2.13380,1.000
1,2.438,0.39,2.1965,2.19645,1.000
1,2.500,0.52,2.2589,2.25890,1.000
1,2.562,0.68,2.3214,2.32145,1.000
1,2.625,0.85,2.3840,2.38395,1.000
1,2.688,1.05,2.4464,2.44638,1.000
