""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","12"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"

1,0.312,0.00,0.0637,0.06373,1.000
1,0.375,0.00,0.1264,0.12635,1.000
1,0.438,0.00,0.1888,0.18878,1.000
1,0.500,0.01,0.2516,0.25160,1.000
1,0.562,0.00,0.3140,0.31400,1.000
1,0.625,0.00,0.3765,0.37650,1.000
1,0.688,0.00,0.4390,0.43897,1.000
1,0.750,0.00,0.5014,0.50140,1.000
1,0.812,0.00,0.5640,0.56400,1.000
1,0.875,0.00,0.6265,0.62645,1.000
1,0.938,0.00,0.6890,0.68900,1.000
1,1.000,0.00,0.7514,0.75140,1.000
1,1.062,0.00,0.8140,0.81400,1.000
1,1.125,0.00,0.8764,0.87645,1.000
1,1.188,0.00,0.9390,0.93895,1.000
1,1.250,0.00,1.0016,1.00160,1.000
1,1.312,0.00,1.0641,1.06405,1.000
1,1.375,0.00,1.1266,1.12655,1.000
1,1.438,0.00,1.1890,1.18900,1.000
1,1.500,0.00,1.2516,1.25160,1.000
1,1.562,0.00,1.3140,1.31395,1.000
1,1.625,0.00,1.3766,1.37655,1.000
1,1.688,0.00,1.4391,1.43905,1.000
1,1.750,0.00,1.5016,1.50160,1.000
1,1.812,0.00,1.5640,1.56402,1.000
1,1.875,0.01,1.6265,1.62645,1.000
1,1.938,0.02,1.6891,1.68908,1.000
1,2.000,0.04,1.7515,1.75150,1.000
1,2.062,0.06,1.8142,1.81420,1.000
1,2.125,0.08,1.8766,1.87660,1.000
1,2.188,0.12,1.9392,1.93915,1.000
1,2.250,0.18,2.0015,2.00150,1.000
1,2.312,0.27,2.0641,2.06407,1.000
1,2.375,0.37,2.1266,2.12660,1.000
1,2.438,0.50,2.1890,2.18902,1.000
1,2.500,0.63,2.2517,2.25170,1.000
1,2.562,0.80,2.3141,2.31412,1.000
1,2.625,0.99,2.3768,2.37675,1.000
1,2.688,1.21,2.4392,2.43918,1.000
1,2.750,1.45,2.5017,2.50170,1.000
1,2.812,1.72,2.5640,2.56405,1.000
1,2.875,2.03,2.6266,2.62660,1.000
1,2.938,2.36,2.6891,2.68910,1.000
1,3.000,2.73,2.7515,2.75150,1.000
1,3.062,3.15,2.8142,2.81418,1.000
1,3.125,3.61,2.8765,2.87650,1.000
1,3.188,4.11,2.9392,2.93920,1.000
1,3.250,4.66,3.0016,3.00160,1.000
