""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","7"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
1,8.125,0.65,3.1735,3.17345,1.000
1,8.188,0.52,3.1109,3.11090,1.000
1,8.250,0.42,3.0485,3.04850,1.000
1,8.312,0.32,2.9860,2.98600,1.000
1,8.375,0.24,2.9234,2.92335,1.000
1,8.438,0.18,2.8610,2.86098,1.000
1,8.500,0.12,2.7983,2.79830,1.000
1,8.562,0.08,2.7360,2.73595,1.000
1,8.625,0.05,2.6733,2.67325,1.000
1,8.688,0.03,2.6108,2.61085,1.000
1,8.750,0.03,2.5484,2.54840,1.000
1,8.812,0.01,2.4860,2.48595,1.000
1,8.875,0.01,2.4235,2.42350,1.000
1,8.938,0.00,2.3608,2.36082,1.000
1,9.000,0.00,2.2984,2.29840,1.000
1,9.062,-0.01,2.2357,2.23573,1.000
1,9.125,0.00,2.1734,2.17335,1.000
1,9.188,0.00,2.1108,2.11085,1.000
1,9.250,0.00,2.0484,2.04840,1.000
1,9.312,0.00,1.9858,1.98580,1.000
1,9.375,0.00,1.9233,1.92330,1.000
1,9.438,0.00,1.8608,1.86080,1.000
1,9.500,0.00,1.7982,1.79820,1.000
1,9.562,0.00,1.7359,1.73590,1.000
1,9.625,0.00,1.6733,1.67330,1.000
1,9.688,0.00,1.6109,1.61090,1.000
1,9.750,0.00,1.5481,1.54810,1.000
1,9.812,0.00,1.4859,1.48585,1.000
1,9.875,0.00,1.4233,1.42325,1.000
1,9.938,0.00,1.3608,1.36082,1.000
1,10.000,-0.01,1.2984,1.29840,1.000
1,10.062,0.00,1.2357,1.23568,1.000
1,10.125,0.00,1.1733,1.17325,1.000
1,10.188,0.00,1.1107,1.11075,1.000
1,10.250,0.00,1.0485,1.04850,1.000
1,10.312,0.00,0.9859,0.98588,1.000
1,10.375,0.00,0.9234,0.92340,1.000
1,10.438,0.00,0.8608,0.86077,1.000
1,10.500,0.00,0.7983,0.79830,1.000
1,10.562,0.00,0.7359,0.73590,1.000
1,10.625,0.00,0.6733,0.67325,1.000
1,10.688,0.00,0.6108,0.61080,1.000
1,10.750,0.00,0.5481,0.54810,1.000
1,10.812,0.00,0.4859,0.48585,1.000
1,10.875,0.00,0.4233,0.42325,1.000
1,10.938,0.00,0.3608,0.36080,1.000
1,11.000,0.00,0.2981,0.29810,1.000
1,11.062,0.00,0.2357,0.23568,1.000
1,11.125,0.00,0.1732,0.17320,1.000
1,11.188,0.00,0.1106,0.11062,1.000
1,11.250,0.00,0.0483,0.04830,1.000
1,11.438,0.00,-0.0004,-0.00045,1.000
1,11.500,0.00,-0.0003,-0.00030,1.000
1,11.562,0.00,-0.0003,-0.00030,1.000
1,11.625,0.00,-0.0003,-0.00030,1.000
1,11.688,0.00,-0.0003,-0.00030,1.000
1,11.750,0.00,-0.0003,-0.00030,1.000
1,11.812,0.00,-0.0003,-0.00030,1.000
1,11.875,0.00,-0.0003,-0.00030,1.000
1,11.938,0.00,-0.0003,-0.00030,1.000
1,12.000,0.00,-0.0003,-0.00030,1.000
1,12.062,0.00,-0.0003,-0.00030,1.000
1,12.125,0.00,-0.0003,-0.00030,1.000
1,12.188,0.00,-0.0003,-0.00030,1.000
1,12.250,-0.01,-0.0003,-0.00030,1.000
1,12.312,0.00,-0.0003,-0.00030,1.000
1,12.375,0.00,-0.0003,-0.00030,1.000
1,12.438,0.00,-0.0003,-0.00030,1.000
1,12.500,0.00,-0.0003,-0.00030,1.000
1,12.562,0.00,-0.0003,-0.00030,1.000
1,12.625,0.00,-0.0003,-0.00030,1.000
1,12.688,0.00,-0.0002,-0.00020,1.000
1,12.750,0.00,-0.0002,-0.00020,1.000
1,12.812,-0.01,-0.0002,-0.00020,1.000
1,12.875,0.00,-0.0002,-0.00020,1.000
1,12.938,0.00,-0.0002,-0.00020,1.000
1,13.000,0.00,-0.0002,-0.00020,1.000
1,13.062,0.00,-0.0002,-0.00020,1.000
1,13.125,0.00,-0.0002,-0.00020,1.000
1,13.188,0.00,-0.0002,-0.00020,1.000
1,13.250,0.00,-0.0002,-0.00020,1.000
1,13.312,0.00,-0.0002,-0.00020,1.000
1,13.375,0.00,-0.0002,-0.00020,1.000
1,13.438,0.00,-0.0002,-0.00020,1.000
1,13.500,0.00,-0.0002,-0.00020,1.000
1,13.562,0.00,-0.0002,-0.00020,1.000
1,13.625,-0.01,-0.0002,-0.00020,1.000
1,13.688,0.00,-0.0002,-0.00020,1.000
1,13.750,-0.01,-0.0002,-0.00020,1.000
1,13.812,0.00,-0.0002,-0.00020,1.000
1,13.875,0.00,-0.0002,-0.00020,1.000
1,13.938,0.00,-0.0002,-0.00020,1.000
1,14.000,0.00,-0.0002,-0.00020,1.000
1,14.062,0.00,-0.0002,-0.00020,1.000
1,14.125,0.00,-0.0002,-0.00020,1.000
1,14.188,0.00,-0.0002,-0.00020,1.000
1,14.250,0.00,-0.0002,-0.00020,1.000
1,14.312,0.00,-0.0002,-0.00020,1.000
1,14.375,0.00,-0.0002,-0.00020,1.000
2,14.688,0.00,0.0950,0.09510,2.000
2,14.750,0.00,0.1575,0.15760,2.000
2,14.812,0.00,0.2200,0.22007,2.000
2,14.875,0.00,0.2825,0.28265,2.000
2,14.938,0.00,0.3450,0.34508,2.000
2,15.000,0.00,0.4077,0.40780,2.000
2,15.062,0.01,0.4700,0.47007,2.000
2,15.125,0.00,0.5326,0.53275,2.000
2,15.188,0.00,0.5950,0.59508,2.000
2,15.250,0.01,0.6576,0.65770,2.000
2,15.312,0.00,0.7201,0.72022,2.000
2,15.375,0.00,0.7826,0.78275,2.000
2,15.438,0.00,0.8451,0.84520,2.000
2,15.500,0.00,0.9075,0.90760,2.000
2,15.562,0.00,0.9703,0.97040,2.000
2,15.625,0.00,1.0326,1.03275,2.000
2,15.688,0.00,1.0952,1.09530,2.000
2,15.750,0.00,1.1575,1.15760,2.000
2,15.812,0.00,1.2201,1.22025,2.000
2,15.875,0.00,1.2825,1.28265,2.000
2,15.938,0.00,1.3451,1.34515,2.000
2,16.000,0.00,1.4077,1.40780,2.000
2,16.062,0.00,1.4701,1.47020,2.000
2,16.125,0.00,1.5326,1.53275,2.000
2,16.188,0.00,1.5951,1.59522,2.000
2,16.250,0.00,1.6578,1.65790,2.000
2,16.312,0.00,1.7201,1.72023,2.000
2,16.375,0.00,1.7826,1.78270,2.000
2,16.438,0.00,1.8451,1.84525,2.000
2,16.500,0.00,1.9075,1.90760,2.000
2,16.562,0.00,1.9702,1.97025,2.000
2,16.625,0.00,2.0326,2.03270,2.000
2,16.688,0.00,2.0953,2.09537,2.000
2,16.750,0.00,2.1576,2.15770,2.000
2,16.812,0.00,2.2203,2.22035,2.000
2,16.875,0.01,2.2827,2.28275,2.000
2,16.938,0.02,2.3452,2.34530,2.000
2,17.000,0.04,2.4077,2.40780,2.000
2,17.062,0.06,2.4702,2.47030,2.000
2,17.125,0.09,2.5328,2.53285,2.000
2,17.188,0.13,2.5951,2.59525,2.000
2,17.250,0.19,2.6577,2.65780,2.000
2,17.312,0.27,2.7202,2.72025,2.000
2,17.375,0.36,2.7828,2.78285,2.000
2,17.438,0.48,2.8452,2.84532,2.000
2,17.500,0.62,2.9078,2.90790,2.000
2,17.562,0.78,2.9703,2.97043,2.000
2,17.625,0.97,3.0328,3.03295,2.000
2,17.688,1.19,3.0954,3.09547,2.000
2,17.750,1.43,3.1577,3.15780,2.000
2,17.812,1.69,3.2203,3.22038,2.000
2,17.875,1.99,3.2827,3.28280,2.000
2,17.938,2.32,3.3453,3.34540,2.000
2,18.000,2.68,3.4078,3.40790,2.000
2,18.062,3.08,3.4703,3.47035,2.000
2,18.125,3.52,3.5328,3.53285,2.000
2,18.188,3.99,3.5952,3.59530,2.000
2,18.250,4.50,3.6579,3.65800,2.000
2,18.312,5.04,3.7202,3.72030,2.000
2,18.375,5.62,3.7828,3.78295,2.000
2,18.438,6.24,3.8452,3.84530,2.000
2,18.500,6.91,3.9078,3.90790,2.000
2,18.562,7.63,3.9703,3.97040,2.000
2,18.625,8.40,4.0328,4.03285,2.000
2,18.688,9.21,4.0952,4.09530,2.000
2,18.750,10.09,4.1576,4.15770,2.000
2,18.812,11.01,4.2203,4.22038,2.000
2,18.875,11.99,4.2828,4.28285,2.000
2,18.938,13.02,4.3454,4.34547,2.000
2,19.000,14.12,4.4078,4.40790,2.000
2,19.062,15.28,4.4704,4.47045,2.000
2,19.125,16.50,4.5328,4.53290,2.000
2,19.188,17.80,4.5952,4.59535,2.000
2,19.250,19.16,4.6578,4.65790,2.000
2,19.312,20.63,4.7202,4.72030,2.000
2,19.375,22.18,4.7828,4.78295,2.000
2,19.438,23.84,4.8454,4.84547,2.000
2,19.500,25.60,4.9080,4.90810,2.000
2,19.562,27.46,4.9703,4.97038,2.000
2,19.625,29.49,5.0328,5.03290,2.000
2,19.688,31.65,5.0953,5.09537,2.000
2,19.750,33.98,5.1577,5.15780,2.000
2,19.812,36.53,5.2204,5.22048,2.000
2,19.875,39.35,5.2828,5.28290,2.000
2,19.938,42.44,5.3454,5.34555,2.000
2,20.000,45.87,5.4077,5.40780,2.000
2,20.062,49.80,5.4703,5.47038,2.000
2,20.188,50.40,5.5008,5.50093,2.000
2,20.250,41.51,5.4384,5.43850,2.000
2,20.312,35.44,5.3762,5.37635,2.000
2,20.375,30.79,5.3136,5.31375,2.000
2,20.438,27.00,5.2512,5.25130,2.000
2,20.500,23.81,5.1887,5.18880,2.000
2,20.562,21.10,5.1260,5.12610,2.000
2,20.625,18.75,5.0636,5.06370,2.000
2,20.688,16.71,5.0010,5.00113,2.000
2,20.750,14.90,4.9388,4.93890,2.000
2,20.812,13.32,4.8762,4.87627,2.000
2,20.875,11.92,4.8137,4.81380,2.000
2,20.938,10.68,4.7511,4.75115,2.000
2,21.000,9.61,4.6885,4.68860,2.000
2,21.062,8.63,4.6261,4.62622,2.000
2,21.125,7.79,4.5636,4.56370,2.000
2,21.188,7.03,4.5012,4.50130,2.000
2,21.250,6.39,4.4385,4.43860,2.000
2,21.312,5.80,4.3761,4.37620,2.000
2,21.375,5.28,4.3136,4.31365,2.000
2,21.438,4.82,4.2510,4.25113,2.000
2,21.500,4.41,4.1885,4.18860,2.000
2,21.562,4.05,4.1260,4.12612,2.000
2,21.625,3.72,4.0635,4.06360,2.000
2,21.688,3.42,4.0009,4.00098,2.000
2,21.750,3.13,3.9386,3.93870,2.000
2,21.812,2.85,3.8759,3.87602,2.000
2,21.875,2.58,3.8136,3.81365,2.000
2,21.938,2.33,3.7510,3.75113,2.000
2,22.000,2.10,3.6885,3.68860,2.000
2,22.062,1.87,3.6260,3.62612,2.000
2,22.125,1.66,3.5634,3.56350,2.000
2,22.188,1.47,3.5010,3.50105,2.000
2,22.250,1.28,3.4383,3.43840,2.000
2,22.312,1.10,3.3760,3.37610,2.000
2,22.375,0.94,3.3134,3.31345,2.000
2,22.438,0.79,3.2510,3.25108,2.000
2,22.500,0.65,3.1884,3.18850,2.000
2,22.562,0.53,3.1260,3.12612,2.000
2,22.625,0.42,3.0636,3.06365,2.000
2,22.688,0.32,3.0009,3.00098,2.000
2,22.750,0.24,2.9386,2.93870,2.000
2,22.812,0.18,2.8758,2.87592,2.000
2,22.875,0.13,2.8135,2.81355,2.000
2,22.938,0.08,2.7509,2.75098,2.000
2,23.000,0.05,2.6885,2.68860,2.000
2,23.062,0.03,2.6258,2.62590,2.000
2,23.125,0.02,2.5634,2.56345,2.000
2,23.188,0.02,2.5010,2.50108,2.000
2,23.250,0.01,2.4384,2.43850,2.000
2,23.312,0.01,2.3760,2.37610,2.000
2,23.375,0.00,2.3133,2.31340,2.000
2,23.438,0.00,2.2509,2.25098,2.000
2,23.500,0.00,2.1883,2.18840,2.000
2,23.562,0.01,2.1259,2.12605,2.000
2,23.625,0.00,2.0634,2.06350,2.000
2,23.688,0.01,2.0007,2.00083,2.000
2,23.750,0.00,1.9383,1.93840,2.000
2,23.812,0.01,1.8757,1.87577,2.000
2,23.875,0.00,1.8134,1.81345,2.000
2,23.938,0.00,1.7508,1.75093,2.000
2,24.000,0.00,1.6884,1.68850,2.000
2,24.062,0.00,1.6258,1.62593,2.000
2,24.125,0.00,1.5632,1.56335,2.000
2,24.188,0.00,1.5009,1.50095,2.000
2,24.250,0.01,1.4382,1.43830,2.000
2,24.312,0.01,1.3759,1.37600,2.000
2,24.375,0.00,1.3132,1.31335,2.000
2,24.438,0.00,1.2509,1.25095,2.000
2,24.500,0.00,1.1882,1.18830,2.000
2,24.562,0.01,1.1258,1.12588,2.000
2,24.625,0.00,1.0633,1.06340,2.000
2,24.688,0.00,1.0009,1.00103,2.000
2,24.750,0.00,0.9384,0.93850,2.000
2,24.812,0.00,0.8757,0.87583,2.000
2,24.875,0.01,0.8134,0.81350,2.000
2,24.938,0.00,0.7508,0.75090,2.000
2,25.000,0.00,0.6884,0.68850,2.000
2,25.062,0.00,0.6258,0.62590,2.000
2,25.125,0.00,0.5633,0.56340,2.000
2,25.188,0.00,0.5008,0.50093,2.000
2,25.250,0.00,0.4383,0.43840,2.000
2,25.312,0.00,0.3758,0.37593,2.000
2,25.375,0.00,0.3132,0.31325,2.000
2,25.438,0.00,0.2507,0.25080,2.000
2,25.500,0.00,0.1881,0.18820,2.000
2,25.562,0.01,0.1258,0.12588,2.000
2,25.625,0.00,0.0632,0.06330,2.000
2,25.688,0.00,0.0008,0.00093,2.000
2,25.812,0.00,-0.0190,-0.01885,2.000
2,25.875,0.00,-0.0004,-0.00030,2.000
2,25.938,0.00,-0.0002,-0.00010,2.000
2,26.000,0.00,-0.0002,-0.00010,2.000
2,26.062,0.00,-0.0002,-0.00010,2.000
2,26.125,0.01,-0.0002,-0.00010,2.000
2,26.188,0.00,-0.0002,-0.00010,2.000
2,26.250,0.00,-0.0002,-0.00010,2.000
2,26.312,0.00,-0.0002,-0.00010,2.000
2,26.375,0.00,-0.0002,-0.00010,2.000
2,26.438,0.00,-0.0002,-0.00010,2.000
2,26.500,0.00,-0.0002,-0.00010,2.000
2,26.562,0.01,-0.0002,-0.00010,2.000
2,26.625,0.00,-0.0002,-0.00010,2.000
2,26.688,0.00,-0.0002,-0.00010,2.000
2,26.750,0.00,-0.0002,-0.00010,2.000
2,26.812,0.01,-0.0002,-0.00010,2.000
2,26.875,0.00,-0.0002,-0.00010,2.000
2,26.938,0.00,-0.0002,-0.00010,2.000
2,27.000,0.00,-0.0002,-0.00010,2.000
2,27.062,0.00,-0.0002,-0.00010,2.000
2,27.125,0.01,-0.0002,-0.00010,2.000
2,27.188,0.01,-0.0002,-0.00010,2.000
2,27.250,0.00,-0.0002,-0.00010,2.000
2,27.312,0.00,-0.0002,-0.00010,2.000
2,27.375,0.00,-0.0002,-0.00010,2.000
2,27.438,0.01,-0.0002,-0.00010,2.000
2,27.500,0.01,-0.0002,-0.00010,2.000
2,27.562,0.00,-0.0002,-0.00010,2.000
2,27.625,0.00,-0.0002,-0.00010,2.000
2,27.688,0.00,-0.0002,-0.00010,2.000
2,27.750,0.01,-0.0002,-0.00010,2.000
2,27.812,0.00,-0.0002,-0.00010,2.000
2,27.875,0.00,-0.0002,-0.00010,2.000
2,27.938,0.00,-0.0002,-0.00010,2.000
2,28.000,0.00,-0.0002,-0.00010,2.000
2,28.062,0.00,-0.0002,-0.00010,2.000
2,28.125,0.00,-0.0002,-0.00010,2.000
2,28.188,0.00,-0.0002,-0.00010,2.000
2,28.250,0.00,-0.0002,-0.00010,2.000
2,28.312,0.00,-0.0002,-0.00010,2.000
2,28.375,0.00,-0.0002,-0.00010,2.000
2,28.438,0.00,-0.0002,-0.00010,2.000
2,28.500,0.00,-0.0002,-0.00010,2.000
2,28.562,0.00,-0.0002,-0.00010,2.000
2,28.625,0.00,-0.0002,-0.00010,2.000
2,28.688,0.00,-0.0002,-0.00010,2.000
2,28.750,0.01,-0.0002,-0.00010,2.000
3,29.062,0.00,0.0709,0.07100,3.000
3,29.125,0.00,0.1335,0.13355,3.000
3,29.188,0.01,0.1960,0.19607,3.000
3,29.250,0.00,0.2586,0.25870,3.000
3,29.312,0.00,0.3210,0.32112,3.000
3,29.375,0.01,0.3836,0.38370,3.000
3,29.438,0.00,0.4460,0.44612,3.000
3,29.500,0.00,0.5084,0.50850,3.000
3,29.562,0.00,0.5711,0.57120,3.000
3,29.625,0.01,0.6335,0.63360,3.000
3,29.688,0.01,0.6962,0.69627,3.000
3,29.750,0.01,0.7586,0.75870,3.000
3,29.812,0.01,0.8211,0.82120,3.000
3,29.875,0.00,0.8836,0.88370,3.000
3,29.938,0.01,0.9461,0.94625,3.000
3,30.000,0.00,1.0088,1.00890,3.000
3,30.062,0.01,1.0711,1.07120,3.000
3,30.125,0.01,1.1336,1.13370,3.000
3,30.188,0.01,1.1960,1.19610,3.000
3,30.250,0.00,1.2587,1.25880,3.000
3,30.312,0.01,1.3211,1.32120,3.000
3,30.375,0.00,1.3836,1.38370,3.000
3,30.438,0.01,1.4461,1.44622,3.000
3,30.500,0.00,1.5085,1.50860,3.000
3,30.562,0.01,1.5711,1.57125,3.000
3,30.625,0.00,1.6337,1.63380,3.000
3,30.688,0.00,1.6963,1.69640,3.000
3,30.750,0.01,1.7586,1.75870,3.000
3,30.812,0.00,1.8212,1.82127,3.000
3,30.875,0.00,1.8836,1.88370,3.000
3,30.938,0.00,1.9461,1.94622,3.000
3,31.000,0.00,2.0086,2.00870,3.000
3,31.062,0.01,2.0712,2.07127,3.000
3,31.125,0.00,2.1338,2.13385,3.000
3,31.188,0.01,2.1961,2.19622,3.000
3,31.250,0.00,2.2587,2.25880,3.000
3,31.312,0.02,2.3212,2.32130,3.000
3,31.375,0.03,2.3838,2.38390,3.000
3,31.438,0.05,2.4463,2.44637,3.000
3,31.500,0.07,2.5088,2.50890,3.000
3,31.562,0.11,2.5713,2.57137,3.000
3,31.625,0.15,2.6336,2.63375,3.000
3,31.688,0.22,2.6963,2.69640,3.000
3,31.750,0.31,2.7587,2.75880,3.000
3,31.812,0.42,2.8213,2.82137,3.000
3,31.875,0.55,2.8837,2.88380,3.000
3,31.938,0.70,2.9464,2.94647,3.000
3,32.000,0.88,3.0089,3.00900,3.000
3,32.062,1.08,3.0713,3.07145,3.000
3,32.125,1.31,3.1338,3.13395,3.000
3,32.188,1.56,3.1961,3.19623,3.000
3,32.250,1.85,3.2587,3.25880,3.000
3,32.312,2.17,3.3211,3.32125,3.000
3,32.375,2.51,3.3838,3.38385,3.000
3,32.438,2.90,3.4461,3.44623,3.000
3,32.500,3.32,3.5088,3.50890,3.000
3,32.562,3.77,3.5713,3.57140,3.000
3,32.625,4.27,3.6338,3.63385,3.000
3,32.688,4.79,3.6963,3.69640,3.000
3,32.750,5.36,3.7587,3.75880,3.000
3,32.812,5.96,3.8213,3.82145,3.000
3,32.875,6.62,3.8837,3.88380,3.000
3,32.938,7.31,3.9462,3.94633,3.000
3,33.000,8.05,4.0087,4.00880,3.000
3,33.062,8.86,4.0712,4.07130,3.000
3,33.125,9.70,4.1337,4.13380,3.000
3,33.188,10.61,4.1962,4.19625,3.000
3,33.250,11.56,4.2588,4.25890,3.000
3,33.312,12.58,4.3212,4.32132,3.000
3,33.375,13.64,4.3839,4.38395,3.000
3,33.438,14.79,4.4463,4.44638,3.000
3,33.500,15.99,4.5089,4.50900,3.000
3,33.562,17.24,4.5713,4.57140,3.000
3,33.625,18.58,4.6338,4.63385,3.000
3,33.688,19.99,4.6963,4.69638,3.000
3,33.750,21.51,4.7587,4.75880,3.000
3,33.812,23.11,4.8213,4.82145,3.000
3,33.875,24.82,4.8838,4.88385,3.000
3,33.938,26.63,4.9464,4.94653,3.000
3,34.000,28.58,5.0088,5.00890,3.000
3,34.062,30.67,5.0713,5.07137,3.000
3,34.125,32.92,5.1337,5.13380,3.000
3,34.188,35.36,5.1963,5.19640,3.000
3,34.250,38.03,5.2589,5.25900,3.000
3,34.312,41.00,5.3212,5.32132,3.000
3,34.375,44.24,5.3839,5.38395,3.000
3,34.438,47.95,5.4462,5.44633,3.000
3,34.562,51.56,5.5063,5.50635,3.000
3,34.625,42.74,5.4445,5.44455,3.000
3,34.688,36.30,5.3822,5.38227,3.000
3,34.750,31.47,5.3195,5.31960,3.000
3,34.812,27.54,5.2572,5.25733,3.000
3,34.875,24.27,5.1945,5.19460,3.000
3,34.938,21.49,5.1320,5.13215,3.000
3,35.000,19.09,5.0696,5.06970,3.000
3,35.062,17.01,5.0070,5.00713,3.000
3,35.125,15.17,4.9448,4.94485,3.000
3,35.188,13.56,4.8820,4.88212,3.000
3,35.250,12.13,4.8197,4.81980,3.000
3,35.312,10.87,4.7570,4.75705,3.000
3,35.375,9.77,4.6946,4.69470,3.000
3,35.438,8.77,4.6320,4.63210,3.000
3,35.500,7.90,4.5697,4.56980,3.000
3,35.562,7.13,4.5072,4.50728,3.000
3,35.625,6.46,4.4445,4.44465,3.000
3,35.688,5.86,4.3821,4.38220,3.000
3,35.750,5.33,4.3196,4.31970,3.000
3,35.812,4.86,4.2572,4.25725,3.000
3,35.875,4.44,4.1944,4.19455,3.000
3,35.938,4.07,4.1319,4.13205,3.000
3,36.000,3.74,4.0695,4.06960,3.000
3,36.062,3.43,4.0070,4.00705,3.000
3,36.125,3.14,3.9445,3.94460,3.000
3,36.188,2.86,3.8819,3.88197,3.000
3,36.250,2.59,3.8195,3.81960,3.000
3,36.312,2.34,3.7569,3.75703,3.000
3,36.375,2.10,3.6946,3.69470,3.000
