""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","14"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"

1,0.312,-0.01,0.0932,0.09318,1.000
1,0.375,-0.01,0.1557,0.15565,1.000
1,0.438,-0.01,0.2184,0.21835,1.000
1,0.500,0.00,0.2808,0.28080,1.000
1,0.562,-0.01,0.3434,0.34340,1.000
1,0.625,-0.01,0.4058,0.40580,1.000
1,0.688,-0.01,0.4683,0.46830,1.000
1,0.750,-0.01,0.5308,0.53080,1.000
1,0.812,-0.01,0.5932,0.59325,1.000
1,0.875,-0.01,0.6558,0.65580,1.000
1,0.938,-0.01,0.7182,0.71822,1.000
1,1.000,-0.01,0.7808,0.78080,1.000
1,1.062,-0.01,0.8431,0.84312,1.000
1,1.125,-0.01,0.9058,0.90580,1.000
1,1.188,-0.01,0.9683,0.96830,1.000
1,1.250,-0.01,1.0309,1.03090,1.000
1,1.312,-0.01,1.0933,1.09330,1.000
1,1.375,-0.01,1.1558,1.15580,1.000
1,1.438,-0.01,1.2183,1.21830,1.000
1,1.500,-0.01,1.2807,1.28070,1.000
1,1.562,-0.01,1.3433,1.34332,1.000
1,1.625,-0.01,1.4057,1.40575,1.000
1,1.688,-0.01,1.4685,1.46848,1.000
1,1.750,-0.01,1.5308,1.53080,1.000
1,1.812,-0.01,1.5933,1.59328,1.000
1,1.875,0.00,1.6558,1.65585,1.000
1,1.938,0.01,1.7183,1.71830,1.000
1,2.000,0.02,1.7809,1.78090,1.000
1,2.062,0.04,1.8434,1.84340,1.000
1,2.125,0.06,1.9059,1.90590,1.000
1,2.188,0.10,1.9683,1.96830,1.000
1,2.250,0.14,2.0310,2.03100,1.000
1,2.312,0.22,2.0933,2.09332,1.000
1,2.375,0.32,2.1558,2.15585,1.000
1,2.438,0.44,2.2183,2.21832,1.000
1,2.500,0.57,2.2809,2.28090,1.000
1,2.562,0.73,2.3434,2.34345,1.000
1,2.625,0.91,2.4059,2.40590,1.000
1,2.688,1.12,2.4686,2.46855,1.000
1,2.750,1.35,2.5309,2.53090,1.000
1,2.812,1.62,2.5934,2.59343,1.000
1,2.875,1.90,2.6558,2.65585,1.000
1,2.938,2.23,2.7183,2.71832,1.000
1,3.000,2.59,2.7809,2.78090,1.000
1,3.062,3.00,2.8432,2.84325,1.000
1,3.125,3.44,2.9058,2.90585,1.000
1,3.188,3.94,2.9682,2.96823,1.000
1,3.250,4.48,3.0309,3.03090,1.000
1,3.312,5.06,3.0933,3.09332,1.000
1,3.438,5.02,3.0840,3.08398,1.000
1,3.500,4.25,3.0217,3.02170,1.000
1,3.562,3.62,2.9590,2.95905,1.000
1,3.625,3.08,2.8966,2.89655,1.000
1,3.688,2.60,2.8340,2.83402,1.000
1,3.750,2.19,2.7715,2.77150,1.000
1,3.812,1.83,2.7091,2.70912,1.000
1,3.875,1.52,2.6465,2.64650,1.000
1,3.938,1.25,2.5841,2.58405,1.000
1,4.000,1.02,2.5215,2.52150,1.000
1,4.062,0.82,2.4592,2.45918,1.000
1,4.125,0.64,2.3967,2.39665,1.000
1,4.188,0.49,2.3341,2.33405,1.000
1,4.250,0.36,2.2716,2.27160,1.000
1,4.312,0.25,2.2090,2.20895,1.000
1,4.375,0.17,2.1466,2.14660,1.000
1,4.438,0.10,2.0839,2.08393,1.000
1,4.500,0.05,2.0215,2.02150,1.000
1,4.562,0.03,1.9590,1.95895,1.000
1,4.625,0.02,1.8966,1.89655,1.000
1,4.688,0.01,1.8342,1.83415,1.000
1,4.750,0.00,1.7716,1.77160,1.000
1,4.812,0.00,1.7091,1.70905,1.000
1,4.875,0.00,1.6464,1.64640,1.000
1,4.938,-0.01,1.5841,1.58405,1.000
1,5.000,0.00,1.5214,1.52140,1.000
1,5.062,-0.01,1.4591,1.45908,1.000
1,5.125,-0.01,1.3964,1.39640,1.000
1,5.188,-0.01,1.3339,1.33388,1.000
1,5.250,-0.01,1.2715,1.27150,1.000
1,5.312,-0.01,1.2089,1.20890,1.000
1,5.375,-0.01,1.1465,1.14650,1.000
1,5.438,-0.01,1.0838,1.08383,1.000
1,5.500,0.00,1.0216,1.02160,1.000
1,5.562,0.00,0.9589,0.95890,1.000
1,5.625,0.00,0.8965,0.89650,1.000
1,5.688,-0.01,0.8340,0.83398,1.000
1,5.750,-0.01,0.7714,0.77140,1.000
1,5.812,-0.01,0.7090,0.70900,1.000
1,5.875,0.00,0.6464,0.64640,1.000
1,5.938,-0.01,0.5839,0.58390,1.000
1,6.000,-0.01,0.5212,0.52120,1.000
1,6.062,-0.01,0.4590,0.45898,1.000
1,6.125,-0.01,0.3964,0.39640,1.000
1,6.188,-0.01,0.3340,0.33400,1.000
1,6.250,0.00,0.2715,0.27150,1.000
1,6.312,-0.01,0.2089,0.20893,1.000
1,6.375,-0.01,0.1465,0.14645,1.000
