Loop Time (ms)	IR (16 bit)	Force (N)	Force (N)	Color	Speed (mm/s)	Spatial (mm)	Angle (deg)
268.000	7622.000	1567.300	20.000	0.000	1.000	0.000	0.000
3282.000	7620.000	1567.040	20.000	0.000	1.000	0.000	0.000
66.000	7620.000	1567.170	20.000	0.000	1.000	0.000	0.000
62.000	7613.000	1567.170	20.000	0.000	1.000	0.000	0.000
80.000	7624.000	1567.170	20.000	0.000	1.000	0.000	0.000
64.000	7616.000	1567.170	20.000	0.000	1.000	0.000	0.000
63.000	7620.000	1567.170	20.000	0.000	1.000	0.000	0.000
64.000	7620.000	1567.170	20.000	0.000	1.000	0.000	0.000
64.000	7620.000	1567.170	20.000	0.000	1.000	0.000	0.000
64.000	7616.000	1567.170	20.000	0.000	1.000	0.000	0.000
65.000	7625.000	1567.040	20.000	0.000	1.000	0.000	0.000
64.000	7629.000	1567.170	20.000	0.000	1.000	0.000	0.000
64.000	7624.000	1567.170	20.000	0.000	1.000	0.000	0.000
63.000	7617.000	1567.170	20.000	0.000	1.000	0.000	0.000
64.000	7622.000	1567.170	20.000	0.000	1.000	0.000	0.000
64.000	7627.000	1567.170	20.000	0.000	1.000	0.000	0.000
80.000	7616.000	1567.170	20.000	0.000	1.000	0.000	0.000
64.000	7618.000	1567.170	20.000	0.000	1.000	0.000	0.000
64.000	7622.000	1567.300	20.000	0.000	1.000	0.000	0.000
64.000	7620.000	1567.170	20.000	0.000	1.000	0.000	0.000
63.000	7621.000	1567.170	20.000	0.000	1.000	0.000	0.000
65.000	7622.000	1567.170	20.000	0.000	1.000	0.000	0.000
63.000	7624.000	1567.300	20.000	0.000	1.000	0.000	0.000
64.000	7620.000	1567.040	20.000	0.000	1.000	0.000	0.000
64.000	7622.000	1567.170	20.000	0.000	1.000	0.000	0.000
65.000	7625.000	1567.170	20.000	0.000	1.000	0.000	0.000
63.000	7618.000	1567.170	20.000	0.000	1.000	0.000	0.000
80.000	7622.000	1567.170	20.000	0.000	1.000	0.000	0.000
64.000	7625.000	1567.040	20.000	0.000	1.000	0.000	0.000
64.000	7625.000	1567.170	20.000	0.000	1.000	0.000	0.000
64.000	7625.000	1567.170	20.000	0.000	1.000	0.000	0.000
64.000	7619.000	1567.040	20.000	0.000	1.000	0.000	0.000
64.000	7617.000	1567.170	20.000	0.000	1.000	0.000	0.000
64.000	7627.000	1567.170	20.000	0.000	1.000	0.000	0.000
64.000	7621.000	1567.170	20.000	0.000	1.000	0.000	0.000
64.000	7617.000	1567.300	20.000	0.000	1.000	0.000	0.000
63.000	7620.000	1567.170	20.000	0.000	1.000	0.000	0.000
65.000	7623.000	1567.170	20.000	0.000	1.000	0.000	0.000
64.000	7624.000	1567.170	20.000	0.000	1.000	0.000	0.000
79.000	7619.000	1567.170	20.000	0.000	1.000	0.000	0.000
64.000	7625.000	1567.170	20.000	0.000	1.000	0.000	0.000
64.000	7620.000	1567.170	20.000	0.000	1.000	0.000	0.000
64.000	7620.000	1567.040	20.000	0.000	1.000	0.000	0.000
64.000	7622.000	1567.170	20.000	0.000	1.000	0.000	0.000
