Loop Time (ms)	IR (16 bit)	Force (N)
64	8688	1533.19
81	8693	1533.32
63	8702	1533.45
64	8711	1533.32
64	8720	1533.45
64	8736	1533.57
64	8747	1533.7
64	8755	1533.83
63	8762	1533.83
65	8770	1533.96
63	8787	1534.08
64	8789	1534.08
65	8795	1534.21
79	8800	1534.21
64	8806	1534.34
65	8807	1534.34
63	8811	1534.47
65	8815	1534.6
64	8820	1534.6
63	8832	1534.72
65	8842	1534.72
63	8853	1534.6
64	8861	1534.85
64	8866	1534.85
64	8879	1534.85
64	8887	1534.85
80	8905	1534.98
64	8916	1535.11
64	8932	1535.11
64	8945	1535.11
64	8954	1535.23
65	8957	1535.23
63	8970	1535.36
64	8976	1535.49
64	8982	1535.49
64	8989	1535.36
64	8991	1535.49
64	8995	1535.49
80	8999	1535.62
63	8992	1535.62
64	9004	1535.62
65	9009	1535.75
64	9018	1535.75
64	9017	1535.87
64	9017	1535.75
64	9022	1535.87
63	9029	1536
65	9034	1535.87
64	9040	1535.87
63	9041	1536
80	9048	1535.87
64	9052	1536
65	9066	1536.13
64	9067	1536
63	9072	1536.13
64	9074	1536.13
64	9081	1536.13
64	9089	1536.13
64	9096	1536.26
64	9094	1536.26
64	9101	1536.26
64	9107	1536
80	9109	1536.26
64	9120	1536.13
64	9114	1536.26
64	9123	1536.26
63	9134	1536.26
65	9129	1536.26
64	9133	1536.39
64	9145	1536.26
64	9145	1536.26
63	9158	1536.13
65	9151	1536.26
64	9163	1536.39
79	9169	1536.39
65	9176	1536.26
64	9181	1536.26
63	9186	1536.26
64	9194	1536.39
65	9201	1536.26
63	9203	1536.26
64	9203	1536.26
65	9220	1536.39
63	9211	1536.39
64	9223	1536.26
64	9226	1536.26
80	9228	1536.26
64	9229	1536.39
64	9232	1536.26
64	9236	1536.26
64	9239	1536.26
64	9250	1536.26
63	9250	1536.39
65	9257	1536.26
64	9267	1536.26
63	9268	1536.39
65	9272	1536.26
64	9275	1536.39
79	9283	1536.26
64	9285	1536.26
65	9291	1536.26
64	9293	1536.13
64	9297	1536.39
63	9294	1536.26
65	9303	1536.26
64	9306	1536.26
63	9305	1536.26
64	9312	1536.39
64	9314	1536.26
64	9311	1536.26
80	9320	1536.26
65	9323	1536.26
63	9329	1536.26
64	9330	1536.26
64	9334	1536.39
64	9334	1536.26
64	9342	1536.26
64	9345	1536.26
64	9354	1536.26
64	9350	1536.26
64	9350	1536.26
64	9368	1536.39
80	9359	1536.13
64	9371	1536.26
65	9370	1536.26
63	9370	1536.26
63	9374	1536.26
65	9374	1536.39
63	9383	1536.13
64	9383	1536.39
65	9384	1536.26
63	9393	1536.26
65	9390	1536.39
64	9392	1536.26
80	9401	1536.26
63	9400	1536.26
65	9405	1536.26
64	9401	1536.26
63	9406	1536.39
65	9408	1536.26
64	9410	1536.39
63	9425	1536.39
64	9421	1536.26
65	9433	1536.39
63	9435	1536.26
64	9440	1536.26
80	9446	1536.26
64	9457	1536.39
65	9462	1536.26
63	9471	1536.39
64	9479	1536.26
64	9485	1536.26
63	9487	1536.26
64	9494	1536.26
65	9499	1536.39
64	9505	1536.13
63	9514	1536.26
64	9520	1536.39
80	9526	1536.26
65	9535	1536.26
64	9532	1536.39
63	9541	1536.26
65	9553	1536.39
63	9559	1536.26
64	9561	1536.26
64	9574	1536.26
65	9577	1536.26
63	9581	1536.26
64	9595	1536.26
64	9598	1536.26
81	9606	1536.26
63	9615	1536.26
65	9619	1536.26
64	9628	1536.26
63	9635	1536.26
64	9644	1536.26
64	9651	1536.26
64	9655	1536.39
64	9667	1536.26
64	9674	1536.26
64	9686	1536.26
64	9697	1536.26
80	9703	1536.26
64	9711	1536.26
64	9721	1536.13
64	9731	1536.26
64	9740	1536.26
63	9747	1536.39
65	9759	1536.39
64	9768	1536.26
64	9776	1536.26
63	9794	1536.39
64	9800	1536.39
64	9814	1536.26
80	9827	1536.26
66	9833	1536.26
63	9844	1536.26
63	9863	1536.26
65	9873	1536.39
63	9892	1536.26
65	9897	1536.26
63	9916	1536.39
65	9927	1536.39
63	9938	1536.51
64	9950	1536.77
64	9959	1537.02
64	9972	1537.41
80	9978	1537.92
64	9981	1538.43
64	9991	1539.07
64	9994	1539.58
64	10007	1540.35
64	10007	1541.37
64	10012	1542.14
64	10011	1543.16
63	10003	1544.31
65	9979	1545.59
64	9941	1546.61
64	9885	1548.02
80	9793	1549.29
63	9618	1550.83
65	9513	1552.36
64	9435	1554.41
64	9330	1556.45
63	9208	1558.75
65	9052	1561.18
63	8898	1563.86
64	7398	1566.55
64	7236	1564.5
65	7296	1554.66
63	7384	1522.84
80	7554	1522.45
64	7599	1522.84
64	7618	1523.86
66	7640	1525.39
62	7639	1526.54
64	7641	1528.08
64	7628	1529.36
64	7625	1529.87
64	7622	1527.95
64	7625	1525.52
64	7625	1522.58
64	7622	1519.13
80	7612	1515.55
63	7597	1511.72
65	7571	1508.27
64	7548	1505.2
64	7526	1502.39
63	7511	1500.21
65	7482	1498.94
63	7455	1498.04
64	7414	1497.91
65	7325	1498.42
63	7220	1499.06
65	7129	1500.34
79	7045	1501.36
64	7035	1502.9
65	7028	1504.69
63	7038	1506.48
64	7057	1508.52
64	7085	1510.31
64	7119	1511.97
65	7163	1513.76
63	7210	1515.3
64	7256	1516.7
65	7294	1518.24
63	7331	1519.77
80	7372	1521.43
64	7441	1523.35
64	7585	1525.14
64	7732	1526.93
64	7878	1528.33
64	7968	1529.36
64	8025	1530.51
64	8079	1531.14
64	8152	1531.78
64	8231	1532.17
64	8276	1532.42
63	8333	1532.55
80	8383	1532.68
65	8454	1532.93
64	8497	1533.06
63	8539	1533.19
65	8567	1533.19
63	8594	1533.32
64	8608	1533.45
64	8631	1533.57
64	8643	1533.57
64	8658	1533.57
65	8672	1533.83
63	8680	1533.96
80	8691	1533.96
64	8693	1533.96
64	8705	1534.21
64	8712	1534.21
64	8731	1534.34
64	8734	1534.34
64	8744	1534.34
65	8753	1534.47
63	8765	1534.47
63	8769	1534.6
65	8779	1534.6
64	8784	1534.72
80	8790	1534.85
64	8790	1534.98
64	8797	1534.98
64	8803	1534.98
64	8799	1534.98
64	8809	1535.11
64	8810	1535.11
64	8822	1535.23
64	8830	1535.11
64	8835	1535.36
64	8844	1535.36
63	8850	1535.36
81	8867	1535.49
63	8882	1535.62
64	8896	1535.49
65	8908	1535.62
63	8930	1535.49
65	8938	1535.62
63	8948	1535.62
65	8958	1535.87
63	8964	1535.75
64	8970	1535.75
65	8977	1535.87
63	8978	1536
80	8985	1535.87
64	8986	1536
64	8991	1536
64	9001	1536.13
64	9002	1536
65	9005	1536
63	9011	1536.13
64	9012	1536
64	9016	1536.13
63	9018	1536
64	9030	1536.13
64	9029	1536.26
81	9035	1536.26
64	9033	1536.26
63	9043	1536.26
65	9053	1536.26
63	9057	1536.26
65	9058	1536.39
63	9068	1536.26
64	9075	1536.26
64	9079	1536.39
65	9086	1536.51
63	9087	1536.51
64	9093	1536.51
80	9098	1536.51
64	9100	1536.64
64	9101	1536.51
64	9107	1536.51
65	9115	1536.51
63	9119	1536.64
64	9131	1536.64
64	9129	1536.64
64	9127	1536.51
65	9137	1536.64
63	9143	1536.64
64	9143	1536.64
80	9151	1536.64
64	9151	1536.64
64	9155	1536.64
63	9163	1536.77
65	9155	1536.64
64	9164	1536.64
64	9177	1536.51
64	9171	1536.51
63	9184	1536.77
65	9189	1536.77
63	9192	1536.64
64	9194	1536.64
64	9210	1536.64
80	9201	1536.64
64	9221	1536.64
64	9221	1536.77
64	9227	1536.77
65	9228	1536.64
63	9232	1536.64
64	9241	1536.64
65	9247	1536.64
63	9250	1536.64
64	9248	1536.64
64	9265	1536.64
64	9264	1536.64
80	9275	1536.64
64	9272	1536.64
64	9284	1536.64
64	9287	1536.77
63	9284	1536.77
65	9295	1536.77
64	9296	1536.64
63	9297	1536.64
65	9302	1536.77
63	9306	1536.64
65	9311	1536.64
64	9313	1536.77
79	9317	1536.64
65	9319	1536.64
64	9321	1536.64
64	9328	1536.64
63	9330	1536.64
65	9335	1536.77
63	9339	1536.77
64	9342	1536.64
64	9345	1536.64
65	9345	1536.77
63	9345	1536.64
64	9355	1536.64
80	9355	1536.64
64	9360	1536.64
64	9366	1536.64
64	9370	1536.64
64	9372	1536.77
64	9375	1536.64
65	9375	1536.64
63	9373	1536.64
64	9384	1536.64
64	9383	1536.64
64	9388	1536.64
64	9396	1536.64
80	9394	1536.64
64	9396	1536.64
64	9398	1536.64
64	9399	1536.64
63	9402	1536.77
64	9401	1536.64
64	9405	1536.64
65	9409	1536.64
64	9415	1536.64
63	9421	1536.77
65	9421	1536.64
63	9429	1536.64
81	9432	1536.64
64	9446	1536.64
64	9448	1536.64
64	9460	1536.77
64	9464	1536.64
63	9472	1536.64
64	9475	1536.64
65	9484	1536.64
63	9488	1536.64
64	9495	1536.64
64	9502	1536.77
65	9501	1536.77
78	9510	1536.64
65	9521	1536.64
64	9526	1536.64
63	9534	1536.64
64	9532	1536.77
66	9544	1536.64
62	9555	1536.64
65	9559	1536.64
63	9562	1536.77
65	9569	1536.64
64	9571	1536.64
64	9582	1536.64
80	9592	1536.77
64	9598	1536.64
63	9609	1536.64
65	9620	1536.64
63	9614	1536.64
65	9625	1536.64
63	9634	1536.51
64	9644	1536.64
64	9651	1536.77
64	9659	1536.64
65	9667	1536.64
63	9676	1536.77
80	9684	1536.77
64	9701	1536.64
64	9706	1536.64
64	9710	1536.64
64	9720	1536.64
64	9730	1536.64
64	9738	1536.77
64	9750	1536.64
64	9755	1536.64
64	9772	1536.64
63	9779	1536.64
65	9788	1536.64
79	9807	1536.64
65	9814	1536.64
64	9830	1536.77
64	9843	1536.77
63	9856	1536.64
64	9864	1536.64
64	9881	1536.64
64	9894	1536.77
65	9911	1536.64
63	9921	1536.77
65	9935	1537.02
63	9946	1537.28
80	9954	1537.54
64	9960	1538.05
65	9970	1538.56
63	9980	1539.07
64	9983	1539.71
64	9988	1540.48
64	9992	1541.11
64	9995	1542.01
64	9997	1542.9
64	9997	1543.93
64	9984	1545.2
64	9948	1546.35
80	9905	1547.76
64	9836	1549.04
64	9727	1550.44
64	9557	1551.98
64	9478	1553.77
64	9382	1555.68
64	9273	1557.86
63	9142	1560.29
65	8988	1562.84
64	8242	1565.4
63	7208	1566.8
64	7259	1564.89
81	7320	1523.22
63	7471	1521.94
64	7568	1521.81
64	7598	1522.58
65	7635	1523.86
64	7639	1525.27
63	7643	1526.54
64	7633	1527.82
64	7626	1528.84
64	7619	1528.33
64	7624	1526.03
65	7621	1523.22
79	7621	1520.15
64	7617	1516.57
64	7608	1513
64	7583	1509.42
64	7560	1506.09
63	7535	1503.15
65	7518	1500.73
64	7495	1498.94
64	7473	1497.91
64	7438	1497.53
63	7373	1497.66
64	7268	1498.17
80	7170	1499.19
64	7079	1500.34
64	7029	1501.75
64	7032	1503.28
64	7037	1504.94
64	7041	1506.86
64	7070	1508.91
65	7099	1510.57
63	7138	1512.23
64	7180	1513.76
64	7228	1515.3
64	7272	1516.7
81	7308	1518.36
64	7348	1519.9
63	7402	1521.43
65	7502	1523.35
63	7658	1525.14
65	7823	1526.93
63	7928	1528.21
64	7999	1529.48
64	8050	1530.38
64	8107	1531.14
64	8185	1531.53
64	8248	1531.91
64	8303	1532.17
80	8358	1532.42
64	8409	1532.68
63	8472	1532.68
65	8519	1532.81
64	8556	1532.93
64	8579	1532.93
64	8603	1532.93
63	8624	1533.06
64	8636	1533.06
64	8654	1533.19
65	8664	1533.19
63	8667	1533.19
81	8678	1533.32
63	8688	1533.32
64	8700	1533.45
64	8702	1533.45
65	8720	1533.57
63	8730	1533.57
64	8738	1533.7
64	8746	1533.7
64	8748	1533.83
64	8762	1533.7
65	8772	1533.96
63	8780	1533.96
80	8783	1533.96
64	8785	1534.08
64	8794	1534.21
63	8796	1534.21
65	8800	1534.34
63	8802	1534.34
65	8807	1534.34
64	8812	1534.6
63	8825	1534.47
64	8831	1534.47
65	8839	1534.6
64	8854	1534.6
79	8857	1534.72
65	8875	1534.72
63	8891	1534.85
65	8903	1534.85
63	8923	1534.85
65	8934	1534.98
63	8941	1535.11
64	8954	1535.11
64	8958	1535.11
64	8960	1535.23
64	8970	1535.23
64	8973	1535.23
80	8983	1535.36
64	8978	1535.36
64	8987	1535.36
64	8987	1535.36
64	9002	1535.49
64	8998	1535.49
64	9003	1535.62
64	9007	1535.62
64	9016	1535.62
64	9018	1535.62
64	9021	1535.62
64	9021	1535.62
80	9034	1535.75
64	9039	1535.75
64	9043	1535.75
64	9042	1535.87
64	9056	1536
64	9058	1535.87
63	9063	1536
64	9062	1536
64	9071	1536.13
64	9079	1536
65	9077	1536
63	9087	1536
80	9090	1536.13
64	9097	1536.26
65	9103	1536.13
63	9103	1536.26
64	9107	1536.26
64	9109	1536.26
64	9115	1536.39
64	9122	1536.39
64	9120	1536.26
64	9127	1536.39
64	9136	1536.26
64	9134	1536.39
80	9137	1536.39
64	9146	1536.39
64	9147	1536.51
63	9155	1536.39
64	9148	1536.51
65	9159	1536.64
63	9166	1536.51
64	9168	1536.51
65	9172	1536.51
64	9168	1536.51
63	9181	1536.51
65	9185	1536.64
79	9182	1536.64
65	9197	1536.64
64	9201	1536.64
63	9208	1536.77
65	9214	1536.64
63	9215	1536.64
65	9216	1536.77
64	9227	1536.9
63	9232	1536.77
64	9243	1536.77
64	9244	1536.9
64	9249	1536.9
80	9260	1536.77
64	9268	1536.77
64	9267	1536.77
64	9274	1536.77
64	9276	1536.64
64	9279	1536.77
64	9288	1536.77
64	9296	1536.9
64	9293	1536.9
64	9299	1536.77
64	9295	1536.77
64	9305	1536.77
79	9313	1536.77
65	9317	1536.77
63	9319	1536.77
65	9316	1536.64
64	9325	1536.9
63	9325	1536.9
65	9330	1536.77
64	9334	1536.9
63	9329	1536.9
64	9335	1536.9
64	9343	1536.77
64	9345	1536.77
80	9344	1536.77
64	9349	1536.77
64	9348	1536.77
64	9357	1536.77
64	9353	1536.77
64	9363	1536.77
64	9365	1536.77
64	9367	1536.9
64	9362	1536.77
64	9364	1536.77
64	9372	1536.77
63	9376	1536.77
81	9376	1536.77
64	9383	1536.77
64	9385	1536.9
64	9385	1536.77
64	9392	1536.77
64	9400	1536.77
64	9393	1536.77
64	9390	1536.77
63	9398	1536.77
65	9403	1536.77
64	9408	1536.77
64	9413	1536.9
79	9414	1536.9
64	9421	1536.77
64	9429	1536.77
64	9434	1536.77
64	9438	1536.77
64	9444	1536.77
64	9453	1536.77
65	9462	1536.77
63	9471	1536.77
64	9477	1536.9
64	9482	1536.64
64	9488	1536.9
80	9491	1536.77
64	9497	1536.64
64	9501	1536.77
64	9512	1536.77
64	9518	1536.77
63	9524	1536.77
65	9533	1536.77
64	9533	1536.77
63	9543	1536.9
65	9545	1536.77
64	9553	1536.9
64	9562	1536.9
79	9568	1536.77
65	9577	1536.77
64	9587	1536.77
64	9589	1536.9
64	9590	1536.77
64	9601	1536.9
63	9610	1536.77
64	9613	1536.64
65	9627	1536.77
63	9632	1536.77
64	9639	1536.9
64	9647	1536.77
64	9657	1536.9
80	9664	1536.77
64	9677	1536.77
64	9680	1536.77
65	9690	1536.77
63	9697	1536.77
64	9713	1536.77
64	9719	1536.77
64	9730	1536.9
64	9736	1536.77
64	9751	1536.77
63	9759	1536.77
65	9772	1536.77
80	9782	1536.9
63	9791	1536.77
64	9804	1536.9
64	9815	1536.9
65	9829	1536.64
63	9843	1536.77
65	9855	1536.77
64	9868	1536.77
63	9884	1536.77
65	9893	1536.77
63	9912	1537.02
65	9922	1537.02
80	9930	1537.41
64	9942	1537.79
64	9951	1538.17
63	9960	1538.69
64	9962	1539.32
64	9970	1539.84
64	9977	1540.48
64	9979	1541.37
64	9985	1542.14
64	9988	1543.03
64	9987	1544.05
64	9970	1545.46
80	9940	1546.48
64	9902	1547.76
64	9827	1549.17
64	9725	1550.57
63	9566	1551.98
65	9485	1553.77
64	9395	1555.81
63	9284	1557.99
65	9153	1560.29
63	9003	1562.97
64	8162	1565.65
65	7204	1566.93
79	7260	1566.42
65	7324	1523.22
63	7469	1521.94
64	7566	1521.81
64	7595	1522.58
65	7630	1523.73
64	7633	1525.27
63	7633	1526.42
64	7626	1527.69
64	7616	1528.84
64	7611	1528.21
64	7614	1525.78
81	7618	1523.22
63	7612	1520.03
64	7603	1516.57
64	7598	1512.87
64	7574	1509.29
64	7549	1506.09
64	7526	1503.03
64	7505	1499.32
64	7486	1497.4
64	7456	1496.25
64	7422	1495.61
63	7345	1495.61
81	7249	1496.38
64	7156	1497.15
64	7064	1498.3
64	7014	1499.83
64	7015	1501.36
64	7016	1503.28
64	7032	1505.2
63	7058	1506.99
64	7090	1508.78
65	7131	1510.31
64	7178	1511.72
64	7223	1513.38
80	7260	1514.91
63	7301	1516.57
64	7336	1518.24
64	7395	1520.28
64	7480	1522.84
64	7636	1525.01
64	7793	1526.67
65	7915	1528.21
63	7988	1529.48
64	8050	1530.51
64	8098	1531.14
64	8156	1531.66
81	8234	1532.04
63	8294	1532.3
64	8347	1532.68
64	8399	1532.81
64	8462	1532.93
63	8510	1533.06
65	8541	1533.19
64	8569	1533.32
64	8595	1533.32
64	8616	1533.45
64	8630	1533.45
64	8644	1533.45
79	8657	1533.57
64	8666	1533.57
64	8674	1533.83
64	8679	1533.83
65	8686	1533.7
63	8690	1533.83
64	8701	1533.96
65	8717	1533.96
63	8728	1534.08
65	8736	1534.21
64	8746	1534.21
63	8749	1534.34
80	8755	1534.47
64	8771	1534.47
64	8764	1534.6
64	8775	1534.6
64	8782	1534.72
64	8785	1534.85
64	8793	1534.85
64	8790	1534.98
64	8798	1534.85
64	8795	1535.11
63	8807	1535.11
65	8805	1535.23
79	8824	1535.23
65	8836	1535.23
64	8838	1535.36
64	8849	1535.23
64	8859	1535.49
64	8880	1535.36
64	8891	1535.49
63	8909	1535.49
64	8919	1535.49
64	8936	1535.62
64	8940	1535.62
65	8953	1535.75
80	8958	1535.75
63	8960	1535.87
65	8965	1535.75
64	8975	1535.87
64	8976	1535.87
63	8988	1535.87
64	8987	1536
64	8992	1536
65	8995	1536.13
63	9003	1536.13
64	9002	1536.13
64	9004	1536.13
80	9007	1536.26
64	9014	1536.13
65	9022	1536
63	9029	1536.13
64	9028	1536.26
64	9040	1536.26
64	9046	1536.26
63	9044	1536.39
64	9052	1536.39
64	9051	1536.26
64	9061	1536.39
64	9062	1536.51
81	9070	1536.39
63	9072	1536.39
64	9075	1536.39
65	9075	1536.51
63	9083	1536.39
64	9090	1536.39
64	9092	1536.51
65	9095	1536.51
63	9108	1536.64
65	9103	1536.64
63	9107	1536.51
64	9120	1536.64
64	9119	1536.64
81	9126	1536.64
63	9127	1536.64
64	9127	1536.64
64	9142	1536.64
64	9137	1536.77
64	9148	1536.77
64	9147	1536.64
64	9157	1536.77
64	9158	1536.9
64	9159	1536.77
64	9161	1536.9
64	9166	1536.9
81	9176	1536.9
63	9174	1536.9
64	9177	1536.9
64	9183	1536.9
64	9189	1536.9
64	9195	1536.9
64	9197	1536.9
64	9203	1537.02
64	9208	1537.02
63	9205	1537.02
64	9205	1537.02
64	9217	1537.02
80	9222	1537.02
64	9223	1537.02
64	9229	1537.02
64	9233	1537.02
65	9242	1537.02
63	9240	1536.9
65	9250	1537.15
64	9255	1537.02
63	9266	1537.02
64	9264	1537.15
64	9273	1537.02
64	9279	1537.15
80	9283	1537.15
64	9279	1536.9
64	9293	1537.02
64	9287	1537.02
64	9300	1537.02
63	9305	1537.02
65	9306	1537.02
65	9306	1537.02
63	9311	1537.02
64	9317	1537.02
64	9321	1537.15
64	9323	1537.02
79	9328	1537.02
65	9329	1537.02
64	9330	1537.02
64	9334	1537.02
64	9334	1537.02
63	9341	1537.15
64	9342	1537.02
65	9345	1537.02
64	9350	1537.02
63	9349	1537.02
65	9356	1537.02
63	9354	1537.02
80	9356	1537.02
64	9371	1537.02
64	9363	1537.15
64	9370	1537.02
64	9365	1537.15
64	9375	1536.9
64	9373	1537.02
64	9376	1537.02
64	9383	1537.02
64	9380	1537.02
63	9390	1537.02
64	9390	1537.02
80	9395	1537.15
65	9396	1537.02
64	9407	1537.02
63	9410	1537.15
65	9417	1537.02
64	9433	1537.02
64	9436	1537.02
64	9442	1537.02
64	9449	1537.15
64	9458	1537.15
63	9460	1537.15
64	9465	1537.02
80	9473	1537.02
64	9477	1537.02
65	9485	1537.02
63	9487	1537.02
65	9498	1537.02
63	9499	1537.15
64	9507	1537.15
64	9517	1537.15
64	9517	1537.02
64	9527	1537.02
64	9536	1537.02
65	9540	1537.15
79	9547	1537.15
64	9555	1537.15
64	9560	1537.15
64	9566	1537.02
64	9576	1537.02
63	9580	1537.15
64	9589	1537.15
65	9601	1537.02
64	9602	1537.02
64	9609	1537.02
64	9621	1537.02
64	9626	1537.02
80	9635	1537.02
64	9641	1537.02
64	9653	1537.02
64	9660	1536.9
63	9671	1537.02
65	9679	1537.02
63	9683	1537.02
64	9694	1537.02
64	9704	1537.02
64	9716	1537.02
64	9722	1537.02
65	9731	1537.02
80	9743	1537.02
64	9755	1537.15
63	9765	1537.02
64	9775	1537.02
64	9785	1537.02
64	9795	1537.02
64	9815	1537.02
64	9821	1537.15
64	9838	1537.15
64	9849	1537.02
64	9865	1537.02
64	9878	1537.15
80	9894	1537.15
64	9906	1537.28
64	9915	1537.54
63	9925	1537.92
65	9936	1538.3
64	9941	1538.69
63	9950	1539.32
65	9955	1539.71
63	9962	1540.35
65	9965	1541.11
64	9974	1542.01
63	9971	1542.78
65	9980	1543.8
80	9969	1544.95
63	9938	1546.23
64	9909	1547.5
64	9853	1548.66
64	9770	1550.06
65	9622	1551.59
63	9526	1553.13
64	9444	1555.05
64	9336	1557.22
64	9227	1559.52
65	9074	1561.95
63	8917	1564.63
80	7449	1567.06
64	7248	1564.76
64	7290	1524.63
64	7361	1521.05
64	7527	1520.54
63	7577	1520.92
65	7611	1521.94
64	7627	1523.35
64	7628	1524.63
63	7630	1525.78
65	7617	1526.67
63	7611	1526.42
81	7609	1524.12
63	7613	1521.3
65	7613	1518.11
64	7609	1514.78
64	7595	1510.95
63	7579	1507.24
65	7553	1503.67
63	7526	1500.6
64	7500	1498.04
64	7479	1495.87
65	7449	1494.59
63	7410	1493.82
80	7348	1493.95
64	7242	1494.33
64	7134	1495.23
65	7047	1496.38
63	6991	1497.91
64	6996	1499.45
64	6999	1501.24
64	7016	1503.28
64	7033	1505.2
64	7065	1507.12
64	7106	1508.91
64	7157	1510.31
80	7207	1511.85
64	7245	1513.38
63	7292	1515.17
65	7326	1516.96
64	7378	1518.87
64	7503	1521.3
63	7659	1523.73
64	7818	1525.65
65	7924	1527.18
64	7980	1528.72
63	8034	1529.74
64	8086	1530.63
81	8126	1531.27
63	8206	1531.53
64	8268	1531.91
64	8319	1532.17
64	8384	1532.42
64	8447	1532.55
64	8507	1532.68
64	8540	1532.81
64	8569	1532.93
64	8591	1533.06
64	8606	1533.06
64	8626	1533.32
80	8641	1533.32
64	8650	1533.32
64	8659	1533.45
64	8674	1533.57
63	8673	1533.45
64	8680	1533.57
65	8691	1533.7
64	8696	1533.7
63	8717	1533.83
64	8721	1533.83
65	8731	1533.96
63	8738	1534.08
80	8744	1534.08
65	8749	1534.34
64	8756	1534.21
64	8761	1534.34
63	8767	1534.47
64	8777	1534.34
64	8775	1534.6
64	8777	1534.6
64	8773	1534.6
64	8781	1534.72
64	8790	1534.72
65	8794	1534.72
79	8805	1534.85
64	8810	1534.98
64	8824	1535.11
64	8832	1534.98
64	8833	1535.11
64	8864	1535.11
64	8871	1535.11
63	8888	1535.11
65	8908	1535.23
64	8910	1535.23
64	8922	1535.23
64	8935	1535.36
79	8941	1535.36
65	8946	1535.49
64	8954	1535.49
63	8959	1535.49
65	8955	1535.62
63	8964	1535.62
65	8965	1535.62
63	8973	1535.62
65	8979	1535.75
64	8977	1535.62
63	8975	1535.75
64	8977	1535.75
80	8990	1535.75
65	9000	1535.75
63	8997	1535.75
64	9002	1535.87
64	9012	1535.87
65	9020	1535.87
63	9017	1535.87
64	9028	1535.87
64	9030	1536
64	9033	1536
64	9047	1536.13
64	9049	1536.13
80	9060	1536
63	9060	1536
64	9063	1536.13
65	9065	1536.13
63	9075	1536.13
65	9081	1536.26
64	9085	1536.26
63	9087	1536.26
64	9096	1536.26
64	9099	1536.13
65	9106	1536.26
64	9109	1536.26
79	9110	1536.26
64	9117	1536.26
64	9120	1536.26
65	9122	1536.39
63	9126	1536.26
64	9132	1536.51
64	9142	1536.39
64	9143	1536.39
65	9147	1536.39
63	9149	1536.39
64	9151	1536.39
64	9157	1536.39
80	9166	1536.51
64	9160	1536.51
64	9172	1536.39
64	9178	1536.51
64	9182	1536.64
64	9181	1536.64
64	9180	1536.64
63	9194	1536.51
65	9186	1536.51
64	9200	1536.64
64	9206	1536.64
63	9204	1536.51
80	9214	1536.64
64	9220	1536.64
64	9219	1536.64
64	9229	1536.77
64	9231	1536.64
64	9237	1536.64
65	9237	1536.64
64	9233	1536.64
63	9243	1536.64
64	9237	1536.77
64	9245	1536.64
65	9239	1536.77
79	9251	1536.77
64	9258	1536.64
64	9261	1536.77
64	9263	1536.64
64	9263	1536.64
64	9272	1536.64
64	9280	1536.64
64	9284	1536.64
64	9288	1536.64
64	9289	1536.64
64	9295	1536.77
64	9299	1536.77
80	9300	1536.64
64	9306	1536.77
64	9305	1536.64
64	9313	1536.64
64	9317	1536.64
64	9316	1536.64
64	9324	1536.64
63	9324	1536.64
65	9332	1536.64
63	9334	1536.77
65	9342	1536.77
63	9342	1536.64
65	9341	1536.64
80	9342	1536.77
63	9345	1536.64
64	9348	1536.51
65	9346	1536.77
64	9356	1536.64
63	9356	1536.51
64	9358	1536.64
64	9362	1536.64
64	9368	1536.64
64	9361	1536.51
64	9369	1536.64
64	9369	1536.77
80	9382	1536.64
63	9378	1536.64
65	9383	1536.64
63	9384	1536.64
65	9396	1536.51
64	9400	1536.64
64	9415	1536.64
63	9418	1536.64
65	9426	1536.77
63	9436	1536.64
65	9439	1536.64
64	9445	1536.64
80	9453	1536.64
63	9454	1536.77
64	9462	1536.77
64	9467	1536.64
64	9472	1536.64
64	9483	1536.64
64	9485	1536.77
64	9496	1536.77
64	9501	1536.77
64	9510	1536.64
64	9509	1536.77
64	9519	1536.77
81	9528	1536.64
63	9533	1536.64
64	9544	1536.77
64	9547	1536.64
63	9554	1536.77
65	9563	1536.64
64	9572	1536.64
64	9573	1536.64
64	9584	1536.64
64	9595	1536.64
63	9604	1536.77
65	9608	1536.77
80	9614	1536.64
63	9619	1536.64
65	9631	1536.64
63	9640	1536.64
64	9644	1536.64
64	9654	1536.64
64	9663	1536.77
65	9675	1536.64
63	9685	1536.64
65	9695	1536.77
64	9699	1536.77
63	9707	1536.64
80	9718	1536.64
64	9732	1536.64
65	9743	1536.51
63	9751	1536.77
64	9758	1536.77
64	9775	1536.64
64	9786	1536.77
64	9795	1536.77
64	9809	1536.64
64	9818	1536.77
64	9838	1536.64
64	9853	1536.64
79	9865	1536.64
65	9876	1536.9
63	9889	1537.02
65	9903	1537.15
64	9916	1537.54
64	9926	1537.92
64	9931	1538.43
63	9940	1538.81
65	9948	1539.45
64	9951	1540.09
63	9954	1540.73
65	9958	1541.63
79	9960	1542.39
64	9965	1543.54
64	9956	1544.57
64	9923	1545.84
65	9897	1547.12
64	9843	1548.4
64	9758	1549.81
63	9617	1551.21
65	9554	1552.75
64	9453	1554.66
63	9354	1556.84
65	9232	1559.14
79	9097	1561.69
64	8930	1564.25
64	7417	1566.8
64	7243	1565.91
64	7294	1554.41
64	7352	1519.9
64	7526	1519.13
64	7570	1519.39
63	7599	1520.41
65	7621	1521.43
64	7619	1522.58
64	7619	1523.6
79	7609	1524.37
