9718532	21125	1541.47
9764840	21125	1541.47
9811140	21125	1541.47
9857444	21124	1541.34
9903756	21131	1541.47
9950068	21128	1541.47
9996384	21131	1541.47
42684	21125	1541.47
88988	21125	1541.47
135300	21132	1541.47
181616	21129	1541.47
227920	21126	1541.47
274220	21131	1541.47
320536	21128	1541.34
366848	21130	1541.47
413160	21124	1541.47
459464	21125	1541.47
505776	21127	1541.59
552092	21132	1541.47
598404	21124	1541.34
644708	21125	1541.34
691004	21132	1541.47
737324	21127	1541.34
783640	21129	1541.47
829972	21128	1541.59
876292	21127	1541.47
922608	21129	1541.47
968932	21128	1541.34
1015244	21126	1541.34
1061544	21126	1541.47
1107856	21128	1541.47
1154180	21128	1541.47
1200488	21130	1541.47
1246784	21132	1541.47
1293092	21137	1541.34
1339404	21144	1541.47
1385712	21150	1541.47
1432024	21159	1541.34
1478332	21171	1541.47
1524636	21176	1541.47
1570952	21188	1541.47
1617260	21197	1541.34
1663560	21209	1541.47
1709860	21219	1541.47
1756172	21227	1541.34
1802480	21236	1541.47
1848792	21245	1541.34
1895100	21260	1541.34
1941404	21267	1541.47
1987720	21283	1541.47
2034028	21289	1541.47
2080328	21301	1541.47
2126628	21317	1541.47
2172944	21328	1541.47
2219252	21336	1541.47
2265572	21348	1541.47
2311876	21361	1541.47
2358184	21377	1541.47
2404500	21392	1541.47
2450804	21399	1541.47
2497104	21415	1541.47
2543404	21432	1541.47
2589720	21444	1541.34
2636036	21455	1541.47
2682348	21468	1541.47
2728648	21487	1541.47
2774956	21504	1541.47
2821276	21515	1541.47
2867588	21527	1541.34
2913888	21548	1541.34
2960188	21565	1541.47
3006500	21584	1541.34
3052820	21601	1541.34
3099144	21619	1541.47
3145468	21630	1541.47
3191788	21648	1541.47
3238100	21677	1541.34
3284412	21690	1541.47
3330712	21712	1541.47
3377024	21733	1541.47
3423352	21752	1541.47
3469668	21773	1541.47
3515980	21792	1541.59
3562280	21811	1541.34
3608596	21834	1541.34
3654908	21853	1541.47
3701228	21883	1541.47
3747528	21903	1541.47
3793836	21925	1541.47
3840156	21955	1541.47
3886468	21977	1541.47
3932768	22004	1541.47
3979068	22027	1541.47
4025388	22052	1541.34
4071720	22082	1541.47
4118036	22111	1541.47
4164356	22137	1541.47
4210676	22164	1541.47
4256996	22200	1541.47
4303308	22223	1541.34
4349612	22260	1541.47
4395920	22291	1541.47
4442244	22321	1541.47
4488556	22355	1541.47
4534856	22389	1541.47
4581156	22425	1541.47
4627472	22458	1541.47
4673780	22496	1541.47
4720096	22531	1541.47
4766400	22576	1541.47
4812712	22607	1541.47
4859028	22651	1541.47
4905340	22693	1541.47
4951644	22736	1541.47
4997948	22784	1541.34
5044264	22826	1541.47
5090596	22878	1541.34
5136912	22924	1541.47
5183232	22964	1541.47
5229552	23021	1541.47
5275864	23063	1541.34
5322180	23123	1541.47
5368484	23181	1541.47
5414800	23229	1541.59
5461124	23288	1541.47
5507432	23349	1541.47
5553736	23406	1541.47
5600048	23469	1541.47
5646360	23533	1541.47
5692656	23598	1541.47
5738968	23665	1541.47
5785276	23736	1541.34
5831580	23808	1541.47
5877896	23883	1541.59
5924208	23954	1541.47
5970508	24027	1541.47
6016804	24105	1541.59
6063116	24192	1541.59
6109432	24283	1541.59
6155748	24361	1541.59
6202052	24455	1541.72
6248348	24546	1541.85
6294664	24640	1541.85
6340976	24735	1542.11
6387284	24848	1542.36
6433588	24962	1542.49
6479904	25093	1542.74
6526216	25230	1543.13
6572540	25380	1543.38
6618860	25545	1543.9
6665188	25727	1544.28
6711496	25916	1544.79
6757808	26108	1545.17
6804108	26298	1545.68
6850428	26500	1546.45
6896764	26681	1546.96
6943076	26848	1547.86
6989384	26988	1548.62
7035688	27081	1549.39
7082004	27152	1550.29
7128312	27209	1551.31
7174632	27272	1552.33
7220940	27313	1553.23
7267264	27360	1554.38
7313580	27409	1555.4
7359896	27469	1556.55
7406196	27539	1557.7
7452492	27607	1558.85
7498800	27685	1560.26
7545108	27768	1561.53
7591436	27889	1562.94
7637756	28037	1564.22
7684080	28202	1565.88
7730388	28392	1567.54
7776704	28625	1569.2
7823004	28919	1571.12
7869312	29286	1573.29
7915648	29706	1574.95
7961960	30129	1577.13
8008264	30564	1579.17
8054568	30983	1581.22
8100888	31352	1583.64
8147208	31642	1585.82
8193532	31842	1587.99
8239848	31995	1590.04
8286180	32087	1592.21
8332480	32196	1594.13
8378796	32208	1596.17
8425116	32224	1597.83
8471440	32164	1599.75
8517764	32180	1599.75
8564080	32266	1597.7
8610384	32322	1595.53
8656684	32343	1592.98
8703008	32300	1588.25
8749332	32206	1580.07
8795660	32068	1576.87
8841968	31828	1573.8
8888284	31442	1570.74
8934588	30879	1567.67
8980908	30244	1564.73
9027216	29611	1561.92
9073540	29043	1559.1
9119860	28520	1556.29
9166172	28076	1553.74
9212484	27724	1551.18
9258784	27505	1548.62
9305100	27292	1546.45
9351416	27128	1544.28
9397732	27028	1542.49
9444044	26978	1540.7
9490348	26960	1539.29
9536664	26944	1538.14
9582976	26973	1537.12
9629276	26984	1530.86
9675596	27038	1519.23
9721908	27077	1518.84
9768260	27099	1518.59
9814576	27109	1518.84
9860880	27075	1519.23
9907200	26987	1519.74
9953516	26851	1520.25
9999828	26757	1520.89
46144	26588	1521.27
92448	26409	1521.78
138768	26243	1522.42
185076	26068	1523.06
231380	25900	1523.57
277688	25768	1523.96
324000	25641	1524.21
370312	25524	1524.72
416640	25434	1525.36
462964	25332	1525.75
509288	25239	1526.26
555612	25142	1526.77
601928	25049	1527.15
648244	24952	1527.66
694552	24860	1527.92
740872	24768	1528.3
787184	24678	1528.69
833484	24590	1528.94
879788	24506	1529.32
926104	24411	1529.71
972416	24328	1529.96
1018736	24244	1530.09
1065064	24161	1530.22
1111388	24078	1530.6
1157700	23993	1530.73
1204008	23907	1530.86
1250324	23835	1530.86
1296644	23748	1531.11
1342976	23674	1531.24
1389296	23603	1531.5
1435612	23525	1531.63
1481928	23452	1531.63
1528236	23381	1531.75
1574564	23322	1531.75
1620892	23249	1531.88
1667216	23187	1532.01
1713528	23126	1532.14
1759840	23070	1532.14
1806164	23006	1532.26
1852484	22950	1532.26
1898804	22894	1532.52
1945124	22842	1532.52
1991436	22788	1532.52
2037764	22737	1532.65
2084100	22690	1532.65
2130428	22640	1532.78
2176740	22596	1532.9
2223040	22550	1532.9
2269336	22504	1532.78
2315640	22464	1532.9
2361944	22423	1533.03
2408252	22386	1532.9
2454544	22342	1533.16
2500844	22303	1533.16
2547164	22266	1533.16
2593488	22233	1533.29
2639796	22196	1533.29
2686112	22162	1533.29
2732428	22126	1533.41
2778744	22093	1533.41
2825060	22071	1533.41
2871360	22026	1533.41
2917664	21995	1533.41
2963984	21972	1533.41
3010296	21943	1533.41
3056604	21912	1533.54
3102924	21881	1533.54
3149236	21849	1533.54
3195588	21827	1533.67
3241904	21801	1533.54
3288208	21781	1533.8
3334528	21753	1533.8
3380836	21730	1533.8
3427132	21700	1533.8
3473432	21682	1533.8
3519732	21657	1533.8
3566060	21631	1533.8
3612368	21611	1533.8
3658672	21582	1533.93
3704964	21564	1533.8
3751276	21547	1533.93
3797588	21521	1533.93
3843892	21503	1533.93
3890204	21489	1533.93
3936516	21468	1534.05
3982844	21449	1534.05
4029148	21425	1534.05
4075436	21408	1534.05
4121724	21394	1534.18
4168024	21375	1534.18
4214336	21354	1534.18
4260660	21335	1534.18
4306972	21321	1534.31
4353292	21308	1534.05
4399624	21292	1534.18
4445932	21277	1534.18
4492232	21262	1534.31
4538532	21243	1534.31
4584852	21229	1534.31
4631168	21211	1534.31
4677484	21202	1534.31
4723816	21186	1534.31
4770144	21177	1534.44
4816464	21154	1534.44
4862772	21148	1534.31
4909080	21137	1534.31
4955396	21121	1534.31
5001720	21112	1534.44
5048036	21096	1534.44
5094348	21081	1534.44
5140652	21072	1534.44
5186972	21065	1534.44
5233288	21048	1534.44
5279612	21042	1534.44
5325932	21021	1534.31
5372260	21013	1534.44
5418576	21005	1534.56
5464884	20997	1534.44
5511196	20980	1534.56
5557508	20976	1534.44
5603840	20964	1534.56
5650152	20949	1534.44
5696456	20944	1534.44
5742776	20930	1534.56
5789096	20923	1534.44
5835428	20916	1534.56
5881760	20926	1534.44
5928080	20929	1534.56
5974400	20926	1534.44
6020712	20924	1534.56
6067028	20931	1534.56
6113332	20929	1534.56
6159640	20927	1534.31
6205960	20918	1534.44
6252276	20924	1534.44
6298592	20928	1534.44
6344892	20926	1534.44
6391212	20924	1534.31
6437536	20918	1534.44
6483864	20920	1534.44
6530188	20923	1534.56
6576508	20923	1534.44
6622824	20921	1534.44
6669136	20918	1534.44
6715444	20924	1534.56
6761760	20917	1534.44
6808076	20917	1534.44
6854388	20921	1534.44
6900696	20916	1534.56
6947004	20919	1534.44
6993324	20919	1534.56
7039656	20911	1534.44
7085976	20919	1534.44
7132308	20917	1534.56
7178624	20916	1534.44
7224940	20918	1534.44
7271256	20912	1534.44
7317564	20917	1534.56
7363888	20912	1534.56
7410204	20914	1534.44
7456520	20913	1534.44
7502844	20908	1534.44
7549152	20906	1534.44
7595480	20906	1534.31
7641812	20912	1534.44
7688128	20907	1534.44
7734440	20912	1534.44
7780756	20906	1534.56
7827072	20910	1534.44
7873392	20906	1534.56
7919728	20907	1534.56
7966064	20905	1534.56
8012380	20904	1534.56
8058692	20910	1534.44
8105012	20906	1534.44
8151332	20905	1534.44
8197652	20903	1534.44
8243964	20901	1534.56
8290272	20899	1534.56
8336588	20904	1534.44
8382904	20903	1534.44
8429240	20901	1534.44
8475556	20899	1534.44
8521872	20904	1534.44
8568188	20898	1534.44
8614500	20899	1534.44
8660812	20892	1534.44
8707112	20900	1534.56
8753424	20893	1534.56
8799748	20894	1534.44
8846060	20896	1534.44
8892380	20903	1534.56
8938700	20891	1534.44
8985016	20896	1534.56
9031364	20895	1534.44
9077684	20897	1534.56
9124000	20890	1534.44
9170324	20892	1534.44
9216640	20892	1534.56
9262956	20893	1534.56
9309284	20891	1534.56
9355616	20890	1534.44
9401932	20898	1534.56
9448248	20894	1534.56
9494552	20889	1534.56
9540860	20892	1534.44
9587192	20888	1534.56
9633508	20887	1534.44
9679828	20896	1534.31
9726144	20889	1534.56
9772468	20886	1534.44
9818792	20889	1534.44
9865120	20889	1534.56
9911444	20887	1534.44
9957768	20885	1534.56
4084	20891	1534.56
50400	20894	1534.44
96708	20902	1534.56
143016	20913	1534.56
189336	20921	1534.44
235660	20928	1534.44
281984	20939	1534.44
328324	20946	1534.56
374652	20959	1534.56
420968	20962	1534.56
467288	20975	1534.44
513600	20982	1534.56
559920	20994	1534.56
606248	21009	1534.56
652580	21019	1534.44
698904	21028	1534.56
745224	21045	1534.56
791540	21053	1534.56
837856	21066	1534.56
884172	21074	1534.56
930500	21086	1534.56
976816	21102	1534.69
1023128	21110	1534.56
1069444	21127	1534.69
1115752	21139	1534.44
1162088	21153	1534.56
1208408	21164	1534.56
1254724	21180	1534.56
1301028	21188	1534.56
1347348	21205	1534.56
1393664	21222	1534.56
1439976	21232	1534.44
1486284	21251	1534.56
1532604	21269	1534.56
1578928	21284	1534.44
1625240	21302	1534.44
1671572	21320	1534.56
1717888	21335	1534.56
1764216	21351	1534.56
1810532	21371	1534.56
1856836	21384	1534.44
1903144	21404	1534.56
1949464	21424	1534.56
1995776	21442	1534.56
2042096	21466	1534.44
2088416	21482	1534.56
2134720	21495	1534.56
2181040	21524	1534.56
2227360	21542	1534.56
2273672	21563	1534.56
2319976	21591	1534.56
2366332	21608	1534.56
2412648	21634	1534.44
2458964	21658	1534.56
2505260	21683	1534.56
2551580	21705	1534.44
2597896	21734	1534.56
2644208	21759	1534.44
2690536	21783	1534.56
2736864	21803	1534.44
2783180	21843	1534.56
2829496	21867	1534.56
2875800	21894	1534.56
2922112	21925	1534.56
2968436	21953	1534.56
3014752	21986	1534.56
3061060	22013	1534.56
3107368	22053	1534.44
3153688	22083	1534.56
3200000	22118	1534.56
3246320	22154	1534.44
3292640	22187	1534.56
3338972	22226	1534.69
3385292	22259	1534.56
3431608	22303	1534.56
3477912	22336	1534.69
3524224	22379	1534.56
3570552	22416	1534.56
3616864	22462	1534.69
3663176	22506	1534.56
3709480	22548	1534.56
3755800	22594	1534.56
3802120	22637	1534.56
3848444	22689	1534.69
3894764	22738	1534.56
3941092	22784	1534.56
3987408	22840	1534.69
4033720	22898	1534.56
4080040	22952	1534.56
4126356	23009	1534.56
4172680	23063	1534.69
4218992	23118	1534.69
4265312	23179	1534.56
4311616	23244	1534.56
4357940	23310	1534.56
4404292	23381	1534.56
4450608	23435	1534.56
4496908	23505	1534.56
4543232	23580	1534.56
4589548	23657	1534.69
4635860	23732	1534.56
4682176	23801	1534.56
4728484	23883	1534.56
4774800	23965	1534.56
4821116	24051	1534.56
4867440	24130	1534.69
4913744	24215	1534.69
4960076	24303	1534.82
5006404	24387	1534.82
5052720	24472	1534.95
5099028	24571	1535.2
5145344	24668	1535.33
5191656	24778	1535.46
5237976	24883	1535.84
5284288	25001	1536.1
5330600	25126	1536.23
5376916	25258	1536.61
5423220	25411	1536.99
5469536	25573	1537.5
5515848	25745	1537.89
5562152	25921	1538.53
5608480	26096	1539.17
5654804	26268	1539.93
5701124	26427	1540.57
5747448	26573	1541.21
5793764	26678	1541.98
5840076	26727	1543
5886396	26764	1543.77
5932688	26790	1544.79
5979004	26837	1545.68
6025312	26862	1546.71
6071624	26899	1547.86
6117932	26945	1549.01
6164248	26990	1550.03
6210556	27042	1551.18
6256864	27124	1552.46
6303160	27208	1553.74
6349468	27310	1555.01
6395784	27427	1556.42
6442088	27577	1557.95
6488388	27760	1559.49
6534692	27995	1561.02
6581004	28302	1562.94
6627316	28679	1564.73
6673616	29095	1566.77
6719924	29548	1568.69
6766240	30017	1570.74
