""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","17"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"

1,0.312,0.00,0.1040,0.10405,1.000
1,0.375,0.00,0.1668,0.16685,1.000
1,0.438,-0.01,0.2294,0.22938,1.000
1,0.500,0.00,0.2918,0.29180,1.000
1,0.562,0.00,0.3543,0.35435,1.000
1,0.625,-0.01,0.4168,0.41675,1.000
1,0.688,0.00,0.4794,0.47940,1.000
1,0.750,-0.01,0.5418,0.54180,1.000
1,0.812,-0.01,0.6043,0.60430,1.000
1,0.875,0.00,0.6668,0.66685,1.000
1,0.938,0.00,0.7293,0.72932,1.000
1,1.000,0.00,0.7919,0.79190,1.000
1,1.062,0.00,0.8544,0.85435,1.000
1,1.125,-0.01,0.9170,0.91695,1.000
1,1.188,0.00,0.9793,0.97933,1.000
1,1.250,0.00,1.0419,1.04190,1.000
1,1.312,0.00,1.1043,1.10430,1.000
1,1.375,0.00,1.1670,1.16700,1.000
1,1.438,0.00,1.2294,1.22938,1.000
1,1.500,0.01,1.2920,1.29200,1.000
1,1.562,0.00,1.3544,1.35435,1.000
1,1.625,0.00,1.4168,1.41680,1.000
1,1.688,0.00,1.4794,1.47940,1.000
1,1.750,0.00,1.5418,1.54180,1.000
1,1.812,0.00,1.6045,1.60448,1.000
1,1.875,0.00,1.6668,1.66680,1.000
1,1.938,0.00,1.7294,1.72942,1.000
1,2.000,0.00,1.7920,1.79200,1.000
1,2.062,0.00,1.8544,1.85442,1.000
1,2.125,0.01,1.9170,1.91695,1.000
1,2.188,0.03,1.9794,1.97940,1.000
1,2.250,0.05,2.0419,2.04190,1.000
1,2.312,0.06,2.1043,2.10432,1.000
1,2.375,0.08,2.1670,2.16695,1.000
1,2.438,0.11,2.2294,2.22938,1.000
1,2.500,0.14,2.2919,2.29190,1.000
1,2.562,0.19,2.3544,2.35440,1.000
1,2.625,0.25,2.4169,2.41690,1.000
1,2.688,0.32,2.4794,2.47940,1.000
